Leading.proteins.Positions.within.proteins;log2 eat2_d15_01;log2 eat2_d15_02;log2 eat2_d15_03;log2 eat2_d15_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d15_eat2_d1;Student's T-test q-value eat2_d15_eat2_d1; Student's T-test Difference eat2_d15_eat2_d1;Student's T-test Test statistic eat2_d15_eat2_d1;Sign p-val: 0.05 
P52819(54);20,8972;21,5048;20,1935;21,2125;19,9343;21,7024;20,8977;21,0228;0,0476315;0,888679;0,0626917;0,136191;
P52819(109);26,5155;24,9001;25,0602;22,8894;24,0615;24,1905;26,1619;23,2959;0,165846;0,652905;0,413842;0,429463;
P52819(86);20,6847;21,4383;21,5105;20,072;21,0821;21,827;21,0969;21,3514;0,492643;0,29484;-0,412978;-1,08;
P52821(85);27,0852;22,237;22,2898;24,193;26,6651;27,8419;27,0427;27,6127;1,53664;0,0343428;-3,33935;-2,85308;+
P52872(18);21,5809;19,9059;19,9208;20,5479;25,5809;22,9224;23,3496;22,8828;2,26795;0,00952137;-3,19506;-4,24737;+
P52879(176);20,4977;21,0366;20,497;20,3981;19,1303;21,4308;21,4797;20,631;0,036993;0,913253;-0,060626;-0,106907;
P53013(44);26,5402;22,7407;23,952;23,4205;24,0564;24,5088;23,7589;24,5732;0,0244238;0,94202;-0,0609522;-0,0715122;
P53013(179);20,2808;19,2731;18,632;20,6544;20,7096;20,5794;21,732;20,6128;1,16861;0,0716706;-1,19839;-2,22399;
P53013(180);25,6934;26,5318;24,9186;24,8613;24,3801;26,8152;27,0913;25,6949;0,280212;0,485898;-0,494067;-0,675452;
P53013(330);22,9877;23,5899;24,0908;21,9037;20,432;21,1193;20,5915;21,3466;2,33349;0,00817021;2,27068;4,38561;+
P53013(392);24,0444;22,9258;22,2877;24,2926;22,9648;23,6156;24,2783;24,2621;0,289031;0,476777;-0,392526;-0,693373;
P53013(255);25,4183;26,1388;28,0181;27,4023;25,8331;26,4225;26,0503;25,2005;0,645711;0,208538;0,867804;1,34875;
P53013(439);26,6503;22,833;22,6435;21,722;20,6376;21,0519;21,5585;20,5691;1,18536;0,0687784;2,50791;2,25202;
P53013(273);25,147;22,4274;23,0932;23,241;24,979;26,1235;25,6518;25,9566;1,86981;0,0186395;-2,2006;-3,45829;+
P53014(39);24,9282;23,4658;25,3459;23,7713;23,1034;23,1572;23,1348;22,0747;1,55715;0,0330501;1,5103;2,88917;+
P53014(47);25,7421;26,5708;27,0562;25,5052;21,0617;20,9674;21,2905;19,9813;4,62062;0,00150649;5,39338;11,6622;+
P53014(143);24,991;24,9293;25,0941;25,0658;23,7852;25,6431;25,2622;22,8088;0,43722;0,333617;0,645214;0,978953;
P53014(126);27,0987;24,3401;25,8148;26,2085;26,2579;25,2487;25,5166;24,358;0,315987;0,444802;0,520246;0,7474;
P53014(99);24,6588;24,0209;22,4171;24,5775;21,0728;21,8566;21,6577;19,8275;2,18023;0,0113887;2,81492;4,06628;+
P53585(796);21,6766;19,9664;21,1192;20,8214;23,5558;22,742;23,9756;23,0687;2,79652;0,00462112;-2,43962;-5,44315;+
P53588(59);20,8662;19,236;21,2643;20,2726;25,1551;25,2203;23,6675;23,7391;3,22074;0,00293458;-4,03572;-6,55881;+
P53795(14);25,0452;23,0283;23,6979;23,3832;18,6604;21,6312;21,4158;20,4604;2,15754;0,0116923;3,24669;4,02016;+
P53795(6);20,9588;19,3866;21,4166;20,896;20,132;20,4815;19,8567;21,3695;0,140871;0,696451;0,204596;0,371565;
P54073(62);21,8388;19,8291;21,7877;20,6511;20,7119;20,5443;21,8264;20,8618;0,0245812;0,94202;0,0405259;0,071961;
P54216(42);23,497;20,6529;22,3607;21,358;19,9269;21,3976;20,8492;19,9645;1,03669;0,0926659;1,43262;2,00413;
P54216(28);21,0908;21,57;19,3684;21,4509;20,9383;21,1035;21,1048;20,4827;0,0239617;0,942101;-0,0373073;-0,0701935;
P54216(111);21,3868;20,4996;20,639;20,4346;20,1784;21,8377;20,4565;21,3033;0,180559;0,629569;-0,203963;-0,462761;
P54216(319);20,9992;21,3626;19,5869;19,7783;20,9366;21,6596;21,3255;21,3855;0,988714;0,101584;-0,895041;-1,92444;
P54811(11);21,446;20,3625;20,4711;20,8633;22,0337;21,0678;21,0777;22,3389;1,0724;0,0864534;-0,843807;-2,06351;
P54811(13);24,9639;23,7021;24,0208;24,1137;24,6937;24,8277;24,1997;24,318;0,451521;0,323436;-0,309673;-1,00527;
P54811(511);21,4679;20,2651;20,5786;20,846;22,5211;22,934;24,4092;22,2128;2,17692;0,0113542;-2,22984;-4,05955;+
P54811(784);22,9337;22,9461;22,0387;22,3355;23,8859;23,4981;23,4011;22,71;1,29339;0,0552058;-0,810297;-2,43396;
P54811(342);20,5556;20,1843;19,7755;19,894;22,2696;22,8864;22,7157;23,2367;4,25389;0,00194872;-2,67473;-10,0677;+
P54811(24);21,3893;20,9193;21,0299;21,1496;20,3204;20,3209;20,4651;21,0975;1,45303;0,0405412;0,571085;2,70724;+
P54811(621);21,5108;19,5382;21,0246;20,5761;20,493;20,6608;20,7177;20,9953;0,0436583;0,897213;-0,0543041;-0,125324;
P54811(622);25,3247;25,0599;24,2633;23,7174;20,9167;21,5766;21,5996;20,8468;3,68121;0,00214173;3,35642;7,96585;+
P55155(1390);23,0715;26,8843;26,6203;25,4354;22,4469;24,4345;23,3488;23,2866;1,16119;0,0727652;2,12369;2,21157;
P55216(269);27,7514;25,2563;25,6278;24,4168;25,6424;27,5994;27,9295;27,0204;0,720051;0,178617;-1,28482;-1,47552;
P55216(62);21,1192;21,1417;20,8519;20,6619;22,0585;24,0769;23,3958;22,4475;2,31742;0,00860754;-2,05103;-4,35148;+
P55216(251);20,6661;20,5347;19,6147;20,7582;19,9551;23,0365;23,0832;21,2268;0,903666;0,120895;-1,43199;-1,78313;
P55216(296);20,4166;20,4787;20,5359;20,5753;19,5671;21,2971;21,0344;21,1917;0,275521;0,490648;-0,270939;-0,665868;
P55216(299);24,923;23,7634;23,6118;23,1991;23,6258;25,8057;26,1109;25,0758;0,987798;0,101621;-1,2802;-1,92292;
P55216(135);21,9304;18,5655;20,5017;19,9653;19,9032;21,1676;20,5839;20,8808;0,20949;0,585072;-0,393166;-0,526665;
P55326(192);27,1885;21,7716;22,1474;22,8757;23,8804;25,2844;25,3086;24,0016;0,371697;0,392113;-1,12293;-0,855885;
P55326(61);21,5387;21,387;21,1111;21,6013;20,6934;21,8227;21,4902;20,0403;0,425367;0,343734;0,397907;0,957004;
P55326(17);26,9834;27,427;28,3907;28,375;22,4524;21,4914;26,6485;24,7991;1,75569;0,0232686;3,94619;3,24613;+
P55326(95);23,5985;23,3173;24,8809;25,3094;19,5677;20,83;21,2386;19,3366;3,01514;0,0032406;4,03332;5,99857;+
P55326(163);22,0583;21,0283;19,27;20,6623;20,6175;21,7112;21,8231;21,1546;0,391561;0,373261;-0,571873;-0,893663;
P55326(53);20,5441;20,4966;20,6481;19,5022;21,6281;23,2671;22,3621;24,1433;2,24485;0,00999372;-2,5524;-4,19925;+
P55326(154);25,1255;20,0561;21,5079;22,0591;23,4099;22,5767;22,9845;23,5365;0,375505;0,388662;-0,939736;-0,863163;
P55326(113);25,193;25,418;24,6914;25,776;21,2709;23,9341;22,1988;21,8159;2,51935;0,00577;2,96465;4,79229;+
P55326(123);30,5276;23,784;22,8405;24,457;25,1883;26,5224;26,5804;25,2134;0,0972525;0,784198;-0,473864;-0,265693;
P55326(70);26,2575;24,6287;25,9645;24,6115;22,0746;22,8108;23,6648;23,9148;2,00743;0,0144022;2,2493;3,7219;+
P55853(16);24,612;22,8084;22,8162;22,6826;22,8693;21,8946;22,1068;21,9818;1,02375;0,095495;1,01668;1,98262;
P55853(18);20,8574;21,4528;21,8513;21,2825;20,525;21,5057;21,6247;21,1247;0,204392;0,592131;0,165962;0,515548;
P55853(39);25,2;25,2408;25,7454;23,516;23,5839;23,9021;23,2211;23,1017;1,5292;0,0346647;1,47334;2,84002;+
P61866(83);26,0688;26,1;25,1896;23,0175;24,8204;26,9639;26,2457;26,9803;0,623847;0,218325;-1,15856;-1,31109;
P61866(41);21,8098;24,056;24,1379;24,0699;19,3653;20,6382;21,1725;21,0988;2,23235;0,0102417;2,94972;4,17334;+
P61866(70);20,6774;19,8555;21,4762;19,3124;20,3532;20,9643;21,2364;20,01;0,226975;0,560893;-0,310619;-0,564366;
P61866(40);19,8065;21,5537;20,4959;21,3393;20,6092;21,0309;21,0764;19,3322;0,197802;0,602618;0,286672;0,501088;
P62784(32);21,5948;19,0346;21,7087;20,6045;23,5121;26,1989;26,3157;25,5785;2,69487;0,00488761;-4,66566;-5,19788;+
P62784(92);25,6059;24,6273;25,8;23,0978;21,0005;20,8185;20,9454;21,1867;3,05311;0,00340039;3,79497;6,09916;+
P90731(792);20,6953;21,5247;21,0797;21,4832;21,2483;21,3238;22,8569;22,6224;0,887477;0,12518;-0,817155;-1,75619;
P90735(506);24,4892;25,1773;24,7538;23,5669;24,0291;24,1534;24,7229;22,3345;0,511017;0,282848;0,686844;1,11299;
P90735(18);24,0533;22,1373;22,9517;22,1968;19,8099;21,7422;20,302;20,9859;1,87378;0,0184996;2,12473;3,46576;+
P90746(322);23,975;24,2668;24,2797;23,5643;22,8465;23,2626;23,5271;22,668;1,98164;0,0152536;0,945374;3,6718;+
P90862(473);26,7406;22,8309;24,0101;24,2097;23,8563;22,0455;21,9429;22,222;1,06993;0,0867933;1,93117;2,05939;
P90868(41);22,0808;19,5687;19,3852;21,1034;20,8119;21,3296;21,0495;20,7635;0,288245;0,477674;-0,45408;-0,691782;
P90879(38);21,7505;22,9926;22,7733;20,697;22,7789;23,997;23,2441;22,4003;0,836756;0,13823;-1,05171;-1,67164;
P90900(108);22,0944;20,9237;20,4889;20,0699;20,653;20,3077;19,2528;21,1596;0,409351;0,35808;0,55096;0,927137;
P90900(128);23,5353;23,8642;25,0823;25,0977;20,1696;22,8917;22,8465;22,4393;1,63051;0,0294924;2,30809;3,01942;+
P90900(442);21,4757;20,1651;20,8143;20,5476;24,5108;24,9033;23,7865;23,0949;3,31841;0,00202041;-3,32322;-6,83886;+
P90900(451);21,4298;20,8363;20,6977;19,6796;24,975;24,5405;22,8632;23,6938;2,88589;0,00404698;-3,35729;-5,66544;+
P90961(134);24,6878;22,5569;22,009;22,7358;19,3523;21,9004;21,3122;20,4671;1,49663;0,0370709;2,23936;2,78304;+
P90961(163);22,8728;22,7319;24,2022;24,5462;18,5858;20,8231;20,6382;20,936;2,4456;0,00674491;3,34252;4,62824;+
P90961(215);21,0448;20,937;20,4611;18,931;20,0069;20,6757;21,6311;20,2868;0,201255;0,597316;-0,306675;-0,508677;
P90961(125);24,2334;25,6417;23,6778;24,6961;20,7859;21,2908;20,0864;19,4014;3,41532;0,00194382;4,17114;7,12616;+
P90961(198);20,6702;21,5142;20,8985;20,6095;20,6605;20,8772;19,7708;20,5039;0,725239;0,176784;0,470028;1,48431;
P90961(185);23,8918;25,939;27,2792;25,5016;19,5345;20,1692;21,7612;20,1692;3,09424;0,00311294;5,24436;6,20956;+
P90961(177);23,6127;27,4146;26,1127;24,3102;20,1634;21,6817;21,5559;21,2221;2,39863;0,00770198;4,20678;4,52562;+
P91001(302);25,5408;24,3358;25,4455;24,5677;26,3081;25,1113;25,2549;24,2803;0,204578;0,592028;-0,26621;-0,515955;
P91020(72);21,9982;21,5294;22,691;22,9767;18,4538;20,8913;21,3733;21,1779;1,2817;0,0565046;1,82473;2,41418;
P91027(133);25,5796;27,3296;28,0999;29,0155;21,106;19,7814;21,5289;19,806;3,72846;0,00206612;6,9506;8,12347;+
P91027(326);23,4485;20,1461;20,2419;21,4243;20,7086;21,9279;20,6659;20,1467;0,210645;0,583377;0,452939;0,529176;
P91027(7);25,1345;24,6992;25,4027;24,2282;20,3855;22,1891;22,8863;22,101;2,62715;0,0049357;2,97567;5,03879;+
P91027(199);24,9683;26,0385;26,9652;25,4665;19,4284;21,0499;20,1287;19,5509;4,30639;0,00207273;5,82014;10,283;+
P91027(210);25,2465;22,7943;23,5337;24,1168;19,158;21,0821;21,0941;18,8488;2,55329;0,00555102;3,87706;4,86903;+
P91027(194);25,2039;24,7185;24,3454;23,3572;21,0741;21,7729;21,788;20,1233;2,94004;0,004;3,21665;5,8033;+
P91027(227);25,9798;22,9108;22,772;22,2587;23,2906;24,3119;24,4816;23,2432;0,147808;0,684461;-0,351515;-0,387828;
P91027(162);23,7658;26,6829;26,7513;26,6051;20,5167;21,8603;21,4641;20,0739;2,99083;0,00361905;4,97252;5,93482;+
P91027(307);26,2555;22,6173;21,6396;22,4718;20,2616;21,4862;19,6394;20,5181;1,34889;0,0501067;2,76967;2,5283;
P91027(229);21,0441;20,5869;20,8222;21,644;20,7894;21,6181;21,7447;19,9088;0,00630688;0,983407;0,00907803;0,0188358;
P91055(230);20,9091;20,3079;20,6184;21,2129;20,1355;21,4097;21,3724;19,5383;0,108628;0,756724;0,148099;0,293945;
P91116(156);20,2462;20,9813;20,5786;20,3621;20,5988;21,7848;21,7081;20,2363;0,603551;0,229104;-0,539926;-1,27594;
P91128(82);21,9264;19,6961;19,284;21,4565;24,7277;26,6018;26,7769;25,6263;3,25242;0,00247711;-5,34244;-6,64863;+
P91128(136);20,5353;19,7629;20,3127;20,5711;25,3666;24,5258;24,6392;23,9749;4,83117;0,00117241;-4,33114;-12,6799;+
P91128(145);20,4468;21,5552;21,6108;21,1248;20,4465;21,6214;21,1487;20,7821;0,197912;0,6028;0,184708;0,501329;
P91128(42);23,3243;26,2526;24,6812;24,2683;21,0315;20,4513;19,9293;20,3903;3,1724;0,00292617;4,18106;6,42358;+
P91128(111);20,4015;21,1799;19,8317;20,3839;20,197;21,3189;21,6249;19,9988;0,285214;0,480949;-0,335661;-0,685631;
P91128(105);20,0103;21,4864;21,3913;19,316;24,5922;25,6169;23,1221;24,9011;2,76341;0,00468798;-4,00709;-5,36239;+
P91129(451);21,9917;20,7443;20,6397;21,5686;20,044;23,9314;22,2361;22,1752;0,448738;0,32528;-0,860595;-1,00016;
P91249(5);27,0208;27,0581;27,7674;27,5169;26,4303;28,8102;29,1035;28,0606;0,568871;0,248023;-0,76034;-1,21543;
P91249(8);22,0161;20,564;20,5367;18,4893;24,5089;25,2086;26,7442;23,8522;2,56731;0,00554839;-4,67696;-4,90097;+
P91269(2);26,6853;25,8061;26,5317;23,9303;24,2257;26,11;27,3069;27,8968;0,257682;0,515562;-0,646487;-0,629076;
P91277(19);21,4682;20,4794;21,0321;18,9392;20,661;21,1754;20,0693;21,388;0,220096;0,568926;-0,343716;-0,549612;
P91280(26);21,6466;20,3363;18,8116;20,9777;20,352;21,8491;21,8538;19,6301;0,234786;0,548723;-0,478201;-0,581001;
P91297(280);24,1388;26,1629;26,629;24,9127;20,0363;21,7456;20,7165;20,8941;3,33344;0,00203599;4,61275;6,88278;+
P91303(66);21,8231;21,2037;20,6596;20,6564;20,7439;21,1851;20,9003;19,5362;0,493312;0,294383;0,494326;1,08121;
P91303(16);25,7598;25,9086;26,9696;26,6949;22,3435;23,4637;23,6027;23,3688;3,57304;0,002;3,13856;7,61479;+
P91303(56);20,3522;20,4359;20,1089;20,957;19,8146;21,5508;21,1954;20,3886;0,26089;0,510852;-0,273868;-0,635732;
P91303(37);21,457;18,6133;20,3361;19,8453;20,0774;21,7541;22,0035;20,2866;0,59316;0,23494;-0,967486;-1,25787;
P91303(46);25,0523;26,1675;26,5149;24,6958;22,6067;22,942;24,024;23,0527;2,43874;0,00683194;2,45125;4,61316;+
P91306(245);19,9405;21,3252;21,6779;21,1096;22,4671;22,5818;23,4535;23,3283;2,28867;0,00919565;-1,9444;-4,29081;+
P91306(28);21,1014;21,3481;21,1991;21,2453;20,924;22,1442;22,5529;22,0105;1,00266;0,0991995;-0,684398;-1,94759;
P91306(37);24,4995;25,2859;25,6952;25,9495;21,0507;21,3019;21,84;20,2462;4,04754;0,00262338;4,24782;9,26002;+
P91354(156);23,155;25,3295;25,8605;22,5736;23,2271;22,5;23,0821;21,6929;0,931739;0,114553;1,60416;1,8298;
P91359(989);21,4408;20,0148;20,6004;21,6919;20,144;20,5229;21,4698;20,2713;0,285112;0,480944;0,334963;0,685426;
P91374(56);20,7977;20,3155;20,8724;21,4095;20,7321;24,3693;24,8004;23,9508;1,47315;0,0386657;-2,6144;-2,74216;+
P91374(140);21,6492;20,7364;19,5567;19,6304;20,579;20,4102;19,8672;19,7402;0,17636;0,637138;0,243998;0,453315;
P91374(5);22,029;21,4057;20,9261;21,4951;20,8031;21,8384;21,4453;18,7302;0,472732;0,309588;0,759721;1,04398;
P91374(85);21,331;20,9778;20,6406;21,0675;20,1336;23,117;23,8654;23,7154;0,989407;0,101569;-1,70362;-1,92559;
P91374(93);26,4861;25,8447;25,9209;26,1277;25,4865;27,1991;27,1432;26,4068;0,498731;0,290798;-0,464047;-1,09096;
P91374(153);19,9043;19,5735;19,7598;18,9187;22,8097;26,0314;25,3111;22,8398;2,80278;0,0045768;-4,70892;-5,45849;+
P91374(157);19,6128;19,2054;21,165;19,797;20,5061;21,0419;21,2878;20,4759;0,960612;0,107788;-0,882836;-1,87777;
P91374(96);21,7451;20,9687;21,7996;20,6211;20,7145;20,161;20,2844;21,0843;1,04004;0,0919052;0,722546;2,00969;
P91398(243);24,413;23,118;24,4427;23,6501;20,1065;21,0395;20,7275;19,5693;3,61196;0,00193594;3,54524;7,73958;+
P91423(57);21,2302;21,544;21,8503;20,8346;21,0767;20,4518;20,4441;20,688;1,4246;0,0432613;0,699647;2,65811;+
P91482(107);21,7263;19,8753;19,4855;20,4613;21,1296;21,4877;23,0181;21,7545;1,20562;0,0655196;-1,46042;-2,28601;
P91482(323);22,0779;21,1582;19,8283;21,1126;23,6379;23,1645;22,1839;23,2823;1,96007;0,0157859;-2,02289;-3,63016;+
P91491(5);30,1601;22,7628;23,9641;24,4412;27,0012;28,6586;28,4084;27,8409;0,774248;0,159059;-2,64521;-1,56694;
P91502(400);20,2327;20,5488;21,5317;20,1538;23,9646;25,3568;25,8693;25,0597;3,8899;0,00234694;-4,44584;-8,68231;+
P91502(414);26,9601;25,183;25,9052;26,672;27,4055;29,5484;28,6273;28,0123;1,97085;0,0156396;-2,21829;-3,65094;+
P91502(549);21,9212;21,2802;20,9007;21,2207;20,6463;21,7186;20,6466;20,5688;0,588822;0,236901;0,435612;1,25031;
P91502(550);20,8627;20,4918;19,5211;20,3364;23,909;24,2451;25,8536;25,3862;3,81168;0,00233645;-4,54548;-8,40753;+
P91502(428);21,725;20,7247;20,2544;20,5384;20,8416;21,1503;20,9809;21,4095;0,359445;0,404127;-0,284936;-0,832362;
P91502(571);21,2662;20,4263;21,3234;19,6847;23,5139;25,204;24,8321;23,3046;2,93237;0,00397887;-3,53848;-5,78363;+
P91502(518);21,4492;21,1143;20,3097;21,6896;20,7234;21,1682;20,0955;20,5568;0,646499;0,208289;0,504716;1,35011;
P91502(445);21,8464;20,2746;20,1798;22,1513;21,9575;24,5509;25,0199;23,189;1,60356;0,0306707;-2,56631;-2,97135;+
P91502(447);21,9098;20,5835;18,427;21,3069;20,6611;21,4233;21,2751;21,2738;0,328745;0,431818;-0,601542;-0,772603;
P91821(61);21,8453;18,8404;21,3586;21,1384;19,7069;21,793;21,2571;20,9892;0,0623542;0,851736;-0,140896;-0,175772;
P91856(332);21,1225;21,5256;20,721;20,8718;20,2663;22,5699;23,3397;21,9949;0,70658;0,184178;-0,982486;-1,45268;
P91857(115);24,2538;23,2174;23,0247;24,0883;19,8386;21,5142;21,6177;20,3525;2,72203;0,0047763;2,81532;5,26265;+
P91913(49);21,0968;19,5763;20,9913;20,8075;25,7495;27,0746;27,6094;27,0281;4,65204;0,00156757;-6,24745;-11,8091;+
P91913(33);24,968;21,7035;23,793;23,2154;20,7164;21,8029;19,7503;21,2166;1,70998;0,0254845;2,54841;3,16265;+
P91913(92);26,8351;27,0838;28,0758;27,752;20,7685;20,7972;20,9216;19,0761;4,97289;0,00174359;7,04581;13,411;+
P91913(93);26,8351;27,0767;25,6807;26,1081;20,4675;20,8949;21,6416;20,413;4,88868;0,00136;5,57094;12,9719;+
P91914(115);18,6432;20,1504;20,6022;19,5007;25,2031;25,335;26,9238;25,0658;4,16703;0,00269841;-5,90778;-9,72035;+
P91914(27);20,6194;20,3159;18,4243;20,7412;19,5475;21,2887;21,1686;21,4463;0,559369;0,253185;-0,837582;-1,19874;
P91914(93);24,5993;25,6878;24,8045;24,2105;21,5504;22,5553;23,479;20,675;2,16609;0,0116269;2,76059;4,0375;+
P91917(281);20,6286;19,2262;20,0434;20,8148;20,9701;20,7437;20,0839;19,0284;0,0170088;0,957545;-0,0282755;-0,0501994;
P91918(97);21,1517;21,1129;20,838;20,719;19,2914;21,7735;21,7398;20,7007;0,0465179;0,890558;0,0790205;0,133154;
P91918(8);24,0285;24,4855;23,5306;22,3095;19,7944;20,4293;19,2808;19,3385;3,43865;0,00185507;3,87778;7,19675;+
Q02335(259);20,4913;21,0285;21,5745;21,0429;20,7474;21,8663;21,4809;21,2128;0,398308;0,367577;-0,292574;-0,906397;
Q02335(184);21,784;21,4687;20,6473;20,895;21,5502;21,7305;23,1902;21,8905;1,01029;0,0977999;-0,891629;-1,96027;
Q03206(166);22,9744;22,3297;24,4902;23,4874;20,9899;21,0526;21,7968;20,9859;2,27063;0,00949196;2,11414;4,25297;+
Q03562(244);22,031;19,5594;19,4554;19,5387;24,4401;25,3681;25,12;24,0025;3,21143;0,0030348;-4,58655;-6,5326;+
Q03564(315);21,7389;20,5094;21,1434;20,7912;21,0241;20,5517;21,5282;21,4465;0,0968535;0,785283;-0,0919023;-0,264693;
Q03567(241);23,1617;23,4208;23,2043;23,2984;22,1413;24,0755;23,7262;22,9368;0,0410265;0,903565;0,0513725;0,11808;
Q03567(7);27,0431;21,057;21,0831;22,4216;26,7161;26,959;27,6812;25,495;1,36826;0,047867;-3,81161;-2,56138;+
Q03601(834);21,8954;19,9028;21,2914;19,3142;22,7212;21,6267;22,2412;22,0458;1,29353;0,0550974;-1,55776;-2,43421;
Q04833(4605);21,8982;20,6352;20,1266;20,0692;24,1495;23,5812;23,8876;23,2998;3,22837;0,00280851;-3,04723;-6,58035;+
Q05036(533);21,0078;21,4859;21,6554;21,2625;19,882;20,9948;21,2146;21,3932;0,623734;0,218283;0,48175;1,31089;
Q05036(479);20,52;21,0761;19,4832;21,3162;22,3658;22,9353;25,9193;24,0312;1,96655;0,015713;-3,21401;-3,64265;+
Q05062(133);21,812;20,9131;19,6744;21,3712;24,4235;25,1928;24,9954;25,5385;3,66918;0,00205283;-4,09484;-7,92616;+
Q05062(144);22,0577;21,2057;20,2706;20,2819;20,8636;20,1157;21,263;21,179;0,0703087;0,837255;0,0986643;0,19673;
Q05062(184);21,8128;20,4626;20,2397;21,7381;20,214;21,4505;21,5573;21,3295;0,0504612;0,880661;-0,0745344;-0,143881;
Q05062(185);21,5654;18,2651;20,9458;20,8626;19,4505;20,6346;20,7303;19,6412;0,139346;0,699226;0,295564;0,367971;
Q067X2(125);21,3956;21,43;19,822;20,3974;20,6132;21,6489;21,7127;20,3202;0,238348;0,543435;-0,312494;-0,588548;
Q07750(118);22,0452;21,2708;21,8352;21,414;21,0663;21,6907;21,4655;21,4301;0,464415;0,315546;0,22813;1,02884;
Q07750(31);21,063;21,2061;19,4537;20,1553;19,5615;21,1465;20,8048;20,8445;0,0799208;0,819317;-0,119785;-0,22168;
Q09217(112);21,7494;19,6629;20,5742;20,6943;18,7867;21,8376;19,8171;20,3611;0,249987;0,525881;0,469569;0,613028;
Q09236(39);21,4988;19,7649;21,0054;19,6376;20,8666;21,7888;21,4948;20,7559;0,69647;0,188171;-0,749848;-1,43551;
Q09236(45);20,9848;20,1119;21,2945;19,1028;20,1129;21,3848;20,3441;20,9851;0,235533;0,547589;-0,33325;-0,582586;
Q09236(14);20,1768;21,542;21,0786;20,6544;19,5471;21,2146;21,0705;20,1407;0,31867;0,442256;0,369713;0,752719;
Q09237(795);20,3491;20,2972;20,9373;20,7043;20,7795;21,4932;19,3873;20,347;0,0530302;0,873707;0,0702391;0,150828;
Q09237(832);21,2246;20,9655;21,4073;20,7754;20,2275;20,1167;21,0814;20,81;1,02158;0,095809;0,534312;1,97903;
Q09248(67);22,4764;22,048;23,2473;22,7958;19,5359;21,0371;20,3851;21,423;2,25675;0,00962791;2,04661;4,22401;+
Q09250(74);21,2259;18,7944;20,9622;21,1348;19,7738;20,8704;20,9305;20,7133;0,0227103;0,944199;-0,0426726;-0,0666165;
Q09269(83);22,2043;22,6724;23,2337;23,5063;22,6095;23,2304;23,1732;22,8184;0,0582009;0,860116;-0,0537119;-0,164713;
Q09289(347);23,4707;26,2414;26,9922;26,0298;23,2245;24,5436;24,8642;23,3875;0,993193;0,100976;1,67855;1,93188;
Q09289(362);30,8394;24,7037;26,774;26,6944;24,1895;23,5673;23,3086;23,2408;1,51507;0,0355951;3,67629;2,81525;+
Q09289(338);26,8879;31,6049;31,1391;29,7845;23,6121;25,1962;24,6602;23,5107;2,57989;0,00559896;5,60932;4,92973;+
Q09289(242);25,2981;24,2164;24,9743;25,4385;19,9734;21,6586;21,7009;21,1063;3,6807;0,00213333;3,87206;7,96418;+
Q09289(130);20,6882;21,5436;19,5929;21,2219;22,7261;24,4015;23,806;25,1388;2,56449;0,00552699;-3,25647;-4,89454;+
Q09289(122);20,481;21,2213;21,326;20,3108;23,7082;23,0044;24,1194;21,6036;2,01432;0,0144059;-2,27411;-3,73533;+
Q09289(105);25,5801;23,8683;24,5564;25,5722;23,3997;25,264;24,8388;24,9985;0,17718;0,636023;0,269002;0,455163;
Q09289(241);25,0357;26,0487;26,9115;25,3586;19,4052;21,3959;21,8334;21,2349;3,43476;0,00184971;4,87127;7,18494;+
Q09350(297);18,9844;21,1388;20,1008;18,9089;20,2068;20,9508;19,8635;21,202;0,594049;0,234526;-0,772564;-1,25942;
Q09407(34);20,7134;21,1887;21,8499;21,4521;24,2594;23,1602;24,1926;22,7884;2,70779;0,00487977;-2,29909;-5,22863;+
Q09422(156);20,6988;20,8192;21,4037;19,4391;20,1506;20,8749;21,7876;20,7494;0,226103;0,561486;-0,300447;-0,562501;
Q09422(127);21,2024;20,4754;20,2793;19,0334;20,8441;21,8055;20,0846;20,7574;0,498535;0,290815;-0,625258;-1,0906;
Q09422(76);21,2614;20,377;21,4256;21,5845;20,121;19,3125;20,7077;21,269;0,80935;0,147083;0,809557;1,62582;
Q09436(302);22,0556;20,5991;20,1535;20,7256;20,4355;21,511;21,1431;20,4895;0,00782421;0,979698;-0,0113263;-0,0233276;
Q09444(259);21,7805;23,3524;22,8931;22,2484;19,8224;21,6513;21,4625;19,9583;1,67591;0,0269687;1,84498;3,10096;+
Q09444(303);25,8769;25,6479;25,4524;23,6205;27,3035;24,9972;25,5309;24,5715;0,229431;0,556854;-0,451354;-0,56961;
Q09444(305);20,7214;20,9433;21,6552;21,5026;25,2062;25,8484;25,0904;24,5715;4,59718;0,0014321;-3,97353;-11,5537;+
Q09444(307);24,1512;23,1851;23,9228;22,6746;23,3618;24,1767;24,5116;22,922;0,206885;0,588566;-0,259636;-0,520991;
Q09489(98);24,9584;23,3129;22,2947;22,2897;20,2243;21,7529;21,4695;20,0151;1,65665;0,0278045;2,34844;3,06627;+
Q09489(8);21,3258;19,7597;21,5551;21,6712;20,6617;20,1953;20,9677;19,9857;0,592437;0,235099;0,62536;1,25661;
Q09490(38);23,1602;21,9132;21,3904;21,7894;20,5439;20,7143;21,5627;21,4076;1,1535;0,0740993;1,00617;2,19872;
