ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04; -Log Student's T-test p-value daf2_d15_N2_d15;Student's T-test q-value daf2_d15_N2_d15; Student's T-test Difference daf2_d15_N2_d15;Student's T-test Test statistic daf2_d15_N2_d15;Sign p-val: 0.05 
Q20762;15,9079;15,9767;15,7687;15,8064;16,6291;16,0233;16,1673;16,8323;1,50286;0,026793;-0,548075;-2,7939;+
Q20769;17,6354;17,2098;17,25;17,4049;17,793;16,9109;16,8017;16,4327;0,608542;0,188132;0,39045;1,2846;
Q20770;17,9244;18,6563;18,0795;18,1314;17,7124;18,1149;18,1683;18,7473;0,0154793;0,956116;0,0121655;0,0457615;
Q20772;16,0898;16,2334;16,3863;16,6033;15,7064;15,7124;15,4205;15,6879;2,7508;0,00318182;0,696427;5,33185;+
Q20774;16,7126;16,9236;16,8491;16,9745;16,9758;17,0288;16,5126;16,7512;0,138251;0,661417;0,0478697;0,365385;
Q20779;18,6177;18,9326;18,6167;19,0347;18,8249;18,1383;18,0427;19,6931;0,118029;0,701776;0,12566;0,316939;
Q20780;19,2906;19,3701;19,1945;19,3237;19,0353;18,774;18,5682;19,0326;2,00716;0,00997701;0,442167;3,72137;+
Q20789;13,762;13,8744;13,7526;13,8257;14,3673;14,0657;13,1102;13,7191;0,0147947;0,95759;-0,0118778;-0,0437704;
Q20790;19,2752;19,1212;18,6136;18,9999;18,1425;17,8174;17,6301;18,0536;3,00391;0,00257842;1,09156;5,96905;+
Q20796;15,6412;15,9076;17,0601;16,849;15,4466;16,3883;16,8168;15,2461;0,323511;0,395566;0,38997;0,76229;
Q20797;13,5178;13,2863;13,1515;13,6023;13,7853;12,463;14,3098;13,7243;0,17345;0,596898;-0,181102;-0,446743;
Q20798;15,3516;15,7604;14,3429;15,1227;12,4316;12,031;12,2645;12,6224;3,8897;0,00132515;2,80704;8,6816;+
Q20813;13,5933;13,8809;13,5492;13,0013;12,4875;12,1237;11,9521;11,3973;2,69261;0,00323657;1,51604;5,19253;+
Q20815;17,3341;17,0504;16,7722;17,5011;16,0503;16,6629;16,8074;17,1429;0,905232;0,0937032;0,498592;1,78574;
Q20819;15,802;16,2555;15,94;15,8093;15,1377;15,0393;15,4788;16,0431;1,09796;0,0625579;0,527;2,10605;
Q20821;11,9854;12,0387;11,549;11,9714;14,2121;14,9941;14,523;14,8852;4,91356;0;-2,76751;-13,1002;+
Q20822;15,2044;14,7783;14,6826;15,3219;15,2268;15,3118;15,4081;15,7405;1,15521;0,0556327;-0,424965;-2,20158;
Q20829;17,3336;17,3629;17,3759;17,5324;16,7778;16,58;16,6562;16,7246;4,60341;0;0,716555;11,5825;+
Q20848;15,0385;15,2502;15,0363;16,1824;14,9291;14,8387;15,1332;15,1391;0,614403;0,185281;0,36682;1,29475;
Q20849;15,0204;14,5744;14,2087;14,9647;14,9676;14,3878;14,295;14,8568;0,0943183;0,752458;0,0652575;0,258326;
Q20865;15,048;15,0736;15,1572;15,4418;14,5014;13,805;14,9449;14,6316;1,4837;0,0277322;0,709452;2,76051;+
Q20866;11,7116;12,386;12,7146;11,1062;12,5338;11,7881;12,3412;12,6294;0,368066;0,351117;-0,343512;-0,848932;
Q20870;15,8993;16,1177;15,4923;16,0314;13,9845;13,9633;15,6819;14,7501;1,62439;0,0212739;1,29021;3,00848;+
Q20875;13,98;14,5502;14,2268;14,716;14,8681;15,3307;15,5897;15,0597;1,99794;0,0103886;-0,843818;-3,70342;+
Q20877;16,3577;16,511;16,1114;16,3097;16,3764;15,9832;16,3442;16,7998;0,105774;0,727513;-0,0534396;-0,286902;
Q20881;16,7113;17,1311;17,2235;17,3543;15,3458;15,4854;15,9397;15,8518;3,46514;0,00136082;1,44938;7,27761;+
Q20898;15,936;16,1021;15,6806;16,0495;15,7053;15,6279;15,3026;15,8453;1,13487;0,0581059;0,321748;2,1676;
Q20913;14,8313;17,5611;16,1568;15,947;16,7828;16,4413;16,3645;17,2783;0,443971;0,28866;-0,592671;-0,991397;
Q20921;13,7795;13,6629;15,3431;14,1515;13,9885;13,66;12,5669;15,0825;0,260812;0,467157;0,40975;0,63557;
Q20924;12,2437;12,0915;11,6653;11,8445;12,5288;12,1378;11,0009;12,8019;0,142205;0,654046;-0,156104;-0,374704;
Q20932;12,0987;12,9277;13,5311;14,1351;14,5909;14,5222;15,0605;15,1149;1,93086;0,0118;-1,64893;-3,57413;+
Q20938;16,8169;16,9801;16,8927;17,0939;17,1623;17,1574;17,0961;17,1818;1,76478;0,0164027;-0,203495;-3,26283;+
Q20939;14,3036;14,8322;15,0585;14,1709;14,2574;14,5092;14,2972;14,9429;0,127727;0,681533;0,0896173;0,340338;
Q20943;15,302;15,3732;16,1507;15,6863;15,7555;15,487;15,6238;16,7071;0,335607;0,382929;-0,265293;-0,786066;
Q20950;18,1181;18,2133;18,2907;18,7624;17,0299;16,8297;16,3493;17,2453;3,09253;0,00193468;1,48258;6,20493;+
Q20964;15,0755;14,4438;14,3483;14,6048;11,0301;13,6422;13,6241;13,1822;1,46012;0,0290649;1,74845;2,71953;+
Q20965;15,4711;14,6762;15,5018;15,1644;15,3027;15,2799;15,7647;16,2549;0,730226;0,138407;-0,447178;-1,49274;
Q20966;12,0006;12,0781;11,7222;12,0525;12,3314;12,114;12,3075;11,932;0,837371;0,108493;-0,207895;-1,67267;
Q20969;12,4426;12,6421;13,6798;13,2946;17,5415;17,6441;18,1386;18,4801;5,02212;0;-4,93631;-13,6742;+
Q20970;16,0408;15,9254;15,9368;16,099;16,9774;16,8607;17,1784;17,6309;3,25287;0,0017969;-1,16135;-6,64989;+
Q20974;14,0721;15,5556;14,3611;12,7551;14,2326;13,6603;14,2088;15,5147;0,116471;0,705299;-0,218105;-0,313149;
Q20981;14,0374;13,5816;13,3805;14,1092;12,2973;11,9932;12,2968;12,0753;3,79753;0,00119337;1,61149;8,35865;+
Q20992;14,2237;14,1847;14,2078;14,4758;12,4176;10,754;11,3771;13,4373;2,06326;0,00909851;2,27648;3,83145;+
Q21000;19,7155;19,722;19,3063;19,3856;19,614;19,3978;19,2253;18,0402;0,592255;0,195877;0,463037;1,25629;
Q21004;15,8403;15,723;15,5365;15,4121;15,2772;15,0801;14,9414;15,2714;2,0861;0,00910482;0,48547;3,87674;+
Q21012;15,1962;15,3068;14,4887;15,2953;15,1928;13,8462;13,7579;15,373;0,515669;0,238615;0,529285;1,1213;
Q21018;18,0844;18,5414;17,856;17,8832;18,9193;18,2299;18,2892;18,6763;0,986507;0,0787118;-0,437396;-1,92077;
Q21021;17,2669;17,0779;17,4537;17,4601;18,9586;18,8325;18,6325;18,8925;4,93045;0;-1,51438;-13,188;+
Q21024;15,1078;15,3112;15,2902;14,9961;14,4701;14,2313;14,3392;14,6036;3,34941;0,00140481;0,765317;6,92971;+
Q21038;11,5595;8,67326;12,1031;12,463;11,0975;11,5469;11,8926;13,9927;0,378042;0,342269;-0,932725;-0,868;
Q21053;14,2788;14,0932;14,4743;14,1047;15,7877;15,5277;15,5578;16,2889;3,65018;0,00113043;-1,55278;-7,86379;+
Q21059;15,094;14,8928;14,7993;16,1046;14,8653;13,2281;13,6317;14,2438;1,40968;0,0325517;1,23047;2,63242;+
Q21065;21,6142;21,0496;21,201;21,107;22,0456;22,004;22,007;21,7749;2,62898;0,00342607;-0,714905;-5,04304;+
Q21069;14,8421;14,7654;15,0375;15,1401;14,4117;15,8545;15,2412;15,8194;0,507567;0,242522;-0,385427;-1,10681;
Q21080;11,3631;12,0558;12,2979;11,9965;13,0633;13,9986;14,1352;13,6348;2,90424;0,00293333;-1,77964;-5,71187;+
Q21083;14,3192;15,1156;14,4512;14,9736;15,3415;14,9745;15,5078;16,2936;1,27372;0,0429248;-0,814471;-2,40068;+
Q21086;15,0292;14,6425;14,8989;15,4549;15,4682;15,4318;15,4552;15,9749;1,44137;0,0301589;-0,576145;-2,68708;+
Q21096;11,9851;11,7434;11,4721;11,8795;15,3211;14,1518;14,0601;15,9743;3,19947;0,00190033;-3,10682;-6,49902;+
Q21106;16,6235;16,4889;15,4524;15,1885;16,1772;15,6593;16,8111;16,2258;0,267141;0,459856;-0,280035;-0,648653;
Q21109;16,1982;16,2369;16,3355;16,5144;15,6596;16,4395;16,15;16,6239;0,181361;0,584478;0,103008;0,46456;
Q21121;12,2248;11,8414;11,7337;11,6093;14,9279;14,2115;14,4956;15,3972;4,23269;0,00104202;-2,90576;-9,98191;+
Q21122;14,7337;14,7318;14,4115;15,0069;15,0887;14,3582;14,2304;14,7993;0,169353;0,603615;0,10181;0,437452;
Q21151;16,5606;16,0325;16,4817;17,5863;14,8549;15,7723;14,7404;15,5005;1,89837;0,0125003;1,44826;3,51226;+
Q21152;14,1481;13,8093;14,0955;14,5952;15,087;14,6642;14,2703;15,0122;1,278;0,0424867;-0,59639;-2,40793;+
Q21153;14,353;13,8335;14,7252;14,5996;15,7584;15,7307;15,9914;15,9761;3,41001;0,0013463;-1,48636;-7,11015;+
Q21154;17,6914;17,7179;17,5837;17,8986;18,0052;17,2389;17,4991;18,2104;0,0226305;0,936021;-0,0154753;-0,066388;
Q21155;15,6182;16,0613;15,0121;15,2015;15,9813;15,2586;15,3975;15,7755;0,176267;0,592931;-0,12995;-0,453106;
Q21166;12,8222;13,3335;12,7404;13,2408;13,9487;14,374;13,7935;13,5883;2,14807;0,0082692;-0,8919;-4,00098;+
Q21172;11,8502;12,0233;12,474;11,1488;12,6215;12,5149;12,6826;13,2538;1,49732;0,0271959;-0,894165;-2,78424;+
Q21173;15,0701;15,6367;14,9461;15,5327;14,7359;15,3063;14,6776;14,2496;1,04098;0,0710212;0,554049;2,01126;
Q21174;15,0113;15,4045;14,7786;15,1912;14,8833;13,4993;13,9585;13,8814;1,74663;0,0166683;1,04082;3,22952;+
Q21182;14,6158;14,1479;13,9781;14,8898;16,1184;14,6983;15,8293;15,8741;1,73882;0,0170444;-1,2221;-3,21522;+
Q21193;16,8905;17,0188;16,9532;16,9984;16,4439;16,2318;17,0248;16,3708;1,34904;0,036964;0,447371;2,52856;+
Q21196;12,4079;12,836;11,7171;12,0628;12,8997;11,7962;13,2665;12,7442;0,48552;0,256672;-0,420659;-1,06715;
Q21201;12,2093;11,9303;11,7056;12,1108;12,5116;12,1019;11,912;12,7977;0,732853;0,137488;-0,341855;-1,49718;
Q21210;15,2131;12,9249;11,5943;13,8326;13,7439;14,4913;14,1705;15,5528;0,609579;0,187627;-1,0984;-1,2864;
Q21215;19,2697;19,4962;19,5622;19,6948;19,3517;19,7589;19,3296;19,8275;0,146881;0,645188;-0,0611997;-0,385665;
Q21217;18,523;19,1055;18,8061;18,7556;18,4293;18,776;18,9769;18,4475;0,334059;0,384051;0,140108;0,783035;
Q21219;11,9056;12,0413;11,9776;11,8799;13,8736;13,1045;14,8102;13,7524;2,80836;0,00304975;-1,93404;-5,47222;+
Q21221;14,254;14,5033;13,9209;13,4799;12,5428;12,0792;12,2909;12,7502;3,06027;0,00213699;1,62375;6,11828;+
Q21222;12,1419;12,0614;11,7149;11,7276;14,8529;14,5865;14,7363;14,7735;6,32361;0;-2,82585;-22,7313;+
Q21224;14,8681;15,0804;14,8224;14,5499;16,309;15,4246;15,6603;16,2072;2,37261;0,00524549;-1,07006;-4,46938;+
Q21225;14,0113;15,2328;14,5095;14,3831;15,7366;15,3945;15,0197;15,4873;1,59661;0,0223233;-0,875363;-2,959;+
Q21228;15,2374;15,7395;14,5902;14,7867;12,5937;12,8807;13,1633;14,6237;1,84822;0,0140246;1,77311;3,41771;+
Q21230;16,631;16,7199;16,8937;16,9081;17,612;17,2672;17,6646;17,4235;3,09236;0,00193168;-0,70365;-6,20447;+
Q21233;16,8565;16,8336;16,5411;16,7506;16,4854;16,187;15,9115;16,5191;1,58764;0,0227617;0,469665;2,94309;+
Q21241;15,8004;15,7002;15,6996;16,1727;15,266;15,4672;15,3185;15,2372;2,2549;0,00641087;0,521005;4,22015;+
Q21253;17,1723;17,2426;17,0629;17,3094;16,8356;16,5832;16,8048;17,0249;1,98236;0,0111315;0,384648;3,6732;+
Q21265;18,5551;18,5434;18,8235;18,7136;19,1249;18,8703;18,9063;19,1502;1,9344;0,0118077;-0,354031;-3,5809;+
Q21266;14,6491;14,4216;14,8374;14,7713;13,2572;13,5657;12,9298;13,443;3,7693;0,00117073;1,37091;8,26182;+
Q21267;18,2758;18,1845;18,3789;18,7772;17,186;17,8134;18,2368;17,7016;1,42114;0,0317669;0,66964;2,65215;+
Q21270;11,9431;12,0934;11,6914;12,1127;14,3709;11,699;11,9755;13,184;0,65533;0,166272;-0,847173;-1,36526;
Q21274;13,8791;13,1805;14,8169;14,2203;14,1987;14,5614;15,2322;15,3706;0,947108;0,0867335;-0,81649;-1,85534;
Q21275;12,2079;12,0736;11,7083;11,8415;15,2486;14,0116;15,1921;14,6145;3,98885;0,00100671;-2,80886;-9,0411;+
Q21276;16,8997;16,6995;16,968;17,0598;18,389;18,3113;18,3599;18,5305;5,51603;0;-1,49092;-16,6008;+
Q21278;15,1904;15,577;14,5946;14,7836;13,9384;14,0026;13,7669;15,9377;0,517087;0,237707;0,624975;1,12383;
Q21281;14,1208;14,0776;13,4363;13,1936;14,9887;14,3904;14,2175;15,4426;1,55634;0,0241022;-1,0527;-2,88775;+
Q21284;17,5231;17,0997;17,8465;18,02;16,6304;16,8551;16,8729;16,9902;1,96381;0,0113492;0,785163;3,63736;+
Q21285;18,0743;17,9487;18,0414;18,3104;16,2656;16,4949;16,3573;16,5154;5,63113;0;1,68544;17,3645;+
Q21289;18,2166;18,5212;18,4317;18,4786;16,3433;16,2408;18,4214;17,6162;1,25712;0,0449299;1,2566;2,37266;+
Q21293;14,5259;15,4192;13,75;12,4273;13,7537;13,0929;13,2053;13,3634;0,471021;0,266702;0,676769;1,04087;
Q21294;16,268;16,5888;15,6011;16,4627;15,3193;14,8881;13,9863;15,8023;1,49083;0,0273911;1,23116;2,77293;+
Q21295;14,0658;15,2781;13,9127;14,3779;15,9269;15,7022;15,627;15,659;2,25371;0,00643051;-1,32014;-4,21768;+
Q21298;14,0858;14,3067;13,0505;13,795;13,5868;14,7965;14,7333;14,7617;0,818591;0,112856;-0,660088;-1,64128;
Q21301;11,4148;12,7983;13,0454;13,3708;13,2942;13,7528;12,8147;14,1919;0,816721;0,113337;-0,856107;-1,63815;
Q21307;14,5432;14,6988;13,8841;13,368;14,148;14,0245;14,0299;14,8215;0,138474;0,661153;-0,132408;-0,365911;
Q21312;12,1017;12,0359;11,6767;11,9032;12,4404;12,0918;11,7456;12,3913;0,606433;0,188998;-0,237884;-1,28094;
Q21322;15,8363;15,9953;15,6796;16,3874;15,3826;15,8437;16,3821;16,7371;0,125114;0,68714;-0,11172;-0,334065;
Q21323;15,5805;14,2771;13,9675;15,2153;16,6007;16,7097;16,6598;16,304;2,44047;0,0045779;-1,80845;-4,61696;+
Q21324;15,0574;15,5491;13,936;14,8049;14,2664;14,3503;14,0899;14,3821;0,818755;0,112792;0,564655;1,64155;
Q21336;14,3757;15,9209;15,1136;15,2064;16,1335;15,8444;16,2747;16,0011;1,48502;0,0276953;-0,909277;-2,76279;+
Q21338;14,2757;14,6753;14,3561;14,525;15,2583;14,388;14,6644;15,631;0,905389;0,0936666;-0,52743;-1,786;
Q21342;15,129;14,7044;15,5929;15,2718;15,5761;14,9919;14,9608;15,0491;0,0446434;0,872343;0,0300245;0,128026;
Q21351;19,0125;18,8396;18,7453;19,22;19,1563;18,9354;18,7449;18,8046;0,118343;0,701113;0,0440307;0,317702;
Q21353;13,1849;13,7027;13,8339;13,2212;15,0467;14,8677;15,8817;15,2007;3,15546;0,00195469;-1,76352;-6,37672;+
Q21355;16,9077;16,4147;17,5926;16,9613;17,8076;17,045;16,6196;17,3684;0,288204;0,434162;-0,241087;-0,691697;
Q21392;15,5171;15,5104;15,7773;15,2976;15,4285;15,5347;15,5441;15,0755;0,385111;0,336815;0,129907;0,881444;
Q21418;12,2987;13,0065;11,7844;12,1796;12,5439;12,3968;12,0496;12,7375;0,14916;0,641437;-0,114637;-0,390982;
Q21430;14,5658;15,1433;13,6689;14,3591;12,5784;12,0339;12,3075;12,5589;3,11102;0,00195597;2,06462;6,25503;+
Q21432;15,5477;15,6636;15,8737;16,2398;16,1562;16,3019;15,9489;16,1165;0,90126;0,0944859;-0,299664;-1,77913;
Q21434;12,2551;12,0097;11,4998;11,7448;12,4349;12,0042;12,0341;12,7166;0,90037;0,0946199;-0,420135;-1,77765;
Q21436;14,0516;15,267;8,87563;13,0606;13,875;13,9114;13,9943;14,4462;0,390398;0,33179;-1,24301;-0,891463;
Q21443;20,2444;19,7241;19,7708;20,7983;19,5369;19,852;19,7862;20,4852;0,283256;0,439909;0,2193;0,681653;
Q21444;11,9984;12,0772;11,733;11,9916;12,4151;12,1097;12,2153;12,7107;1,45813;0,0291867;-0,412608;-2,71609;+
Q21452;13,2424;13,9014;13,5684;13,7316;12,4543;12,1644;11,9851;12,7206;3,00527;0,00239306;1,27982;5,97264;+
Q21453;14,1113;15,0154;14,7723;14,663;15,0051;15,0199;14,4868;15,1765;0,536518;0,225278;-0,281603;-1,15839;
Q21454;14,5314;13,9702;12,9975;13,9151;13,653;15,9666;14,7606;14,0944;0,608773;0,188027;-0,765102;-1,285;
Q21463;16,631;16,3681;16,645;16,3248;15,1693;15,5128;15,7155;15,3431;3,48095;0,00138365;1,05706;7,32624;+
Q21465;17,809;17,7473;17,7333;17,9722;17,0751;17,6926;17,272;17,9338;0,786826;0,121717;0,32208;1,58806;
Q21471;14,6182;15,0115;14,5651;15,2054;12,5572;11,9159;12,3375;12,7606;4,31577;0,000828194;2,45728;10,322;+
Q21473;16,562;16,9334;14,6332;15,256;17,3182;16,3855;16,7871;17,9392;1,02167;0,0733761;-1,26138;-1,97917;
Q21480;16,9412;17,1874;13,1712;17,7614;13,2498;13,0528;13,5544;14,9278;1,20054;0,0503772;2,56908;2,27748;
Q21481;16,3979;17,3874;17,011;16,7481;17,0913;17,2693;17,055;17,4806;0,713917;0,143531;-0,33793;-1,46513;
Q21484;15,2156;15,0351;15,2741;15,7674;16,2464;16,2145;16,2719;16,5061;2,93844;0,00279781;-0,98668;-5,7992;+
Q21486;14,6993;14,3925;14,8309;14,864;15,2652;14,6019;15,1191;15,5958;0,989426;0,0782459;-0,448808;-1,92562;
Q21502;14,5776;13,642;14,3224;14,318;15,3753;14,6577;14,5154;15,3174;1,34121;0,0374513;-0,751448;-2,5152;+
Q21504;9,11778;12,7237;10,0358;11,6552;12,438;10,9006;12,7018;12,7633;0,695664;0,150849;-1,3178;-1,43413;
Q21515;15,1332;15,695;15,0435;15,4658;16,1176;16,2962;16,4968;16,7147;2,78293;0,00297934;-1,07198;-5,40988;+
Q21523;13,6056;12,1675;13,9994;14,1309;14,0549;14,8317;13,949;13,1705;0,411972;0,31249;-0,525669;-0,932042;
Q21525;17,5157;16,9262;16,1971;16,4212;17,3525;16,5199;16,7873;17,0071;0,172051;0,599152;-0,151645;-0,443575;
Q21531;16,7691;16,7114;16,646;16,9433;17,3247;16,8719;16,777;17,6043;0,939861;0,0877791;-0,377025;-1,8433;
Q21541;15,7399;15,9868;16,3502;16,2882;15,7839;16,2271;16,0022;16,5537;0,084093;0,774395;-0,0504105;-0,232386;
Q21544;16,767;16,1675;16,1285;16,6265;16,622;16,8633;17,2348;16,5578;0,904924;0,093773;-0,397086;-1,78522;
Q21549;13,3707;13,9337;13,4882;14,3766;14,923;14,9417;15,3584;15,2563;2,70194;0,00325517;-1,32751;-5,2147;+
Q21551;18,5893;18,6282;18,4827;18,6392;17,8589;17,6773;17,6399;17,803;4,96857;0;0,840125;13,3882;+
Q21554;15,7334;15,6357;15,3009;15,5842;15,3909;14,6045;15,8785;15,5629;0,298891;0,422776;0,20438;0,713264;
Q21557;13,4052;13,1789;12,1774;11,5277;13,297;14,9127;15,087;15,1372;1,77302;0,016216;-2,03615;-3,278;+
Q21559;17,1679;16,5841;17,052;17,2992;16,2301;16,4471;16,972;17,2756;0,466469;0,270284;0,294618;1,03259;
Q21568;18,911;18,665;19,131;19,0706;19,1363;18,9681;19,3394;18,8373;0,361836;0,358006;-0,125872;-0,836967;
Q21569;12,9476;13,3818;12,7426;13,2813;14,6877;13,8162;13,9488;15,383;1,89089;0,0125688;-1,37061;-3,4981;+
Q21589;15,2589;15,875;14,6655;15,1952;16,2633;14,3982;15,0247;16,5527;0,21987;0,522633;-0,31111;-0,549125;
Q21601;14,309;14,6212;15,1558;15,7687;15,337;13,0746;15,2638;14,8606;0,21205;0,534827;0,329695;0,532227;
Q21603;16,6011;16,3169;16,4737;17,0629;15,9059;16,1062;15,7759;16,1404;1,874;0,0130256;0,63159;3,46618;+
Q21614;18,1525;17,802;17,9024;18,1757;18,1444;18,155;18,5449;18,2466;1,04092;0,0709943;-0,264565;-2,01115;
Q21623;13,4312;13,2417;13,0794;12,727;12,1924;12,1777;12,0561;12,5382;2,53753;0,00382556;0,878739;4,83331;+
Q21624;15,6347;15,8827;15,0803;15,2132;14,3232;14,9496;14,7397;14,7267;1,82776;0,0147209;0,767955;3,37947;+
Q21625;14,7739;14,351;14,1259;14,7925;13,939;14,2493;14,0217;14,8148;0,44454;0,288186;0,254627;0,992444;
Q21633;17,7132;17,531;17,6104;17,6236;17,5352;17,4901;17,5769;17,6881;0,359333;0,359965;0,0469975;0,832146;
Q21643;14,9368;14,6256;14,2274;15,0016;15,4404;15,1019;15,0168;15,5502;1,4176;0,0320685;-0,5795;-2,64605;+
Q21649;16,4362;16,0671;14,8651;15,7203;16,8166;15,2767;17,4894;17,1121;0,750463;0,132896;-0,90151;-1,52691;
Q21691;13,2201;14,4723;12,7602;13,271;14,2446;12,7277;13,2731;13,957;0,086748;0,769743;-0,119685;-0,239162;
Q21693;16,4049;17,0222;16,1919;16,5539;16,4896;16,4781;16,2175;17,1613;0,0572296;0,840851;-0,0433927;-0,162115;
Q21697;13,5802;12,9159;13,5567;15,9198;15,4856;15,4262;15,376;13,6339;0,580583;0,201366;-0,987247;-1,23593;
Q21702;15,5075;15,5058;15,8054;15,652;14,5401;14,7972;15,196;14,3582;2,4262;0,00473034;0,894768;4,58568;+
Q21706;12,2603;11,9668;11,7033;11,5595;13,9742;12,7621;15,0822;14,0347;2,24115;0,0067173;-2,09084;-4,19159;+
Q21730;16,0142;16,0303;15,7823;16,0433;15,7429;15,4562;15,0799;15,8291;1,30094;0,0404781;0,44051;2,44676;+
Q21732;18,1962;18,0274;18,4305;18,3384;19,4728;19,244;18,8794;19,6021;2,94011;0,00280548;-1,05144;-5,80347;+
Q21735;16,4542;16,6867;16,2598;16,2966;16,8573;16,799;17,142;17,6051;1,75873;0,0165058;-0,67655;-3,25172;+
Q21740;14,917;15,0228;14,377;14,0662;15,2963;15,2695;15,205;15,8442;1,61352;0,0216323;-0,808015;-2,98908;+
Q21742;17,113;17,3974;17,1245;17,2132;16,7322;16,7893;16,6717;17,2325;1,31872;0,0394043;0,35561;2,47693;+
Q21746;18,3895;18,9042;18,2754;18,59;18,1284;17,1178;17,1818;17,6955;1,98321;0,0110347;1,00888;3,67485;+
Q21750;16,8917;16,6605;17,1197;17,3153;17,5639;17,5617;17,5625;17,3676;1,86675;0,0134393;-0,517147;-3,45253;+
Q21752;19,0567;18,4481;19,0249;19,3145;18,7298;19,3759;19,4209;18,6079;0,0946056;0,751911;-0,0725775;-0,259049;
Q21754;14,2809;14,2904;13,9785;14,3883;15,129;13,9996;13,6677;14,5587;0,116313;0,705345;-0,104227;-0,312764;
Q21755;14,3321;14,5211;13,7818;15,3052;19,5693;20,7209;20,032;20,6541;5,04679;0;-5,75905;-13,8078;+
Q21763;17,9513;18,329;18,0835;18,7422;18,3465;18,0406;17,9914;18,5266;0,084404;0,773968;0,0502357;0,233182;
Q21770;15,6329;15,8716;15,3659;15,5788;16,7893;16,1396;15,781;16,6212;1,53923;0,0249394;-0,720505;-2,85763;+
Q21771;15,6407;15,3236;14,1689;15,6571;12,5577;12,1889;12,0233;12,4384;3,62883;0,00111429;2,89548;7,79419;+
Q21773;13,767;13,0169;12,3947;13,1876;13,2734;13,8363;13,8007;14,087;1,02995;0,0722159;-0,657807;-1,99293;
Q21774;16,4897;16,891;16,3169;16,8315;16,4929;15,9961;16,2819;16,8811;0,420164;0,306074;0,219262;0,947329;
Q21776;13,4781;12,8606;13,3765;13,1526;15,2664;13,8726;15,5099;14,6036;2,18277;0,00750934;-1,59615;-4,07146;+
Q21793;14,3694;15,0776;14,8885;14,8719;12,963;13,9012;13,8012;14,9976;1,03126;0,0720541;0,886086;1,99511;
Q21795;11,925;12,0969;11,6299;12,6947;14,331;14,0491;12,9986;15,0737;2,23533;0,0067349;-2,02648;-4,17951;+
Q21801;16,5627;16,1801;17,1772;17,3628;17,2053;17,4915;18,6008;17,7501;1,22256;0,0480324;-0,941257;-2,31446;+
Q21810;15,9144;16,1816;15,8242;15,5841;16,0156;15,6123;15,8955;15,6307;0,221363;0,520878;0,087585;0,552338;
Q21817;15,6929;15,1455;15,7512;15,1142;15,2969;15,504;15,115;15,0609;0,402971;0,320269;0,18177;0,915169;
Q21821;13,4781;15,3605;14,1666;14,3567;14,2278;14,3594;14,3733;14,5574;0,0340912;0,902638;-0,039005;-0,0988148;
Q21824;19,1951;18,9634;19,5477;19,5716;18,9481;19,2362;19,272;19,4625;0,195336;0,561659;0,0897179;0,495651;
Q21826;14,7148;15,2039;14,7371;16,3397;15,2688;15,0382;15,2509;16,1441;0,14875;0,642169;-0,176615;-0,390028;
Q21827;14,2788;11,2634;12,1974;14,4962;12,9223;13,9461;11,9159;13,6784;0,0211442;0,939792;-0,0567224;-0,0621268;
Q21828;13,7811;14,9138;13,2599;14,3472;13,2225;13,5989;13,8978;15,1185;0,076744;0,791627;0,11609;0,213478;
Q21829;17,0306;18,0646;17,724;18,2268;15,989;15,6975;15,4074;15,8077;3,36531;0,00142056;2,03613;6,9767;+
Q21831;14,7854;15,0434;14,371;15,003;14,3037;14,3356;14,648;13,8524;1,21059;0,0491975;0,515778;2,29435;+
Q21832;17,9269;18,0101;17,7738;17,8957;17,1054;16,3531;16,5004;17,4312;2,18705;0,00748166;1,05409;4,0802;+
Q21840;12,2079;11,9408;11,5843;12,0603;12,1857;8,48162;12,2702;12,4948;0,247755;0,484823;0,590231;0,608353;
Q21849;15,4741;16,3089;15,3992;16,3166;14,7187;13,8447;13,8663;14,3092;2,67822;0,00329545;1,69;5,15845;+
Q21850;16,9237;16,7926;16,4135;16,8924;16,6683;16,4197;16,3799;16,761;0,630793;0,177523;0,198316;1,32308;
Q21854;15,2283;15,273;15,5318;15,5852;14,5268;15,453;15,5283;15,3101;0,347168;0,372276;0,200007;0,808608;
Q21882;16,7103;16,8374;16,7411;16,8145;17,1777;16,5483;16,8854;17,1001;0,47937;0,26051;-0,152055;-1,05602;
Q21884;16,6071;16,9198;16,2227;16,4394;16,8719;16,6441;16,4299;16,7923;0,332098;0,385774;-0,13728;-0,779188;
Q21888;19,4823;19,7894;18,1544;18,7119;18,7332;17,9671;16,7814;18,8254;0,790493;0,120458;0,957707;1,59422;
Q21891;16,6683;16,7205;16,276;16,7345;15,9856;15,6513;16,1645;16,1317;2,07387;0,00913162;0,616522;3,85245;+
Q21897;14,9896;15,2908;14,7046;15,731;12,5543;12,1473;12,104;12,462;4,60878;0;2,86209;11,6073;+
Q21898;16,2434;17,5157;13,5184;13,2432;15,7154;19,0833;18,3956;16,2285;0,840422;0,107801;-2,22555;-1,67776;
Q21902;18,4588;15,6344;15,9714;15,8361;16,7093;16,8086;17,3489;16,9865;0,301427;0,419428;-0,488157;-0,718354;
