ProteinAccessions;log2 N2_d15_01;log2 N2_d15_02;log2 N2_d15_03;log2 N2_d15_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d15_N2_d1;Student's T-test q-value N2_d15_N2_d1; Student's T-test Difference N2_d15_N2_d1;Student's T-test Test statistic N2_d15_N2_d1;Sign p-val: 0.05 
Q8I4I3;17,2418;16,2334;17,0622;16,6784;15,5014;15,2427;14,944;15,0904;3,14715;0,000672637;1,60929;6,35382;+
Q8I4I9;13,7664;13,9133;16,8389;14,4744;14,6699;16,2982;13,3654;14,0917;0,0526517;0,808852;0,141975;0,149807;
Q8I4M5;14,215;13,9825;13,6205;13,7451;13,9698;13,0196;13,5455;13,929;0,487039;0,195135;0,274792;1,06989;
Q8I4N3;15,5476;15,4529;15,8196;15,5053;14,5192;13,8501;14,085;13,9861;3,93823;0,000122302;1,47125;8,85595;+
Q8I711;16,9466;17,0736;16,9841;16,4858;17,1003;17,4283;17,4984;16,8684;0,902727;0,0645053;-0,351335;-1,78157;
Q8I7F8;16,44;15,9091;15,4599;15,0418;14,1695;15,0637;14,9467;14,6735;1,49211;0,0148016;0,99934;2,77515;+
Q8I7H9;14,7581;15,862;14,5397;14,3784;13,773;13,8969;13,9581;13,9117;1,59921;0,0120016;0,999628;2,96361;+
Q8IA63;13,1742;13,5477;13,7227;13,4142;13,439;13,3552;13,7121;13,2033;0,0859661;0,710939;0,0373139;0,23717;
Q8IA95;13,8663;13,2872;13,3198;13,4201;15,2303;14,9075;15,0425;15,4302;4,12434;0;-1,67932;-9,55359;+
Q8IAA5;15,3263;14,2009;16,2924;14,9755;13,5001;14,1819;13,3098;13,4001;1,81502;0,00782243;1,60079;3,35574;+
Q8IAA9;15,3926;15,418;15,1377;15,2038;13,6184;13,6295;13,4093;13,913;4,93714;0;1,64549;13,2229;+
Q8IG23;15,655;14,7231;15,1177;15,297;16,6056;16,1777;16,2975;16,2953;2,7567;0,00118712;-1,14583;-5,34613;+
Q8IG33;15,2778;15,0014;15,7958;15,6203;15,0339;14,9615;14,8459;14,8556;1,46797;0,0156434;0,499632;2,73316;+
Q8IG67;13,9367;13,3919;13,8749;13,6845;13,8334;13,6349;13,4057;13,7002;0,205305;0,463539;0,0784538;0,517543;
Q8IG68;14,8693;14,839;15,0726;15,2168;14,5124;14,3091;14,2903;14,0822;2,85999;0,00116423;0,700958;5,60036;+
Q8ITV6;15,5267;14,9423;15,9525;15,3624;14,2432;14,1143;14,1152;14,6361;2,5303;0,00166799;1,1688;4,81696;+
Q8ITX4;14,3626;14,5291;14,8721;15,5813;15,6101;15,5347;15,5043;15,9004;1,51374;0,0141189;-0,801077;-2,81292;+
Q8ITY1;16,0535;15,02;15,2015;16,4538;9,87942;9,82951;9,96398;9,98428;5,54283;0;5,7679;16,7756;+
Q8ITY4;14,5618;14,3425;14,3388;14,913;13,2937;13,9148;13,7901;13,3537;2,44231;0,00218228;0,950948;4,62102;+
Q8ITY5;13,8828;13,5414;13,8662;14,4708;13,4355;13,1131;12,9626;13,7351;1,28944;0,0245642;0,628755;2,42727;+
Q8ITZ0;16,6178;16,0608;16,2652;16,5601;13,4397;12,4501;12,6652;13,1462;4,94702;0;3,45063;13,2747;+
Q8MNR9;14,1383;14,7166;14,396;14,7238;14,6604;14,269;14,4619;14,4515;0,0729301;0,747079;0,0329926;0,203574;
Q8MNT0;14,9257;15,0183;14,6668;15,2344;13,3877;13,8602;14,0167;13,9909;3,06036;0,000742537;1,14743;6,11852;+
Q8MNT1;15,8231;15,7689;15,1039;16,3895;13,7711;12,8639;13,4992;14,0754;3,02447;0,000875458;2,21892;6,02318;+
Q8MNU8;14,8443;17,3776;17,8803;16,6646;14,6803;15,1974;15,2279;15,4133;1,20669;0,0301185;1,56196;2,2878;+
Q8MNV8;19,2586;18,9011;18,6835;18,9324;18,7017;19,0402;18,8918;18,5305;0,416435;0,238873;0,152821;0,940379;
Q8MNY0;13,3485;13,3621;13,447;14,4898;13,2977;13,3238;13,1826;13,0084;0,796277;0,0849529;0,458698;1,60392;
Q8MPP5;12,506;12,0582;12,1806;12,694;13,9009;14,0132;13,6479;12,6062;1,81237;0,00787215;-1,18232;-3,35082;+
Q8MPR4;11,0165;14,367;13,9757;13,5935;12,3455;12,8153;11,936;12,6185;0,468624;0,204883;0,809303;1,03651;
Q8MPW0;16,1029;15,9021;16,3465;16,1553;15,2036;15,6941;15,616;15,4322;2,38609;0,00232883;0,640195;4,49848;+
Q8MPX3;14,9558;15,1424;15,5167;15,3967;15,3484;15,3212;16,082;15,5824;0,74986;0,0960467;-0,33059;-1,52589;
Q8MPX7;15,0895;14,4204;14,9579;14,4449;12,2326;12,7766;13,4891;14,8082;1,27565;0,025252;1,40157;2,40394;+
Q8MQ23;11,9801;12,3412;14,0689;12,4165;14,4727;14,879;14,7423;14,0889;2,00116;0,00527814;-1,84406;-3,70968;+
Q8MQ25;12,3521;12,162;12,1231;12,6216;13,7033;12,4449;13,2006;13,7662;1,59586;0,0120526;-0,964056;-2,95768;+
Q8MQ73;12,3238;12,0327;12,1062;12,4832;10,8978;12,1874;11,4904;11,7805;1,17365;0,0328695;0,647437;2,23242;+
Q8MQ89;7,91865;11,0339;9,56286;12,7056;8,3015;9,96045;9,63123;10,3794;0,272736;0,37252;0,737096;0,660161;
Q8MQ99;13,2076;14,238;14,1107;14,0486;14,2335;14,2001;13,91;14,2527;0,448392;0,217679;-0,247833;-0,999526;
Q8MQC1;15,982;15,711;15,6017;16,189;15,0868;15,0213;14,9497;15,3709;2,48861;0,00180469;0,763765;4,72349;+
Q8MQG6;16,275;15,586;15,7627;16,0751;16,2766;15,799;16,1954;16,3668;0,549282;0,163691;-0,234763;-1,18096;
Q8MXF1;18,0931;17,6166;17,5886;17,7346;17,3873;17,2508;17,2358;17,301;2,06781;0,00440966;0,464523;3,84045;+
Q8MXH3;15,5048;16,4222;15,8601;15,0049;16,0519;16,0292;16,2795;16,0049;0,611285;0,138514;-0,393355;-1,28935;
Q8MXH7;15,4164;15,6813;15,8009;16,5636;15,4946;15,7713;15,7003;15,6819;0,344804;0,297073;0,203527;0,804013;
Q8MXI1;17,0613;17,0742;16,8739;17,447;16,9549;16,7583;17,0751;17,1831;0,345339;0,296839;0,12127;0,805052;
Q8MXJ1;15,968;15,1281;14,0016;15,0039;16,4232;14,8268;14,9106;16,0287;0,404959;0,247958;-0,521915;-0,918903;
Q8MXQ7;14,3337;14,5201;14,1224;14,7883;14,305;14,6585;14,591;14,3424;0,0709764;0,752362;-0,0330875;-0,198476;
Q8MXR2;15,4624;15,9903;15,194;15,8238;14,6754;14,6702;14,6609;15,0843;2,1873;0,0033953;0,844955;4,08072;+
Q8MXR3;14,5784;12,9394;12,8985;14,6013;12,8286;12,824;12,9635;11,1491;1,0509;0,0446809;1,31308;2,02774;+
Q8MXR6;18,7046;18,221;18,28;18,1389;18,6793;18,8929;18,8417;18,7637;1,84227;0,00748794;-0,458268;-3,40659;+
Q8MXS1;15,594;15,5983;15,5445;16,0186;15,324;14,7659;14,9506;15,2082;2,01675;0,0050752;0,626668;3,74007;+
Q8MXS8;15,9635;15,9015;16,0791;16,04;16,4305;16,6112;16,5372;16,5142;4,16217;0;-0,527193;-9,70122;+
Q8MXT1;14,5012;14,5349;14,5528;14,6141;15,0027;15,6328;15,6659;15,3146;2,78958;0,00120843;-0,853223;-5,42614;+
Q8MXT6;15,1433;14,9461;15,0057;15,3369;14,2683;14,4855;14,4139;14,2365;3,44271;0,000272277;0,75696;7,2091;+
Q8MYL7;13,4056;12,7127;13,5381;12,958;11,8173;10,8564;10,7702;10,6332;3,17792;0,000686992;2,13433;6,43891;+
Q8MYM4;15,8541;15,2533;15,5461;16,0319;15,311;15,1075;15,6986;15,0786;0,833981;0,0772393;0,372432;1,667;
Q8MYM8;14,6361;14,4567;14,1153;14,7909;14,0141;13,4923;13,6815;13,8664;2,14703;0,00355191;0,736175;3,99887;+
Q8MYM9;12,5568;12,7912;12,4678;11,9092;13,6503;13,7906;13,6986;13,5452;3,16365;0,000679397;-1,23993;-6,39935;+
Q8T3C8;11,9283;12,1592;12,0609;12,7448;14,2953;13,4543;13,5411;14,5575;2,73875;0,00122492;-1,73877;-5,30278;+
Q8T3G2;13,807;12,8252;14,5902;13,7744;13,6668;14,0211;14,1553;13,9184;0,201398;0,470143;-0,19118;-0,508991;
Q8T5S1;15,7587;15,4842;15,966;14,312;15,645;15,2315;15,5282;15,489;0,089239;0,702133;-0,0931973;-0,245493;
Q8T8B9;16,2665;15,9932;15,3802;15,2634;14,8631;15,257;14,9709;15,399;1,16949;0,0331995;0,603315;2,22546;+
Q8TA47;17,5963;17,0444;17,1319;17,7284;16,6458;16,3955;16,3295;16,6284;2,46872;0,00199615;0,875415;4,6793;+
Q8TA83;15,4993;13,9781;13,6997;15,0943;14,5135;14,1874;14,255;14,2825;0,238585;0,41565;0,258245;0,589048;
Q8WQ99;15,5666;14,578;14,4033;14,7578;13,4883;13,7163;13,7576;14,0362;2,06639;0,00445517;1,07682;3,83764;+
Q8WQA4;16,1746;16,1163;15,7914;16,1295;15,3128;15,6454;15,1491;15,413;2,58501;0,00139766;0,672853;4,94146;+
Q8WQA8;18,6421;18,1088;18,5121;18,7178;20,4393;19,9503;19,7765;19,1423;2,35654;0,00239517;-1,33186;-4,43485;+
Q8WQB0;12,1354;11,9588;12,3356;12,4092;13,5848;12,9082;12,9516;13,546;2,58439;0,00139669;-1,03793;-4,94004;+
Q8WQB3;14,2309;14,3857;14,7104;14,7512;14,2109;14,4156;14,4262;14,2897;0,644929;0,126322;0,183927;1,34741;
Q8WQB4;14,0153;13,0461;13,8394;13,5929;13,2046;12,1746;12,7168;13,3218;1,20619;0,0301101;0,768953;2,28696;+
Q8WQB6;12,4552;13,7786;13,041;12,9184;12,5068;13,2909;13,4884;13,7394;0,217709;0,444555;-0,208058;-0,54447;
Q8WQD7;14,7831;15,5131;14,6733;14,9479;15,8646;15,2082;14,8762;15,5823;0,68375;0,114018;-0,403458;-1,41385;
Q8WQF7;14,6118;12,9923;13,9643;13,8438;12,8566;11,7507;11,9787;12,4822;2,05554;0,00458866;1,58602;3,81621;+
Q8WQG1;14,6151;14,7283;14,0459;14,2164;13,8761;13,7828;13,7416;14,194;1,40755;0,0178296;0,502769;2,62876;+
Q8WQL7;14,9758;16,9458;16,2097;17,365;13,5585;14,5642;14,4327;13,6844;2,13284;0,00371846;2,3141;3,97025;+
Q8WSL9;15,7834;15,1087;15,6019;16,173;14,9623;14,5734;14,7435;15,0187;1,86972;0,00702302;0,842285;3,45812;+
Q8WSW2;13,531;13,7301;14,1862;12,8596;12,7609;12,7478;13,1888;12,53;1,33133;0,0220146;0,769882;2,49838;+
Q8WT52;13,5646;13,6909;13,7182;13,0629;13,8057;13,8155;13,831;13,9443;1,1434;0,0352491;-0,339976;-2,18183;+
Q8WTJ4;15,5701;16,8908;16,4371;15,5106;15,6539;16,1637;15,9187;14,5588;0,492817;0,191782;0,5284;1,08032;
Q8WTK0;12,5283;12,0998;12,2371;12,4829;12,2377;12,8756;12,5529;11,4919;0,0533599;0,80665;0,0474918;0,151718;
Q8WTL6;16,1595;15,9764;15,7614;16,6497;15,675;16,0092;16,0091;16,2511;0,279839;0,364471;0,150651;0,674691;
Q8WTM6;15,712;15,3819;15,7565;15,5093;14,9662;15,3388;15,1846;15,069;2,04361;0,00476987;0,45032;3,79272;+
Q93167;15,804;13,1152;14,4013;15,2177;13,4767;14,693;13,2894;13,7749;0,589148;0,146476;0,826061;1,25088;
Q93168;16,0395;16,1392;15,9406;16,5291;16,1481;16,4232;16,3477;16,2097;0,36213;0,282228;-0,120097;-0,837532;
Q93169;13,5611;14,2089;13,8648;14,8081;14,3471;13,9036;13,9848;13,9088;0,0948436;0,687283;0,0746393;0,259647;
Q93173;12,5503;12,1078;12,232;12,7459;11,2005;12,7288;12,7204;12,8994;0,0173797;0,933693;0,0217226;0,0512737;
Q93204;17,3231;17,0898;17,7739;17,5492;16,4616;16,5456;16,6198;16,493;3,00933;0,000868302;0,904005;5,98328;+
Q93233;15,8733;15,613;15,3549;16,4155;15,6643;15,362;15,4925;15,0442;0,804294;0,0834876;0,423433;1,61735;
Q93235;18,0844;17,291;17,6926;17,5837;17,2562;17,0909;16,757;16,9333;1,80516;0,00799818;0,653557;3,33743;+
Q93240;14,892;14,9903;15,1928;15,6206;13,8046;13,7983;13,7584;13,64;3,86015;0,00011704;1,42359;8,57688;+
Q93242;15,2844;15,9382;15,5657;15,3268;16,1592;16,274;15,9131;15,8755;1,59544;0,0120854;-0,526645;-2,95691;+
Q93243;16,3677;16,1815;16,5049;16,056;14,8556;14,7732;14,0423;14,255;3,72693;0,000105426;1,79602;8,11832;+
Q93244;15,9293;16,4282;16,3577;16,6518;16,9582;17,1421;17,2411;17,3281;2,53894;0,00159573;-0,825625;-4,8365;+
Q93249;15,1638;14,6478;14,7207;14,7483;13,3157;13,7798;14,2311;13,652;2,53917;0,0015968;1,07554;4,83701;+
Q93254;12,4009;12,0384;12,287;12,66;9,93678;9,75541;9,91015;9,87924;5,76998;0;2,47617;18,3309;+
Q93315;14,766;15,0203;15,1354;13,2585;15,0572;15,2908;15,2512;15,1831;0,724287;0,102442;-0,650527;-1,48269;
Q93338;14,0774;14,5257;12,4558;14,1883;12,9357;14,0728;13,4005;12,6466;0,439838;0,222692;0,547927;0,983784;
Q93339;14,7484;14,6489;14,422;16,0348;14,414;14,02;14,2536;14,6244;0,82338;0,0797346;0,635518;1,64929;
Q93341;10,6206;12,6641;12,9298;12,8035;13,0305;14,4469;14,6006;14,0429;1,46359;0,0157679;-1,7757;-2,72556;+
Q93353;16,263;16,1943;16,4023;16,6218;17,1045;17,2512;17,3119;17,3754;3,70496;0,000181818;-0,890405;-8,04474;+
Q93379;16,8026;17,4575;17,2583;17,5942;16,9597;17,5373;17,4149;17,4441;0,10381;0,664311;-0,0608473;-0,282039;
Q93382;15,2086;15,4779;15,9926;16,0616;13,0288;12,0954;12,1136;13,3624;3,674;0,00017673;3,03514;7,94206;+
Q93408;17,0323;16,4893;16,8526;16,5604;16,553;16,5259;16,7087;16,777;0,271666;0,374054;0,0924926;0,657963;
Q93410;12,2915;11,8026;12,2617;12,7332;9,77846;9,68443;11,7689;8,30589;1,75101;0,00862945;2,38783;3,23755;+
Q93413;13,4573;14,1262;14,6028;14,6171;13,1912;12,5919;12,3802;12,3998;2,47602;0,00190464;1,56006;4,69548;+
Q93425;14,0246;14,23;13,8799;14,4027;15,0832;15,0525;15,2513;15,44;3,49856;0,000244156;-1,07245;-7,38069;+
Q93454;15,7774;15,1588;15,244;16,2107;14,5465;14,2362;14,5483;14,9316;1,96111;0,00558395;1,03208;3,63217;+
Q93459;16,4042;16,2551;16,405;16,409;15,6963;16,0828;16,0179;15,7079;2,40872;0,00224876;0,492083;4,54754;+
Q93511;16,0913;15,3461;15,9074;15,7776;14,578;15,1331;14,5518;15,4928;1,63637;0,0109188;0,841683;3,02989;+
Q93513;12,5237;12,1277;12,3207;12,5098;12,182;12,0717;11,3081;12,747;0,418985;0,236786;0,293268;0,945134;
Q93535;16,8922;16,3601;17,0077;17,0633;15,1097;14,8074;14,6784;15,4875;3,53653;0,000253028;1,81005;7,49928;+
Q93540;15,0446;15,2873;15,1918;15,1021;15,6268;15,5613;15,3757;15,5532;2,58155;0,00139477;-0,372828;-4,93353;+
Q93545;16,2263;15,9122;15,527;16,0398;16,2595;16,4026;16,2074;16,6904;1,34916;0,0210678;-0,463628;-2,52875;+
Q93546;17,157;16,912;17,9466;16,5768;14,0892;12,9364;15,5048;16,3308;1,62845;0,0111226;2,43283;3,01573;+
Q93561;16,1048;15,8706;15,6524;16,2764;15,5465;15,1306;15,7107;15,9755;0,868402;0,0703324;0,385203;1,72443;
Q93565;15,668;14,8517;14,2316;16,1763;14,271;14,1032;13,932;14,3176;1,3013;0,0238513;1,07595;2,44737;+
Q93568;14,4648;15,0765;14,7817;15,7354;14,0136;15,498;15,2259;15,1166;0,0418619;0,845932;0,0510747;0,120384;
Q93572;19,9675;20,4413;20,387;20,4233;21,0179;21,3182;21,1946;21,0228;3,09252;0,000708571;-0,83362;-6,20491;+
Q93573;19,8924;19,8797;19,9799;19,9208;19,3791;19,646;19,497;19,4844;3,38305;0,000337292;0,416552;7,02942;+
Q93576;20,1886;19,8207;19,8895;20,0575;20,4806;20,4989;20,4933;20,0445;1,5086;0,0143621;-0,390238;-2,80394;+
Q93591;15,8296;15,3672;14,9446;15,0384;13,0469;13,5602;13,731;14,1436;2,83382;0,00118059;1,67451;5,53514;+
Q93594;15,4669;15,0075;14,9971;15,0624;15,0662;15,1227;15,0883;15,3063;0,0342881;0,871621;-0,0123925;-0,0993652;
Q93595;12,8709;12,6395;13,1448;14,0117;12,5421;13,2693;12,2904;12,1031;0,771008;0,0907399;0,615502;1,5615;
Q93615;18,7284;19,1208;19,3673;19,2192;19,5767;20,3505;20,1949;19,9928;2,27175;0,00293148;-0,919805;-4,25532;+
Q93618;15,29;15,8565;15,062;16,0155;16,0621;16,0184;15,4899;16,1613;0,666946;0,119066;-0,376935;-1,38516;
Q93619;16,1927;16,1105;15,9163;16,9488;15,8016;15,5653;15,8376;15,9126;1,12427;0,037099;0,512838;2,14991;+
Q93637;15,1809;15,2873;15,8343;15,609;17,622;17,5163;17,6423;17,6521;5,06974;0;-2,13029;-13,9333;+
Q93641;15,6111;15,157;15,7694;15,925;13,6135;14,3478;14,3266;14,33;3,00204;0,00085894;1,46112;5,96415;+
Q93694;20,051;20,1669;20,0701;20,6316;19,5857;19,1405;19,2966;19,4697;2,65763;0,00126893;0,856783;5,10998;+
Q93697;12,5335;12,7254;12,3367;10,8877;12,0342;12,9064;13,6982;10,6485;0,0946199;0,687835;-0,200992;-0,259085;
Q93698;9,47109;12,7502;13,1816;12,4159;12,6886;12,0292;12,064;9,20508;0,152684;0,553937;0,457991;0,399175;
Q93703;12,3799;11,7479;12,2464;12,7805;12,8863;14,6031;12,4949;12,8983;0,917047;0,062121;-0,931981;-1,80538;
Q93712;14,0444;13,8841;14,2349;13,7504;12,9233;13,1124;12,9763;14,2455;1,04193;0,0455276;0,664053;2,01284;+
Q93714;17,7891;18,0105;18,1411;18,1329;18,4708;18,8869;18,7402;18,7155;2,92054;0,000918919;-0,684945;-5,75338;+
Q93716;16,8375;16,0612;15,7375;16,9933;15,2373;14,6534;14,8046;14,5546;2,48772;0,00180117;1,59488;4,7215;+
Q93725;17,4077;16,9786;17,3412;17,8374;16,0073;15,8522;15,8578;16,0189;3,69429;0,000180451;1,45717;8,00922;+
Q93726;12,4114;12,0664;12,3247;12,4492;12,1223;13,4025;13,2001;14,1412;1,10734;0,0388607;-0,903565;-2,12169;+
Q93746;12,5681;12,1786;11,8979;12,6549;9,9557;9,93785;9,96997;9,97421;4,9754;0;2,36542;13,4243;+
Q93758;12,5696;12,1854;12,3123;12,7674;14,2455;13,3769;13,9126;14,5241;2,85122;0,00115577;-1,55606;-5,57845;+
Q93759;12,5006;12,1282;12,299;12,7661;13,064;12,5236;12,4402;12,3481;0,346161;0,296454;-0,170479;-0,806652;
Q93761;16,4544;16,2531;15,6426;15,6267;15,6256;15,5871;15,7562;15,6366;0,791712;0,0859529;0,342825;1,59626;
Q93778;18,4447;18,4275;18,4019;18,712;16,8457;16,6996;16,392;17,1883;4,11118;0;1,71517;9,5027;+
Q93786;14,8414;14,5101;14,2097;15,061;12,7417;12,6087;13,5001;13,584;2,57887;0,00139095;1,54691;4,92739;+
Q93789;12,8939;13,7678;12,6629;12,8816;12,1762;12,2516;12,6097;12,0696;1,53902;0,0133856;0,774784;2,85726;+
Q93795;15,6747;15,1608;14,698;15,7962;13,6391;13,2599;13,3149;13,409;3,45515;0,000275689;1,92669;7,24703;+
Q93796;15,8989;16,1987;16,3728;16,9401;14,5074;15,4265;15,269;14,818;2,35912;0,00238303;1,34741;4,44038;+
Q93805;16,1835;14,5578;15,7253;16,5367;14,8805;14,5971;14,3124;15,1868;1,11926;0,0378247;1,0066;2,14156;+
Q93831;18,7773;18,4251;18,243;18,74;18,6386;18,4214;18,55;18,5722;0,00195733;0,992262;0,000799656;0,00587459;
Q93839;12,1253;11,0321;10,9563;12,7017;12,3177;12,746;12,743;12,9343;1,15442;0,0343003;-0,981433;-2,20025;+
Q93841;14,9151;14,841;15,1469;15,5421;14,9606;14,9715;15,4104;15,1946;0,0420296;0,845505;-0,0230076;-0,120846;
Q93871;18,2302;16,2767;16,2278;16,0556;15,947;15,9662;15,7972;16,5736;0,536332;0,169237;0,626567;1,15806;
Q93873;15,6849;16,0292;16,1331;16,459;17,1087;17,3518;17,1985;16,539;2,18631;0,0033934;-0,972938;-4,0787;+
Q93874;15,5881;15,3447;15,8749;15,8111;14,207;13,8133;14,6781;14,1996;3,26502;0,000524377;1,43018;6,68462;+
Q93878;13,7226;14,0967;13,4988;14,2544;13,7822;13,544;13,0255;13,3292;1,03771;0,0458199;0,472903;2,00582;+
Q93890;13,6595;13,8969;14,1984;14,9208;13,2059;14,9224;14,1838;12,9926;0,269108;0,376535;0,342745;0,652704;
Q93896;14,7632;15,3292;15,0954;14,4805;15,8258;15,9151;15,7863;15,8117;2,55536;0,00156815;-0,917635;-4,87374;+
Q93930;16,852;16,1325;15,998;17,1641;15,4647;14,9257;14,9146;15,5225;2,18506;0,0033896;1,32976;4,07615;+
Q93931;14,269;12,9858;14,3333;13,886;13,7607;14,2296;14,0909;14,0136;0,186773;0,493901;-0,155195;-0,476657;
Q93932;15,5174;15,1535;15,4031;14,9823;14,2623;13,9262;14,0566;14,2993;3,55149;0,000163265;1,12794;7,54643;+
Q93934;17,3933;17,4478;18,0078;17,75;18,1112;18,206;18,3673;18,2659;2,07399;0,00435635;-0,587857;-3,85269;+
Q93968;14,4138;13,4306;14,8855;14,9369;14,3316;13,369;13,4752;13,968;0,746846;0,0964572;0,630729;1,52081;
Q94010;17,3851;16,9962;17,2381;17,6782;16,374;16,3086;15,8791;16,1566;3,1479;0,000674651;1,14482;6,35588;+
Q94013;14,7779;13,6557;14,3513;14,6334;13,2546;13,3169;12,9837;13,5578;2,09951;0,00405964;1,07633;3,90344;+
Q94045;15,7352;15,3492;13,7232;15,8488;15,2102;14,4683;13,7648;15,4796;0,28862;0,354304;0,433325;0,692541;
Q94051;17,8388;17,1148;17,1994;17,8153;15,325;15,0765;14,9627;15,0119;4,56519;0;2,39805;11,4072;+
Q94053;18,4915;17,3898;18,1177;19,0918;17,8699;17,3251;17,3186;17,8621;0,879888;0,068362;0,678762;1,74356;
Q94055;17,3422;16,6604;16,6736;18,0246;17,216;16,5587;16,8832;17,0043;0,310295;0,330654;0,259603;0,736083;
Q94148;17,0763;16,7573;16,2752;17,2614;16,5832;15,7122;15,9312;16,4332;1,19839;0,0308585;0,677617;2,27387;+
Q94162;21,2736;21,3176;21,4039;21,1162;18,3044;18,6893;18,2772;18,203;6,39213;0;2,90935;23,3431;+
Q94207;15,3562;15,108;15,6439;15,8454;14,8673;13,8578;14,0578;14,8661;1,87136;0,00695816;1,07609;3,46121;+
Q94215;16,2749;16,0185;15,7498;16,67;14,1106;14,3744;14,7414;14,3714;3,56013;0,000163934;1,77886;7,57378;+
Q94216;14,1926;15,1486;14,5686;14,827;14,9326;15,4276;15,5312;14,8892;1,0065;0,0494073;-0,510963;-1,95398;+
Q94218;14,5711;14,5307;14,5129;15,5213;14,333;14,1555;14,0609;13,9276;1,36325;0,0203595;0,664765;2,55282;+
Q94230;18,1056;17,9961;18,3882;17,9082;17,8295;17,7721;17,5449;17,0701;1,45077;0,0162513;0,545387;2,70334;+
Q94234;15,8918;15,9535;16,1125;16,0803;15,3761;15,7531;15,5803;16,5267;0,332957;0,308378;0,20043;0,780873;
Q94241;14,3994;14,7222;14,8585;15,5325;14,8875;14,7703;14,6812;14,8473;0,125941;0,6115;0,0815673;0,336053;
Q94246;19,8694;19,9859;19,7833;19,8782;19,6381;20,0822;20,1905;20,0785;0,401624;0,25081;-0,118077;-0,912639;
Q94259;13,9464;12,5098;12,8069;13,8315;13,2719;13,2578;13,5361;13,592;0,14402;0,572823;-0,140795;-0,378965;
Q94261;16,3785;16,9836;16,9925;16,8502;16,3946;16,7637;16,6821;16,2893;0,712848;0,105611;0,26879;1,46332;
Q94263;12,7988;14,5624;14,2809;14,4641;14,4018;14,4384;14,4318;15,1244;0,603103;0,141327;-0,57256;-1,27516;
Q94269;17,2212;17,1254;17,008;17,4683;17,0491;17,3032;17,1861;17,2008;0,0673881;0,762515;0,020957;0,189069;
Q94271;15,5449;14,9931;15,2506;15,6573;16,4217;16,4622;16,481;16,9232;3,14779;0,000673978;-1,21055;-6,35558;+
Q94272;17,6779;17,8979;18,0001;18,4468;18,4091;18,3869;18,564;17,8198;0,593989;0,144566;-0,2893;-1,25931;
Q94300;19,0363;18,8902;18,893;18,7535;19,9233;20,2523;19,9825;19,8734;4,45037;0;-1,11462;-10,8953;+
Q94360;16,8584;16,9201;17,196;17,1811;17,1855;18,2403;18,3178;17,8718;1,71424;0,00941411;-0,864927;-3,17039;+
Q94361;12,4594;12,035;12,266;12,6413;13,5186;12,8888;12,593;12,7645;1,30919;0,0234625;-0,590807;-2,46076;+
Q94401;12,5714;11,8081;12,3401;12,63;9,97823;9,46121;10,7217;9,80499;3,44345;0,000272615;2,34586;7,21135;+
Q94402;15,6713;15,6299;15,7944;15,419;14,886;15,1915;15,3176;15,3561;1,80447;0,00799455;0,440872;3,33614;+
Q94416;15,2988;15,0193;15,5;15,031;13,603;13,2995;13,2324;13,5901;4,65648;0;1,78102;11,83;+
Q94417;15,4092;15,1412;15,2276;15,0405;14,8178;14,6716;14,5134;14,7854;2,55575;0,00156921;0,507572;4,87462;+
Q94986;14,7582;14,3763;14,6011;14,1742;14,3148;14,1116;14,3141;13,5202;0,922338;0,0613162;0,412262;1,81418;
Q95005;18,6126;18,851;19,1103;19,1492;18,4759;18,7184;19,2306;18,899;0,194434;0,481099;0,099822;0,493658;
Q95008;17,6734;17,6535;17,7989;18,0155;17,2693;17,1104;16,97;17,1124;3,19554;0,000625128;0,669794;6,48804;+
Q95017;16,6585;16,7976;16,6549;17,5506;16,3417;16,3704;16,3946;16,6787;1,06781;0,0429607;0,469038;2,05588;+
Q95NM6;13,9889;13,2354;13,1711;14,1424;15,4211;15,1366;15,2166;15,5548;3,1339;0,000663395;-1,6978;-6,31746;+
Q95NU5;12,4369;12,1866;12,1817;12,6435;14,0178;13,1727;13,4955;14,5378;2,39463;0,00234032;-1,44378;-4,51696;+
Q95PV7;11,8705;12,069;12,1264;12,4245;12,3885;10,9172;11,6723;10,4264;0,873105;0,069522;0,771495;1,73226;
Q95PW9;15,5949;15,7931;15,7247;15,6958;15,443;15,6;15,4364;15,5611;1,77857;0,00831786;0,192012;3,28823;+
Q95PX7;16,0754;15,6515;15,738;16,2702;15,4346;15,4654;15,4098;15,6102;1,61723;0,0114414;0,453775;2,99569;+
Q95PY8;13,9121;14,0886;13,2678;14,2684;12,8303;12,8658;11,6105;13,0505;1,77179;0,00846871;1,29497;3,27572;+
Q95PZ1;16,8986;16,8846;17,0523;17,1817;16,5353;16,8709;16,7876;16,6204;1,55998;0,0128532;0,30073;2,89415;+
Q95PZ4;13,5184;14,3054;14,5263;14,6741;14,5148;13,4484;13,967;13,5835;0,49024;0,19318;0,377654;1,07567;
Q95PZ6;13,6661;13,7002;14,315;13,7141;12,837;14,1868;13,7935;13,1692;0,466219;0,206486;0,352236;1,03213;
Q95PZ7;16,1134;16,6808;16,6157;16,4097;16,3313;16,8891;16,9778;16,8468;0,782091;0,0882345;-0,306325;-1,58012;
