ProteinAccessions;log2 daf2_d15_01;log2 daf2_d15_02;log2 daf2_d15_03;log2 daf2_d15_04;log2 daf2_d5_01;log2 daf2_d5_02;log2 daf2_d5_03;log2 daf2_d5_04; -Log Student's T-test p-value daf2_d15_daf2_d5;Student's T-test q-value daf2_d15_daf2_d5; Student's T-test Difference daf2_d15_daf2_d5;Student's T-test Test statistic daf2_d15_daf2_d5;Sign p-val: 0.05 
A8WIT0;13,984;14,4645;14,5739;13,874;12,3351;13,3813;12,8068;13,0463;2,50306;0,00231754;1,33174;4,75576;+
A8WJ47;14,5042;15,3782;14,5013;15,3233;12,86;13,2781;12,9257;12,6171;3,42427;0,0004753;2,0065;7,15318;+
A8XJ46;12,2937;11,58;11,7251;11,8351;14,8047;15,1124;14,4509;15,3668;4,74704;0,000284153;-3,07524;-12,2637;+
A9CZN9;14,2146;13,1544;14,5077;14,4678;13,5055;12,7029;12,5736;12,8329;1,68593;0,0115386;1,18241;3,11907;+
A9D0C6;13,995;13,5158;12,9306;13,2305;14,0975;14,9118;13,7559;13,5899;0,918513;0,0588871;-0,67082;-1,80782;
A9D2X7;17,0325;15,6411;17,5124;17,3968;16,8137;16,2133;17,2123;15,9924;0,271994;0,374882;0,337785;0,658637;
A9D4S6;12,9999;12,141;13,1681;12,821;12,896;13,3659;12,9565;12,9126;0,445987;0,215101;-0,250249;-0,995105;
A9QY28;17,7188;17,518;17,4603;17,5216;15,7405;14,6986;15,2145;15,9035;3,61917;0,000365931;2,16542;7,76288;+
A9UJN4;13,7278;14,827;14,7624;14,6;14,3601;14,1521;15,0532;14,5272;0,0479826;0,833257;-0,0438292;-0,137148;
A9UJN7;16,0029;16,0209;15,5035;15,813;16,4752;16,8223;16,4792;16,853;2,68351;0,00192799;-0,822371;-5,17097;+
A9UJP1;12,4381;13,3186;13,4707;13,236;12,7793;13,2196;12,3409;12,9997;0,418433;0,235373;0,280994;0,944105;
A9Z1J8;14,6689;14,7456;14,2943;15,8741;16,2117;16,3816;16,1003;15,88;1,89158;0,00763;-1,24771;-3,4994;+
A9Z1L6;14,4044;13,9259;13,3902;13,7133;13,9686;14,0559;13,4374;14,183;0,070203;0,765461;-0,0527608;-0,196454;
B0M0L9;14,7081;15,7549;14,512;15,0412;13,3619;13,5964;13,4345;13,5351;2,8095;0,00172632;1,52204;5,47504;+
B0M0N9;9,77481;11,9945;11,7347;11,8205;12,9859;13,3544;13,0117;13,0199;1,80195;0,00913311;-1,76186;-3,33147;+
B1GRJ8;11,8056;11,9138;11,7407;12,0543;13,0439;13,4257;12,3035;13,0602;2,34203;0,00305719;-1,07969;-4,40383;+
B1GRK5;16,7119;15,975;15,1193;16,0961;12,5598;13,3938;13,0617;12,937;3,71138;0,000402778;2,9875;8,06617;+
B1GRL0;14,3402;16,1052;13,7766;14,4037;17,0805;16,6036;17,1596;17,3488;2,40273;0,00284823;-2,39171;-4,53452;+
B1GRL5;12,0734;12,0534;11,7527;11,7332;13,0291;13,15;12,901;12,8031;3,95802;0,00050655;-1,06762;-8,92796;+
B1Q241;11,9673;11,9419;11,765;12,0534;13,0789;13,2041;12,7063;12,8878;3,78394;0,00043203;-1,03734;-8,31189;+
B1Q250;16,7255;16,8912;16,9778;16,6827;16,1929;16,2029;16,1446;16,897;1,26634;0,0261956;0,459962;2,38821;+
B1Q254;13,7459;13,5908;13,8251;13,7747;14,6345;15,5736;14,3517;13,533;0,950824;0,0544388;-0,789075;-1,86151;
B1Q273;22,568;22,2263;20,6158;21,3815;19,9963;20,0103;19,6325;19,8193;2,19569;0,00409741;1,83327;4,09788;+
B1V898;14,8705;15,7066;15,1552;14,8473;16,8777;16,3685;15,8772;16,4513;2,3215;0,00317179;-1,24878;-4,36013;+
B1V8A0;16,5005;16,6488;16,2658;16,1537;17,1517;17,4588;16,857;17,1118;2,39513;0,00287493;-0,752612;-4,51804;+
B2D6L4;14,1406;15,1518;14,6364;14,3952;15,9856;16,6144;17,9625;16,5612;2,46487;0,002565;-2,19996;-4,67077;+
B2D6L8;12,2209;12,0471;11,7263;12,0835;13,0774;12,9902;12,4875;12,9277;2,64004;0,00192248;-0,851281;-5,06881;+
B2D6L9;12,2769;12,0666;11,4002;12,012;12,5129;12,9887;13,0143;12,7307;2,10842;0,00462946;-0,872716;-3,92125;+
B2D6P1;15,9483;15,8675;16,1066;16,2368;18,1434;17,8381;18,525;18,3382;4,87568;0,000317073;-2,17138;-12,9054;+
B2FDA8;14,0905;14,8382;14,3363;16,7001;15,6024;15,7746;15,078;15,8921;0,429586;0,226713;-0,595522;-0,964832;
B2MZA9;13,1325;13,5858;13,1848;13,1494;14,5941;14,8531;14,2035;14,668;3,55375;0,000435821;-1,31656;-7,5536;+
B3CJ34;15,3476;15,2937;15,6422;15,8263;15,7754;15,5507;15,7951;15,8896;0,768071;0,0868366;-0,225245;-1,55656;
B3CKG1;17,1774;18,0315;17,2854;18,3447;18,1438;18,1976;18,3832;18,7141;1,08362;0,039275;-0,649955;-2,08217;+
B3GWA1;15,1702;14,8948;15,4025;15,4066;16,4315;16,2988;15,8685;16,4711;2,90368;0,00162937;-1,04892;-5,71047;+
B3GWA6;12,2061;10,1152;10,7511;12,0843;13,1239;13,312;12,9029;13,0705;1,89031;0,00768416;-1,81315;-3,497;+
B3GWB9;14,858;15,0131;15,2171;15,5669;15,0307;15,2588;15,877;16,3041;0,665402;0,113703;-0,453883;-1,38252;
B3GWC0;13,7658;14,0527;14,4328;14,3923;16,5558;16,6943;15,76;15,8055;3,38106;0,000535714;-2,04301;-7,0235;+
B3WFT8;16,6404;16,7444;16,0033;16,341;16,9351;17,4484;16,223;16,2772;0,373688;0,269343;-0,288672;-0,859692;
B3WFV9;14,3159;15,2395;14,536;15,2902;14,9082;15,726;15,5864;14,8705;0,608574;0,131504;-0,427346;-1,28466;
B3WFW5;15,0086;15,2149;15,0919;14,681;14,7834;15,139;14,8066;14,5363;0,495667;0,183539;0,18276;1,08545;
B3WFW9;17,9674;17,0747;18,113;18,2647;19,4722;20,1656;18,4635;17,628;0,879043;0,0647194;-1,0774;-1,74215;
B3WFX4;13,6872;14,0007;13,1014;12,8084;14,7805;14,7908;14,2388;14,5273;2,117;0,00443412;-1,18493;-3,93844;+
B3WFY7;12,2473;11,5909;11,7042;12,0789;13,0603;13,408;12,8191;13,0433;3,01155;0,00147009;-1,17738;-5,98912;+
B3WFZ3;11,8124;11,8665;11,7558;12,0602;13,0798;13,4121;13,0392;12,7918;3,81071;0,000441905;-1,207;-8,40417;+
B4DCT1;19,0571;19,1291;19,3324;19,3871;18,7249;19,5607;19,7109;19,8675;0,393768;0,253048;-0,2396;-0,897834;
B4E3X6;14,0927;13,9812;14,5702;14,689;16,1867;15,689;16,6937;16,5207;3,335;0,000708487;-1,93923;-6,88736;+
B5BM32;15,4755;15,8147;14,5494;15,1629;13,7299;14,4623;14,1894;14,444;1,77324;0,00961347;1,04426;3,2784;+
B5BM45;12,1775;11,8283;11,3341;11,947;12,152;13,6929;13,1243;13,4914;1,81473;0,00879759;-1,29338;-3,3552;+
B5BM47;15,5542;15,4394;15,0181;15,0947;15,5997;15,8864;15,4929;15,9246;1,43321;0,018136;-0,449262;-2,67297;+
B5U8N2;17,2402;14,9625;16,9881;17,0609;17,4001;18,013;17,5113;17,4751;0,957034;0,0534867;-1,03694;-1,87182;
B5U8P0;15,1331;14,8652;15,6108;15,7044;15,8176;15,0673;16,0434;15,2894;0,317359;0,322878;-0,226042;-0,750122;
B5WWL2;13,8997;14,902;14,2135;15,2657;13,6729;15,4948;16,1789;16,5155;0,598154;0,135108;-0,895312;-1,26656;
B5WWM0;14,9339;14,8026;14,2711;14,5763;16,2118;15,8323;16,0385;15,7001;3,39689;0,000544747;-1,2997;-7,07077;+
B6EU63;18,5081;18,1757;18,2629;18,3821;20,4114;20,7502;20,6265;19,9756;4,5647;0,000226087;-2,10868;-11,405;+
B6VQ41;14,7399;14,3949;14,5822;14,7969;15,1133;15,44;14,8557;14,867;1,43936;0,0179562;-0,440542;-2,6836;+
B6VQ55;15,8473;15,4508;16,5064;16,4586;13,1401;12,8758;12,9223;12,8773;4,6692;0,000256158;3,11188;11,89;+
B6VQ59;14,9744;12,9853;11,7292;11,1246;12,0933;14,5732;14,4365;14,3477;0,514424;0,173487;-1,15931;-1,11908;
B7FAR9;19,2706;19,4666;19,5263;19,6806;18,8891;18,841;19,2274;19,3188;1,53103;0,0151482;0,416938;2,84322;+
B7FAS6;14,8285;14,3867;13,7602;15,1108;13,0476;13,4206;13,0436;12,9128;2,3906;0,0028991;1,41541;4,50822;+
B7WN63;18,3925;18,7416;18,8066;18,7175;18,0754;18,1891;18,1522;19,6352;0,149854;0,567992;0,151582;0,392598;
B7WN66;10,8252;10,2688;11,9091;12,1162;13,0759;13,231;12,6154;12,969;1,98979;0,00642824;-1,69303;-3,68759;+
B7WN71;13,3531;11,8929;14,2782;13,8098;14,4011;14,6479;15,5634;13,3412;0,839216;0,0718148;-1,15492;-1,67575;
B7WN91;16,4771;16,3563;16,4808;16,4589;15,3661;15,4515;15,713;15,7918;3,72995;0,000411348;0,862655;8,12846;+
B7WN92;14,6681;14,9702;15,0556;14,9742;14,4582;14,8873;14,3879;15,3911;0,220806;0,442313;0,13589;0,55114;
B7WN95;18,05;18,1982;18,297;18,2902;18,1137;17,9064;17,9827;18,7288;0,0463541;0,838816;0,0259552;0,132706;
B7WNA1;13,7809;13,1192;14,92;14,9638;14,6714;15,0149;14,2591;13,7468;0,166208;0,535971;-0,227065;-0,430288;
B7WNB3;15,6902;15,5246;15,8598;15,8705;15,4512;14,8623;13,9801;13,7379;1,63869;0,0125506;1,22839;3,03405;+
B9WRS6;16,6045;16,6623;16,2472;16,657;16,4974;17,0799;16,2796;16,3893;0,0316528;0,886023;-0,018785;-0,0919784;
B9WRT9;14,5535;9,62702;11,1504;11,7021;15,1827;15,5988;15,3569;15,7079;1,9299;0,00705979;-3,70331;-3,57228;+
B9WRU1;14,4662;14,6331;13,2404;14,411;13,0514;13,0758;13,035;13,0213;1,93073;0,00702466;1,14178;3,57388;+
C0KDV0;13,2126;13,3637;13,8645;15,0998;15,9924;15,9276;13,5813;14,2658;0,691191;0,105778;-1,05662;-1,42652;
C0P274;11,9805;11,9369;11,5771;11,9576;12,9223;13,1435;13,0287;12,7964;4,02268;0,000548463;-1,10971;-9,16673;+
C0P278;15,289;15,298;15,1402;14,886;15,4222;15,7818;14,9892;15,0749;0,342073;0,297932;-0,163713;-0,798695;
C0P283;12,1669;12,0411;11,3091;12,0876;13,0842;13,3969;12,6241;13,053;2,37326;0,00296217;-1,13835;-4,47079;+
C0VXV6;16,2775;15,2663;15,7424;14,8388;15,7649;16,2221;16,7317;16,7056;1,11863;0,0361394;-0,824814;-2,1405;+
C0Z1Y6;12,1906;12,0549;11,6223;11,4529;12,8526;13,405;12,6614;12,9304;2,52604;0,00216786;-1,13215;-4,80737;+
C0Z1Y9;13,1233;12,0998;13,6269;13,9439;13,4242;14,7974;15,0223;14,2874;1,15743;0,0329637;-1,18435;-2,20529;+
C0Z3L6;13,4736;14,2475;13,914;13,671;14,5487;14,0785;13,5669;13,6132;0,170934;0,527423;-0,125322;-0,441043;
C1P622;16,9736;17,0354;16,3044;16,9514;17,1269;17,419;16,6056;18,1997;0,671359;0,111678;-0,521595;-1,3927;
C1P627;14,6183;14,7313;15,1385;14,5949;14,2134;14,3862;14,4507;14,5381;1,39162;0,0196638;0,373665;2,60138;+
C1P629;14,8909;15,4346;14,7283;15,4105;15,9337;15,9838;16,1309;16,1767;2,59723;0,00197534;-0,940192;-4,96955;+
C1P633;16,0256;14,4749;16,5853;15,8284;12,8485;13,2515;10,5774;12,3824;2,46798;0,00253726;3,4636;4,67764;+
C1P648;11,5205;11,6311;11,7519;12,0146;13,1255;12,7998;12,8736;12,853;4,03342;0,000552381;-1,18345;-9,20694;+
C2BR91;14,291;14,8803;14,8566;14,0974;14,4407;14,9412;15,0758;15,0352;0,66613;0,113482;-0,341895;-1,38376;
C2BR94;12,3237;11,5264;11,73;12,1067;13,1346;13,3788;13,0612;12,7915;2,77696;0,0017401;-1,16985;-5,39532;+
C2BR97;12,0218;12,0225;11,7385;12,0221;12,8526;12,8634;12,8045;12,7234;4,48757;0,000717131;-0,859781;-11,0587;+
C3JXE2;17,0848;17,6045;14,5696;15,9333;15,4044;15,551;15,5999;15,2472;0,588226;0,138947;0,847478;1,24927;
C5NU64;12,2504;11,7576;11,766;12,0265;12,9187;13,3826;12,2587;12,6921;1,78068;0,00938689;-0,862896;-3,29212;+
C5VUK2;15,2457;14,9339;14,8288;15,0303;15,3776;15,8474;15,1804;15,5119;1,52265;0,0153263;-0,469635;-2,82852;+
C6KRG1;16,347;16,0506;15,6001;15,9156;15,0083;15,2012;15,0727;15,337;2,52751;0,0021721;0,82352;4,81067;+
C6KRI7;15,8161;16,0187;15,9099;15,9159;18,7493;18,997;18,667;18,5994;6,99701;0;-2,83804;-29,4949;+
C6KRI9;15,9593;17,1581;15,8869;16,0722;16,4694;16,678;16,3024;16,8309;0,415868;0,237341;-0,301052;-0,939321;
C6KRJ5;15,2128;15,984;15,042;15,5405;16,0832;16,5455;16,0015;16,5609;1,80912;0,00890621;-0,852935;-3,34478;+
C6KRK8;15,4655;16,0578;15,813;16,933;17,1781;17,3517;17,5161;18,0551;2,13912;0,00436847;-1,4579;-3,9829;+
C6KRN1;15,5581;16,3136;15,5818;15,7192;16,274;16,2693;16,5374;17,2164;1,47357;0,0168092;-0,781113;-2,74288;+
C6KRN4;19,6242;19,4868;19,6318;19,8581;19,0839;19,5251;18,991;18,9998;1,82467;0,00870385;0,500279;3,3737;+
C6KRP5;16,0946;15,8705;15,5621;15,8351;16,3531;16,7601;16,6129;17,3137;2,14305;0,00427664;-0,919385;-3,99084;+
C7FZU3;16,1452;16,8;16,243;16,4718;16,039;16,8296;16,1745;16,7707;0,054302;0,812394;-0,0384498;-0,154256;
C7FZU5;15,9726;15,879;15,1982;15,7253;17,3209;16,8221;16,6729;16,1274;1,8757;0,00797682;-1,04207;-3,46939;+
C7IVR4;14,3347;14,3438;15,5618;13,6857;14,9064;15,7148;15,383;15,5565;1,10541;0,0374901;-0,908706;-2,11847;+
C7IVS4;14,093;14,8843;13,5321;14,7458;13,0899;14,8145;10,4943;12,9052;0,782128;0,0839237;1,48784;1,58018;
C9IY22;15,7471;16,4704;16,7887;16,0979;16,2088;16,7961;16,8032;16,6248;0,589692;0,138525;-0,33224;-1,25183;
D0G915;15,0161;14,2131;13,1977;13,3048;14,2159;15,2861;15,1905;14,0392;0,676017;0,110647;-0,749988;-1,40066;
D0IMZ5;18,4197;18,7629;18,7876;18,5753;19,8581;20,2871;19,884;20,1437;4,33939;0,000612245;-1,40684;-10,4205;+
D0PV95;15,552;15,4188;15,2923;15,5912;15,8008;16,2931;16,4454;16,2388;2,49716;0,00241677;-0,730973;-4,74256;+
D0VWM4;12,9738;12,0483;12,3757;12,2383;12,9327;12,3314;12,7307;12,9685;0,640616;0,121071;-0,331797;-1,33999;
D0VWM8;14,378;14,4325;14,7812;15,099;15,1423;15,7507;15,462;13,563;0,241106;0,413874;-0,306863;-0,594371;
D0Z5N1;16,0202;15,9227;14,9935;15,302;14,4975;14,5049;14,2116;14,193;2,44175;0,00269779;1,20784;4,61978;+
D0Z5P0;13,3981;12,6773;13,0358;12,6559;14,78;14,4262;14,5244;13,4814;2,18715;0,00410305;-1,36123;-4,08042;+
D1MN75;19,6369;18,8255;20,2733;20,0571;21,4307;21,5149;21,6157;21,4657;2,86642;0,00169831;-1,80857;-5,61647;+
D1MN80;14,5903;14,8626;15,0386;13,8493;15,8042;11,4291;14,8964;14,5788;0,158772;0,549387;0,408072;0,413244;
D3NQ92;12,3249;8,47663;11,1003;11,1988;12,8033;13,26;12,9586;12,3833;1,324;0,0230292;-2,07615;-2,48591;+
D3NQA9;16,6618;17,0013;16,5082;17,0656;18,8992;20,2001;18,4066;18,6339;2,72194;0,0018541;-2,22571;-5,26244;+
D3YT13;14,6753;14,6298;14,3346;14,1405;14,4695;15,6898;14,2436;15,1055;0,579234;0,142681;-0,432072;-1,23357;
D3YT36;16,1754;16,1909;16,5008;16,3187;16,2788;16,3666;16,8286;16,8093;0,844547;0,0710427;-0,274383;-1,68465;
D3YT46;15,5206;14,3807;13,6505;14,1776;18,3014;18,5139;17,9593;18,1738;4,04793;0,000560386;-3,80476;-9,2615;+
D3YT50;12,1543;11,8963;11,7726;12,0395;12,6263;13,3843;12,9814;12,2794;1,83446;0,00860384;-0,85218;-3,39198;+
D3YT56;17,3982;18,053;17,389;17,4661;18,4796;18,8639;18,6107;18,9226;3,0092;0,00146452;-1,14261;-5,98294;+
D3YT78;12,7241;14,5428;12,6402;13,0855;13,0968;13,1563;12,7964;12,7786;0,26416;0,385238;0,291123;0,6425;
D4YW53;19,1185;17,9508;19,625;20,2312;16,7619;18,4023;17,0039;16,218;1,72012;0,0108763;2,13486;3,1811;+
D4YWC3;21,3456;21,2044;21,838;21,2903;23,1707;23,0356;22,8893;22,9523;4,30589;0,000741214;-1,59236;-10,281;+
D5MCN2;18,236;17,0769;17,304;17,2238;16,8206;17,8471;18,2283;17,9045;0,241863;0,412952;-0,239939;-0,595968;
D5MCQ1;16,1132;16,539;16,404;16,3644;16,3422;16,6106;15,5595;16,0398;0,393006;0,253592;0,217139;0,896394;
D5MCQ2;18,2101;18,0751;17,931;18,3481;17,5504;18,044;18,1564;18,343;0,250482;0,401818;0,117595;0,614065;
D5SGZ9;14,5088;14,0251;12,747;13,8593;13,117;13,3195;12,9063;12,9561;0,944017;0,0552195;0,71035;1,8502;
D6R8W5;12,9261;14,0739;13,7686;13,3289;14,1436;13,958;15,9795;15,9722;1,29493;0,024432;-1,48893;-2,43658;+
D6R8W9;13,9984;14,2735;13,8526;13,211;12,5173;12,8;12,5406;12,3662;2,72444;0,00186117;1,27784;5,26841;+
D6RYD3;15,1571;15,3042;14,936;15,809;15,7061;15,8559;15,2563;16,2809;0,843752;0,0711762;-0,473203;-1,68332;
D7SFI3;17,5076;17,0525;17,9615;17,5465;19,3524;19,5481;19,1876;19,1427;3,87755;0,000471545;-1,79067;-8,63842;+
D7SFQ5;14,3009;12,7451;13,3873;14,6174;15,2475;15,3246;14,0845;14,5675;1,03935;0,0443513;-1,04336;-2,00856;+
D7UU24;15,0659;10,1035;11,6677;12,4681;13,5916;13,9201;14,2068;14,1535;0,775542;0,085409;-1,64169;-1,56912;
D9N122;14,7126;14,552;14,6283;14,3277;15,4861;15,7546;15,5061;15,8812;3,88777;0,000476386;-1,10186;-8,67474;+
D9PTP5;15,632;15,342;15,0146;15,1962;15,9283;16,0396;16,0854;15,8815;2,59024;0,0019619;-0,68746;-4,95347;+
E0AHA7;15,5371;15,6374;14,7962;14,5111;16,1132;16,5254;15,4501;15,0113;0,734798;0,0944862;-0,654537;-1,50047;
E0R7L2;14,9892;14,6664;15,5028;15,1994;15,3814;15,6861;15,4156;15,2742;0,901366;0,0613731;-0,349895;-1,77931;
E1B6Q6;15,4762;15,7342;15,5478;15,8062;13,0218;13,3723;12,7896;13,0173;5,74006;0;2,59084;18,1183;+
E1B6Q7;14,274;14,164;13,6474;14,0996;14,4008;14,4748;14,6187;14,2311;1,28097;0,0253497;-0,385098;-2,41295;+
E1B6R3;14,5832;14,1417;13,6582;13,8368;16,0461;16,075;15,8225;16,313;3,94872;0,00050108;-2,00915;-8,89407;+
E1B6S4;12,3214;0;11,7047;11,9914;12,6423;13,3723;12,9372;12,5116;0,607517;0,131803;-3,86149;-1,28282;
E1B6T7;14,9381;14,7206;16,1159;16,5592;15,4153;16,863;17,3312;17,6561;0,943711;0,0552778;-1,23296;-1,84969;
E1B6V1;14,8148;17,4561;14,6747;14,6588;18,5897;18,6997;18,896;18,8439;2,55294;0,00205699;-3,35622;-4,86823;+
E1B6W2;14,4495;14,3705;14,2845;13,9811;12,9774;13,3073;12,6428;12,8252;3,58621;0,000449231;1,33323;7,65684;+
E2JKY9;12,3189;11,4556;10,249;11,8265;13,1466;13,4038;12,9034;12,8666;1,90602;0,00736405;-1,61764;-3,52679;+
E2JKZ0;14,6508;14,4577;15,0022;14,9486;15,2134;15,0783;15,1872;15,1872;1,6473;0,0123813;-0,401745;-3,04948;+
E2JL03;14,4293;15,3027;14,1279;14,3262;15,8231;16,0277;15,9894;16,6741;2,58515;0,00195791;-1,58203;-4,9418;+
E3CTH1;14,0255;14,0343;14,1762;12,7206;13,0136;12,987;12,3408;12,9394;1,2949;0,0244236;0,918926;2,43652;+
E3W741;18,8977;18,588;19,1061;19,1797;16,371;16,7513;16,7677;17,2313;4,19063;0,000659091;2,16255;9,81365;+
E3W759;21,0373;20,4352;20,9391;21,1752;20,6255;20,1288;19,2372;20,864;0,872927;0,0655991;0,68285;1,73197;
E3WIS3;17,7637;17,9748;17,2773;17,9457;17,6623;17,2705;17,6486;17,674;0,413943;0,238786;0,176558;0,935725;
E5QCE7;14,9322;15,5621;14,9611;15,3824;14,4185;17,3427;15,8758;15,3112;0,359947;0,281739;-0,527602;-0,833328;
E5QCF6;14,8335;14,931;14,8159;14,8921;14,627;14,0582;14,4504;14,8244;1,20819;0,0293689;0,378122;2,29032;+
E5QCI8;13,3768;13,5771;15,6795;14,6395;13,1452;13,23;12,9051;12,4648;1,31686;0,0232959;1,38197;2,47378;+
E5QCJ3;14,1052;13,5435;13,9038;14,3959;12,9462;13,1956;12,8658;11,6963;1,87047;0,00802309;1,31114;3,45953;+
E8MDW0;16,2184;16,5813;16,0947;17,073;16,2584;16,3652;16,2088;16,2435;0,450644;0,211796;0,222894;1,00366;
E9P8A3;15,2777;14,6299;15,7083;15,1165;14,7711;14,7652;14,3975;15,1003;0,795208;0,0810849;0,424558;1,60212;
E9RKC7;14,7397;14,4647;14,1399;13,8412;15,518;15,3463;14,9814;15,6781;2,34693;0,00304056;-1,08457;-4,41429;+
F0IWV1;12,3032;11,7832;11,701;12,0508;13,0624;12,9645;12,9456;12,8581;3,36632;0,00059596;-0,998123;-6,97968;+
F1LIM6;17,005;16,4086;16,2056;16,0279;17,3617;17,7755;17,44;17,6916;2,58007;0,00195129;-1,15542;-4,93013;+
F3Y5P3;19,3549;19,0509;19,1396;19,4564;19,3944;19,5328;19,0322;19,4053;0,260736;0,38899;-0,0907001;-0,635414;
F5GU60;12,7979;12,4058;14,1621;13,9786;14,393;13,8938;13,4442;13,8858;0,558593;0,152357;-0,568088;-1,19737;
F5GU86;15,0962;14,7551;14,9466;15,0551;15,4539;15,9219;15,6491;15,6553;2,92425;0,00159929;-0,706768;-5,76286;+
F5GU98;16,4776;15,6558;16,7905;17,2649;13,141;13,368;12,8241;12,5981;4,08814;0,00058;3,56443;9,4142;+
F5GUF6;14,6707;13,8811;13,82;15,1932;17,63;17,8836;16,1311;17,313;2,85805;0,00168121;-2,84816;-5,59549;+
F5GUG4;12,0412;12,0452;11,6149;12,0735;12,372;13,3385;12,7993;12,9871;2,17626;0,00409593;-0,930514;-4,0582;+
F5GUG6;16,3748;16,2848;16,6229;16,9344;15,5713;15,695;15,6156;14,8624;2,44526;0,00264444;1,11818;4,6275;+
F5GUH5;16,6308;14,9897;15,2348;15,5692;17,0196;17,263;16,2798;15,4684;0,830589;0,0735147;-0,901556;-1,66134;
F5GUI0;15,6595;15,0786;15,4809;15,6196;16,4433;16,5868;16,61;17,0078;3,26865;0,000730233;-1,20231;-6,69502;+
G1K0V8;18,7976;18,7028;18,8871;18,8971;19,4838;19,2749;19,3544;19,2692;3,62052;0,000366509;-0,524389;-7,76726;+
G1K0V9;12,2532;11,7249;11,545;12,1102;13,0039;13,4285;13,0449;13,0242;3,12543;0,00104275;-1,21708;-6,2943;+
G1K0X0;16,0968;16,0618;15,9388;16,1185;15,8299;16,0452;15,8659;16,0375;0,782264;0,083917;0,10933;1,58041;
G1K108;19,0054;14,5518;17,3951;14,6685;13,0571;13,338;12,7649;13,0544;1,65548;0,0122502;3,3516;3,06418;+
G2HK02;15,0277;14,9057;14,938;14,9396;15,0643;15,9009;15,0265;15,2577;0,889899;0,0631439;-0,359632;-1,76023;
G2HK16;14,5732;14,8808;14,8117;14,4373;14,4967;14,8278;14,2864;14,3625;0,534166;0,163788;0,182403;1,15422;
G3MTX2;15,9914;16,2593;16,0654;15,8641;13,1111;13,0225;12,911;12,9614;7,26169;0;3,04355;32,6663;+
G3MU08;14,6424;15,1221;14,5973;13,5137;13,0259;13,07;12,7145;12,9663;2,32583;0,00318083;1,52472;4,36933;+
G3MU11;12,3136;11,9066;11,6871;11,9764;12,5933;13,2616;12,9549;12,8103;2,5625;0,00203758;-0,934093;-4,88998;+
G3MU14;16,1619;16,3639;15,9811;16,0236;15,9302;16,4716;15,6506;16,3692;0,0451449;0,84269;0,027205;0,129399;
G3MU28;14,5826;15,0338;14,2382;14,9485;15,4123;15,2809;15,2708;15,7041;1,85604;0,00823644;-0,716275;-3,4324;+
G3MU38;13,5627;13,3282;14,6236;15,2138;12,6922;13,8728;13,8784;12,8061;0,78052;0,0842677;0,86971;1,57748;
G3MU79;15,3985;15,8366;15,7822;15,6784;16,2668;16,5566;16,269;15,875;1,80108;0,00914749;-0,567922;-3,32986;+
G3MU88;17,8052;18,0153;17,8443;17,937;17,48;17,5205;17,8947;17,6366;1,36575;0,0207969;0,267498;2,55708;+
G4RT11;14,3399;12,4478;9,65518;16,5253;15,6083;15,6497;16,2214;16,0655;0,916648;0,0591158;-2,64415;-1,80472;
G4RYA5;15,631;15,0029;14,9338;15,3133;15,0679;15,295;15,5506;15,3173;0,181722;0,507266;-0,0874174;-0,465369;
G4S034;16,6157;16,7386;16,9281;16,9272;17,0532;17,2754;17,1757;17,1399;2,15595;0,00424368;-0,358665;-4,01693;+
G4S035;12,746;12,932;13,512;12,6913;12,9102;13,2224;12,6855;12,9208;0,0577593;0,801939;0,0356019;0,163532;
G4S185;11,9545;11,9491;11,6843;11,928;12,899;13,0569;12,8904;12,776;4,64926;0,000252427;-1,0266;-11,796;+
G4S428;12,1728;11,8632;11,4877;12,0216;12,9796;13,253;12,758;13,0661;3,12217;0,0010395;-1,12786;-6,28539;+
G4S708;13,246;14,558;13,5918;13,6065;12,9958;12,8886;12,6083;12,5;1,77892;0,00940093;1,0024;3,28888;+
G4S7A1;19,0257;19,0436;18,64;18,7932;17,7507;17,8604;17,6532;17,9201;4,10988;0,000597938;1,07955;9,49771;+
G4SF15;14,8296;15,6327;14,7764;15,6083;14,1966;14,9341;13,9208;13,5019;1,50833;0,0157026;1,07338;2,80347;+
G4SF79;17,8019;17,4447;17,1818;17,4379;19,4383;19,6243;19,3342;19,236;4,84855;0,000309524;-1,94163;-12,7675;+
G4SGU1;14,4269;15,0687;13,8285;14,3653;14,2685;14,9023;15,326;15,8706;0,783298;0,0835991;-0,669502;-1,58214;
G4SI07;17,1369;17,6681;17,1424;17,4219;18,2579;18,2364;18,3248;18,3418;3,47184;0,000493759;-0,947895;-7,29821;+
G4SJZ3;14,1119;15,0035;14,383;14,2858;15,7646;16,6361;16,2257;17,0769;2,93931;0,00147462;-1,97978;-5,80143;+
G4SL51;16,417;16,5043;16,3652;16,4797;16,3992;16,7042;16,5578;16,5423;0,773854;0,0856485;-0,109333;-1,56628;
G4SLH0;17,5378;17,8571;17,2682;17,3274;19,6223;20,1837;19,0434;19,603;3,65798;0,00037785;-2,11545;-7,88933;+
G4SLU9;11,9512;11,8238;11,7156;12,0823;13,0037;13,4092;12,822;12,9244;3,56479;0,000441088;-1,1466;-7,58857;+
G4SNB8;13,6411;13,6559;13,2948;13,4941;13,1317;13,0269;12,958;12,8313;2,65083;0,00186762;0,534475;5,09404;+
