Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d1_01;log2 eat2_d1_02;log2 eat2_d1_03;log2 eat2_d1_04; -Log Student's T-test p-value eat2_d10_eat2_d1;Student's T-test q-value eat2_d10_eat2_d1; Student's T-test Difference eat2_d10_eat2_d1;Student's T-test Test statistic eat2_d10_eat2_d1;Sign p-val: 0.05 
D4YWC3(68);25,0168;22,7489;23,5382;24,3993;21,8896;23,0164;23,8282;21,933;0,943285;0,143147;1,25898;1,84899;
D4YWC3(69);22,0108;20,7942;21,9539;25,7404;24,1722;24,9597;24,2955;24,4554;0,850306;0,173078;-1,84588;-1,69426;
D5MCN2(642);21,1054;19,6121;21,0601;21,4013;20,0091;21,4229;21,753;21,1571;0,209544;0,638886;-0,290795;-0,526783;
D5MCQ2(258);21,0324;20,305;20,7311;21,2944;21,6908;21,6015;22,5819;20,5493;0,81676;0,186353;-0,765155;-1,63822;
O17698(246);21,2444;19,3065;21,5333;20,9985;23,0986;24,4448;22,2894;22,8749;1,92142;0,0229574;-2,40627;-3,5561;+
D5SGZ9(55);21,3976;20,1255;20,0957;20,2174;21,7439;23,2456;22,6293;24,1669;2,22173;0,0133602;-2,4874;-4,1514;+
D5SGZ9(7);21,0542;19,9669;19,7995;20,951;20,4144;20,3889;21,4911;19,3456;0,0204894;0,953192;0,0328803;0,0602451;
D5SGZ9(3);21,7452;20,2396;19,7755;19,6621;21,0305;21,5461;21,2657;20,4079;0,626298;0,272645;-0,706948;-1,31532;
D6R8W5(331);21,4066;20,4052;21,1861;21,2875;20,5775;20,6584;20,4089;20,089;1,30896;0,0717376;0,63791;2,46036;
D6VPA0(272);25,4788;24,3411;25,1425;21,151;20,1119;20,988;21,5651;20,6464;1,67229;0,0349316;3,2005;3,09443;+
D7SFI3(84);20,5175;18,5403;21,6985;20,5181;20,6607;21,3496;20,2431;21,1154;0,316606;0,514077;-0,523595;-0,748629;
D7SFI3(114);20,1356;20,356;21,7148;21,1298;20,6835;20,736;21,5539;19,5172;0,145092;0,728913;0,21141;0,381479;
D7SFI3(13);20,2683;19,922;20,0086;19,8927;19,5614;21,8254;21,8673;18,672;0,226802;0,614928;-0,458627;-0,563996;
D7SFP5(20);21,6512;21,2143;21,8261;20,8225;20,8534;21,5535;21,5379;21,2778;0,0956096;0,80602;0,072875;0,261572;
D7SFP5(70);21,2036;21,166;21,5705;19,3383;20,1464;20,9426;21,4599;20,0281;0,106771;0,787112;0,175366;0,289366;
D7UU24(368);21,9611;21,138;20,075;20,4457;22,3934;22,9942;22,3499;23,3506;2,089;0,0176698;-1,86709;-3,8825;+
D7UU24(370);20,816;20,0873;20,2643;20,2662;20,6237;20,117;20,3076;19,5204;0,327404;0,503871;0,216267;0,769965;
Q9U3I3(603);21,698;19,9376;19,6743;21,4237;20,8559;20,9348;20,5486;19,8233;0,0909036;0,81227;0,142749;0,24971;
D9PTP5(209);22,7973;22,9719;24,6081;24,7735;20,9855;21,3954;20,5594;20,7183;2,68716;0,00748845;2,87307;5,17961;+
D9PTP5(210);22,7973;22,1919;22,3804;23,9722;20,8272;20,816;21,7892;21,195;1,9692;0,0216132;1,67859;3,64775;+
D9PTP5(190);21,3622;19,2111;20,0698;21,0408;19,7705;20,8345;21,7663;20,8192;0,240129;0,597046;-0,376646;-0,592311;
E0AHE1(13);20,5217;19,3192;20,7679;20,4485;20,1416;21,7248;19,8681;21,1995;0,375455;0,455674;-0,46917;-0,863067;
Q20396(252);25,0589;24,8991;25,7743;25,6437;20,933;20,9969;19,6464;21,2581;4,48196;0,00215789;4,63537;11,034;+
E1B6S4(182);23,2166;22,5892;22,6245;25,0585;21,0927;21,6643;21,327;21,0267;1,89376;0,0243396;2,09453;3,50353;+
E1B6U2(28);24,1822;23,1883;23,9172;24,5745;24,8068;22,1096;22,3523;22,1385;0,767172;0,204408;1,11375;1,55504;
E1B6W0(690);27,0429;26,9682;27,715;25,5443;25,7082;27,6887;27,6647;26,3795;0,0217023;0,951897;-0,0427175;-0,0637282;
E3W743(373);23,4785;22,5451;22,2794;22,9017;23,683;25,806;25,0407;23,0614;1,24864;0,080792;-1,59663;-2,35835;
E3W743(720);20,5711;19,3733;21,3114;21,0815;19,48;21,4577;21,0537;20,8928;0,0808613;0,827921;-0,13671;-0,2241;
E3W743(803);21,9722;21,2444;18,8298;17,4473;23,8426;23,9153;24,3983;24,8814;2,18045;0,0143853;-4,386;-4,06674;+
E3W743(764);21,0424;20,5026;21,4125;20,691;22,7842;23,4928;22,6452;23,5871;3,39556;0,00342282;-2,21516;-7,06679;+
E3W743(841);20,2654;19,2622;21,0751;20,4301;20,7085;21,192;21,5474;20,3623;0,745651;0,213352;-0,694347;-1,51879;
E3W743(761);21,371;20,6411;20,6673;20,2437;20,8697;19,7825;21,7638;21,0557;0,107235;0,786374;-0,137168;-0,290511;
E3W743(1340);21,3927;20,7671;21,0962;21,1604;21,0332;21,2105;20,7529;19,7911;0,555438;0,316918;0,40718;1,19182;
E3W743(1261);20,4159;20,996;21,7019;19,666;22,5866;23,5466;24,2028;22,9432;2,47555;0,009571;-2,62485;-4,69444;+
E3W743(1269);20,8204;21,4409;18,7951;20,5006;23,5746;23,2003;23,0437;22,3095;2,25823;0,0130777;-2,64276;-4,22709;+
E3W743(785);20,0389;20,327;21,0417;19,6274;20,225;21,1236;21,6591;21,0512;0,913752;0,152562;-0,75596;-1,7999;
E3W743(874);21,1276;21,52;19,9632;19,6248;27,083;23,8738;23,1201;22,3789;1,69956;0,0333511;-3,55504;-3,14373;+
E3W743(745);20,9533;21,2277;21,0674;19,8928;23,417;24,8483;24,9713;24,9752;3,61729;0,00314644;-3,76766;-7,7568;+
E3W743(369);24,8303;23,2406;22,5627;26,9486;26,1476;27,7598;25,699;26,599;1,04248;0,119146;-2,15579;-2,01376;
E3W743(971);23,0994;20,8578;22,7501;20,5856;19,5841;20,0197;21,4333;20,1896;1,03956;0,11959;1,51657;2,00891;
E3W759(44);21,006;20,2356;19,6376;21,0252;20,7136;20,8377;21,7322;21,3593;0,836533;0,178978;-0,684596;-1,67127;
Q21162(96);20,4125;20,9919;20,1365;20,7898;20,6212;21,3923;19,5863;21,4249;0,139089;0,739592;-0,173517;-0,367364;
Q21162(35);21,8611;20,4563;19,7144;21,3679;20,7202;19,4023;21,1648;20,7119;0,231164;0,60933;0,350122;0,573303;
Q21162(77);25,6598;24,5876;26,5991;26,3522;18,412;21,9761;22,437;20,9131;2,53926;0,00873934;4,86514;4,83721;+
Q21162(69);25,5786;26,6759;25,3105;24,6104;21,3979;23,1015;23,6577;22,2046;2,38463;0,0109845;2,95343;4,4953;+
F5GU98(1033);21,6326;20,9995;20,4899;21,3964;21,3739;22,7872;23,1814;22,0419;1,37562;0,0617334;-1,2165;-2,57397;
F5GU98(595);29,0581;28,6953;28,833;25,3364;26,039;28,0582;27,9882;26,886;0,308347;0,521464;0,73788;0,732199;
F5GU98(474);20,8372;20,395;20,469;20,1997;26,3064;24,329;25,2574;25,1132;4,51132;0,00234286;-4,77628;-11,1643;+
F5GU98(989);23,8003;23,1075;23,6058;27,0348;19,8325;21,4652;19,5098;20,6719;2,16256;0,0150338;4,01724;4,03035;+
F5GU98(932);21,7716;21,3662;20,3378;21,3412;21,0236;21,0779;20,8861;21,0805;0,246905;0,589812;0,187161;0,606571;
F5GUH0(79);25,4083;24,8316;24,7288;22,8805;24,8774;26,1593;24,1917;25,0649;0,39202;0,440299;-0,611045;-0,89453;
F5GUH0(108);24,2132;24,3688;25,0392;24,0397;22,6943;22,5066;23,945;23,1711;1,86129;0,0254271;1,33595;3,44226;+
F5GUH0(115);25,0425;23,5921;24,0249;25,3588;19,8154;22,8482;22,7736;21,4886;1,8205;0,0268392;2,77312;3,36594;+
F5GUH5(198);21,786;21,325;20,4004;19,5194;20,8572;21,1005;21,5266;20,4866;0,165399;0,697574;-0,235044;-0,428441;
F5GUH5(200);22,1746;22,106;23,2125;21,7074;20,254;21,4854;19,9515;19,2787;1,97487;0,0215656;2,05772;3,65871;+
F5GUH5(169);19,6649;19,5664;21,8065;19,7986;19,821;19,2827;21,5172;20,6672;0,0548555;0,877957;-0,112922;-0,155745;
F5GUH5(171);21,6614;20,1857;21,0012;21,3633;21,7975;22,704;21,4572;23,3792;1,2559;0,0802079;-1,28159;-2,37059;
F5GUH5(249);23,447;22,021;23,0596;23,2056;20,9402;21,8762;21,1425;21,2165;2,33204;0,0116496;1,63943;4,38253;+
F5GUH5(251);22,4922;23,2017;22,7273;22,534;20,3627;21,5457;21,0648;20,2835;2,87337;0,00556159;1,92466;5,63392;+
F5GUH5(311);21,6796;20,9741;19,8355;20,5693;21,0545;21,8849;21,8216;20,093;0,337098;0,494922;-0,448856;-0,788983;
F5GUH5(313);21,7716;21,5214;20,6574;20,3461;23,4186;24,4089;27,2696;24,4006;2,25942;0,0130494;-3,80032;-4,22957;+
F5GUH5(209);21,7432;19,9116;20,8119;19,822;20,8985;21,3318;20,4516;20,5618;0,190904;0,665029;-0,238756;-0,485842;
F5GUH5(20);22,7463;23,971;23,5518;25,4282;23,1031;22,9656;23,0712;20,7868;0,919299;0,150743;1,44263;1,80913;
F5GUH5(340);22,6564;21,6212;22,3422;22,6022;21,0137;19,8782;20,768;21,1812;2,26938;0,0127572;1,59522;4,25036;+
F5GUH5(351);18,8293;20,5273;20,3828;20,4852;20,1489;21,6272;20,6154;20,4555;0,594504;0,290321;-0,655613;-1,26021;
F5GUH5(178);20,8449;21,7055;20,883;20,4;19,3893;20,4472;21,0859;20,5933;0,612103;0,280405;0,579454;1,29077;
F5GUH5(180);22,636;22,6672;22,4652;22,7947;19,856;20,7126;20,72;21,074;3,58634;0,00303226;2,05011;7,65725;+
F5GUH5(49);21,2805;19,3518;20,9873;19,7246;19,7828;21,3799;20,9951;20,3884;0,202869;0,646867;-0,300503;-0,512214;
F5GUH5(282);20,8338;21,472;20,5808;19,9363;20,4893;21,1275;21,4089;20,2303;0,0942597;0,806612;-0,108248;-0,258178;
F5GUH5(189);21,4858;19,618;21,8693;21,2958;20,7088;21,7923;20,0592;21,3362;0,0523836;0,884126;0,0930905;0,149083;
F5GUH5(11);21,9971;21,28;22,9369;23,0593;21,0052;23,5474;23,1617;22,0679;0,0636095;0,861921;-0,127247;-0,179099;
F5GUH5(76);21,728;20,1696;21,0936;21,0676;20,9288;21,0335;21,738;20,018;0,0633734;0,861396;0,085083;0,178474;
F5GUH5(87);19,9818;21,1377;19,8185;21,5478;21,0233;21,1303;21,6585;20,3881;0,37284;0,457649;-0,428602;-0,858072;
F5GUH5(218);21,5028;20,3416;21,886;19,6792;20,1463;20,5766;21,0103;21,4246;0,037565;0,91736;0,0629511;0,108497;
F5GUH5(40);23,1614;22,9686;23,1971;20,5149;22,5733;22,2498;23,2868;23,0305;0,183848;0,674818;-0,324603;-0,470128;
F5GUH5(58);22,7409;23,0439;22,9925;24,1969;20,1843;21,5453;20,7164;21,4378;2,60317;0,00771895;2,27263;4,98326;+
F5GUH5(123);20,9946;20,4929;21,1237;21,4663;19,7974;21,3139;21,7209;21,261;0,00278223;0,992896;-0,00389719;-0,00834254;
F5GUH5(136);23,2797;23,0881;23,6956;22,2436;19,6806;21,6508;21,2409;22,1941;1,64106;0,0374301;1,88518;3,0383;+
F5GUH5(160);22,2295;22,3028;23,9641;23,6982;20,2016;21,1026;21,545;19,7442;2,10438;0,016939;2,40028;3,91317;+
F5GUH5(273);20,5506;20,8002;21,3018;21,3421;20,3641;21,1661;21,8661;21,2385;0,17041;0,690959;-0,160028;-0,439852;
F5GUH5(138);25,6856;23,1551;24,5563;22,5573;22,8859;21,441;21,7146;23,1368;1,07376;0,112036;1,69398;2,06576;
F5GUH5(375);21,0718;21,3705;20,1624;18,6527;20,704;21,8648;21,3522;21,4281;0,769989;0,203995;-1,02293;-1,55978;
F5GUH5(29);20,5097;19,2598;19,985;20,7464;20,5895;21,9127;18,4564;18,7559;0,0809399;0,828208;0,196589;0,224302;
F5GUH5(107);21,2945;18,797;20,3489;20,9265;20,6099;19,2115;21,3366;19,1262;0,131932;0,752823;0,270649;0,350389;
F5GUH5(364);21,0259;19,9321;19,4678;20,2406;20,3545;20,8769;21,4374;19,6733;0,363484;0,468259;-0,418908;-0,840137;
F5GUH5(355);20,8603;20,0565;21,0867;20,8103;21,0578;20,8812;21,4376;18,5263;0,122039;0,761959;0,227684;0,326654;
F5GUH5(236);22,583;21,1796;23,3115;22,0721;20,6805;21,2729;21,8814;20,1657;1,16137;0,0948513;1,28645;2,21188;
F5GUH5(94);19,3095;21,2785;21,7548;20,4126;20,6454;21,3524;21,324;20,3719;0,151766;0,715124;-0,234578;-0,397044;
G1K0V8(71);19,2475;21,4985;19,9723;19,1706;19,7996;21,3635;20,5268;21,184;0,534491;0,328225;-0,746253;-1,15479;
G1K0V8(72);21,87;19,9593;21,692;19,529;19,7205;21,3146;21,4483;19,5613;0,120164;0,765879;0,251384;0,322119;
Q1ZXU6(614);27,4105;27,5245;27,7932;26,6016;20,8381;21,9179;20,206;19,2636;4,48452;0,00218667;6,77606;11,0453;+
G3MU14(260);24,3851;23,2318;24,0868;21,6718;23,1553;24,0799;24,2504;23,1323;0,178745;0,681234;-0,310596;-0,458686;
G3MU81(396);21,0256;20,0924;21,1434;20,4903;19,527;19,9907;20,4487;20,3092;1,00033;0,126815;0,619002;1,94373;
G3MU88(76);20,2315;20,8807;21,0706;18,3942;19,6961;21,6461;21,1584;20,2503;0,303619;0,526024;-0,543487;-0,722747;
G3MU88(361);21,0555;20,1265;21,3889;20,8569;19,7597;19,4549;19,9067;21,1023;0,903595;0,155693;0,801041;1,78301;
G4RTI0(155);21,9839;21,1742;20,5383;21,2901;22,3206;23,6245;23,3724;23,7725;2,42606;0,010328;-2,02587;-4,58539;+
G4S034(2016);24,6493;23,8398;22,2937;21,6693;19,6853;21,0597;21,4391;20,9118;1,61076;0,0394338;2,33903;2,98418;+
G4S034(1135);23,6352;22,1954;24,1979;21,9873;19,0348;21,775;22,3421;22,4258;0,834034;0,179681;1,60952;1,66709;
G4S034(458);25,6433;23,4892;24,7416;23,5449;21,9042;22,8536;22,6742;22,2365;1,86973;0,0249678;1,9376;3,45813;+
G4S034(461);23,2801;22,0795;22,2808;21,0165;20,1481;19,438;21,5672;21,1794;1,24677;0,081204;1,58105;2,35521;
G4S1A4(58);20,7735;20,9602;20,7048;21,3156;24,3862;24,041;25,7179;25,2913;4,11181;0,00225397;-3,9206;-9,50515;+
G4S1A4(210);27,42;26,3162;27,3741;28,1204;24,9485;27,6966;27,4842;26,1017;0,454158;0,385155;0,749888;1,0101;
G4S1A4(130);21,1023;21,2539;20,8424;19,8816;18,4634;20,7715;21,5109;20,2495;0,305044;0,525026;0,521255;0,7256;
G4S1A4(139);19,8132;21,4034;20,9491;19,9845;19,9635;21,7908;21,1171;20,8908;0,317498;0,513537;-0,402987;-0,750397;
G4S1A4(63);21,4401;20,0601;21,1771;20,7819;24,296;22,6981;23,4719;21,7269;1,88839;0,0244556;-2,18344;-3,49336;+
G4S1A4(3);20,6017;20,9969;20,0707;19,232;24,2557;25,7883;25,5714;25,1184;4,16435;0,00203509;-4,95813;-9,70983;+
G4S3P8(307);24,4314;23,938;24,1683;23,3203;22,1278;22,9808;23,3795;23,0406;1,63901;0,0374729;1,08231;3,03463;+
Q20314(82);20,7303;20,8137;20,6333;21,0189;19,8769;19,8227;20,8505;21,088;0,534876;0,328379;0,389513;1,15548;
G4SI07(405);21,3425;19,9169;21,572;21,0847;23,5769;24,388;25,2703;23,1269;2,69594;0,00735484;-3,11151;-5,20042;+
G4SI07(267);21,7031;20,217;22,6431;26,2076;18,3496;21,4037;21,1458;20,1697;0,837713;0,178822;2,4255;1,67324;
G4SL51(394);23,0649;24,0659;22,4;25,6043;19,9513;21,9104;21,4921;20,2955;1,84915;0,0255508;2,87142;3,41946;+
G4SLH0(5002);22,9139;22,476;22,9992;22,4683;21,7835;24,5996;24,8666;23,9346;0,744714;0,214062;-1,08172;-1,51721;
G4SLH0(5714);21,4225;20,883;20,3487;21,2938;20,4708;20,9035;21,6661;21,3508;0,115743;0,774112;-0,110811;-0,311376;
G4SLH0(4662);21,4188;21,3908;21,5906;18,9543;20,1354;21,4085;21,2647;19,6786;0,10526;0,789246;0,216842;0,285629;
G4SLH0(12613);20,0305;20,8962;21,5652;21,4413;25,8059;26,727;28,0567;27,77;4,19199;0,00153271;-6,10664;-9,81905;+
G4SLH0(4770);24,0232;24,2058;25,7332;25,5777;24,2942;25,6289;26,6844;25,3033;0,390033;0,441713;-0,592732;-0,890773;
G4SLH0(5877);21,5074;20,5347;20,928;20,6755;20,8491;21,6054;21,7083;20,0814;0,129182;0,755444;-0,14964;-0,343823;
G4SPY1(23);25,1092;23,3021;23,3497;25,9035;22,0083;23,8569;23,0159;23,4041;0,895417;0,158317;1,34483;1,76941;
G4SRU7(40);24,294;23,215;23,2031;27,3128;22,8051;24,6733;23,6944;23,735;0,316156;0,514302;0,779287;0,747736;
G5EBF0(9);21,5645;21,0207;21,5325;21,173;21,0169;22,8644;21,7492;21,5142;0,516424;0,341028;-0,46353;-1,12265;
G5EBF3(141);20,953;21,259;21,0832;20,9878;22,4799;23,6809;23,7829;23,2607;3,48467;0,00331636;-2,23035;-7,33771;+
G5EBF3(43);20,3221;21,0121;18,2571;19,2428;20,9002;21,272;20,4751;21,4344;1,06038;0,115428;-1,31193;-2,04352;
G5EBF3(46);20,21;20,4909;19,9259;19,3377;23,7034;25,4905;25,5832;25,269;4,22171;0,00162376;-5,02042;-9,93772;+
G5EBF3(58);21,2582;19,808;21,634;20,3556;20,0727;21,5761;21,0776;19,7939;0,0818481;0,826843;0,133869;0,226635;
G5EBF3(74);21,8744;21,3014;21,0512;20,5618;20,4578;20,576;21,6703;20,3629;0,477615;0,368248;0,430458;1,05284;
G5EBF3(88);24,7662;24,3367;24,7177;21,1204;20,171;20,4904;19,99;20,5098;2,09189;0,0175804;3,44495;3,88825;+
G5EBF3(27);21,9906;21,4411;20,2696;21,5749;19,7389;21,0516;21,8641;19,9408;0,493958;0,356398;0,670207;1,08237;
G5EBF3(21);25,103;23,9145;24,4421;23,7156;23,8578;24,3076;24,0987;23,4976;0,445119;0,39286;0,353338;0,99351;
G5EBF3(130);20,5829;20,2487;21,2415;20,9796;22,8904;23,3172;24,4485;23,0921;3,20132;0,00426437;-2,67389;-6,50421;+
G5EBF3(134);22,5338;21,9166;21,2323;22,9916;22,1063;22,9959;22,7432;23,2599;0,638341;0,265637;-0,607752;-1,33608;
G5EBF3(79);24,6522;23,1314;25,3758;23,7184;24,1621;22,9086;22,4579;23,0699;0,878776;0,163918;1,06981;1,74171;
G5EBF4(346);24,0524;23,6398;23,246;20,9329;19,8797;21,1657;21,601;20,5923;1,46487;0,0517725;2,15808;2,72778;
G5EGE0(1033);21,2036;21,5314;20,9069;20,7849;20,2947;20,2666;20,895;21,2041;0,764808;0,205422;0,44159;1,55107;
G5EBI0(163);23,8344;22,8864;23,8078;25,7474;22,5647;21,8384;22,8298;21,2135;1,49595;0,0492038;1,95738;2,78184;+
G5EBJ9(424);20,8847;21,3552;21,0372;21,0042;22,5199;24,2835;24,6204;22,076;1,94471;0,0218945;-2,30463;-3,60064;+
G5EBJ9(223);21,0161;21,6608;22,294;22,0256;21,0297;21,5343;21,5988;21,1243;0,659092;0,254581;0,427351;1,37171;
G5EBJ9(271);20,4075;19,4298;19,0337;21,4297;27,1258;25,5377;24,9788;24,1507;3,20369;0,00427666;-5,37308;-6,51086;+
G5EBJ9(414);20,7013;20,3685;21,2592;21,3963;20,454;20,9897;21,4866;20,371;0,110865;0,78188;0,105941;0,299446;
G5EBJ9(45);20,5891;19,1029;20,2003;21,2874;24,7154;25,342;25,4311;24,8503;4,18191;0,00150459;-4,78978;-9,77907;+
G5EBK3(318);21,0461;19,3552;21,1366;20,9448;19,9665;20,7805;21,7457;20,6464;0,108201;0,785781;-0,164074;-0,292894;
G5EBK3(324);22,9729;22,9496;24,2634;22,7268;21,083;23,1606;22,4863;23,451;0,492156;0,35776;0,682961;1,07912;
G5EBK3(402);21,047;19,458;21,4837;20,2791;19,267;21,7226;20,5414;21,3299;0,0759457;0,837618;-0,148283;-0,21141;
G5EBK3(308);19,8521;19,5987;21,6138;20,7857;22,8239;22,6429;22,3694;22,352;2,33608;0,0116969;-2,08446;-4,39114;+
G5EBK3(375);19,4302;21,2923;21,2722;19,5308;20,5679;21,3977;21,3494;21,281;0,664397;0,251263;-0,76763;-1,3808;
G5EBK3(164);25,6878;23,4731;24,7889;22,7708;24,2089;24,9795;25,6138;23,6622;0,223848;0,620686;-0,435941;-0,557672;
G5EBK3(501);23,893;22,6305;24,309;24,8158;24,1651;24,1078;23,0068;22,3108;0,339376;0,492865;0,514424;0,793434;
G5EBN9(17);24,3889;23,3178;24,1556;24,3386;23,8414;24,7116;24,556;23,5842;0,124667;0,759002;-0,123054;-0,332989;
G5EBN9(582);24,7458;23,9173;24,9731;24,5981;20,3232;21,3899;21,0213;20,8718;4,5913;0,00268852;3,65704;11,5267;+
G5EBN9(15);25,6538;24,9197;26,5419;22,5275;20,317;20,8284;21,327;21,0295;2,41027;0,0106284;4,03523;4,55092;+
G5EBN9(593);23,5808;22,0858;22,5695;23,3721;24,6222;23,5929;24,4;24,5232;1,7787;0,0289261;-1,38258;-3,28847;+
G5EBP5(373);23,3129;24,0671;23,5841;20,8862;25,2225;23,9593;24,9783;23,5426;0,910442;0,153629;-1,46309;-1,7944;
G5EBP5(389);22,9349;22,8058;23,294;22,6956;20,0526;20,2944;20,6238;21,3019;3,64994;0,00303084;2,36439;7,86299;+
G5EBP5(374);20,8087;20,9487;21,3205;20,8401;20,8902;20,5215;21,4984;21,0901;0,0300523;0,932862;-0,020566;-0,087473;
G5EBP5(380);21,0811;19,8883;19,9362;20,8305;22,9237;24,1627;23,58;23,372;3,59919;0,00306939;-3,07558;-7,69846;+
G5EBP5(382);25,3888;25,3318;25,2015;22,6762;26,2855;25,5856;25,9779;26,1732;1,0366;0,119726;-1,35601;-2,00397;
G5EBP5(2302);21,6863;20,3734;20,1358;19,6781;19,6927;21,3805;20,4212;21,1022;0,117508;0,770326;-0,180748;-0,315673;
G5EBP5(466);21,5438;21,5422;21,3494;20,1724;20,6485;21,4333;21,8083;21,2279;0,115943;0,773789;-0,127588;-0,311863;
G5EBP5(2148);21,705;21,0318;21,6449;21,1821;20,3419;20,9672;20,172;19,6891;1,89963;0,0241303;1,09842;3,51466;+
G5EBP5(2595);21,3027;19,9972;20,9164;20,9111;20,9429;21,3375;20,3809;20,042;0,0970136;0,803848;0,106027;0,265094;
G5EBP5(450);23,4071;24,8626;25,2299;23,0314;26,0237;26,36;26,6508;26,0399;2,05975;0,0181872;-2,13583;-3,82452;+
G5EBP5(451);24,8628;24,0739;24,5408;21,2488;24,5907;25,9343;26,8591;25,1521;1,05135;0,116842;-1,95249;-2,0285;
G5EBP5(457);20,8864;20,1457;19,2162;21,5231;20,4535;19,8459;20,6635;19,6702;0,205096;0,64363;0,284578;0,517086;
G5EBR3(393);21,4963;19,738;21,6086;19,8313;19,8031;20,8847;21,8632;20,879;0,105158;0,789331;-0,188949;-0,285379;
G5EBR3(400);21,8245;20,3763;20,308;20,7154;20,3676;21,1691;21,3507;19,6312;0,124929;0,758711;0,176394;0,333621;
G5EBT8(502);24,6082;24,4383;24,1686;20,6416;20,9554;22,5005;21,9052;22,5408;0,714888;0,227923;1,48869;1,46677;
G5EBV4(134);21,6065;19,5048;20,6125;21,5497;20,5745;21,1886;20,6082;20,5299;0,0638856;0,861618;0,0930567;0,17983;
Q965J2(370);27,0677;25,1913;26,4964;20,9211;22,5307;23,4796;23,0443;23,4913;0,598005;0,287869;1,78265;1,2663;
G5EBY4(5);24,4757;23,6561;23,9576;25,6188;24,7549;23,8902;23,2728;22,8077;0,580913;0,300391;0,745659;1,23651;
G5EBY6(95);21,8873;20,5915;21,6154;18,3148;19,0933;21,0588;21,0646;19,0359;0,216269;0,629448;0,539115;0,541361;
G5EBZ4(1639);20,6994;21,2662;21,3937;21,4434;20,9065;21,3035;21,7079;20,6018;0,086956;0,819151;0,0707216;0,239692;
G5EC03(588);21,0583;21,9525;21,4757;24,3628;20,9433;20,6768;21,6929;20,267;0,823909;0,18352;1,31734;1,65017;
G5EC05(772);34,4153;34,8092;34,2996;34,2517;19,8135;21,7262;21,4781;21,2886;7,02307;0;13,3674;29,793;+
G5EC10(58);21,4433;21,163;21,8903;18,8083;19,525;21,5843;19,9981;20,9316;0,145044;0,728455;0,316452;0,381366;
G5EC10(60);20,0657;21,2359;21,7458;18,0869;20,5993;21,521;21,0781;19,0804;0,109004;0,784214;-0,28615;-0,294871;
G5EC43(577);25,3832;23,9072;24,3774;23,6902;21,0195;21,6597;21,737;20,5488;3,2334;0,00379941;3,09825;6,59457;+
I2HAI6(177);22,3683;22,9319;23,4946;23,7558;24,3962;24,9846;24,5373;23,8736;1,84383;0,0259059;-1,31028;-3,40949;+
I2HAI6(91);21,3436;21,4698;21,0432;20,3718;20,5387;20,814;21,3127;20,7688;0,279609;0,553632;0,198568;0,674223;
I2HAI6(8);21,7048;21,0634;21,199;20,4517;18,9052;21,6807;21,5865;20,5929;0,241804;0,595166;0,413424;0,595844;
G5EC78(67);26,6775;26,0341;25,9795;25,2036;19,5352;21,4852;21,293;21,1925;4,08215;0,00218462;5,09718;9,39131;+
G5EC78(58);25,8113;26,0341;26,206;27,4773;22,9508;25,4451;24,6934;24,2199;1,72715;0,0316185;2,05487;3,19391;+
G5EC78(18);21,4715;20,6103;21,4574;20,4987;19,7793;21,3233;20,9741;19,8926;0,506959;0,348092;0,517157;1,10572;
G5EC86(246);19,1103;20,9752;21,0936;18,4913;20,4631;19,9914;20,0053;21,3328;0,306177;0,523747;-0,530521;-0,727865;
G5EC91(115);27,0115;26,4194;26,5894;23,9489;25,1034;24,4146;25,1481;22,8374;0,938722;0,144076;1,61644;1,84141;
G5EC91(102);21,2945;21,3099;21,5682;20,2852;26,214;23,4985;23,884;23,2736;2,25783;0,0130608;-3,10308;-4,22626;+
G5EC97(108);24,7823;24,2241;24,5014;25,196;24,7072;24,1835;23,3561;23,8785;0,93681;0,144592;0,644601;1,83823;
G5EC97(433);25,1875;24,3978;25,2708;23,493;25,9583;23,9646;23,6982;24,8935;0,0213769;0,952107;-0,0413594;-0,0627946;
G5EC97(208);21,0722;20,9022;21,3118;21,5347;19,1952;19,5865;21,5585;20,7765;0,825362;0,182947;0,926055;1,6526;
G5EC98(320);21,8578;21,0123;20,2639;21,4795;19,8579;21,5983;21,5402;20,9423;0,118622;0,768588;0,168723;0,318378;
G5ECC7(202);23,5901;23,214;23,3201;23,2283;25,0048;24,6486;25,8655;24,3353;2,50413;0,00937037;-1,62544;-4,75814;+
G5ECF6(216);21,4525;21,776;22,0523;23,5054;24,2663;23,5188;22,9541;24,3812;1,5117;0,0475768;-1,58354;-2,80936;+
G5ECG0(227);20,7561;21,3177;21,2904;20,8336;22,8787;20,1492;19,8849;22,3542;0,129802;0,754921;-0,267327;-0,345306;
G5EFK7(3081);21,9911;21,2059;21,8396;21,2019;20,1473;21,5613;20,6116;21,2969;0,859836;0,169852;0,655349;1,71015;
G5ECL1(162);21,1503;21,1118;21,9516;23,6419;20,6915;21,7483;20,7345;20,3718;0,809035;0,188992;1,07734;1,62529;
G5ECM2(655);20,3772;20,9327;21,5547;20,6329;20,9352;21,734;21,0992;21,1696;0,544052;0,322535;-0,360106;-1,17173;
G5ECR7(56);21,4856;20,031;20,2976;21,5413;20,5571;21,8869;19,2796;21,3577;0,0342967;0,92506;0,0685997;0,0993894;
