ProteinAccessions;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04;log2 N2_d1_01;log2 N2_d1_02;log2 N2_d1_03;log2 N2_d1_04; -Log Student's T-test p-value N2_d5_N2_d1;Student's T-test q-value N2_d5_N2_d1; Student's T-test Difference N2_d5_N2_d1;Student's T-test Test statistic N2_d5_N2_d1;Sign p-val: 0.05 
Q10937;11,4542;11,1382;11,0079;11,612;12,4517;11,6169;11,2334;12,0496;0,909265;0,0772854;-0,534848;-1,79244;
Q10941;21,0745;20,4538;20,7886;21,1921;19,3806;19,4942;19,4636;19,4659;3,85774;0,000556745;1,42613;8,56842;+
Q10943;17,9465;17,8743;18,2993;18,1247;17,6158;18,3737;17,8912;17,9308;0,239254;0,444663;0,108317;0,590461;
Q10944;11,3788;10,8807;11,2454;11,6884;11,6885;10,9762;12,2723;12,4184;0,715781;0,123135;-0,540519;-1,46829;
Q10949;14,4527;13,4123;13,5038;13,4491;14,1608;14,6676;15,0061;13,9265;1,09805;0,0488995;-0,735803;-2,1062;+
Q10950;14,6471;12,2729;14,1182;13,8137;14,2029;14,5244;14,7969;14,6168;0,77401;0,105831;-0,822315;-1,56654;
Q10954;14,3104;14,3965;14,5962;14,5346;14,6995;14,5536;14,5553;14,2304;0,163527;0,569076;-0,0502725;-0,424161;
Q11067;17,4859;17,3447;17,1082;17,1788;17,4261;17,4257;17,2465;17,3476;0,376277;0,300382;-0,082037;-0,864634;
Q11077;12,0285;12,3902;12,2296;12,5699;11,8439;11,547;11,2809;12,9198;0,491024;0,219248;0,406636;1,07708;
Q11101;15,9978;15,9672;15,2454;13,8774;13,2067;13,3762;14,1974;14,0413;1,52558;0,0190004;1,56659;2,83366;+
Q11117;18,7244;18,6328;18,4226;18,4291;19,0024;19,1804;19,2195;19,0407;3,04413;0,00162472;-0,55853;-6,07526;+
Q11124;13,4592;12,9143;13,7226;14,2041;13,7319;12,8576;13,7493;13,8041;0,0387895;0,871341;0,0393424;0,111895;
Q11174;17,2532;17,3759;17,5838;17,4973;15,5503;15,895;15,8076;15,567;5,3093;0;1,72256;15,3096;+
Q11176;17,0793;17,0803;17,157;17,4467;16,4217;15,8758;16,0118;16,3999;3,09726;0,00154095;1,01351;6,21772;+
Q11182;11,4273;9,71369;11,2034;11,7336;9,82457;12,6496;12,3798;10,6637;0,171345;0,554541;-0,359948;-0,441974;
Q11183;12,9582;12,9274;12,3942;12,7126;13,7469;14,2449;13,4967;13,0873;1,76336;0,0113805;-0,895828;-3,26021;+
Q11185;13,0683;15,9694;15,5491;12,99;14,9108;14,1138;14,0084;14,9002;0,0371712;0,875784;-0,0891271;-0,107403;
Q11189;14,9826;15,2929;15,2363;15,1756;15,4295;15,5648;15,5117;15,7898;2,10936;0,00620214;-0,402105;-3,92314;+
Q11190;16,159;15,6423;15,493;16,1012;15,4261;15,6294;15,4818;15,9499;0,513956;0,205915;0,227062;1,11824;
Q17334;19,4368;19,6408;19,4184;19,3316;19,6538;20,4209;19,6226;19,5861;0,86902;0,0848229;-0,36394;-1,72546;
Q17335;16,9903;17,0241;17,0505;17,1778;16,7721;16,9007;16,8705;17,0165;1,40928;0,0244679;0,170742;2,63174;+
Q17336;12,8424;11,9593;12,874;12,563;14,504;14,4852;14,6751;15,6564;3,19417;0,00147447;-2,27049;-6,48421;+
Q17339;16,2119;16,2658;16,236;16,5805;16,8764;16,8526;16,8811;17,0251;3,07938;0,00156164;-0,58526;-6,16951;+
Q17345;14,2154;14,3565;14,1154;14,4089;13,9617;14,059;14,2015;13,9221;1,395;0,0252585;0,23799;2,60719;+
Q17348;17,1824;17,5342;16,9837;17,0033;16,7672;16,9864;16,6225;17,1273;0,892956;0,0802518;0,300037;1,76531;
Q17361;16,6422;16,7462;16,8378;16,7515;16,5113;16,8729;16,6989;16,7203;0,205275;0,495336;0,0435877;0,517478;
Q17389;15,48;16,7496;16,472;17,2393;17,228;17,511;17,4663;16,9724;1,07634;0,051574;-0,80919;-2,07006;
Q17390;14,1365;13,5718;13,8725;14,7652;13,9821;14,1643;14,289;14,4228;0,185122;0,52991;-0,128032;-0,472975;
Q17391;13,0913;12,6853;13,4119;13,4505;12,812;13,1681;12,6403;12,5841;0,807829;0,0975618;0,35863;1,62327;
Q17392;13,844;16,5853;17,5641;17,8941;16,6331;16,082;16,0947;15,1954;0,19148;0,518312;0,470563;0,487119;
Q17399;16,6275;16,5985;15,6816;17,7378;15,5409;15,605;15,652;15,7505;1,28596;0,0322743;1,02422;2,42138;+
Q17403;14,0668;13,4672;14,1229;13,0221;14,9551;15,8068;15,5893;15,4712;2,86428;0,00176108;-1,78583;-5,6111;+
Q17404;12,236;13,4551;13,3426;11,9045;12,332;13,7452;13,5161;12,0871;0,12152;0,649835;-0,185558;-0,325398;
Q17405;17,1337;16,5707;16,4639;17,0673;16,5397;16,3285;16,388;16,4888;1,09843;0,0488756;0,372645;2,10685;+
Q17410;14,212;14,2776;14,8167;13,3502;12,9891;13,6908;13,2975;12,8125;1,4436;0,0227587;0,966655;2,69094;+
Q17413;14,5817;15,0762;14,8638;15,0378;14,8771;14,9233;15,0455;14,6854;0,017764;0,938525;0,00708246;0,0523854;
Q17425;13,5375;14,614;14,3692;14,7839;14,2152;13,1161;13,8891;14,3374;0,515471;0,205018;0,436674;1,12095;
Q17426;14,7527;14,2491;14,9549;15,0519;14,7954;14,6925;14,4927;14,9794;0,020066;0,930733;0,0121427;0,059027;
Q17427;14,835;14,43;14,3133;14,425;14,9163;14,1246;14,4675;14,7906;0,131741;0,628789;-0,073885;-0,349935;
Q17428;13,3496;12,6203;12,8799;12,9581;13,0959;12,0902;11,6567;12,6089;0,852465;0,0883822;0,589003;1,69786;
Q17430;14,5232;14,7035;14,5341;14,8971;14,6934;14,5614;14,6312;15,0605;0,201386;0,502118;-0,0721529;-0,508963;
Q17431;13,6649;12,7278;13,3409;13,9808;14,5162;13,1164;12,7584;13,938;0,119548;0,654592;-0,153601;-0,320624;
Q17432;14,8963;14,6352;14,9823;15,0721;14,8642;14,9843;14,9501;14,7317;0,0441056;0,855417;0,0138853;0,126552;
Q17433;13,856;14,1498;13,8167;13,9507;14,2019;13,8798;13,8713;13,9459;0,107996;0,680369;-0,03141;-0,292388;
Q17435;17,4373;17,1234;16,916;17,2935;16,5898;16,3654;16,3921;16,6319;2,74569;0,00198582;0,697745;5,31952;+
Q17436;11,4844;11,0499;11,2476;11,7145;12,9091;11,7545;11,4271;12,0682;0,978064;0,0660508;-0,665635;-1,90675;
Q17437;15,2951;16,1835;16,1616;16,3467;15,1019;15,0489;13,9629;14,2486;2,03787;0,0068614;1,40613;3,78144;+
Q17438;14,3341;13,8516;13,7253;13,9958;14,4994;15,0248;14,967;14,684;2,40439;0,00390811;-0,817128;-4,53813;+
Q17439;15,1529;14,4816;14,4487;14,6098;14,2517;14,4291;15,0246;14,3976;0,255162;0,424862;0,147515;0,623832;
Q17446;13,3774;13,3182;13,3534;14,0955;13,0948;13,4521;13,6394;13,4962;0,20903;0,489377;0,115541;0,525665;
Q17447;12,3005;11,7154;11,733;14,1796;12,9615;12,9477;13,7741;13,3523;0,597431;0,164015;-0,776805;-1,2653;
Q17449;14,1113;13,6982;12,9717;14,1179;12,5536;12,1602;12,3623;13,3638;1,59483;0,0164652;1,1148;2,95584;+
Q17450;11,2256;10,7653;11,2469;11,6814;12,505;11,2313;11,8545;12,2275;1,1402;0,044341;-0,724747;-2,1765;+
Q17452;16,2601;16,2072;16,5169;16,5546;15,6194;15,3643;14,6968;15,3156;2,73309;0,00197705;1,13569;5,28918;+
Q17455;11,3518;11,129;10,9616;11,7051;12,7616;14,3639;13,9641;13,8768;3,19052;0,00155143;-2,45471;-6,47401;+
Q17457;14,8183;14,5726;14,6235;15,9873;14,8923;14,3916;14,2701;14,4704;0,660921;0,140202;0,494355;1,37484;
Q17473;18,0418;18,1547;17,9021;18,3714;17,5484;17,3713;17,483;17,4107;3,10136;0,00154988;0,664115;6,22882;+
Q17474;17,1025;17,1677;17,269;17,2791;17,1292;17,3497;17,3537;17,2604;0,457968;0,238668;-0,0686779;-1,01707;
Q17475;13,0511;14,3461;13,5345;13,7456;13,8274;13,9809;13,9958;14,3545;0,602418;0,162009;-0,370307;-1,27397;
Q17489;17,8672;17,4957;17,4065;17,802;16,7279;16,8867;16,7197;16,5726;3,39037;0,000905325;0,91615;7,05128;+
Q17490;15,3228;15,8062;16,2674;16,418;15,8527;15,0429;15,2111;15,3456;1,0047;0,0616643;0,590515;1,95098;
Q17499;14,8945;15,0146;15,0845;14,646;15,6923;15,7107;15,6793;15,6834;3,71927;0,000559387;-0,7815;-8,09259;+
Q17512;17,4997;17,2597;17,2466;17,6995;17,8261;17,5779;17,6393;17,6144;1,01069;0,0605447;-0,238068;-1,96093;
Q17522;13,9113;14,1407;13,632;13,7238;13,1909;12,4824;12,2458;12,7239;2,67662;0,00221809;1,19119;5,15468;+
Q17525;12,5971;12,2031;12,7632;12,5738;11,4583;12,1827;12,7712;10,9862;0,833485;0,0918613;0,684705;1,66618;
Q17527;14,242;14,0671;14,3234;15,1598;14,059;13,4724;13,6599;14,4657;0,809029;0,0973276;0,533845;1,62528;
Q17532;11,1083;10,9056;11,1625;11,711;12,8457;13,7165;10,8242;11,8855;0,851749;0,0885358;-1,09615;-1,69666;
Q17533;14,8413;15,3698;15,7167;15,2067;15,8493;15,9895;16,0257;16,182;2,02094;0,00719729;-0,72798;-3,74825;+
Q17539;13,9448;14,1591;14,137;14,3196;14,7557;14,6696;14,7034;14,7726;3,46677;0,000707355;-0,58519;-7,28263;+
Q17542;13,5068;12,1131;12,7832;11,9949;11,2129;11,8291;10,6879;11,2283;1,7533;0,0115922;1,35995;3,24175;+
Q17543;15,3344;14,6857;14,7084;14,7696;14,9273;14,6414;14,6246;14,3837;0,566149;0,178237;0,230267;1,21065;
Q17556;15,2627;16,5116;14,6974;14,7257;14,9444;15,3614;15,1132;15,1496;0,137267;0,618164;0,15722;0,363058;
Q17557;15,4769;15,6505;15,7508;16,0699;15,8887;15,7433;15,7738;15,9899;0,35213;0,322348;-0,111885;-0,818231;
Q17558;12,3668;12,6567;11,917;12,1541;13,7101;13,5329;13,2809;13,5615;3,34016;0,00121591;-1,24769;-6,9025;+
Q17561;15,2043;15,0007;14,688;15,831;15,1161;15,0916;15,0832;15,5309;0,0317994;0,891663;-0,0244498;-0,0923902;
Q17568;14,2358;13,7275;13,3221;14,0561;13,0355;13,3479;11,7039;13,7823;0,894212;0,0800863;0,867949;1,7674;
Q17569;14,4058;14,1179;13,6466;14,6867;13,9565;14,0506;14,1578;14,427;0,0994645;0,700536;0,0662303;0,271224;
Q17571;16,1596;16,155;16,5075;16,3224;16,9017;16,7878;16,9166;16,9578;3,25133;0,00133509;-0,604883;-6,64551;+
Q17572;18,1044;17,7142;17,8554;18,2751;15,8485;15,7214;15,6708;15,8547;5,51168;0;2,21339;16,5726;+
Q17574;14,8774;15,0253;15,112;15,2358;15,097;15,2513;15,0792;15,3716;0,641384;0,146479;-0,13711;-1,34131;
Q17577;11,4173;11,163;11,2511;11,6683;12,4158;12,2346;12,3643;12,9933;2,8567;0,00174928;-1,12704;-5,59213;+
Q17585;13,736;13,2406;12,655;13,4272;13,1105;11,7949;12,1583;12,9623;1,00183;0,0620644;0,758186;1,94622;
Q17592;17,7252;17,4872;17,9578;16,5806;14,4958;15,6072;15,6729;15,1775;2,79028;0,00186157;2,19937;5,42785;+
Q17593;15,6339;15,7917;15,4512;15,1812;16,6611;15,445;15,6352;15,2542;0,28696;0,38772;-0,234412;-0,689177;
Q17598;13,9265;14,2291;14,3483;13,3325;14,5221;14,1212;13,7635;14,975;0,513467;0,206144;-0,386347;-1,11737;
Q17602;14,1598;13,8403;14,0317;14,3791;13,8073;13,2855;13,5396;13,8922;1,41882;0,0239029;0,471575;2,64816;+
Q17603;14,7471;13,7997;13,6685;14,8027;13,0804;13,4647;13,2491;13,3714;1,66212;0,0141391;0,963088;3,07611;+
Q17606;15,5191;15,0816;14,9881;15,9201;16,3604;15,8681;16,1657;16,3151;1,78947;0,0107898;-0,8001;-3,30836;+
Q17624;15,0856;15,5833;15,5337;16,1931;15,6065;15,3153;15,2865;15,4542;0,325859;0,346816;0,183315;0,766921;
Q17625;15,063;15,228;14,5272;14,0717;14,207;14,0897;13,7055;13,6178;1,46273;0,0219626;0,81749;2,72406;+
Q17626;13,9261;13,7136;13,5793;13,4985;14,0974;14,7404;14,7083;13,8325;1,46138;0,022028;-0,665292;-2,72173;+
Q17631;11,4685;4,75557;11,1687;11,6266;10,0144;7,54239;0;9,73919;0,459243;0,238124;2,93085;1,0194;
Q17632;13,5637;13,4873;12,7375;14,438;14,3132;14,2998;14,0704;14,5127;1,07327;0,0520841;-0,742352;-2,06495;
Q17633;15,4542;15,5624;15,4102;16,2256;15,5448;15,3078;15,4776;15,6901;0,325726;0,34674;0,157992;0,766658;
Q17635;13,3319;13,8412;13,5434;14,0357;11,6578;14,3689;12,9306;10,1725;0,762352;0,109461;1,40562;1,54694;
Q17636;12,3247;13,4136;12,6561;13,2591;11,998;12,9594;13,115;12,6573;0,267714;0,410395;0,230922;0,649835;
Q17648;11,2966;11,0214;11,2476;11,4758;10,6246;9,85557;9,2778;10,4064;2,07871;0,00648357;1,21925;3,86205;+
Q17663;14,629;14,4833;14,649;14,7715;15,0363;14,9826;15,6288;15,2601;2,02279;0,00715921;-0,593715;-3,75188;+
Q17667;12,41;13,0656;13,4538;14,5577;12,8819;12,833;13,3835;13,2721;0,240404;0,44327;0,27917;0,59289;
Q17676;14,3653;13,8541;13,7021;15,5501;12,6485;10,1641;11,2374;11,6226;2,36496;0,00440084;2,94975;4,45292;+
Q17684;15,0928;15,3961;16,0328;14,9893;16,2053;15,9326;15,5992;15,8032;0,97455;0,0666934;-0,50733;-1,90091;
Q17687;14,8018;14,8813;15,0586;15,1904;14,4245;14,1953;14,2601;14,3941;3,18089;0,00153998;0,664527;6,44716;+
Q17688;14,9898;15,4667;14,9607;14,8591;15,3105;16,0738;15,6045;15,4794;1,37819;0,0260704;-0,547947;-2,57837;+
Q17693;18,2087;18,5163;17,5197;18,4758;18,234;18,2992;17,8628;18,072;0,0920179;0,720136;0,0631723;0,252527;
Q17698;21,7052;21,5616;21,7183;21,7631;20,802;20,4759;20,8266;20,8488;4,15157;0,000545455;0,948718;9,65966;+
Q17703;14,1639;14,1083;13,3771;14,1398;13,3558;13,553;13,7837;14,0322;0,50877;0,208709;0,266112;1,10896;
Q17705;13,0886;12,4908;12,7576;12,7445;13,621;14,5085;14,2957;14,3116;3,07735;0,00155809;-1,41382;-6,16403;+
Q17740;15,9663;15,4837;15,7699;15,5943;15,7355;15,7109;15,7608;15,7059;0,0841219;0,740087;-0,0247123;-0,23246;
Q17745;14,3801;14,0154;14,7675;14,1824;13,8611;13,9373;13,8988;14,2657;0,944773;0,0714547;0,345625;1,85146;
Q17750;13,4223;13,7397;14,0015;13,9958;14,7131;14,5436;14,4803;15,0531;2,53971;0,00295031;-0,907683;-4,83823;+
Q17754;16,9671;16,8978;14,6931;17,6306;15,6013;15,3547;15,8959;16,8155;0,385172;0,292762;0,630297;0,881559;
Q17758;12,5229;12,9039;13,0413;12,6757;11,9351;12,5109;13,1763;11,9373;0,588415;0,167933;0,396015;1,2496;
Q17761;17,072;17,379;17,3504;17,8301;17,5618;17,5631;17,6442;17,8271;0,692316;0,130379;-0,241147;-1,42844;
Q17763;20,6802;20,7264;20,7533;20,4732;20,4129;20,7671;20,7292;20,4363;0,260298;0,419;0,0719028;0,634506;
Q17764;12,4909;13,6883;12,7979;12,9617;13,6252;14,1744;14,6395;13,7735;1,69461;0,0129794;-1,06848;-3,13477;+
Q17765;15,4241;15,3339;15,0121;14,2146;17,3379;18,6228;18,2579;16,8931;2,91104;0,00180645;-2,78178;-5,72917;+
Q17770;20,8915;21,0791;20,9512;20,7859;20,5745;20,7275;20,7392;20,6194;1,92761;0,00855974;0,261752;3,56791;+
Q17778;17,6865;15,2164;16,002;15,427;15,9301;15,7521;16,0324;15,6808;0,15913;0,576398;0,234137;0,414068;
Q17780;11,2417;12,2108;12,4205;11,5618;10,4635;11,0638;10,9505;10,2679;1,89229;0,00908285;1,17226;3,50075;+
Q17784;16,7612;16,6792;15,2213;17,2128;12,2693;12,2002;12,5009;12,8455;3,92466;0,000517007;4,01463;8,80691;+
Q17795;14,0377;11,0011;15,1503;15,3393;11,6597;13,2904;14,314;14,2005;0,170073;0,556694;0,515942;0,439087;
Q17796;14,6046;14,6844;14,5776;14,3723;14,6751;14,8342;14,7147;14,683;1,15331;0,04297;-0,167007;-2,1984;+
Q17802;16,6534;16,8205;17,2898;17,3246;16,4744;16,6611;17,0797;17,1232;0,347776;0,326736;0,187446;0,809789;
Q17819;14,5449;14,0738;14,4939;14,8049;14,2258;13,7137;14,0815;14,2704;1,07142;0,0521624;0,406525;2,06187;
Q17820;15,4435;15,855;15,8172;16,0954;15,0583;15,2968;15,1697;15,3479;2,10156;0,00626809;0,584595;3,90754;+
Q17827;17,5807;17,9372;17,8009;17,3435;16,9142;17,1744;17,0977;16,9287;2,33697;0,00440165;0,636833;4,39302;+
Q17828;16,2083;15,3147;15,6748;16,3805;14,407;13,5827;13,5962;14,2649;2,97759;0,00181316;1,93193;5,90034;+
Q17829;15,0381;14,4406;14,47;12,011;14,9036;14,3588;13,801;14,7657;0,268296;0,409798;-0,46733;-0,651033;
Q17832;18,3894;18,8176;18,2944;18,5935;19,7387;19,4744;18,9506;19,0974;2,00021;0,00752679;-0,791533;-3,70783;+
Q17848;14,2688;14,2089;13,9875;15,1264;14,6665;13,5268;13,9508;14,5336;0,256846;0,422981;0,228498;0,627336;
Q17849;17,2864;17,4584;17,7024;17,2665;17,5177;16,237;16,037;16,5057;1,3224;0,0296297;0,854048;2,48318;+
Q17850;12,9488;11,6477;9,60291;13,0268;11,8552;10,9745;12,2876;12,9516;0,0846793;0,738498;-0,210658;-0,233885;
Q17868;16,0643;14,9475;17,0436;16,0186;16,6539;15,0405;15,2643;15,5207;0,299236;0,373469;0,398643;0,713956;
Q17872;14,5498;14,3239;14,4509;14,7633;14,6878;14,1624;14,2044;14,7708;0,134701;0,623205;0,0656323;0,356975;
Q17880;16,1787;16,0173;16,3898;15,9534;16,5802;17,2328;17,0692;16,7449;2,31326;0,00467522;-0,771991;-4,34266;+
Q17886;16,4702;17,062;16,4957;16,3985;15,0021;14,975;15,2806;14,9922;4,0051;0,000553398;1,54412;9,10125;+
Q17896;17,1485;17,4632;18,2499;16,25;14,1423;12,0147;18,3596;13,391;1,01075;0,0605652;2,80097;1,96103;
Q17899;15,7965;16,1977;15,7805;15,4896;15,3294;15,3586;15,1719;15,1735;1,95897;0,00812247;0,557778;3,62806;+
Q17902;14,1127;13,3298;13,4442;12,6771;13,6578;13,4683;13,4951;13,7384;0,273043;0,40374;-0,198925;-0,66079;
Q17935;17,1996;17,3045;17,1332;17,4872;16,4306;16,7903;16,0688;16,2453;2,69572;0,0022268;0,897388;5,19991;+
Q17938;13,7529;13,3031;13,6236;13,5361;13,4252;13,0635;12,5298;13,9441;0,449633;0,243886;0,313244;1,0018;
Q17941;13,6847;14,2194;13,8415;14,1848;13,4871;13,6374;13,3972;13,4251;1,89478;0,00905441;0,495855;3,50547;+
Q17949;15,7308;15,8659;15,4371;16,019;15,695;15,0506;15,008;15,5741;1,03434;0,0572582;0,431295;2,00022;
Q17963;15,4828;15,0908;15,2773;15,7017;14,0886;13,9234;14,3356;14,1842;3,68299;0,000541744;1,25521;7,97175;+
Q17964;13,3076;12,5747;13,0436;13,1545;13,5359;12,2935;12,3377;12,5703;0,45736;0,238882;0,33576;1,01596;
Q17967;18,6698;19,1495;18,9049;18,8051;18,5386;18,3345;18,3139;18,4121;2,27325;0,00480368;0,482547;4,25845;+
Q17974;13,5484;13,4036;13,3794;13,8021;14,5249;14,8611;14,8969;14,7595;4,1293;0,000533333;-1,22725;-9,57286;+
Q17993;16,6983;17,2512;16,6498;16,4513;16,5628;16,4647;16,6291;16,2485;0,736535;0,117115;0,286363;1,5034;
Q17994;19,0779;18,967;18,9366;19,0738;18,7617;18,9567;18,9178;18,803;1,40245;0,0248391;0,153997;2,61999;+
Q18006;10,8869;10,6928;11,1902;11,4103;7,71953;9,40653;9,36075;8,86991;2,6995;0,00223448;2,20587;5,2089;+
Q18010;13,172;13,8186;13,1191;14,4168;9,89412;9,78573;9,81041;9,94915;4,73894;0;3,77176;12,2243;+
Q18012;15,5811;15,1459;15,239;15,8482;14,7408;14,566;14,7697;14,8052;2,29963;0,00466801;0,733117;4,31386;+
Q18013;11,2953;11,1274;11,1262;11,3637;13,5606;11,8895;12,3789;13,2412;2,12486;0,00607203;-1,5394;-3,95421;+
Q18014;11,3239;10,9908;11,1312;11,6548;11,9219;13,142;11,1456;12,8091;1,07703;0,051513;-0,979474;-2,07121;
Q18020;15,9661;15,9173;16,226;16,4709;16,3918;16,9332;17,3463;16,8132;1,67382;0,013628;-0,726062;-3,09718;+
Q18025;13,9497;14,0771;15,2913;14,3372;13,3077;14,5224;14,4851;14,0944;0,318232;0,353824;0,311435;0,751852;
Q18026;17,0843;17,233;17,1175;17,0872;16,3074;16,2982;16,2272;16,1373;5,55494;0;0,887982;16,8553;+
Q18028;11,3206;11,2229;11,8968;11,2837;12,8117;12,9811;12,4249;13,614;2,70013;0,00217774;-1,52693;-5,21038;+
Q18031;13,133;14,2768;14,0294;13,3656;13,9486;13,504;13,5483;13,8591;0,015988;0,944041;-0,0137875;-0,0472392;
Q18032;18,2038;18,1017;17,7244;18,9817;18,2318;18,0453;17,9812;17,8775;0,341989;0,332;0,218965;0,798531;
Q18033;13,8481;12,6603;14,1386;14,7439;13,0551;12,9743;12,5663;13,2906;0,969778;0,0674486;0,876188;1,89299;
Q18034;15,5982;14,5199;15,7982;15,4952;14,5188;14,8495;14,6866;14,2904;1,32204;0,0296179;0,766573;2,48257;+
Q18035;13,1704;12,3952;12,4108;11,9048;13,6076;12,5764;12,37;11,5412;0,0371058;0,875851;-0,0534818;-0,107221;
Q18036;16,6181;16,3522;16,5617;16,8818;17,6507;17,1516;17,3314;17,4991;2,71927;0,00206135;-0,804725;-5,25604;+
Q18037;16,133;16,3921;15,5191;16,5877;15,9789;15,8602;15,9571;16,1523;0,297843;0,37508;0,170852;0,711156;
Q18038;13,8461;13,7939;13,8404;14,1198;15,3233;15,2604;16,6329;15,6546;2,8528;0,00174427;-1,81775;-5,58239;+
Q18040;18,5975;18,7292;18,4702;18,4984;18,6045;18,3307;18,2411;18,3627;1,00058;0,062325;0,18906;1,94415;
Q18048;16,9438;17,1514;16,7992;17,5342;9,97782;9,85264;9,97554;9,80661;8,00739;0;7,20397;43,5359;+
Q18066;19,9106;19,7394;19,8894;20,02;19,4891;19,7347;19,7755;19,8113;1,04194;0,056236;0,187153;2,01285;
Q18074;15,421;15,4576;15,4619;15,4488;16,4037;16,4188;16,4908;16,7287;5,08881;0;-1,06319;-14,0384;+
Q18075;13,2534;14,335;15,6556;11,9911;15,4076;15,4504;15,4409;15,4035;1,07793;0,0514042;-1,61683;-2,07271;
Q18076;17,2136;16,6746;16,4925;17,1658;17,3166;16,9977;16,9931;17,0572;0,476022;0,228043;-0,204555;-1,04995;
Q18081;14,4649;14,3244;14,4082;14,5078;13,9654;14,6148;14,437;13,8783;0,50623;0,210141;0,202457;1,10442;
Q18089;14,8523;13,9271;14,0747;16,03;14,2711;13,9827;14,228;14,9329;0,293907;0,379975;0,36735;0,703229;
Q18090;17,1356;17,2254;17,0168;17,1141;17,4839;16,9133;17,4075;17,6508;0,714984;0,123413;-0,240915;-1,46694;
Q18091;15,2899;15,1193;14,9051;15,366;15,1149;14,3922;14,5861;15,1271;0,862574;0,0860861;0,36499;1,71471;
Q18093;14,5617;14,6264;14,3395;14,5794;14,4851;14,5542;14,4455;14,9329;0,245479;0,437269;-0,0777023;-0,603578;
Q18095;16,3246;17,1823;16,4602;16,5764;16,7101;16,8732;16,8913;17,1404;0,60656;0,160531;-0,267843;-1,28116;
Q18115;17,2435;17,2643;16,9225;17,2213;16,8983;17,32;17,2623;16,8292;0,232216;0,453588;0,0854769;0,575541;
Q18120;14,4579;16,4285;16,5718;14,2745;16,1234;15,1825;15,1676;14,9872;0,035113;0,880838;0,0680175;0,10167;
Q18126;12,9493;13,4965;13,3058;14,2046;13,4872;14,1021;14,1671;13,6865;0,557783;0,182647;-0,371688;-1,19594;
Q18136;15,8176;15,8726;15,926;15,7951;15,2909;14,7515;14,6568;15,0171;3,14241;0,00160192;0,923732;6,3408;+
Q18143;17,3582;16,649;16,7283;16,768;14,9087;15,3746;15,493;15,4062;3,55515;0,000757119;1,58026;7,55801;+
Q18157;15,8759;15,5632;15,6109;14,9719;13,1041;12,871;12,2593;12,8753;4,32822;0,000557491;2,72801;10,3738;+
Q18158;15,5917;14,7629;15,7271;15,7622;14,384;14,7819;14,244;14,9581;1,62496;0,0153988;0,868942;3,0095;+
Q18159;14,2685;14,1663;14,0672;14,3586;13,0136;11,8675;12,6677;13,1075;2,76667;0,00200897;1,55106;5,3703;+
Q18164;16,0672;16,3006;16,3829;16,4162;16,968;17,2027;17,2258;17,224;3,86308;0,00055914;-0,86343;-8,58721;+
Q18167;12,1411;13,3888;11,8501;12,216;13,8984;13,8794;13,741;13,2387;1,87213;0,00941545;-1,29041;-3,46266;+
Q18183;11,3569;11,2118;10,9006;11,7045;12,2461;12,6082;12,786;12,2607;2,83424;0,00183255;-1,18179;-5,53619;+
Q18187;16,549;16,8314;16,5116;16,3642;15,2355;15,402;15,5258;15,3085;4,31258;0,000538721;1,19611;10,3087;+
Q18194;14,1287;13,3703;11,831;13,3021;13,1248;11,4548;11,925;12,7551;0,661142;0,140097;0,84314;1,37522;
Q18195;13,594;12,4755;12,297;13,7132;13,0057;12,6893;12,801;12,5076;0,293577;0,380424;0,269032;0,702562;
Q18198;16,056;15,8867;15,9834;16,1048;16,2381;16,0543;16,4127;16,2793;1,45556;0,0222627;-0,238388;-2,71164;+
Q18200;14,7239;13,9069;13,7364;14,1826;13,8112;13,5573;13,2171;13,5209;1,31086;0,0304562;0,610838;2,46359;+
Q18211;16,9348;16,9016;17,3507;17,0333;16,794;17,1203;16,9463;17,2078;0,101268;0,695899;0,0379848;0,275721;
Q18212;17,8286;17,6554;17,2291;17,6196;17,5976;17,3579;17,3974;17,6373;0,240076;0,443501;0,0856819;0,592198;
Q18217;14,8671;15,073;14,7563;15,1435;15,0946;14,4944;14,6219;14,8779;0,540536;0,191536;0,187755;1,16551;
Q18218;13,3536;14,32;14,1078;13,8647;13,902;13,8391;13,9082;13,9198;0,031733;0,891737;0,0192444;0,0922036;
Q18224;15,137;15,3136;15,1155;15,3354;15,0277;14,4992;14,9307;15,0368;1,34471;0,0280274;0,351782;2,52117;+
Q18227;15,2131;14,8595;14,3769;15,3582;14,2059;13,37;13,5319;13,6933;2,34615;0,0044352;1,25167;4,41261;+
Q18231;19,1169;18,8571;18,1819;19,7642;19,6847;19,4069;19,6322;19,6161;0,923763;0,0748974;-0,60492;-1,81655;
Q18232;13,6944;13,4414;14,2902;13,8019;13,8552;13,4876;13,915;14,4163;0,164954;0,566175;-0,111552;-0,427425;
Q18240;16,619;16,8156;17,0394;16,7169;15,6791;15,5833;15,7477;16,1763;3,12722;0,00158294;1,00116;6,2992;+
Q18244;16,3364;14,7547;14,6647;15,1131;14,7099;13,7664;13,6967;15,294;0,769777;0,107293;0,850482;1,55943;
Q18246;15,5651;15,4111;14,8767;15,0134;14,8385;14,862;15,5893;14,9776;0,255195;0,424913;0,149728;0,6239;
