Leading.proteins.Positions.within.proteins;log2 eat2_d10_01;log2 eat2_d10_02;log2 eat2_d10_03;log2 eat2_d10_04;log2 eat2_d5_01;log2 eat2_d5_02;log2 eat2_d5_03;log2 eat2_d5_04; -Log Student's T-test p-value eat2_d10_eat2_d5;Student's T-test q-value eat2_d10_eat2_d5; Student's T-test Difference eat2_d10_eat2_d5;Student's T-test Test statistic eat2_d10_eat2_d5;Sign p-val: 0.05 
O44847(184);23,75;23,8871;24,861;25,683;24,925;22,4185;23,0597;23,6417;0,721521;0,264635;1,03405;1,47801;
O44847(32);21,7448;20,9105;21,5544;20,8959;20,6368;18,768;20,5056;21,4766;0,749885;0,251381;0,929637;1,52593;
O44885(246);21,4306;21,2159;20,5426;20,6761;20,7576;21,1673;20,9642;20,6511;0,126145;0,797827;0,0811968;0,336543;
O44887(377);25,5942;24,6481;26,8445;20,786;24,1986;24,6583;24,4708;24,5376;0,000459412;0,999237;0,00181055;0,00138122;
O44897(658);21,0206;19,9362;18,5557;20,3381;20,7918;20,9308;21,2934;20,7003;0,916081;0,181364;-0,966374;-1,80378;
O44897(180);26,6712;24,8865;26,3251;24,3661;24,8958;26,5516;25,9258;24,7558;0,0144538;0,976737;0,0299978;0,042778;
O44897(624);26,0732;25,1742;25,7407;27,314;23,8068;24,2759;23,9799;24,8771;1,94923;0,0292517;1,8406;3,60931;+
O44951(116);19,8463;20,9346;20,6117;20,17;21,4355;20,9949;21,4201;20,6356;1,2628;0,0936486;-0,73087;-2,38224;
O44990(195);21,9156;19,3922;20,0896;20,3717;22,8033;23,2368;22,9539;23,9195;2,49842;0,0131823;-2,78609;-4,74537;+
O44990(187);22,2583;21,4147;22,6157;22,4178;22,1308;23,1194;23,4545;22,4103;0,72703;0,263352;-0,602107;-1,48734;
O44995(393);25,5096;26,2375;25,2618;20,7323;25,6571;25,0882;25,0901;26,0566;0,350328;0,539345;-1,03769;-0,814739;
O45012(77);21,6486;21,8425;22,2256;20,6395;20,3685;21,7285;20,7036;21,3723;0,554604;0,362015;0,545836;1,19035;
O45060(16);23,7215;24,7827;23,5211;25,6299;23,1292;24,2914;24,1063;23,1807;0,60381;0,328917;0,736885;1,27639;
O45060(113);21,0666;20,3461;19,8705;19,8604;29,0435;28,6305;28,8841;29,2982;6,8079;0;-8,67817;-27,4172;+
O45083(590);21,7846;20,8723;20,6498;20,7568;19,5421;21,5258;21,6056;20,2545;0,197865;0,709906;0,283898;0,501226;
O45102(244);20,2813;21,4153;21,1788;21,444;21,0525;21,2104;21,5381;21,3988;0,318205;0,571374;-0,220088;-0,751798;
O45102(256);23,5966;23,1824;22,9724;24,1022;23,6211;23,9162;23,5311;23,6617;0,360535;0,529322;-0,219126;-0,834462;
O45166(192);25,296;24,7776;25,5573;22,3186;25,1065;24,3884;25,7836;26,0363;0,457403;0,442204;-0,841325;-1,01604;
O45166(203);20,7529;20,4318;20,6947;20,5226;19,8731;20,3604;21,0069;21,2246;0,0168187;0,973943;-0,0157461;-0,0496487;
O45319(12);21,4898;20,3636;21,0464;20,6393;18,908;21,554;20,5364;20,8554;0,286706;0,606864;0,421326;0,688661;
O45418(288);23,0216;22,8341;22,5713;20,8989;22,569;22,7013;23,8987;23,5936;0,713751;0,268981;-0,859194;-1,46485;
O45445(6);26,262;25,1635;26,5109;26,9223;26,7791;27,5588;27,9131;26,9412;1,24688;0,0971346;-1,0834;-2,35539;
O45451(174);20,443;20,0428;21,596;21,3902;19,9027;20,298;21,7119;21,4181;0,0210248;0,965856;0,0353603;0,0617839;
O45470(686);25,4725;23,9322;24,349;23,3089;25,4423;26,4084;25,3995;25,6982;1,54919;0,0564651;-1,47145;-2,87514;
O45470(692);28,0821;26,1778;27,2901;28,8958;26,1286;27,3913;28,0291;21,5486;0,54166;0,372399;1,83703;1,1675;
O45470(707);24,2901;23,0081;24,7148;23,0159;25,9212;25,5367;25,3661;25,382;2,10868;0,0211929;-1,79429;-3,92178;+
O45470(718);22,4949;21,8598;23,003;24,012;22,2048;22,5031;24,4563;23,424;0,173561;0,739237;-0,304621;-0,446993;
O45495(129);21,0267;20,553;21,1092;19,9594;21,4048;20,3854;21,6925;19,3746;0,030454;0,952421;-0,0522637;-0,0886052;
O45499(66);21,0822;20,1524;20,7964;21,5194;18,853;21,0964;21,0207;21,2706;0,202826;0,702813;0,327409;0,51212;
O45502(333);22,9119;22,8745;23,5948;23,4498;20,9563;22,8128;20,8364;22,4645;1,42736;0,0698991;1,44028;2,66288;
O45562(3);19,4642;21,0568;20,7702;20,3951;21,5839;21,0192;21,4648;21,9146;1,4678;0,0645581;-1,07408;-2,73285;
O45577(155);21,0875;20,5636;21,758;21,0483;20,7092;20,6061;21,7582;20,5791;0,214249;0,689067;0,201184;0,536992;
O45577(40);21,6263;19,2384;20,3443;21,0526;20,0463;21,4081;21,0781;21,3316;0,274933;0,617055;-0,400647;-0,664664;
O45593(34);21,0702;21,277;21,8689;19,9919;20,7751;19,3216;19,8606;21,6484;0,453203;0,445183;0,650576;1,00835;
O45593(89);21,3847;21,1775;20,405;19,6524;22,8197;22,5587;22,5866;22,723;2,63018;0,0116903;-2,01709;-5,04584;+
O45665(38);24,6589;24,0937;23,0597;24,4501;22,2788;21,544;21,956;22,0845;2,78611;0,00951;2,09978;5,41765;+
O45719(344);21,506;21,1528;21,0912;20,6174;21,4272;21,3975;21,2171;20,9031;0,272604;0,619708;-0,144347;-0,659889;
Q6BEV8(258);22,8171;21,6172;23,6806;22,4609;23,6744;24,3259;23,9724;23,8118;1,56004;0,0559275;-1,30217;-2,89427;
O45723(33);21,1308;20,2791;20,3601;21,073;24,1528;23,0104;23,3338;24,2045;3,66563;0,00306433;-2,96465;-7,91447;+
O45723(29);24,5699;23,2268;22,8491;24,1046;21,0886;20,0594;19,7994;21,1856;2,99935;0,0073194;3,15434;5,95712;+
O45734(216);21,2933;19,8426;21,4656;19,1781;20,8852;21,7179;21,4258;19,5479;0,248684;0,648888;-0,449266;-0,610302;
O45783(37);26,0119;25,7045;25,7309;21,819;21,172;21,7125;20,6925;20,9198;1,945;0,0293659;3,69235;3,6012;+
O45815(61);27,3432;27,2819;28,1834;27,3095;24,7464;23,7569;24,3556;23,7256;4,30115;0,0019;3,38338;10,2613;+
O45815(326);21,4739;21,3038;21,0782;19,8841;24,4087;24,3717;24,4742;24,3152;4,1298;0,00163441;-3,45744;-9,5748;+
O45815(328);26,6812;25,7467;26,7246;26,7609;24,6765;26,2633;26,141;27,1225;0,321852;0,567606;0,42754;0,759015;
O45815(50);23,6184;23,5403;24,2791;23,5831;27,1774;27,1749;27,1763;27,9626;5,03282;0,00140541;-3,61757;-13,732;+
O45815(113);20,6235;20,458;21,7334;21,2308;26,4952;27,2201;24,8403;26,5901;3,97683;0,00228571;-5,27499;-8,99684;+
O45841(283);21,3365;20,8649;20,6124;21,4887;21,355;18,9002;21,5777;21,7509;0,0935949;0,845767;0,179662;0,256504;
O45865(151);20,9318;20,7424;21,141;20,0964;21,4213;21,2222;21,7351;21,3303;1,49688;0,0609215;-0,699355;-2,78346;
O45871(200);26,2436;27,0183;27,7721;23,4924;21,6134;21,0051;20,6155;20,4932;2,76988;0,0100546;5,19983;5,37809;+
O45904(227);24,7056;24,7559;24,1231;24,9076;24,7779;22,8478;23,2537;24,6051;0,716085;0,267923;0,751911;1,4688;
O45904(74);21,1405;19,6776;21,6906;20,6139;18,741;20,4578;21,2652;21,351;0,170845;0,743415;0,32691;0,44084;
O45904(87);20,7048;21,4062;21,0761;21,4426;23,0706;23,8052;24,0037;23,0144;3,56352;0,00406349;-2,31601;-7,58453;+
O45904(53);20,9425;19,053;20,4841;20,7767;20,9309;21,3263;20,7203;19,6814;0,258558;0,637371;-0,350636;-0,630896;
O45904(192);21,8146;21,5125;20,8744;19,7417;20,381;21,5264;21,5866;21,9509;0,271502;0,621228;-0,375438;-0,657627;
O45904(26);25,4248;24,1575;23,5476;23,9476;19,8865;20,3133;20,2637;20,0705;4,21698;0,00183133;4,1359;9,91876;+
O45946(49);22,797;22,7971;23,4375;23,5666;25,8705;24,3217;24,2222;25,8461;2,05439;0,0238914;-1,91557;-3,81393;+
O45946(129);21,4352;21,3827;21,871;19,9276;22,549;23,4976;24,017;24,2026;2,28757;0,0158387;-2,4124;-4,28849;+
O45946(132);22,3265;22,0221;23,3388;25,4561;26,0049;26,5863;26,5285;26,4761;2,12415;0,0207928;-3,11306;-3,95278;+
O45946(30);24,8333;23,9667;23,5843;24,0421;24,3107;25,2667;24,6849;25,3245;1,16073;0,114701;-0,790109;-2,2108;
O45946(42);24,9204;24,8574;25,0544;20,562;24,4496;25,4887;26,0871;25,7693;0,669008;0,294203;-1,60013;-1,38868;
O45946(19);21,7983;20,7168;20,1206;20,4316;20,9425;21,4305;21,3319;19,6645;0,0484089;0,921164;-0,0755343;-0,138308;
O45951(211);20,4041;20,5833;20,441;19,8846;20,9745;20,3422;20,2953;20,1772;0,199871;0,707395;-0,119063;-0,505638;
O61216(32);21,0104;20,6646;19,9527;20,622;20,5875;21,0432;21,753;21,1559;0,886677;0,19174;-0,572474;-1,75486;
O61217(16);21,6761;20,1272;21,6219;21,0888;20,571;20,4895;21,7541;19,9884;0,355626;0,534831;0,427755;0,824993;
O61708(596);19,6403;20,1957;19,5644;21,0685;18,9105;20,5754;19,394;21,9274;0,0387261;0,938547;-0,0846014;-0,111719;
O61708(88);21,1723;21,4978;19,9843;20,5079;20,3297;20,8507;21,6859;21,2299;0,208958;0,695338;-0,233461;-0,525508;
O61742(74);24,5497;24,0842;25,515;31,221;25,3017;29,1364;27,6868;28,265;0,282389;0,611389;-1,25504;-0,679888;
O61786(325);22,9427;22,7499;23,1624;22,3745;23,3271;23,1288;23,4046;23,6334;1,54848;0,0564773;-0,566088;-2,8739;
O61792(14);21,3291;21,0322;20,5564;19,2474;20,242;19,4073;21,2631;20,9175;0,0476206;0,92215;0,0838079;0,136162;
O61820(423);20,8621;18,5073;21,6434;19,4682;20,9949;20,0988;21,0586;21,3457;0,450952;0,447066;-0,754234;-1,00422;
O61861(81);21,7941;19,1339;21,0403;21,4299;21,6305;20,3436;21,4161;21,3739;0,205728;0,699919;-0,341434;-0,518466;
O61865(480);22,8978;22,7706;22,4184;24,7591;20,6184;21,1509;21,7114;21,4141;1,87023;0,0328814;1,98777;3,45909;+
O61974(27);23,7276;23,7235;23,6125;24,9222;22,2085;23,4686;23,6441;21,5585;1,13258;0,120423;1,27647;2,16378;
O62053(52);24,9929;23,6658;24,0709;24,2661;19,7452;21,0552;20,4157;21,1916;3,81745;0,00247619;3,64699;8,42754;+
O62071(621);20,056;19,8944;19,1536;21,3508;22,6454;21,7602;23,0935;23,3082;2,40127;0,0146335;-2,58811;-4,53135;+
O62136(433);22,0003;20,5637;20,2478;20,9424;19,8567;21,3153;21,8072;21,7175;0,152378;0,766584;-0,235634;-0,398466;
O62149(165);20,2651;20,8948;21,5438;19,4141;20,7833;21,2145;21,3315;19,5533;0,116647;0,813477;-0,191171;-0,313578;
O62149(172);25,3454;24,2268;24,776;23,3029;23,3402;24,5828;23,8144;23,3686;0,570165;0,352667;0,636289;1,21769;
O62213(4);19,6644;20,7111;20,5272;21,3584;21,2216;20,9563;20,5757;21,9617;0,644433;0,309052;-0,613562;-1,34656;
O62213(20);21,7845;19,8646;19,9028;21,3897;20,4907;20,2369;19,943;20,7357;0,306732;0,585039;0,383844;0,728974;
O62220(135);20,2811;21,5196;21,6129;21,0554;20,192;21,5058;20,627;21,0889;0,259821;0,635927;0,263774;0,633516;
O62220(100);21,6491;19,7699;21,4107;21,0363;19,8299;21,32;19,9475;20,0496;0,588785;0,338349;0,67977;1,25025;
O62220(10);20,6667;19,4995;20,6858;19,5995;21,4619;21,3844;21,1316;19,9773;0,942141;0,173439;-0,875924;-1,84709;
O62236(111);19,8417;21,2265;19,7042;21,3841;23,263;23,0411;25,0291;24,5114;2,70633;0,0107139;-3,42203;-5,22514;+
O62236(53);24,0495;22,9537;23,3432;22,769;21,2113;21,2297;20,9652;21,46;3,32363;0,00482353;2,06232;6,8541;+
O62236(79);21,8263;21,3675;21,2227;21,1848;22,6583;22,283;22,3732;22,4102;3,06958;0,00704459;-1,03084;-6,14318;+
O62236(157);20,6181;21,529;21,8622;20,2924;20,4908;19,8358;20,7376;20,3961;0,856844;0,204437;0,710357;1,70516;
O62250(19);21,6942;20,9551;21,0067;21,1977;20,2438;21,6115;21,5486;21,084;0,0932374;0,845857;0,0914273;0,255603;
O62261(126);26,3327;25,9714;26,7415;25,5515;23,3845;25,9415;25,4872;24,1806;1,14621;0,116943;1,40083;2,18653;
O62277(180);21,5791;20,1572;20,8639;19,9058;21,296;20,3135;20,3848;19,5302;0,183831;0,72802;0,245358;0,47009;
O62317(118);21,0406;20,6463;21,5348;19,5823;19,8946;21,1876;21,241;19,937;0,0882832;0,85386;0,13594;0,243067;
O62317(78);21,6279;20,4904;22,3698;21,8735;21,3945;21,3858;19,6773;21,6736;0,405856;0,48441;0,557602;0,920586;
O62317(52);23,1619;22,3882;22,0481;29,8191;21,3675;20,8083;19,4085;21,2692;0,989189;0,159222;3,64095;1,92523;
O62317(243);21,3834;20,315;21,5138;21,1318;20,0007;21,7669;20,3427;21,6879;0,0943049;0,844989;0,136469;0,258292;
O62317(159);22,4387;22,7059;22,0724;25,9845;23,7578;24,0736;23,7974;24,1636;0,298285;0,594476;-0,647708;-0,712045;
O62317(363);20,1963;20,7931;19,2212;19,9276;20,6645;20,4772;19,9094;21,126;0,581687;0,34338;-0,509747;-1,23786;
O62317(303);23,807;22,9267;22,9491;23,4992;24,804;23,5801;22,9107;23,2844;0,319316;0,569816;-0,349325;-0,754;
O62317(40);21,7354;21,3123;19,9571;20,2664;20,7854;21,146;20,8202;21,8557;0,283908;0,609172;-0,334065;-0,682977;
O62327(96);21,407;21,5139;20,37;19,7681;19,5453;20,7548;21,7083;21,3173;0,0365005;0,941405;-0,0666623;-0,105537;
O62327(124);21,6437;21,0842;20,3644;21,5537;21,0265;21,6533;21,3015;19,5023;0,207219;0,697826;0,290578;0,521719;
O62328(1301);21,8319;18,4312;19,7529;21,1143;19,386;20,3588;20,4581;21,9689;0,103875;0,83205;-0,260342;-0,282199;
O62344(12);20,846;21,5127;21,7335;20,3884;23,0157;23,1636;23,1614;23,8062;3,05242;0,00704348;-2,16657;-6,09732;+
O62344(15);20,6029;20,9535;19,6328;19,7828;19,792;21,1524;21,1995;20,1194;0,278946;0,613171;-0,322831;-0,67287;
O62347(3);29,8018;26,772;28,0918;25,0425;20,0887;20,6594;21,7832;21,8506;2,92749;0,0082314;6,33156;5,77114;+
O62347(5);29,8018;29,8411;29,2813;25,0425;19,9777;20,0765;20,9966;20,6517;3,31388;0,00501667;8,06603;6,82565;+
O62415(45);21,7571;21,4087;21,7978;20,6652;24,4207;24,7624;21,7907;22,9413;1,5149;0,0592939;-2,07157;-2,81495;
O62421(744);20,821;20,1046;19,8229;21,1811;20,3094;21,7452;21,8083;21,851;0,99769;0,157499;-0,946114;-1,93934;
O62432(6);25,7737;26,6376;26,287;26,4052;28,1238;25,0477;23,7326;28,4863;0,0207027;0,966181;-0,0717001;-0,0608584;
O62432(8);22,9965;22,0117;22,5288;23,54;25,063;23,7015;23,7326;22,4353;0,755286;0,248973;-0,963867;-1,53504;
O76258(23);25,7995;26,5056;25,829;24,2815;22,0151;24,8692;24,5363;25,2168;0,833907;0,21355;1,44456;1,66688;
O76360(149);21,8764;19,3079;21,4048;19,8952;19,9271;21,054;20,3771;20,2171;0,130779;0,791574;0,227223;0,34764;
O76371(137);19,5593;20,9328;20,5271;20,5653;25,4533;24,1473;25,6032;25,4034;4,38931;0,00208219;-4,75567;-10,6317;+
O76371(236);21,3849;19,2036;19,6321;20,8409;20,3006;20,7399;21,357;20,285;0,298902;0,59404;-0,405305;-0,713284;
O76371(11);22,8257;23,0827;22,6971;24,3326;23,1799;24,3409;23,4431;23,0224;0,220195;0,683992;-0,262047;-0,549826;
O76371(28);20,8306;18,6241;19,1452;21,1844;21,3962;20,9737;20,419;21,2351;0,794929;0,231259;-1,05992;-1,60166;
O76371(154);22,7177;22,4309;22,7747;19,901;19,8655;21,7893;21,316;21,7922;0,408908;0,482182;0,765311;0,926308;
O76371(63);21,5327;21,547;20,5731;20,7396;25,6221;25,9687;26,1883;25,7529;5,53792;0;-4,78489;-16,7435;+
O76387(269);23,8479;23,1685;24,7617;24,3595;20,0167;21,6289;21,0974;20,2105;3,17931;0,0058807;3,29603;6,44278;+
O76387(217);21,2452;19,2873;19,4371;19,6141;19,4938;21,2893;20,5619;20,9536;0,522427;0,386086;-0,678723;-1,13335;
O76565(218);21,964;20,8323;21,2655;21,2508;20,8388;21,2692;20,2238;20,487;0,981412;0,160333;0,623439;1,91231;
O76651(237);25,7915;25,2653;25,6386;23,6001;24,4727;25,1588;25,2694;25,3878;0,0010417;0,997825;0,00170183;0,00312977;
O76651(310);24,2058;23,6975;22,8529;22,7381;20,8825;24,0506;22,585;23,2294;0,398147;0,489991;0,686724;0,906093;
O76743(139);20,766;21,5551;20,5649;21,3331;18,8316;21,6343;20,4971;20,4959;0,508603;0,398729;0,689999;1,10867;
O76837(3);23,3539;22,7445;22,6732;23,2798;20,3117;21,1958;21,3626;21,0751;3,35269;0,0049697;2,02653;6,9394;+
P02513(112);23,7099;23,6312;22,8665;23,0824;20,3607;20,6166;20,4781;20,6587;4,86696;0,00110638;2,79397;12,8609;+
P02513(120);23,3026;24,0085;24,8919;24,1699;21,3134;20,6063;20,1955;21,7007;3,25956;0,00507393;3,13923;6,66901;+
P02513(142);24,714;24,5817;24,2869;24,1972;23,2781;23,3526;23,3089;23,1998;4,03735;0,00192593;1,16009;9,2217;+
P02566(1399);25,4214;24,0498;25,5414;28,019;23,8545;23,993;25,6413;24,5418;0,651211;0,304301;1,25023;1,3582;
P02566(1928);25,0387;24,2255;25,3446;24,5818;25,1343;25,0397;25,3284;25,2457;0,7512;0,250452;-0,389382;-1,52815;
P02566(853);23,2644;22,8355;23,2445;22,8311;21,6197;21,3492;21,0237;21,1435;4,20289;0,00176744;1,7598;9,86243;+
P02566(789);21,2197;20,5896;20,3749;21,2271;20,5719;21,6819;20,4154;21,1775;0,110794;0,822697;-0,108866;-0,29927;
P02566(1035);23,4433;21,2594;22,4017;24,0847;22,3659;23,4352;21,8517;23,7289;0,0215696;0,96461;-0,0481825;-0,0633477;
P02566(1494);24,2389;22,3822;23,6168;22,901;23,408;24,1978;23,6651;23,7052;0,474431;0,427201;-0,459312;-1,04707;
P02566(1650);28,6491;26,2115;27,4744;24,648;27,2296;27,8333;28,9001;27,6337;0,583518;0,341506;-1,15339;-1,24106;
P02566(1653);21,0737;20,7516;21,7851;21,0762;19,2856;20,8319;20,1527;19,831;1,58651;0,0539373;1,14636;2,94108;
P02566(550);19,615;20,1952;20,6328;20,5286;20,5999;20,639;20,8148;19,8413;0,308782;0,582242;-0,230818;-0,733067;
P02566(1694);27,7208;27,4047;28,5358;23,7115;27,8241;28,8746;28,7606;28,9786;0,794567;0,23119;-1,76627;-1,60105;
P02566(926);23,1215;22,5908;23,6596;27,7191;23,0395;24,1658;23,3438;23,4802;0,263647;0,631057;0,765436;0,64144;
P02566(1736);21,1466;21,3057;21,5703;21,3107;24,9279;24,6712;24,9081;25,7782;5,16818;0;-3,73803;-14,4839;+
P02566(893);23,6633;23,1709;24,5346;22,455;23,4779;23,2014;23,4957;23,496;0,0296348;0,954398;0,0382051;0,0862952;
P02566(1868);24,0609;24,7284;24,2994;26,1155;20,0318;20,8838;21,0724;20,6855;3,71224;0,00252121;4,13268;8,06907;+
P02566(1512);29,1817;29,5225;30,3188;27,1403;29,8697;22,5597;30,2107;30,114;0,164777;0,749579;0,85229;0,42702;
P02566(1685);25,9186;25,4067;25,9383;24,1426;26,9682;27,1134;27,1952;27,616;2,2539;0,0169714;-1,87165;-4,21808;+
P02566(31);20,3034;20,3159;19,2255;20,8351;21,5351;20,3412;21,4119;21,7145;1,24783;0,0968985;-1,0807;-2,357;
P02566(1391);24,8689;24,4508;24,1817;24,6289;24,6715;24,9976;24,7723;24,9502;0,989192;0,159342;-0,315329;-1,92523;
P02566(1847);26,5869;26,4454;26,3106;26,6274;24,8497;25,6058;25,4803;25,2383;3,23874;0,00591698;1,19902;6,6097;+
P02566(1800);28,8274;28,0449;28,6077;25,1903;28,867;29,5294;29,8723;29,8143;1,10801;0,126408;-1,85319;-2,1228;
P02566(1090);25,5619;24,7853;26,5414;21,465;20,6509;20,3673;19,2115;21,7665;1,81296;0,0367146;4,08935;3,35191;+
P02566(1091);25,5619;25,3532;25,0014;23,0919;21,1312;20,4454;21,3491;20,6038;3,16476;0,00625606;3,8697;6,40241;+
P02566(1221);20,4769;20,0767;20,2673;20,3674;22,6562;24,3088;23,6775;24,1543;3,95012;0,00254839;-3,40213;-8,89915;+
P02566(1223);22,8545;23,1496;22,0317;25,1063;20,0118;20,3554;19,8604;19,5864;2,59613;0,0128121;3,332;4,96703;+
P02566(771);25,8934;24,4226;24,9089;24,7683;21,5849;21,8752;22,512;21,5722;3,71931;0,00253659;3,1122;8,09273;+
P02566(1793);25,9088;24,7418;24,7894;20,5173;25,4369;26,1411;25,062;23,8726;0,389615;0,496916;-1,13881;-0,88998;
P02566(1204);23,1476;23,083;23,7649;21,5721;23,4717;22,2516;27,1811;27,189;0,777679;0,238069;-2,13149;-1,57271;
P02566(1203);22,0463;21,8715;22,7169;23,8903;23,092;22,2516;25,1185;24,3334;0,652382;0,303763;-1,06761;-1,36021;
P02566(1625);26,4009;25,2756;26,7438;23,994;23,675;24,5318;26,5439;24,9348;0,337087;0,550829;0,682199;0,788962;
P02566(1626);26,4009;25,2756;26,7438;23,6222;23,675;24,5318;26,5439;24,9348;0,26144;0,633933;0,589251;0,636872;
P02566(1643);25,5774;24,9675;26,4678;25,8037;20,8381;19,9622;20,7069;20,1433;5,09629;0,001625;5,29146;14,0799;+
P02566(1709);26,2892;26,1547;26,1067;22,6122;26,6649;27,7207;27,1222;28,4543;1,18931;0,108906;-2,19982;-2,25865;
P02566(1889);24,1169;23,5792;22,9101;26,7258;23,063;25,1805;24,9226;24,3445;0,0157523;0,975708;-0,0446463;-0,046555;
P02566(1904);25,1175;27,2583;25,4835;27,1346;25,5397;26,6793;25,5088;25,4091;0,31131;0,579195;0,464231;0,738105;
P02566(1906);29,7762;28,5533;28,9265;25,937;28,4918;29,0191;28,196;29,665;0,250096;0,647278;-0,544731;-0,613256;
P02566(1823);27,1212;25,9707;27,0872;24,0864;26,861;26,3783;24,5603;26,3218;0,0139284;0,97781;0,0359993;0,0412466;
P02566(916);24,9707;24,137;25,5925;23,7484;26,1331;26,8719;26,578;26,989;2,36416;0,014964;-2,03082;-4,4512;+
P02566(1259);21,7483;19,9413;21,4314;20,0845;21,2998;21,6559;20,6312;21,9365;0,488729;0,4161;-0,579473;-1,07294;
P02566(1815);26,0233;26,3167;26,8613;24,9513;28,0308;28,5309;23,3399;28,4765;0,343125;0,544833;-1,05634;-0,800744;
P02566(1818);28,0885;28,7752;27,2179;31,138;28,6096;30,5007;30,0878;29,2727;0,376127;0,512183;-0,812807;-0,864348;
P02566(1174);25,0285;24,2832;23,5307;23,7468;25,728;23,925;25,5297;25,9481;1,03209;0,1458;-1,13537;-1,99648;
P02566(1175);25,0285;23,4676;24,9257;23,377;26,0523;26,3874;27,6879;27,0424;2,38182;0,0145965;-2,59281;-4,48924;+
P02566(1112);25,9787;23,6346;24,7476;24,8675;26,7901;26,3186;25,3019;27,5613;1,33546;0,0828284;-1,68587;-2,5054;
P02566(1314);24,3689;23,4671;24,2046;23,4685;24,5033;25,732;25,8992;25,7328;2,12403;0,0207616;-1,58957;-3,95255;+
P02566(1031);24,4755;23,8855;25,433;22,9933;23,9259;26,018;25,5848;25,3958;0,740791;0,255597;-1,03432;-1,51059;
P02566(1033);24,8187;23,2825;24,6675;25,929;24,9226;26,4777;26,2708;26,541;1,08175;0,133269;-1,37858;-2,07907;
P02566(1256);24,0921;24,3323;20,4601;19,6402;25,1732;24,6773;25,0259;25,1488;1,24832;0,0970297;-2,87517;-2,35781;
P02566(1879);27,2984;26,209;26,8976;25,9145;25,8754;26,3355;26,5697;27,8116;0,0457069;0,925783;-0,0681653;-0,130937;
P02566(880);21,0484;19,9565;21,3101;21,3297;20,4157;19,6302;21,5042;20,6826;0,292053;0,601223;0,353004;0,699485;
P02566(904);21,0485;20,4802;21,6704;20,304;20,8141;20,6457;19,7026;21,7404;0,10664;0,828383;0,150078;0,289043;
P02566(5);24,1402;22,6062;23,3397;24,2052;21,4814;21,0757;21,6616;21,6611;2,7088;0,0107393;2,10291;5,23102;+
P02566(598);23,5179;23,2809;23,0737;22,2946;24,186;23,6918;23,4304;23,7133;1,22297;0,101896;-0,713611;-2,31514;
P02566(1492);23,497;27,1807;27,4207;25,0571;27,8527;28,0957;28,0406;28,3937;1,30964;0,0869531;-2,3068;-2,46151;
P02566(1363);20,9276;21,0171;20,5917;20,2063;22,6881;21,7458;22,0651;22,5249;2,83731;0,00909474;-1,5703;-5,5438;+
P02566(1405);21,4784;21,5115;20,261;20,4006;21,4059;20,15;20,9664;20,5735;0,120184;0,807102;0,138923;0,322167;
P02566(1286);23,6322;22,8026;22,3174;24,2816;22,6662;22,825;22,7559;23,6792;0,22459;0,679302;0,276895;0,559262;
P02566(1343);21,5941;21,4086;21,321;21,1725;22,5161;23,0219;23,576;24,6456;2,3607;0,0149128;-2,06581;-4,44378;+
P02566(1000);21,24;19,8803;21,3267;20,4619;21,0371;21,3035;21,6666;21,2432;0,791048;0,23258;-0,585392;-1,59515;
P02566(439);27,5985;26,8791;27,2369;26,7268;26,3945;24,2343;28,286;26,4394;0,398634;0,489854;0,771778;0,90701;
P02566(440);28,1827;27,6005;27,5002;21,6137;25,061;25,5048;25,6021;26,0331;0,167347;0,747439;0,674019;0,432886;
P02566(808);26,4543;25,5184;26,63;22,9371;22,3155;20,9294;22,6601;23,5002;1,62849;0,0502395;3,03363;3,01581;
P02566(735);20,0618;21,4463;19,5893;20,2138;22,2473;22,7129;22,731;23,6225;2,65853;0,0115727;-2,50062;-5,1121;+
P02567(1683);25,5193;24,2241;24,6132;24,1924;26,3757;24,1135;25,077;26,1692;0,622525;0,321036;-0,796596;-1,3088;
P02567(1877);23,3635;21,5627;23,2875;22,6479;25,7395;24,6586;22,8287;24,9578;1,30979;0,0869822;-1,83073;-2,46177;
P02567(858);20,5452;19,8936;19,9402;20,57;20,7526;20,2702;21,4771;21,2987;1,1268;0,121169;-0,712391;-2,15414;
P02567(864);22,0676;22,8749;21,5043;23,2282;20,1178;22,3706;21,6297;22,0969;0,652408;0,303903;0,865016;1,36025;
P02567(1284);22,8345;22,7633;23,6171;22,4858;23,2558;22,6707;23,1498;22,8015;0,0558104;0,908393;-0,0442643;-0,15831;
P02567(1798);27,3556;26,9734;27,0062;27,6666;24,3977;26,0082;25,1635;24,1057;2,65694;0,0115465;2,33169;5,10837;+
P04255(117);31,9574;34,4449;34,4854;24,967;21,985;33,2313;33,8741;32,5601;0,107629;0,827602;1,05106;0,291482;
P04255(113);25,6054;24,5397;23,209;22,7042;24,9626;26,6621;21,8805;23,443;0,0650358;0,896379;-0,222493;-0,18287;
P04255(31);20,3382;21,3976;20,7257;19,8903;20,1395;20,5815;20,386;20,1549;0,348153;0,540651;0,272475;0,81052;
P04255(82);19,0031;20,8128;19,0144;20,7182;20,1793;21,3299;20,8675;21,3702;0,923048;0,178869;-1,04963;-1,81536;
