ProteinAccessions;log2 N2_d10_01;log2 N2_d10_02;log2 N2_d10_03;log2 N2_d10_04;log2 N2_d5_01;log2 N2_d5_02;log2 N2_d5_03;log2 N2_d5_04; -Log Student's T-test p-value N2_d10_N2_d5;Student's T-test q-value N2_d10_N2_d5; Student's T-test Difference N2_d10_N2_d5;Student's T-test Test statistic N2_d10_N2_d5;Sign p-val: 0.05 
Q9N3U9;14,3704;14,3436;13,934;14,8226;14,8066;14,5555;14,1868;14,4822;0,258837;0,272408;-0,140116;-0,631474;
Q9N3V9;14,5094;14,4362;13,8436;15,117;11,3837;11,1571;11,194;11,5415;4,57929;0;3,15748;11,4716;+
Q9N3X2;19,5072;20,2391;19,2607;19,8662;19,3356;19,5524;19,4616;19,9389;0,236518;0,301136;0,146187;0,584674;
Q9N3Y1;17,3234;18,0245;17,6082;17,4672;17,4431;17,4853;17,3013;17,2564;0,708686;0,0548073;0,234283;1,45626;
Q9N3Z0;14,1578;15,6597;15,1503;15,4971;11,7546;12,7599;11,6597;9,70679;2,63286;0,000284946;3,64598;5,05207;+
Q9N3Z1;14,3351;14,1329;13,9955;14,7959;11,3301;11,7472;10,7112;11,686;4,23369;0;2,94626;9,98594;+
Q9N3Z3;14,4696;14,4229;14,3155;14,9225;14,0106;14,8072;14,2785;14,7469;0,114271;0,543269;0,0717964;0,307784;
Q9N408;16,5523;14,7157;16,7341;17,7945;18,3405;17,9564;17,3939;17,5272;1,03956;0,0197071;-1,35534;-2,0089;+
Q9N413;15,7778;15,5849;15,1859;14,9282;15,4543;14,8386;13,9907;15,21;0,633629;0,0693974;0,495792;1,32796;
Q9N416;14,3453;14,3843;14,4954;15,1588;14,21;13,925;13,9479;14,1661;1,40065;0,00684802;0,533715;2,61689;+
Q9N419;14,0742;13,8469;14,4782;14,936;12,9395;13,6293;12,9589;12,6126;2,17185;0,000672801;1,29873;4,04922;+
Q9N425;16,5959;16,223;15,5467;17,0105;13,3035;13,4441;13,353;13,5336;4,06471;0;2,93548;9,32498;+
Q9N431;17,0331;17,0389;17,1214;17,5029;15,2128;14,4808;15,3799;15,6277;3,49934;0;1,99875;7,38314;+
Q9N456;13,2686;13,8399;14,0463;14,9682;18,2954;18,0618;18,3839;18,4915;4,63452;0;-4,27739;-11,7269;+
Q9N457;15,6037;16,0025;16,3279;15,6737;14,349;14,6136;14,3629;12,9209;2,33418;0,000457766;1,84036;4,38708;+
Q9N477;15,1403;15,4241;15,3509;15,5335;14,0916;13,8806;13,9364;14,9098;2,4196;0,0003906;1,15761;4,57126;+
Q9N478;15,5822;14,7293;14,5089;14,5677;15,5177;14,6611;15,1546;15,5559;0,535158;0,0964732;-0,3753;-1,15598;
Q9N488;14,3498;14,3873;14,4012;15,0718;11,4633;11,093;11,2781;11,7331;5,13884;0;3,16066;14,3177;+
Q9N489;15,7983;16,3223;16,2415;17,5654;15,273;15,1332;15,2027;16,2506;1,15601;0,0142588;1,01697;2,20291;+
Q9N492;16,9419;16,6415;18,4469;17,3448;16,5446;15,9766;16,5284;16,2748;1,29067;0,00952629;1,01265;2,42937;+
Q9N4A5;17,1011;16,7551;16,8797;17,2253;15,7833;15,4679;15,362;15,5779;4,32677;0;1,44252;10,3678;+
Q9N4A7;17,1861;16,5724;16,8033;17,5199;15,4113;15,3627;15,0866;15,4687;3,53087;0;1,6881;7,48151;+
Q9N4B1;14,1905;13,9653;14,2123;15,1654;14,0951;13,3095;13,2347;14,4872;0,725552;0,0524159;0,601759;1,48484;
Q9N4C2;14,3452;15,8315;15,6329;15,5608;12,9783;12,6872;12,7677;12,4935;3,5107;0;2,61094;7,41846;+
Q9N4C3;14,349;14,2234;13,9639;14,9858;12,1939;11,9627;12,5207;12,5832;3,6635;0;2,06537;7,90746;+
Q9N4C6;16,7037;17,1938;17,9802;17,839;15,8971;16,1996;14,9348;12,925;1,65577;0,00296766;2,44004;3,06469;+
Q9N4D8;19,0774;19,3201;19,2737;19,5472;17,5143;17,4117;17,3018;17,2615;5,6139;0;1,93228;17,248;+
Q9N4D9;16,7682;16,8984;17,0585;17,7335;14,6569;14,6048;14,5308;14,7162;4,56316;0;2,48746;11,398;+
Q9N4E2;13,5345;13,4514;14,3784;15,0899;13,2849;13,0611;12,8423;14,0899;0,840667;0,0363285;0,794004;1,67817;+
Q9N4E8;16,616;16,8178;17,8846;18,4064;14,7365;15,111;14,7102;14,9036;2,96236;0,000136533;2,56584;5,86084;+
Q9N4E9;14,1178;14,0041;14,1168;14,9794;12,8783;13,6235;13,2475;12,9509;2,14371;0,000664244;1,12949;3,99217;+
Q9N4F0;17,4447;17,2114;17,3499;19,2009;15,2644;15,6195;15,1845;16,2064;2,27708;0,000536381;2,23302;4,26647;+
Q9N4F1;14,5125;14,4216;14,1016;14,7238;12,983;13,056;12,1087;12,8349;3,27092;0;1,69426;6,70152;+
Q9N4F3;15,7846;16,0436;16,0231;15,004;14,5663;14,5353;14,821;15,0181;1,96339;0,00134061;0,97866;3,63656;+
Q9N4G7;16,7633;16,5027;15,5443;16,9876;13,9828;14,4739;14,2366;14,3563;3,21348;0;2,18705;6,53836;+
Q9N4G8;16,7751;17,5019;19,1232;18,3937;17,2823;18,5386;18,0183;18,2394;0,0428397;0,7998;-0,0711975;-0,123075;
Q9N4G9;20,5187;20,1006;19,7391;20,6522;19,6662;20,1592;19,57;19,8232;0,933015;0,0270947;0,447977;1,83192;+
Q9N4H7;17,4972;17,6294;17,7261;18,7403;15,9605;15,7185;15,712;16,2364;3,16907;5,95E-05;1,9914;6,41436;+
Q9N4I0;17,0751;16,9157;17,3122;17,8163;16,769;15,7508;16,584;16,394;1,65165;0,00299416;0,905365;3,05729;+
Q9N4I3;18,6407;18,6852;18,1375;20,1718;18,4062;18,085;17,8189;18,1238;0,88893;0,0314416;0,80033;1,75861;+
Q9N4I4;17,3928;18,7336;18,2099;19,0914;18,327;18,3846;18,5129;17,8371;0,0833022;0,641693;0,0915518;0,230363;
Q9N4I5;16,664;15,6675;16,3474;17,2719;14,3225;14,3237;15,9516;14,7547;1,7509;0,00238677;1,6496;3,23735;+
Q9N4J2;19,6778;19,3562;20,0095;20,3735;17,9475;17,5882;18,0441;17,7623;3,80533;0;2,01872;8,38555;+
Q9N4J7;14,4514;13,6506;14,49;14,7585;12,2868;11,9233;12,5886;13,3976;2,40254;0,000386373;1,78852;4,53411;+
Q9N4J8;18,64;18,6783;18,6542;18,8493;17,6402;17,5487;17,6673;17,4838;5,63705;0;1,12048;17,4046;+
Q9N4K0;14,387;14,3635;14,3337;15,0543;17,3132;17,0806;17,1944;17,5126;5,07129;0;-2,74058;-13,9418;+
Q9N4L6;15,9218;15,7024;16,1455;16,1394;12,7796;14,038;13,5756;13,4413;3,97232;0;2,51865;8,98028;+
Q9N4L8;18,4774;19,5708;18,8496;19,771;18,1177;18,1929;18,2355;18,4008;1,62482;0,00328506;0,930453;3,00925;+
Q9N4L9;14,4987;14,3579;14,3189;14,8721;15,7262;15,443;15,8913;16,3155;3,01837;8,37E-05;-1,33211;-6,00709;+
Q9N4M0;14,355;14,395;14,3795;14,5337;11,473;11,2183;11,1712;11,2724;7,81065;0;3,13208;40,3609;+
Q9N4M4;22,4076;22,1499;22,2041;21,841;20,5111;20,5284;20,4978;20,3989;5,04624;0;1,66664;13,8049;+
Q9N4N3;14,5176;13,9985;13,8309;14,3644;13,2598;13,0362;13,9061;14,0151;1,13415;0,0152899;0,623528;2,1664;+
Q9N4N4;16,642;14,4528;17,0245;14,7316;15,0343;14,6374;14,7299;15,0315;0,611919;0,0750458;0,854408;1,29045;
Q9N4P0;14,3159;14,0936;14,0089;14,1467;14,354;15,3078;12,5096;12,5016;0,279465;0,249795;0,473045;0,673928;
Q9N4P2;16,8596;17,4552;16,7466;18,1498;16,0079;16,4503;16,421;16,593;1,44997;0,0057878;0,934765;2,70196;+
Q9N4P4;14,4248;13,9303;14,5799;14,6699;11,2839;11,7349;11,652;11,7166;5,13761;0;2,8044;14,3108;+
Q9N4P9;13,6799;14,1353;14,4527;14,9056;9,43829;11,4147;12,4303;13,5332;1,53592;0,00441788;2,58926;2,8518;+
Q9N4S0;16,3577;15,9529;16,1363;15,8815;14,4164;14,3421;14,7871;13,8255;3,61168;0;1,73936;7,73867;+
Q9N4S3;13,5865;14,9223;13,5481;14,7324;11,5526;11,7602;10,9999;11,545;3,31368;0;2,73291;6,82509;+
Q9N4U0;16,0097;15,2999;15,8259;16,1839;14,5986;14,4758;13,8973;15,6133;1,57697;0,00377043;1,1836;2,92417;+
Q9N4U1;14,084;14,1628;14,1208;13,2053;13,4328;12,2907;12,4366;14,6065;0,562229;0,0884908;0,701557;1,20377;
Q9N4U5;16,1281;15,7619;15,7256;15,4531;15,1489;15,3882;14,5698;14,4293;1,78385;0,00226546;0,883113;3,29797;+
Q9N4V2;17,4035;17,1226;17,4345;17,7198;14,4102;13,8499;14,2303;13,99;5,85128;0;3,30004;18,9208;+
Q9N4X1;18,202;16,6002;16,8041;19,1933;11,594;12,0577;12,9279;12,7132;3,64925;0;5,37672;7,86074;+
Q9N4X8;17,0935;16,9818;16,9755;17,4734;16,162;16,3592;15,8283;16,77;2,00468;0,0011856;0,851177;3,71654;+
Q9N4Y8;18,782;18,5453;18,6864;19,4568;17,7549;17,3975;17,5793;17,9597;2,64326;0,000286616;1,19478;5,07633;+
Q9N4Y9;16,3319;16,5988;16,5021;16,5852;14,8057;15,3946;15,1067;14,9089;4,2659;0;1,45049;10,1166;+
Q9N4Z0;16,7789;16,16;16,9248;18,3663;15,2725;15,0793;15,013;14,9691;2,23882;0,00062467;1,97399;4,18674;+
Q9N4Z7;16,6749;16,5988;16,518;16,5743;15,4145;15,0615;15,3463;15,3598;5,27508;0;1,29597;15,1054;+
Q9N511;20,7989;13,7726;16,351;20,1579;17,1028;10,8473;12,4935;18,0727;0,619292;0,0730912;3,14101;1,30321;
Q9N537;18,1376;17,8452;17,2316;19,14;17,3592;17,4764;17,1133;17,5252;0,891255;0,0312818;0,720068;1,76248;+
Q9N538;16,4816;16,2215;16,0963;17,2827;15,2629;15,1914;14,8943;15,0614;2,65018;0,000287653;1,41805;5,09253;+
Q9N584;16,1921;16,1911;16,3849;16,5425;13,5623;13,7761;13,8169;14,0279;5,97106;0;2,53183;19,8236;+
Q9N585;15,8151;14,835;16,0767;14,3804;15,7233;15,7479;15,8252;16,1288;0,680306;0,0596449;-0,579523;-1,40798;
Q9N588;18,5698;18,0532;17,1699;18,8493;16,7379;16,5202;16,6454;17,1884;1,89058;0,00157229;1,38758;3,49751;+
Q9N590;16,3356;16,6023;16,415;17,2973;15,7861;15,6295;15,6826;15,0983;2,22742;0,000622791;1,11341;4,16316;+
Q9N592;15,6993;16,4448;15,4644;16,4528;12,5175;14,1154;13,3862;15,1235;1,97726;0,00120781;2,22967;3,66334;+
Q9N595;15,3089;13,584;14,7935;11,729;14,4497;13,4139;14,1647;14,615;0,13857;0,479217;-0,306978;-0,366137;
Q9N599;17,9141;18,2726;18,201;18,0272;17,5289;17,6093;17,4491;17,7416;2,64471;0,000287004;0,521528;5,07972;+
Q9N5A0;14,0613;13,9531;14,0771;15,0216;11,4666;11,0433;11,0055;11,5975;4,31688;0;3,00005;10,3266;+
Q9N5B3;18,9008;17,9825;18,0982;20,6365;17,105;17,6656;17,4432;17,4372;1,26969;0,0102686;1,4918;2,39388;+
Q9N5B7;19,1362;19,2205;18,9876;19,5847;17,6291;17,6336;17,4649;17,3062;4,60029;0;1,72384;11,5681;+
Q9N5C4;16,1742;16,7686;16,5637;16,6652;14,0914;14,2214;14,2783;13,2491;4,1001;0;2,58285;9,46005;+
Q9N5D7;13,4317;14,2241;14,2935;15,0845;11,3148;11,1257;11,1131;11,5692;3,8121;0;2,97772;8,40897;+
Q9N5E3;14,2866;14,2333;14,0493;14,6962;14,536;13,9693;13,872;14,1083;0,434472;0,136789;0,194938;0,973877;
Q9N5E4;14,2679;13,5202;13,5879;14,6456;18,0002;17,538;17,6403;18,2146;4,73951;0;-3,84288;-12,2271;+
Q9N5F6;15,6764;15,8077;15,4216;15,8426;15,118;15,095;15,3923;15,0839;2,27817;0,00053679;0,514756;4,26875;+
Q9N5G3;14,8389;14,7078;14,9269;15,2163;15,5633;15,8633;16,0117;15,9744;3,12098;5,79E-05;-0,9307;-6,28215;+
Q9N5K0;14,0002;14,203;14,0519;14,7304;13,3045;14,2241;13,4938;13,1189;1,2841;0,00968102;0,71105;2,41824;+
Q9N5K1;17,684;17,4318;17,9372;17,9815;14,7292;14,3844;14,6536;15,8597;3,7354;0;2,85194;8,14684;+
Q9N5K2;14,267;14,1824;14,4962;14,0592;15,0903;15,3209;15,2373;14,9241;3,38345;0;-0,891924;-7,03062;+
Q9N5K3;14,0152;13,8512;13,6039;15,0881;14,0899;13,971;14,6523;14,6324;0,210126;0,337737;-0,196809;-0,528048;
Q9N5L0;18,0434;17,8392;17,5262;19,121;15,1716;15,3088;15,357;15,5374;3,65175;0;2,78871;7,86894;+
Q9N5M2;18,6254;17,9523;18,0794;18,1127;18,1806;17,2711;17,1098;17,1822;1,39029;0,00704068;0,75653;2,59911;+
Q9N5N3;14,115;13,079;13,9962;14,9442;11,4629;11,1744;11,2555;11,6814;3,24556;0;2,64002;6,6291;+
Q9N5N4;13,9673;13,335;14,2933;14,7651;11,4596;11,1789;10,9291;11,6611;3,74432;0;2,78296;8,17696;+
Q9N5R9;18,2;19,9289;17,5845;17,4402;14,8916;15,4491;15,1359;14,5704;2,80132;0,000183147;3,27667;5,45493;+
Q9N5S7;15,6504;15,4542;15,7639;15,9734;14,5457;13,8961;13,4993;15,0221;2,21551;0,000620225;1,46969;4,1386;+
Q9N5S8;14,4195;14,2708;14,3848;14,7331;11,3664;11,1756;11,0823;11,6547;5,93144;0;3,13228;19,5204;+
Q9N5U1;18,5964;18,4771;18,565;19,3294;18,4528;18,0963;18,0746;18,5807;0,960059;0,0248773;0,440894;1,87685;+
Q9N5U5;14,1482;14,4347;13,9169;15,0752;13,4842;14,103;13,4937;13,7446;1,2571;0,0106557;0,687372;2,37262;+
Q9N5V3;18,3721;18,4602;18,7576;18,8931;17,3783;16,9386;16,9494;17,3373;3,8595;0;1,46986;8,57461;+
Q9N5V4;16,6976;16,4678;16,1796;16,1192;13,5958;13,3686;12,9236;14,7183;3,27203;0;2,7145;6,7047;+
Q9N5X5;14,2502;13,7928;13,957;14,8507;11,4173;11,1153;10,9693;11,4687;4,55098;0;2,97002;11,3426;+
Q9N5X8;16,7175;15,0018;14,8751;17,2502;13,5197;13,6951;13,318;13,1945;2,21606;0,000620457;2,5293;4,13972;+
Q9N5Y2;12,5786;13,9836;14,4835;13,7178;16,0481;15,9111;16,2306;16,2574;2,97126;0,000137634;-2,42092;-5,88388;+
Q9NA26;16,9271;16,2949;16,4149;16,8851;15,7998;14,9788;14,6917;15,2685;2,63289;0,000285074;1,44579;5,05215;+
Q9NA32;16,6736;16,6596;16,8815;17,8851;15,7498;15,4803;15,4249;15,7763;2,45458;0,000384171;1,41716;4,64803;+
Q9NA39;20,7076;20,9311;20,9674;21,3193;18,9814;19,2008;19,2146;19,2848;4,83767;0;1,81097;12,7125;+
Q9NA69;14,4947;13,7157;13,907;14,9157;13,4429;12,5077;12,5827;12,5842;2,2392;0,000624906;1,47888;4,18754;+
Q9NA72;14,4614;14,2596;13,7405;15,0703;14,5385;14,0568;13,3951;13,6358;0,605628;0,0764585;0,476378;1,27955;
Q9NA74;17,7046;18,4337;18,4483;19,264;16,322;16,0356;16,3894;16,672;3,0616;5,62E-05;2,1079;6,12184;+
Q9NA75;15,9234;15,5208;16,6623;16,3382;12,1956;16,3465;15,3719;13,4329;0,933401;0,02707;1,77447;1,83256;+
Q9NA78;17,0346;18,0253;17,4685;18,0236;15,458;15,2462;15,4209;15,7703;3,75345;0;2,16415;8,20787;+
Q9NA80;14,2373;14,226;13,7546;14,9615;11,4233;11,2209;11,2687;11,489;4,57653;0;2,94439;11,4589;+
Q9NA91;15,2992;16,4699;16,7749;14,9219;12,7461;13,2108;13,0876;13,531;2,9072;0,000132163;2,72257;5,7194;+
Q9NA97;15,6469;14,7502;14,5854;15,5535;13,9267;13,0165;13,1702;13,7977;2,47219;0,000365904;1,65625;4,68699;+
Q9NA98;17,7641;17,5384;18,0588;17,9909;16,2403;17,0989;16,5256;16,8089;2,75341;0,000198379;1,16964;5,33817;+
Q9NAA5;17,6343;17,9037;16,704;18,0943;13,4169;13,0255;13,4931;13,3755;4,9118;0;4,25632;13,0911;+
Q9NAA7;13,6529;14,1007;14,3967;15,1294;13,5726;12,8701;13,0506;13,6265;1,54384;0,0042802;1,04001;2,86574;+
Q9NAB0;17,5335;16,8223;16,6614;18,1651;16,3009;16,1667;16,2124;15,2711;1,67647;0,00279304;1,30781;3,10196;+
Q9NAB1;14,2773;13,828;13,4802;14,7624;12,2269;13,3054;13,1022;12,1669;1,85352;0,00178597;1,38665;3,42765;+
Q9NAB2;15,0306;15,1722;16,1515;15,2254;15,3045;15,3797;15,653;15,4352;0,0642233;0,712393;-0,0481229;-0,180723;
Q9NAB3;17,7631;19,4387;16,6506;20,536;16,2822;16,453;16,6261;16,5154;1,30591;0,00911346;2,12791;2,45519;+
Q9NAB4;15,8894;15,8064;15,7225;15,8647;15,8566;15,5633;15,5649;14,9666;0,881807;0,0320701;0,332878;1,74676;+
Q9NAB7;17,5874;17,3469;17,612;17,8552;14,6754;14,8201;14,4894;14,2306;5,80009;0;3,04646;18,5472;+
Q9NAC5;12,6381;14,6853;14,3641;13,8167;13,3945;12,4427;12,5704;13,7809;0,732599;0,0511215;0,828956;1,49675;
Q9NAD6;13,6397;13,4243;14,3496;14,8352;13,1192;13,583;12,7807;13,1935;1,3046;0,00915032;0,893136;2,45297;+
Q9NAE2;16,4315;16,5111;16,5602;17,292;15,9618;15,8424;15,9826;16,1246;1,87572;0,00170727;0,72083;3,46942;+
Q9NAF9;16,6561;15,4991;16,2038;17,0522;16,7782;16,1612;16,3807;16,8333;0,197945;0,357469;-0,185569;-0,501403;
Q9NAG2;14,1015;13,2342;13,625;14,8966;12,5189;12,3353;11,5268;13,9935;1,14754;0,0146049;1,37069;2,18876;+
Q9NAG4;16,2884;15,7951;16,3151;15,8988;16,5367;14,4852;14,8164;14,7267;0,979274;0,0237669;0,933078;1,90876;+
Q9NAG5;15,6264;15,0546;16,1169;16,9692;15,8922;13,9426;14,0529;14,6456;1,13502;0,015211;1,30848;2,16785;+
Q9NAH3;17,9074;17,3421;18,0914;18,7517;16,14;15,734;15,7655;16,2801;3,15278;5,90E-05;2,04322;6,36933;+
Q9NAH4;17,5056;17,1343;16,6896;18,2336;16,9477;16,8568;16,3976;17,0041;0,830541;0,037336;0,5892;1,66126;+
Q9NAH6;17,8319;17,721;16,1647;18,2712;14,9658;14,6927;14,555;15,0048;2,89967;0,000131417;2,69263;5,70029;+
Q9NAH7;17,4139;16,6999;17,1932;17,1629;14,6663;13,402;13,5137;14,8719;3,48133;0;3,004;7,32741;+
Q9NAI5;16,9863;16,2048;16,9876;17,5665;16,3055;16,3842;16,495;16,4822;0,935331;0,0270134;0,519541;1,83577;+
Q9NAI7;13,3907;14,0536;14,2431;15,1417;14,3991;13,9903;15,0371;12,7815;0,0950376;0,601785;0,155241;0,260135;
Q9NAJ4;16,6852;18,9889;19,7449;18,8435;16,8492;17,6678;17,9196;17,2056;0,825123;0,0380242;1,15511;1,6522;+
Q9NAK5;13,9032;14,3998;14,1782;14,379;14,6093;14,0029;13,9275;14,6091;0,123019;0,518874;-0,0721588;-0,329019;
Q9NAM7;16,6079;16,3636;16,253;16,4585;14,1475;14,5276;14,0445;14,0103;5,4109;0;2,23829;15,9316;+
Q9NAN1;17,3177;17,1501;17,3404;18,874;15,2529;15,0052;15,1663;15,5131;2,95445;0,000135809;2,43611;5,84038;+
Q9NAN2;17,3532;15,9478;16,3615;17,1384;14,0709;14,3854;14,1108;14,7787;3,17686;5,97E-05;2,36377;6,43596;+
Q9NAP9;14,0374;14,2698;14,364;14,5411;13,1638;13,4371;13,3228;13,5671;3,32875;0;0,930391;6,86907;+
Q9NAQ2;16,8325;16,5379;16,3562;16,409;15,8961;15,4277;15,7593;16,0755;2,28802;0,000539257;0,744255;4,28944;+
Q9NAQ9;14,2729;14,2224;14,3792;15,1721;11,4249;10,7614;11,1311;11,5745;4,58685;0;3,28869;11,5062;+
Q9NAR3;17,7098;18,7082;20,687;18,7743;15,2649;15,0992;15,033;15,0384;3,08459;5,68E-05;3,86094;6,18352;+
Q9NDC9;15,0801;16,9062;16,4049;15,7168;15,4559;15,4656;16,1575;15,1375;0,47249;0,120246;0,472845;1,04354;
Q9NEI6;15,1351;16,1031;16,2304;15,3848;14,5047;14,7056;14,703;15,2651;1,57786;0,00375707;0,918755;2,92575;+
Q9NEL2;14,4238;13,9384;13,9092;14,5167;13,7817;14,0397;12,6439;14,1265;0,707234;0,0549976;0,549087;1,45379;
Q9NEM5;14,3736;14,2648;14,3423;14,9735;13,5888;13,4297;13,5768;13,9056;2,39001;0,000384217;0,86333;4,50695;+
Q9NEN6;19,2484;19,4211;18,9335;19,6939;19,4064;19,1894;19,1236;19,1481;0,255564;0,276221;0,107375;0,62467;
Q9NEQ0;14,3952;14,0868;14,2897;14,6515;13,4589;12,0726;12,3868;12,3449;2,80531;0,000183325;1,78996;5,46473;+
Q9NEQ5;15,1137;15,874;15,5984;16,6745;13,0757;14,3653;14,3895;14,9996;1,67005;0,00284103;1,60762;3,09038;+
Q9NEQ8;14,4156;13,9481;13,7803;15,1011;15,0024;13,9772;13,8915;14,7185;0,0767914;0,665538;-0,0861106;-0,213601;
Q9NES7;14,415;14,114;14,3356;15,1694;11,4655;10,9772;11,219;11,5204;4,75626;0;3,21295;12,3087;+
Q9NES8;16,9358;16,4976;16,3369;17,3375;15,7415;15,3047;15,5301;15,9542;2,29957;0,000527084;1,14433;4,31376;+
Q9NET2;14,0665;14,264;14,2449;14,6338;13,4488;14,0866;14,9682;16,426;0,270689;0,258477;-0,43009;-0,655955;
Q9NET7;14,0734;13,4398;14,17;15,1072;12,6033;12,8038;12,6393;13,2309;1,99537;0,00118232;1,37828;3,69842;+
Q9NEU2;14,4099;14,4369;14,1519;15,1717;11,1271;12,0444;11,5235;11,7284;4,25461;0;2,93672;10,0706;+
Q9NEU3;14,3452;13,6427;14,4472;14,1494;11,4342;11,091;11,2494;11,2938;5,25271;0;2,87905;14,9732;+
Q9NEU5;16,5101;16,035;15,9138;16,5431;13,4934;14,3203;14,5526;14,892;2,90523;0,000131891;1,93596;5,71438;+
Q9NEW5;14,2264;14,3769;13,1465;14,7277;14,4627;14,6104;15,1158;14,9355;0,901054;0,0303548;-0,661735;-1,77879;+
Q9NEW6;19,5074;19,4829;19,8799;19,8586;17,2596;17,7545;17,7353;17,4242;4,92651;0;2,13878;13,1674;+
Q9NEW7;15,2462;16,6723;15,6646;13,2801;14,3348;14,2217;14,4804;14,3556;0,569487;0,0865773;0,867655;1,21651;
Q9NEY7;14,472;14,2507;14,3137;14,4312;16,0811;16,4187;15,5463;16,2748;3,8854;0;-1,71332;-8,66629;+
Q9NEZ5;18,0844;17,854;17,6408;18,7677;15,9444;15,91;15,6079;16,1828;3,69653;0;2,17547;8,01667;+
Q9NEZ8;17,3927;17,0606;16,9896;16,9309;17,0324;17,1335;16,5695;17,5451;0,0357846;0,830534;0,0233355;0,103543;
Q9NF11;19,7602;19,9142;20,0254;21,3375;18,336;17,9861;18,1334;18,3354;2,8287;0,000159842;2,06158;5,52245;+
Q9NF22;17,2268;16,6024;15,9317;17,6033;15,1588;14,8671;15,0829;15,1709;2,49746;0,000370059;1,7711;4,74324;+
Q9NGT3;14,3968;14,4487;14,1653;15,012;14,2031;12,5396;12,854;13,6984;1,50702;0,00490023;1,18196;2,80118;+
Q9NHC3;14,515;14,1973;14,3022;15,0439;12,9975;12,1209;12,6761;14,1777;1,73776;0,00241825;1,52153;3,21328;+
Q9NHZ6;11,5127;14,4308;10,649;15,1711;9,68529;9,96359;10,7022;9,5505;1,40717;0,0066335;2,96551;2,62811;+
Q9NLD1;18,1925;18,3625;17,9033;18,4774;16,2679;16,7937;16,6469;16,0583;3,846;0;1,79222;8,52713;+
Q9TVW5;15,4473;14,2593;16,285;15,4436;16,8868;17,4735;16,799;17,4058;2,12261;0,00068082;-1,78247;-3,94969;+
Q9TW45;18,2537;15,753;16,1853;18,0218;14,2314;14,0688;14,0248;14,0006;2,46558;0,00036454;2,97206;4,67234;+
Q9TW65;14,1786;13,19;14,42;14,4757;11,0372;11,204;10,989;11,7158;3,77153;0;2,82959;8,26942;+
Q9TW67;14,0703;13,7695;14,0277;14,9625;13,5085;13,3184;11,257;13,7622;1,01787;0,0212081;1,24593;1,97286;+
Q9TXH9;18,684;19,1825;18,6154;19,1554;17,716;18,3515;18,1474;17,8228;2,28571;0,000538638;0,89992;4,28459;+
Q9TXI3;18,7433;18,4302;18,5154;19,9462;17,4083;17,106;17,4925;17,4886;2,25479;0,000593939;1,53495;4,21993;+
Q9TXI4;17,1733;16,664;17,3013;18,1766;18,5074;18,3126;18,2787;18,1868;1,66841;0,00283751;-0,992592;-3,08744;+
Q9TXI7;14,4222;14,3443;14,381;15,087;11,2763;11,072;11,2696;11,5611;5,42822;0;3,26388;16,04;+
Q9TXK1;16,5062;15,6765;15,6463;15,5924;17,13;16,618;16,6514;17,4541;2,0163;0,00108409;-1,10804;-3,7392;+
Q9TXN6;15,286;16,7819;16,7439;15,8032;11,334;11,1231;10,9948;11,7349;4,71334;0;4,85706;12,1006;+
Q9TXP0;17,8664;19,1968;18,1854;17,1508;16,3223;17,7423;18,2466;17,4148;0,523641;0,100649;0,668352;1,13551;
Q9TXQ1;14,2067;14,3444;14,427;14,8894;13,8335;12,3749;21,0326;11,7324;0,0449137;0,790122;-0,276473;-0,128767;
Q9TXQ6;18,4933;17,7188;17,3712;18,1596;16,2377;15,833;15,8986;16,3405;3,28284;0;1,85826;6,73578;+
Q9TXQ7;14,3448;11,086;14,3588;15,0792;9,99743;10,438;8,01893;11,7299;1,68278;0,00276042;3,67113;3,11337;+
Q9TXR4;13,159;14,2942;13,3987;14,2189;14,6045;12,7666;15,7829;14,1662;0,352964;0,18597;-0,562302;-0,819845;
Q9TXR7;15,5052;15,3867;15,9482;16,945;15,0839;14,8589;15,0312;15,2739;1,28948;0,00954867;0,88431;2,42734;+
Q9TXT9;15,2879;14,443;15,8497;15,0428;13,731;13,3158;12,9416;13,7869;2,54957;0,000326284;1,71201;4,86058;+
Q9TXU7;16,2278;15,4281;15,6731;16,1362;15,1424;15,3718;15,0949;15,2606;1,7563;0,002326;0,648875;3,24725;+
Q9TXV8;14,4374;14,2794;13,898;15,138;11,2946;10,768;11,2191;11,7176;4,19636;0;3,18837;9,83643;+
Q9TXY8;20,4557;19,8184;19,7634;21,0219;18,7039;18,3096;18,1299;18,565;2,88994;0,000146864;1,83778;5,67567;+
Q9TXZ6;13,3823;15,4922;15,4265;15,0851;13,4848;13,2963;12,9286;13,0273;1,75557;0,00232377;1,66227;3,2459;+
Q9TXZ9;16,9034;17,9576;16,6109;18,1911;14,4457;14,811;17,1116;15,3924;1,50475;0,0049164;1,97559;2,79721;+
Q9TY03;14,3326;14,2619;14,3461;14,9546;15,8286;15,7955;16,0561;15,973;3,79294;0;-1,43946;-8,34281;+
Q9TYJ7;19,2148;19,3105;19,9129;19,4118;15,9225;15,8387;16,1952;16,4531;5,43596;0;3,36014;16,0888;+
Q9TYJ8;17,4716;16,5429;17,2107;18,6309;14,6453;14,8112;15,4558;14,8114;2,7708;0,000199904;2,53314;5,38033;+
