geneName;Leading.proteins,log2 daf2_d5_01,log2 daf2_d5_02,log2 daf2_d5_03,log2 daf2_d5_04,log2 eat2_d5_01,log2 eat2_d5_02,log2 eat2_d5_03,log2 eat2_d5_04
lea-1;F5GUH5;H2FLK8;H2FLK9,23.5671,24.808,23.9038,22.6462,23.3529,23.3407,23.2165,22.1805
lea-1;F5GUH5;H2FLK8;H2FLK9,17.3684,20.5309,21.4465,21.2159,19.581,20.4294,21.1208,21.6285
lea-1;F5GUH5;H2FLK8;H2FLK9,21.5803,16.5886,19.9195,20.6197,20.0424,20.0317,19.7378,21.159
lea-1;F5GUH5,17.9054,18.3065,18.6909,17.5021,20.679,21.0584,20.8138,20.6139
lea-1;F5GUH5;H2FLK8;H2FLK9,22.8334,22.9626,20.9457,22.3414,21.432,20.9741,20.2535,20.5015
lea-1;F5GUH5;H2FLK8;H2FLK9,22.4596,21.6986,22.8232,23.4455,20.7112,20.9957,20.2963,21.902
lea-1;F5GUH5;H2FLK8;H2FLK9,21.1265,18.0414,20.123,18.5142,20.1452,20.5765,19.9261,21.8473
lea-1;F5GUH5;H2FLK8;H2FLK9,18.3093,17.1913,17.3109,18.6329,21.3391,21.1238,21.0853,21.084
lea-1;F5GUH5;H2FLK8;H2FLK9,20.7949,19.3636,19.008,18.7172,20.4661,20.3986,21.1619,21.5691
lea-1;F5GUH5;H2FLK8;H2FLK9,18.8539,19.3487,17.497,20.6169,22.7856,22.4794,23.1369,22.4116
lea-1;F5GUH5;H2FLK8;H2FLK9,17.809,16.5662,17.9658,20.2197,21.2084,21.693,20.8201,20.5163
lea-1;F5GUH5;H2FLK8;H2FLK9,16.188,16.1658,18.6981,21.0654,20.7042,19.1772,19.6112,20.3177
lea-1;F5GUH5;H2FLK8;H2FLK9,24.7787,25.0526,23.2331,24.0452,22.7999,23.6004,22.1527,22.6992
lea-1;F5GUH5;H2FLK8;H2FLK9,23.588,22.7319,20.6385,22.4885,20.361,21.1695,20.0767,21.2236
lea-1;F5GUH5;H2FLK8,21.7904,23.5967,22.4161,22.3857,20.7181,21.5584,21.1805,21.4117
lea-1;F5GUH5;H2FLK8;H2FLK9,25.5657,26.9212,23.8979,25.7458,25.3514,31.6283,31.3152,23.5815
lea-1;F5GUH5,24.2688,25.0544,23.5757,24.0749,21.4226,21.6582,20.0706,19.4954
lea-1;F5GUH5;H2FLK8;H2FLK9,18.538,19.3641,18.8392,19.4258,20.6296,21.2947,21.3842,19.8116
lea-1;F5GUH5;H2FLK8;H2FLK9,20.6609,16.8161,17.1588,16.6558,20.1275,21.4794,21.8223,21.0028
lea-1;F5GUH5;H2FLK8,18.8109,16.9084,17.0349,18.2826,20.5191,21.1312,21.0353,21.8141
lea-1;F5GUH5;H2FLK8,19.5141,17.6832,16.3737,16.0396,19.7942,20.4536,18.743,19.9122
lea-1;F5GUH5;H2FLK8;H2FLK9,19.8192,19.7192,20.5042,16.2329,23.7232,23.7936,21.9605,22.4017
lea-1;F5GUH5;H2FLK8;H2FLK9,16.948,17.3342,19.6615,18.7059,20.106,20.3945,20.705,20.8945
iff-1;G1K0V8,19.056,18.7178,19.2214,20.3885,20.0695,21.6961,20.1015,21.5089
iff-1;G1K0V8,18.9457,19.2813,17.4859,19.3442,21.4443,21.2576,20.1452,19.3329
pgp-6;pgp-7;Q1ZXU6,23.4047,23.2361,22.1172,23.8701,24.5524,26.0163,26.6642,25.9541
gsp-1;gsp-2;G3MU14;P48727,20.4454,19.3177,18.8778,20.6444,24.623,24.1842,22.8376,23.9729
math-33;usp-7;G3MU81,19.7266,19.6806,18.2704,18.2835,20.6126,21.7916,21.7614,21.6173
sec-61;G3MU88,20.7127,17.5306,18.9406,18.4541,22.8923,22.0599,22.2083,22.1657
sec-61;G3MU88,17.0123,17.2836,15.5761,18.3164,20.5626,22.6411,22.5036,23.3629
;G4RTI0,18.3542,20.6857,16.5845,19.0903,20.331,20.9257,21.4048,21.5074
spc-1;G4S034,23.3165,22.8442,25.8596,23.1726,25.1527,26.0482,23.8057,24.649
spc-1;G4S034,19.7318,18.3843,18.025,19.2279,20.4438,23.7232,23.9209,22.8248
spc-1;G4S034,17.0261,20.5934,15.8918,20.0124,21.2368,21.7553,20.2823,20.9256
spc-1;G4S034,21.8121,16.3755,17.883,18.0914,20.6752,20.2325,21.7791,20.9626
;G4S1A4,17.6961,17.2276,18.8478,19.1529,19.0564,21.7053,20.0874,21.4653
;G4S1A4,18.0272,16.626,18.007,19.6012,26.3782,25.4129,24.8804,27.7886
;G4S1A4,20.0698,19.946,18.9681,18.8436,20.2923,20.5524,20.7386,20.3386
;G4S1A4,20.0704,20.0175,19.2069,19.2703,20.1994,20.3616,21.2629,21.2573
;G4S1A4,19.7395,18.3887,18.3874,17.1718,24.2867,23.9201,22.7945,21.9643
;G4S1A4,20.5371,19.9098,17.3968,19.3322,23.678,25.273,24.4337,24.7714
str-176;G4S3P8,18.8927,19.2835,17.7602,19.5892,25.2203,24.4775,23.3842,25.9462
;Q20314,18.5772,18.8107,18.7897,18.4258,20.3129,20.4551,19.6915,21.7764
gei-15;G4SI07,17.6344,19.5574,17.1166,20.1746,20.2488,19.6437,21.7634,21.8999
gei-15;G4SI07,19.1723,18.826,18.4474,18.4466,20.4669,21.6055,21.0779,19.9946
pqn-52;G4SL51,25.2764,26.1682,25.8883,26.253,21.02,20.7246,19.9142,20.4467
ttn-1;G4SLH0,19.5836,19.5027,19.3925,19.3418,23.6708,23.9676,23.524,24.0924
ttn-1;G4SLH0,17.6823,18.7886,17.4325,17.7553,19.8928,20.0542,20.8798,20.9977
ttn-1;G4SLH0,19.1532,19.7306,18.3234,19.2483,21.0725,19.963,21.3875,21.2309
ttn-1;G4SLH0,17.384,19.5244,20.4197,17.2866,21.0921,21.6247,21.3885,21.4803
ttn-1;G4SLH0,22.6822,22.879,21.4321,23.4398,24.2838,24.9995,24.3985,23.1974
ttn-1;G4SLH0,19.7795,17.0399,19.0509,18.3692,21.4082,21.5136,20.6191,19.8356
;G4SPY1,15.7258,17.1917,17.2306,20.5179,24.5208,24.4715,24.4088,25.9415
;G4SRU7,17.7187,16.519,18.7918,19.8532,20.5299,20.5978,21.7836,21.1957
glo-1;G5EBF0,19.6439,19.4119,18.6593,18.094,23.9491,21.8735,23.263,23.4871
pud-2.1;G5EBF3,24.8732,24.1092,24.19,24.559,20.425,21.061,18.9799,21.3475
pud-2.1;G5EBF3,18.9135,19.1403,17.893,19.1972,21.6074,21.567,21.0483,21.8078
pud-2.1;G5EBF3,20.981,18.2957,18.9506,16.8646,21.018,19.8134,21.3622,21.1641
pud-2.1;G5EBF3,19.7877,15.7872,17.8842,18.8932,21.1373,20.816,19.9249,20.4861
pud-2.1;G5EBF3,17.8986,20.7891,16.2736,18.7901,21.5021,21.8462,19.0956,21.5403
pud-2.1;G5EBF3,16.6865,16.8172,19.6498,19.5133,23.6505,24.44,23.748,24.7331
pud-2.1;G5EBF3,20.0222,18.7857,16.2581,19.4256,19.7654,20.0778,20.781,20.8316
pud-2.1;G5EBF3,16.0442,18.4031,19.8245,18.8803,21.4815,24.0831,23.3699,23.6004
pud-2.1;G5EBF3,19.3157,18.1904,20.9657,18.3822,22.8804,23.1448,23.1065,24.5977
pud-2.1;G5EBF3,21.1517,19.818,20.031,17.0143,22.9584,22.4429,21.9167,24.6607
pud-2.1;G5EBF3,18.0987,17.7143,18.8171,19.9331,23.655,23.7981,23.824,24.2615
;G5EBF4,18.4102,19.6102,18.2071,19.3109,19.4251,19.5128,21.7319,21.8046
tat-5;G5EGE0,22.6581,23.5541,19.6303,22.5619,21.4956,20.3226,21.6322,21.7666
4D656;G5EBI0,20.2173,17.636,18.0735,20.0171,22.53,25.2685,23.6602,23.6971
fmo-2;G5EBJ9,16.5431,19.0387,16.6053,16.7565,20.5964,21.5186,21.5156,19.1846
fmo-2;G5EBJ9,19.0641,17.3757,18.1021,19.6936,21.3778,21.2975,21.6451,21.1418
fmo-2;G5EBJ9,20.3068,17.419,16.986,20,23.1115,22.3753,22.6648,22.8866
fmo-2;G5EBJ9,18.6659,19.0776,18.0444,18.7813,20.9768,21.6236,21.3514,20.3163
fmo-2;G5EBJ9,19.6014,21.1472,19.133,19.0185,22.3224,22.5428,22.2775,22.4536
erm-1;G5EBK3,16.5051,19.2564,18.254,17.6778,23.2904,24.9957,24.5369,25.5544
erm-1;G5EBK3,21.707,21.481,20.2409,21.5881,20.1328,21.5526,21.2586,21.4192
erm-1;G5EBK3,16.5097,15.6843,18.0806,18.3649,26.1703,23.9463,23.3969,24.5972
erm-1;G5EBK3,17.6798,18.4704,21.3115,18.1261,20.5152,20.3985,21.4987,19.9593
erm-1;G5EBK3,19.1905,19.5367,18.0416,19.3524,20.2235,20.4244,21.7729,21.6658
erm-1;G5EBK3,19.1974,21.4666,16.6132,17.945,24.8449,24.2042,25.5465,25.1504
erm-1;G5EBK3,18.2832,16.8963,17.5621,19.5743,21.3515,25.157,23.2592,23.0711
snf-3;G5EBN9,19.9021,19.0781,17.8527,18.259,25.1795,24.9133,24.205,25.2813
snf-3;G5EBN9,20.8923,17.0318,19.7052,20.1703,22.5823,24.0042,23.5973,23.2971
snf-3;G5EBN9,16.6039,17.7492,16.7973,19.3611,20.972,20.6486,20.3666,21.7729
snf-3;G5EBN9,17.2992,15.653,16.4748,20.0077,24.841,24.0369,23.8106,23.8297
;G5EBP5,24.4461,25.8097,23.7407,25.4215,22.6392,24.342,24.7237,25.2001
;G5EBP5,16.6973,16.9857,18.7341,19.0065,20.5188,20.8665,21.3422,21.5227
;G5EBP5,23.6656,23.348,21.0361,24.5264,19.9665,20.0136,21.2582,20.2608
;G5EBP5,25.4202,26.9271,24.8529,25.7679,20.4429,20.9496,19.6412,21.2041
;G5EBP5,23.3018,23.0002,21.892,23.8179,23.5838,25.6524,24.8726,23.5497
;G5EBP5,17.5741,19.0461,18.6516,21.2551,21.3526,20.7993,21.2961,21.7813
;G5EBP5,21.1139,20.4386,15.3361,18.5873,18.3247,21.6033,20.4585,21.3924
;G5EBP5,25.4015,24.6782,23.4051,25.4082,21.4568,20.225,19.7712,20.9774
;G5EBP5,19.7271,19.3878,16.2691,19.3548,21.5667,21.3658,21.2258,20.729
;G5EBP5,25.5837,25.446,24.524,26.0218,21.3127,20.9536,21.0984,21.2279
;G5EBP5,25.5837,25.055,24.0662,24.7897,24.2036,25.7339,24.5943,24.0428
;G5EBP5,21.7048,20.6196,16.5884,17.3196,20.5091,20.7529,20.5961,20.2546
glc-1;G5EBR3,17.497,18.7566,19.1011,21.9668,21.4441,21.6832,20.4828,20.3768
glc-1;G5EBR3,19.4762,20.7359,19.7525,17.4827,21.4653,20.942,20.6958,21.3875
;G5EBT8,21.2619,21.2229,21.0124,21.4749,19.743,20.177,21.474,20.8641
lec-10;G5EBV4,19.8227,18.3961,19.7178,20.4264,19.4117,19.6762,21.7388,21.7328
pgl-3;Q965J2,23.1267,23.8949,22.7863,22.8206,25.815,24.1774,25.725,24.9856
;G5EBY4,19.8007,19.1218,20.4513,20.3732,22.8157,24.0005,24.3505,24.2749
phf-5;G5EBY6,20.0489,19.5512,18.0751,18.4311,20.6765,21.0747,20.5409,21.937
let-418;G5EBZ4,17.6725,18.5659,17.4587,18.2131,20.0126,21.4889,20.7612,21.4677
;G5EC03,18.085,19.5515,19.1861,16.517,19.3198,20.7863,20.7693,21.6793
evl-14;G5EC05,16.1518,20.3336,17.6604,17.9153,20.5312,21.6883,20.018,20.1936
lec-9;G5EC10,19.3859,18.2302,16.8246,20.9906,20.8428,21.1085,20.3384,21.2828
lec-9;G5EC10,18.3812,19.2217,18.9991,21.195,20.3296,19.4674,20.433,21.7871
zen-4;G5EC43,15.6225,19.936,18.5669,16.863,20.6178,21.1151,20.1619,21.3471
nrfl-1;I2HAI6;X5LQ26,20.351,18.4153,20.8364,15.3589,23.888,23.8526,23.6865,24.8866
nrfl-1;I2HAI6;X5LQ26,18.432,18.2373,18.6985,17.0229,20.3966,21.4536,20.8186,21.0931
nrfl-1;I2HAI6,20.0062,18.5534,17.1436,18.5121,20.7014,21.2095,20.9816,21.4825
ubql-1;G5EC78,24.0335,24.7159,24.194,24.2233,21.4061,20.6685,20.3336,20.831
ubql-1;G5EC78,25.3888,25.6631,24.4812,24.1843,25.0533,24.2257,24.6376,24.3698
ubql-1;G5EC78,18.3776,19.1776,17.785,19.8379,20.9914,21.4662,21.578,19.6788
oma-1;G5EC86,17.7377,19.6154,17.8878,18.1001,19.8266,20.9437,21.3185,21.1625
dpy-11;G5EC91,23.511,22.808,23.3191,23.0957,23.3602,24.8377,24.4504,23.974
dpy-11;G5EC91,17.6923,15.68,17.8715,18.1033,20.9908,19.563,21.2648,20.4019
cyp-29a2;G5EC97,23.9171,23.3451,22.9005,25.0126,23.9922,24.5395,24.8453,24.4605
cyp-29a2;G5EC97,18.2156,20.1295,20.2607,19.9723,24.5565,24.1266,24.2754,24.7475
cyp-29a2;G5EC97,19.3031,19.5525,17.4873,18.4502,20.5012,19.8179,20.2524,21.652
ctps-1;G5EC98,17.6793,18.5362,17.2824,19.6391,20.6106,21.4436,21.2805,20.674
usp-48;G5ECC7,18.423,19.3266,18.058,17.5834,23.5381,25.0079,23.8938,26.301
;G5ECF6,18.0658,20.042,14.2052,20.8614,21.0731,21.7408,20.845,20.7158
tac-1;G5ECG0,20.1507,17.3708,17.2144,20.3258,21.0487,21.2312,19.6553,21.7426
vab-10;G5EFK7,18.2287,18.3231,18.4422,20.0868,20.5554,21.6871,21.1371,21.6814
;G5ECL1,20.3046,17.6952,21.2456,19.5186,20.6029,20.5141,21.3707,21.5017
dcp-66;G5ECM2,19.8529,18.4837,20.7354,19.5934,19.7222,20.7773,18.8726,21.0254
elb-1;G5ECR7,19.866,18.8688,17.8915,18.5991,20.2887,20.9221,21.0913,21.9439
gpc-2;G5ECT6,17.1853,17.8038,17.7579,19.0882,20.3548,21.3814,20.4765,20.7349
gpc-2;G5ECT6,17.6771,16.8722,18.9229,21.1839,22.1167,22.2039,23.6789,23.2878
skr-1;G5ECU1,17.8293,18.8665,18.3541,20.6181,21.8915,23.0025,22.1014,23.585
dlg-1;G5ECY0,16.7859,18.3877,16.1714,20.3483,20.1546,21.6067,21.0274,21.6959
dlg-1;G5ECY0,18.0652,16.4284,19.637,18.6924,21.0918,21.3048,20.8682,20.5261
skr-8;G5ECY4,27.8835,27.3841,26.4741,26.921,24.8252,25.6926,25.8604,25.8216
skr-8;G5ECY4,16.7818,18.1551,16.6534,18.2365,21.4466,19.7806,20.1648,20.5609
chn-1;G5ECY6,18.6032,18.3462,18.2369,18.7744,20.7907,21.1788,20.3312,21.5234
chn-1;G5ECY6,21.2795,20.9919,15.4679,17.6185,20.0062,20.2729,21.0384,19.7902
unc-44;G5ECZ1;Q17490,19.7636,21.1652,18.6671,17.7663,21.1916,20.6495,21.0576,21.9663
unc-44;G5ECZ1;Q17490,18.9718,16.5818,17.9306,21.7231,22.2581,21.6206,22.7443,23.5355
unc-44;G5ECZ1;Q17490,17.6739,17.2302,18.3586,20.094,20.3277,20.8435,21.2788,21.9258
unc-44;G5ECZ1;Q17490,18.0294,18.4758,15.9794,17.2483,21.3167,20.5307,21.3447,21.6313
;H9G337,16.9827,20.5823,18.3867,20.1601,25.5865,26.1248,25.6868,26.2433
vab-9;G5ED30,25.4974,24.9972,26.2823,25.0698,24.3648,23.7023,23.3101,23.0818
fat-5;G5ED44,18.7421,16.6905,17.5051,18.8136,22.9641,25.6662,23.3032,23.7339
eea-1;Q5FC45,23.8916,23.8249,24.6042,23.0774,21.0199,21.1042,20.8694,21.8652
eea-1;Q5FC45,18.8316,19.5396,19.7422,19.1928,20.7245,21.0907,20.6478,21.1978
eea-1;Q5FC45,25.4058,24.3709,23.996,25.4412,24.6115,26.4367,26.3843,25.7965
;G5ED91,26.7578,25.0375,23.5156,24.5195,25.5922,27.099,26.8447,27.5222
unc-25;G5EDB7,28.4779,28.8129,30.0602,30.5019,31.169,31.83,31.6905,32.2317
tba-4;tba-1;tba-2;mec-12;tba-9;G5EDD4;O18688;P34690;P91910,18.3628,17.8191,18.4857,17.7462,24.5006,24.6012,23.3913,24.1828
tba-4;tba-1;tba-2;mec-12;G5EDD4;O18688;P34690;P91910,25.6654,26.2457,25.1366,25.6823,25.3787,26.6959,26.5869,27.1791
skr-2;G5EDD8,17.6602,18.3213,18.054,19.8351,20.2627,19.3832,21.0867,21.8545
skr-2;G5EDD8,18.7201,19.3291,17.3861,16.9736,21.2698,21.125,20.7821,21.2739
skr-2;G5EDD8,17.8706,19.7813,19.1413,19.4948,19.6518,20.3359,20.3711,20.7501
tpxl-1;Q8WSN6,17.6998,19.4431,21.2625,20.504,20.5815,21.287,21.7886,21.7028
kri-1;G5EF18,19.4626,18.2772,16.1574,20.1607,21.5048,20.3196,20.2641,21.2387
dcar-1;G5EDI0,18.9411,18.0857,19.3638,18.4415,20.8362,20.2777,21.5391,21.8071
ent-1;G5EDJ3,23.3824,26.1186,23.3869,23.501,26.3139,27.4461,26.3441,29.0154
ent-1;G5EDJ3,24.3183,24.4234,23.0046,24.6135,24.5301,25.9898,25.5667,24.7641
ent-1;G5EDJ3,25.1486,26.4231,24.8518,25.9475,24.5387,25.9067,25.1458,25.3631
dnj-25;G5EDJ6,16.4566,20.2486,19.8288,18.1492,20.7579,20.9793,21.3361,21.7879
nrfl-1;X5LQ26,16.6849,15.1419,19.8925,18.6804,19.4725,21.0735,21.6041,21.3408
nrfl-1;X5LQ26,17.8273,17.952,18.1642,18.5214,20.536,21.1806,20.7651,20.8879
;G5EDM5,18.7932,19.3716,18.7024,19.0985,20.1091,18.4326,20.75,21.2356
cnb-1;H9G2Y1,19.3821,17.3251,16.9193,19.5634,19.6754,21.695,21.748,21.1407
clh-1;G5EDQ0,18.847,17.9496,19.5903,20.0344,20.9487,20.2703,19.6123,21.6476
cle-1;G5EDQ4,21.8414,24.0219,21.5463,21.6841,18.6237,21.8169,21.1443,21.8796
cle-1;G5EDQ4,25.0128,24.8799,23.8349,23.7612,23.619,23.6266,23.414,25.481
;G5EDQ7,19.2727,19.448,18.2466,18.8647,20.6255,20.7011,21.7964,21.2615
;G5EDQ7,20.7789,18.1472,20.2987,19.7596,22.5851,23.8769,22.5315,21.7272
sur-6;G5EDR3,20.942,19.4566,18.3224,17.3151,23.5463,23.3213,23.1597,23.2298
sur-6;G5EDR3,23.1275,22.0429,22.0893,23.0501,22.5089,23.3174,23.5206,22.7261
sur-6;G5EDR3,19.599,20.9049,20.7665,18.3986,20.4998,21.5097,21.0683,21.7566
ubr-5;G5EDT9,19.4645,18.3471,15.1757,18.2188,21.4227,20.3395,21.1714,20.7344
pmr-1;G5EFK9,19.2547,19.1064,18.6814,19.9574,24.3981,26.327,25.0552,23.7938
cey-4;G5EDV3,18.3467,19.7298,19.2946,17.1318,25.2364,23.6248,24.203,23.7556
cey-4;G5EDV3,18.0352,17.6341,17.3135,18.9324,20.3434,20.9446,20.3807,21.4466
cey-4;G5EDV3,21.3612,21.6995,22.5607,23.1712,25.3221,23.9699,24.6875,24.986
cey-4;G5EDV3,18.9587,19.0838,19.7491,19.6038,18.5524,20.0895,21.3349,19.649
cey-4;G5EDV3,18.2287,18.4835,20.3503,20.7154,23.9925,24.6602,23.8509,24.0996
cey-4;G5EDV3,19.4074,19.4925,16.1408,20.8591,21.0104,20.7054,21.0406,21.4958
skr-7;G5EDY3,27.8972,27.3574,27.3981,26.8219,26.4619,26.9888,27.0016,26.6406
skr-7;G5EDY3,17.866,16.6329,16.422,18.6935,20.754,20.9917,21.3963,20.7387
;Q564W1,19.7849,20.9718,18.6118,18.8139,21.5016,20.1787,20.4825,21.1189
drp-1;G5EDY8,18.4353,17.7202,18.7753,18.065,22.2351,24.8385,24.5139,26.117
cpi-1;G5EDZ9,19.0272,18.9778,20.0472,16.4461,21.5009,20.4737,21.2717,21.6245
hip-1;G5EE04,19.835,19.883,18.1142,19.5367,19.5448,19.7083,21.4542,21.3325
hip-1;G5EE04,20.2469,18.947,19.2627,19.2691,18.3113,21.3646,20.94,20.5291
ccr-4;Q8I4B4,17.0632,20.4956,17.9464,17.8489,20.4271,21.1445,20.4845,21.5008
ptr-23;G5EE13,20.118,21.1211,19.9039,19.2019,21.6301,20.3017,20.9702,20.5248
cuc-1;G5EE41,18.2799,21.4417,17.825,18.4073,20.6184,21.8182,19.0724,21.2347
;G5EE62,19.5824,18.1417,19.7401,18.6876,20.9241,20.7509,21.0507,18.2567
skr-3;G5EE67,15.6767,18.8413,18.8334,17.6523,21.2612,21.4407,20.0065,20.2258
skr-3;G5EE67,18.2875,18.7867,16.7638,18.6878,19.6432,20.9009,21.1128,19.7282
skr-3;skr-4;G5EE67;Q9U1Y9,25.4985,25.1475,24.4991,25.6863,25.4709,25.3535,25.4266,25.4501
skr-15;G5EE88,17.4904,19.3101,18.3856,16.0983,20.2784,20.7123,21.5705,21.9703
nex-1;G5EEA8,17.1821,19.0128,20.2183,19.6034,21.0087,21.1318,20.7621,19.4409
nex-1;G5EEA8,19.2882,19.8929,18.0092,16.2797,21.5525,22.4449,21.1793,21.2076
nex-1;G5EEA8,17.5953,19.1121,15.4385,16.6806,20.2323,21.0688,20.3744,21.9632
dpy-14;G5EEB6,19.0575,19.0398,17.5511,18.4323,20.2849,21.3848,19.2721,20.826
scm-1;G5EED5,25.7065,26.1693,24.7414,26.2541,24.343,25.3437,25.3845,25.2658
scm-1;G5EED5,25.7802,24.9933,24.4372,24.5356,26.258,27.9619,27.4118,26.7682
mce-1;G5EEG4,17.4606,18.5768,16.4421,17.7547,20.2331,21.461,21.3244,21.575
frm-1;G5EEP9,17.6655,18.5443,18.5738,18.5204,21.3085,20.0209,21.182,21.8196
frm-1;G5EEP9,19.7199,20.5224,20.0433,19.4791,20.8375,20.923,21.3735,21.6407
frm-1;G5EEP9,19.582,21.2863,19.3956,17.4337,25.5359,24.3665,23.789,25.6739
frm-1;G5EEP9,17.3864,21.099,17.5147,21.2367,21.4344,21.3677,21.4089,19.3921
frm-1;G5EEP9,17.6696,18.7765,19.3525,20.7377,21.1569,20.7441,20.8136,21.1365
;G5EEI9,17.3079,18.6231,18.6604,18.5423,20.8671,20.4131,20.6176,20.6172
msd-2;ssp-16;ssp-10;ssp-19;ssp-9;G5EEJ7;Q21289;Q23058,19.7447,21.4127,19.9792,18.0765,21.0699,21.771,21.2672,21.4848
vglu-2;vglu-3;G5EEK1;Q10046,18.1242,19.2989,19.3318,18.8597,23.8628,23.1379,22.8633,21.7643
vglu-2;G5EEK1,18.761,18.4888,17.0865,16.9329,21.9289,23.6404,23.5609,23.2537
vglu-2;G5EEK1,20.0946,16.3811,17.907,21.1466,21.3067,21.7788,20.5456,21.9321
vha-5;G5EEK9,26.2338,25.3932,25.1177,25.0277,25.8743,27.4802,26.6476,26.0719
vha-5;G5EEK9,17.4483,21.078,19.0448,19.0686,24.5763,25.7047,23.8761,25.2951
vha-5;G5EEK9,18.8195,17.6011,17.5252,19.2985,20.9175,20.8971,21.2383,21.4236
vha-5;G5EEK9,24.2351,23.6504,22.5992,23.0588,23.8071,24.6189,24.2142,25.4676
hmg-11;G5EEL9,20.4297,19.0048,18.4765,19.3926,18.7799,21.6717,21.5578,20.2277
hmg-11;G5EEL9,17.2917,19.5677,16.432,21.0485,19.8845,21.8102,20.4811,21.8383
hmg-11;G5EEL9,19.2106,20.4596,20.0806,20.5773,20.7447,21.7843,21.6602,21.5777
hmg-11;G5EEL9,20.7881,18.8504,19.1477,19.0285,20.6836,21.408,20.317,21.9568
hmg-11;G5EEL9,19.2482,19.1895,17.7674,19.7359,20.9221,21.0972,20.5026,19.8209
;G5EEN7,17.6336,20.1756,18.4612,20.6239,21.1229,20.4405,20.3478,21.7624
;G5EEN7,17.3235,17.8723,16.6042,19.3768,19.8297,21.5546,20.7149,21.9367
alg-1;alg-2;G5EGR6;Q86B39,17.0688,18.2482,19.3819,18.3513,24.425,25.8475,24.0582,25.7489
pud-1.2;G5EET8,20.1833,20.259,17.2274,18.5627,21.2881,19.9257,21.3702,20.963
pud-1.2;G5EET8,17.5957,17.033,15.8204,19.5548,21.4116,20.9507,20.7262,21.1437
pud-1.2;G5EET8,18.2557,18.8001,19.2506,17.7991,24.977,24.548,25.2509,25.1792
pud-1.2;G5EET8,18.3346,17.1118,18.8631,19.874,20.3443,20.1721,21.5583,21.8543
pud-1.2;G5EET8,20.2319,17.0946,19.3607,18.4278,21.5111,21.2887,20.1091,21.3499
pud-1.2;G5EET8,20.1538,18.6551,18.8543,20.1524,21.0055,21.6734,19.3423,20.5315
pud-1.2;G5EET8,25.5061,26.4027,26.5036,27.5247,28.1582,26.1096,26.5264,28.1228
pud-1.2;G5EET8,18.3124,16.9342,20.0483,20.8675,21.1776,21.1723,21.3722,20.5985
nbet-1;G5EEU1,18.8578,18.9582,18.3697,20.6885,20.5692,20.2203,21.5858,21.67
nbet-1;G5EEU1,18.5157,16.4166,18.3605,17.3588,25.8178,23.6773,24.3507,25.7353
pud-3;G5EEV5,22.0454,22.8019,21.7073,23.9686,20.7077,21.7353,21.5355,21.645
sid-2;G5EEV9,16.9981,17.6688,16.9483,21.2885,23.9511,24.6917,25.2422,25.7931
cnk-1;G5EEW9,18.6225,20.4361,19.828,18.7516,22.8809,27.8628,27.5522,26.2955
skr-12;skr-13;G5EGD5,25.9104,24.6335,24.4028,24.9358,23.1687,24.9097,23.6239,22.5709
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,20.3734,21.002,21.0415,20.0565,19.4534,21.8042,19.1098,20.6434
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,19.1924,17.6824,16.9366,16.2531,20.5984,21.755,19.3276,21.6273
skr-12;skr-13;skr-14;G5EGD5;Q9N3U9,18.2301,20.6659,20.0358,19.8165,20.2609,21.6295,20.7192,21.6718
;G5EF05,27.3197,27.5829,24.4139,26.275,26.9284,28.932,28.2946,27.8312
npa-1;G5EF32,19.1972,18.1848,19.6783,18.005,20.6783,20.5656,20.2855,21.0856
npa-1;G5EF32,17.2861,20.7193,19.9846,20.1503,24.1489,23.3089,24.282,22.5459
pat-10;G5EF37,24.0093,23.7133,21.8047,22.3111,25.6565,25.6486,24.8804,26.1436
pat-10;G5EF37,18.5899,16.458,17.6464,21.2152,24.5043,26.1101,24.0087,25.5353
;G5EF82,18.4572,18.0636,19.2636,20.718,26.3414,26.5577,27.2866,27.1368
swsn-1;G5EF87,17.6341,19.5774,18.2733,19.914,21.3124,20.6302,21.3446,21.3161
;G5EFC4,19.5701,16.5258,16.6322,21.3845,20.1659,21.313,21.2187,19.5194
;G5EFD7,17.7256,16.6642,16.9693,17.0464,20.0479,20.9745,20.0977,21.3583
;G5EFD7,18.4201,20.0102,20.036,20.8915,21.5467,19.4963,21.0607,21.681
;G5EFE3,21.4784,17.7634,20.4593,18.9799,20.5068,21.2408,21.7598,21.8443
;G5EFF2,24.6404,23.9462,21.7438,23.469,21.4941,20.6646,19.8181,21.7955
;G5EFF2,24.2276,23.7607,23.1209,25.2188,19.0504,20.1463,21.7604,20.2953
lec-5;G5EFI4,24.6431,24.6522,24.498,23.7482,21.2236,20.3643,20.2908,21.9205
lec-5;G5EFI4,18.5108,17.497,17.6984,20.8364,20.9645,19.8007,20.9902,20.3426
arf-3;arf-1.2;G5EFK4;Q10943,21.2105,17.6081,17.9344,19.1551,20.0818,21.5198,20.6767,20.6128
arf-3;G5EFK4,22.9497,22.4245,24.0063,22.4399,21.448,20.4098,21.6027,21.4219
mdf-1;G5EFM0,17.3588,19.2896,17.2146,19.3236,20.3013,21.3795,21.2528,19.6098
;G5EFP2,18.6389,18.5268,20.2784,17.1083,19.33,21.146,20.4557,21.1309
