geneName;Leading.proteins,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
clic-1;P90961,19.7264,20.1322,18.4757,17.8956,21.1186,21.541,20.4404,20.9754
clic-1;P90961,20.3929,18.9932,18.6454,18.9983,23.1704,23.6976,24.7837,24.7481
clic-1;P90961,17.659,20.2288,19.5776,20.7755,20.8871,21.1959,20.6192,21.4298
clic-1;P90961,17.0213,19.8669,19.0603,19.7568,21.1844,21.1723,21.082,21.372
clic-1;P90961,19.2529,18.0542,20.1943,19.942,20.5758,20.521,20.4628,21.7768
clic-1;P90961,20.0752,19.5394,18.2328,19.2342,21.1505,21.5779,20.0853,21.7818
clic-1;P90961,19.3544,18.201,20.3474,18.8443,20.613,20.2074,20.2514,21.2359
csn-5;P91001,20.7544,20.0181,19.827,16.733,24.0746,24.5795,24.1737,25.3468
;P91020,23.318,23.8377,24.8348,23.9631,23.9975,23.1211,23.7558,23.6206
chdp-1;P91027,20.6611,17.1013,18.8839,18.8636,20.4167,19.3123,20.9186,20.9339
chdp-1;P91027,20.3773,20.26,17.1688,19.2551,21.2785,20.4667,21.1024,21.5211
chdp-1;P91027,24.2251,24.0388,24.8774,24.7462,22.1225,23.1375,22.8817,23.896
chdp-1;P91027,20.7049,20.8887,18.8303,17.6681,21.51,20.7756,21.541,20.6813
chdp-1;P91027,18.5279,19.4028,20.0237,19.4411,20.6062,21.021,21.3826,21.661
chdp-1;P91027,19.0377,20.1964,19.694,18.9533,21.2439,20.0039,20.3055,21.4557
chdp-1;P91027,19.3544,20.3053,19.061,17.4901,26.5354,27.3868,25.4975,26.7392
chdp-1;P91027,19.0838,18.481,19.7169,20.6666,20.0255,20.4817,20.1969,21.7506
chdp-1;P91027,18.0642,19.819,20.6296,19.7769,21.352,20.2448,20.7175,21.7428
chdp-1;P91027,19.5916,17.3563,21.8804,19.1637,26.0849,26.8284,27.6992,26.7214
;P91055,19.5382,18.4048,20.4252,19.3448,20.6058,20.5883,21.3594,20.9535
fbxc-15;P91116,20.8221,19.4058,20.585,21.0164,21.0258,21.178,20.9004,21.8218
rpl-13;P91128,19.2347,21.382,21.3542,18.6671,23.4997,22.9023,23.2133,22.9619
rpl-13;P91128,20.2737,19.682,18.549,18.2091,21.8193,20.8933,20.031,20.2538
rpl-13;P91128,18.1831,18.6095,18.6084,17.603,21.8761,21.3285,20.5294,21.6099
rpl-13;P91128,19.8223,20.8571,18.2284,20.511,21.4085,19.8878,21.0232,20.1786
rpl-13;P91128,19.29,21.565,18.826,19.301,21.7076,20.6891,20.8837,21.7311
rpl-13;P91128,25.1105,26.408,23.121,22.7042,26.9859,27.811,25.6132,28.124
ptr-2;P91129,20.1778,19.4517,19.5857,16.612,21.3384,20.4209,20.9515,20.2578
col-20;P91249,26.8357,28.0245,27.5943,27.0172,28.4126,27.0487,23.3852,26.1941
col-20;P91249,20.4783,18.6946,18.6264,20.1027,23.263,24.4096,22.2524,24.9495
;P91269,17.5864,20.1873,18.8025,20.6214,24.743,26.124,24.1098,22.0851
;P91277,21.0461,18.1208,21.0828,18.4233,21.2152,21.6293,21.0109,21.6236
;P91280,24.6557,26.4474,25.8663,25.4736,24.9794,24.4218,22.1484,25.0302
;P91297,18.1591,19.4914,19.3737,18.1961,21.3801,21.7035,21.0857,21.9025
vha-10;P91303,24.6188,24.3236,24.8363,24.461,22.8811,23.1806,22.6875,23.4204
vha-10;P91303,19.6665,20.5246,20.3306,19.0465,24.4521,24.3761,23.5533,24.045
vha-10;P91303,19.0245,19.6714,21.19,16.833,21.57,21.6187,20.6461,21.415
vha-10;P91303,19.675,20.4451,20.7278,19.6585,23.143,22.5118,21.6983,23.8241
vha-10;P91303,17.4549,18.8438,20.6171,19.0635,24.921,23.8814,24.7916,24.1301
cey-2;P91306,18.6159,20.8158,19.5318,19.4037,21.031,20.7636,20.9863,19.757
cey-2;P91306,23.0831,21.8569,22.6712,22.9132,23.8161,23.1437,22.5224,23.4546
cey-2;P91306,27.5097,25.275,25.7927,25.8325,21.5787,20.6685,21.1907,21.3361
;P91354,19.5265,20.0387,20.5673,19.6822,21.9659,21.0164,20.9727,21.7687
cpd-1;P91359,20.267,18.4182,20.6328,17.509,20.6053,20.5262,20.8391,21.4019
rpl-15;P91374,24.3482,23.7885,24.6661,24.1398,25.1812,24.088,23.9291,24.9272
rpl-15;P91374,17.7156,21.7069,18.9041,20.4249,25.0283,24.6815,24.0039,24.6428
rpl-15;P91374,18.9853,20.6786,20.2835,19.1043,23.13,22.0556,21.9319,23.0642
rpl-15;P91374,18.1669,18.971,18.0248,20.3122,25.119,23.5071,24.5674,22.6686
rpl-15;P91374,21.6054,21.3323,21.5978,21.0559,26.9919,26.1138,26.1643,26.0622
rpl-15;P91374,22.6462,23.0634,23.6765,24.7334,26.4752,25.6975,25.0542,26.9362
rpl-15;P91374,18.9051,20.2136,20.3116,19.0425,22.9514,22.1904,23.9804,23.8077
rpl-15;P91374,20.9758,22.1402,21.5978,21.4407,21.7229,21.2765,19.926,20.8875
cey-3;P91398,18.9543,19.1044,18.9483,18.6646,21.6855,20.4159,20.985,21.6134
;P91423,20.6315,20.7239,21.6463,18.0322,19.7245,20.8034,20.4248,20.7208
;P91482,23.1147,23.3953,23.2219,24.5254,22.9438,23.3247,22.73,23.0275
;P91482,17.3483,20.1202,17.4458,18.0337,20.2572,21.062,21.011,21.6469
;P91491,33.0271,33.147,31.9955,32.963,30.765,31.2988,29.9207,30.944
usp-5;P91502,19.1143,19.3309,19.6919,20.1738,20.1767,21.316,21.0927,21.7283
usp-5;P91502,26.1118,27.5368,27.093,27.4426,28.5341,27.8245,27.9966,28.4139
usp-5;P91502,19.9685,21.2985,20.9302,20.8026,24.0706,25.1163,24.3354,24.1903
usp-5;P91502,18.3588,20.0629,20.6608,20.6051,21.6817,20.2234,21.3751,21.8866
usp-5;P91502,18.2909,18.7632,18.7947,20.4354,21.0006,21.4479,20.4625,21.6022
usp-5;P91502,25.54,26.1126,26.0164,26.4864,24.2888,24.058,22.5974,23.1968
usp-5;P91502,19.2681,17.8431,20.425,17.4522,20.7789,21.1682,21.2448,21.5058
usp-5;P91502,23.6914,24.7106,24.2115,24.1468,24.4747,24.3643,23.4713,23.8824
usp-5;P91502,20.0026,17.9564,18.7775,20.8379,21.4649,21.4812,20.3678,21.3534
set-18;P91821,18.0185,17.8567,20.2073,18.2068,21.517,21.6682,20.5107,21.2709
F26H9.5;P91856,17.7861,21.0927,19.4207,18.3075,23.8405,23.7944,25.8485,24.7032
rab-5;P91857,19.5652,19.7639,19.2894,20.6663,20.6255,20.1508,21.0018,21.4867
rla-1;P91913,17.9804,15.9192,17.8037,16.6063,19.6202,21.0997,21.2804,21.8599
rla-1;P91913,17.5918,20.4817,19.5135,19.5744,20.9309,21.1432,19.6437,21.4806
rla-1;P91913,19.5515,19.2349,20.3532,20.7099,26.3572,25.671,25.2295,26.7974
rla-1;P91913,18.0902,21.1573,20.0177,21.0319,26.3572,25.671,25.2295,26.7974
rpl-27;P91914,17.469,18.3225,18.5353,18.4736,24.5224,21.6089,21.9659,22.1456
rpl-27;P91914,19.179,17.7209,21.9159,15.4294,21.9065,20.9108,20.3411,21.6133
rpl-27;P91914,17.7839,19.8539,19.6037,18.8058,23.4677,22.8879,22.2994,22.8554
ola-1;P91917,20.089,17.9043,19.2433,16.8202,21.7169,21.73,20.2281,20.9196
snr-2;P91918,17.7449,21.2804,19.5422,18.9325,24.2713,25.2527,22.9431,23.6489
snr-2;P91918,21.6512,21.7143,21.5378,22.2586,23.5634,24.0692,22.772,23.9172
ZK370.8;Q02335,18.4425,20.8827,19.0765,19.559,20.4603,19.0122,21.1699,21.4531
ZK370.8;Q02335,20.783,19.5508,20.0205,20.2459,24.625,23.9152,23.3529,24.6223
ced-10;rac-2;Q03206,18.6472,20.3172,21.1368,20.2811,21.6147,21.5621,20.4981,21.0881
bre-3;Q03562,17.0558,20.2072,18.8363,19.377,21.6235,21.1243,21.4531,21.1534
B0464.6;Q03564,22.8119,23.6101,23.2002,23.1515,20.6341,20.8834,20.8865,19.7532
C38C10.2;Q03567,20.3559,19.8325,20.1098,18.9395,20.5668,21.6133,21.0254,21.5694
C38C10.2;Q03567,26.3899,26.2239,26.8174,26.0772,26.8958,26.3438,25.9812,27.4918
nhl-1;Q03601,22.4017,22.1021,22.4319,21.664,21.7609,21.057,20.5402,20.2329
lrp-1;Q04833,19.9882,20.5386,17.4927,19.7853,21.8768,21.1432,21.1596,21.4247
C30C11.4;Q05036,23.8115,23.0943,23.3635,23.0749,21.219,20.215,20.9791,21.4629
C30C11.4;Q05036,18.8967,19.6356,19.5126,19.1902,21.7127,20.484,20.9492,21.4838
cdc-42;Q05062,20.6581,19.7711,21.8973,19.8748,23.4053,26.762,25.7891,25.8203
cdc-42;Q05062,19.7515,17.822,18.0404,20.3131,21.0937,20.9081,19.6078,20.5181
cdc-42;Q05062,16.9478,20.4827,17.6277,17.8244,20.7181,21.7721,20.8766,21.6212
cdc-42;Q05062,18.1712,19.7943,19.0062,19.9266,20.6151,19.0118,19.9756,21.0055
;Q067X2,17.172,20.898,15.9949,19.3161,21.0679,21.6262,19.8885,20.5914
unc-60;Q07750,20.0382,18.338,18.2448,18.5689,21.9171,21.0024,20.9463,19.3991
unc-60;Q07750,16.5414,17.2899,20.0981,18.385,23.8364,25.1532,23.319,22.8261
B0495.8;Q09217,23.8781,23.993,24.4024,23.9411,21.2377,21.2195,20.9475,21.1903
C13B9.3;Q09236,16.208,16.87,20.3394,17.7147,21.4927,20.1232,21.0048,21.5717
C13B9.3;Q09236,21.4564,18.7185,18.1265,19.7354,21.7655,20.4269,21.4393,20.5944
C13B9.3;Q09236,20.9019,19.3221,21.1841,19.2056,21.3603,20.5569,20.5221,21.5378
C18H9.3/C18H9.2;Q09237,18.7871,20.9484,19.6687,19.1535,21.8171,20.7312,20.7334,21.3989
C18H9.3/C18H9.2;Q09237,20.7688,18.9553,21.5311,19.814,21.7873,20.1829,20.7815,21.4715
dnc-2;Q09248,19.3388,19.3478,21.0529,17.8563,20.7881,21.4053,20.8519,21.8162
C16C10.4;Q09250,16.0891,20.9165,18.8099,19.832,19.4022,20.8983,20.8429,21.68
C34C12.4;Q09269,24.4123,24.1199,24.5868,24.0684,23.9435,23.0606,24.6165,24.1853
C56G2.7;Q09289,27.0133,28.5551,28.381,28.4895,27.3436,26.5215,26.6384,28.0036
C56G2.7;Q09289,26.8202,26.5864,27.1217,27.2854,25.8201,26.366,25.4153,25.4902
C56G2.7;Q09289,26.6927,26.1269,26.9155,26.4738,27.2236,27.0334,26.4603,27.3577
C56G2.7;Q09289,17.5088,20.8072,19.3759,19.3145,21.8253,19.9633,21.4144,21.6235
C56G2.7;Q09289,24.8664,24.8491,25.5085,24.7594,25.0947,26.2323,25.1486,25.9832
C56G2.7;Q09289,19.7799,19.7121,19.275,19.8605,25.1915,24.0685,25.0744,26.1693
C56G2.7;Q09289,19.2442,20.8527,20.0248,19.9207,24.4698,24.5817,23.7429,24.5389
C56G2.7;Q09289,19.7056,19.7742,19.4478,17.3607,19.7063,21.1614,20.9809,21.6906
T09B9.4;Q09350,19.9235,19.8948,21.7504,18.0274,21.79,21.7042,20.2374,21.6356
K07E1.1;Q09407,18.3554,19.16,21.7329,21.2249,22.8648,21.7319,23.4378,22.3061
pgam-5;Q09422,19.3794,18.0269,18.7712,20.9586,23.2289,23.8667,24.2731,24.6017
pgam-5;Q09422,18.3088,21.0648,20.5646,19.5687,22.6661,23.3512,23.5767,23.32
pgam-5;Q09422,23.9552,24.9184,24.8815,24.6861,24.9441,25.053,24.3512,23.43
mex-6;mex-5;Q09436;Q9XUB2,18.6907,17.8463,19.4242,19.9807,21.5966,22.062,22.4209,21.7027
ubh-4;Q09444,17.8433,20.1518,18.4266,19.9922,21.7808,21.2577,20.8945,21.4368
ubh-4;Q09444,19.3309,20.1777,20.1138,19.4194,26.5123,26.2729,25.8947,25.4987
ubh-4;Q09444,18.3634,18.0905,21.3542,19.1008,20.422,20.5756,20.5462,20.526
ubh-4;Q09444,21.409,17.7415,18.7628,20.7339,24.5587,26.2242,24.8071,25.4893
;Q09489,20.0377,19.5921,21.3603,17.8205,21.8486,21.396,20.9305,21.2583
;Q09489,17.6678,18.2996,19.4866,17.2541,20.2207,21.4093,21.3975,21.155
lgg-1;Q09490,19.7443,19.3637,17.9829,19.5315,21.778,20.9631,20.2899,21.3661
lgg-1;Q09490,16.9861,18.3383,19.6315,20.3235,23.8512,24.5921,23.8083,23.2528
rpl-10;Q09533,17.6518,18.0475,19.6199,16.1688,21.0084,22.2594,23.0647,22.7569
rpl-10;Q09533,24.2208,23.3426,23.6706,23.6264,21.8724,22.3936,21.2062,22.8632
rpl-10;Q09533,18.6408,19.122,20.2161,18.2003,21.4504,21.7381,20.5311,21.3715
rpl-10;Q09533,18.6301,20.4365,19.3778,20.8042,24.4709,24.7254,23.6096,23.0352
F36G3.1;Q09560,21.305,19.9478,19.5515,18.1555,21.6781,21.7403,20.6152,21.3579
F48E8.6;Q09568,22.8504,22.2529,23.381,22.4835,25.0025,24.7122,25.4282,25.5567
lec-3;Q09581,19.5351,19.1393,20.1685,17.7675,21.8224,21.1346,20.6016,21.7169
lec-3;Q09581,20.6125,20.1803,20.5195,19.1024,20.8066,19.841,20.3305,19.0786
lec-3;Q09581,17.9058,20.5249,18.7743,19.9895,19.9673,20.5383,21.2747,21.1439
lec-3;Q09581,22.3942,23.1365,22.7115,23.2585,24.1867,23.6514,23.5594,23.4557
lec-3;Q09581,18.0484,19.8213,20.7366,21.1414,20.8858,19.9747,21.4961,21.1585
ptc-1;Q09614,23.2632,24.8405,25.6664,25.0391,26.1895,25.6678,25.2964,25.804
tnc-2;Q09665,21.0347,18.5528,17.9826,16.5847,21.246,21.7005,19.8638,21.6449
ptr-13;Q09934,18.1329,19.908,20.3096,19.3835,21.9493,20.3438,21.1078,21.1829
ptr-13;Q09934,27.0615,27.0454,25.168,25.1979,23.9143,24.0775,24.5608,24.3775
ptr-13;Q09934,19.5642,19.557,17.5735,18.5684,21.2838,22.2187,22.6419,22.3959
C53C9.2;Q09936,20.3278,19.4144,18.9065,19.5513,20.6213,21.1532,19.6193,21.288
C53C9.2;Q09936,20.7177,20.0022,19.6204,19.5914,21.813,21.5677,20.7655,21.6036
C53C9.2;Q09936,16.5762,20.6205,21.0319,19.2285,20.2802,21.2439,20.1239,21.1562
C53C9.2;Q09936,18.6303,19.083,21.1638,18.8745,24.1134,23.3346,24.8635,24.6527
C53C9.2;Q09936,19.7139,18.725,20.7974,19.0208,20.3589,20.1163,20.4932,21.2999
egg-1;Q09967,19.0592,17.4324,19.1993,19.7035,24.3759,24.7269,26.4459,26.0786
egg-1;Q09967,24.2905,26.5393,25.5089,26.115,30.1119,29.4823,28.6608,30.3245
;Q09EE6,27.4227,27.5537,27.6821,27.0747,26.2678,27.0152,27.1577,26.7887
;Q09EE6,18.307,19.6039,19.7302,19.8427,21.7718,21.2255,20.6632,21.4538
;Q09EE6,18.9398,21.4255,19.5355,15.9687,23.9147,24.0271,23.3001,24.9486
F13H10.3;Q0G831,17.5077,18.1881,18.915,16.3714,20.9708,21.4652,19.4843,20.9462
mdt-9;Y62E10A.11;Q0KHC0,17.3038,19.6643,20.3904,19.3628,23.2383,23.0789,23.0709,23.2482
T19C3.4;Q10010,27.2786,24.6512,23.597,23.438,23.4753,22.834,22.7098,23.2051
T28D9.1;Q10020,18.4467,16.9503,20.2645,17.8915,20.8862,21.7265,20.6054,21.7422
T28D9.1;Q10020,23.5785,22.8807,23.7341,22.7841,22.4183,23.5562,22.4471,23.5808
T28D9.1;Q10020,24.2638,24.2035,25.057,24.0511,24.153,24.5647,22.7561,24.128
T28D9.1;Q10020,23.819,24.2035,25.057,23.5828,24.153,22.743,22.7561,24.128
F15G9.1;Q10033,20.7807,17.9988,21.138,16.5947,21.1915,21.4483,21.3528,21.2486
R10H1.1;Q10043,17.5165,19.7565,21.003,18.7845,23.6207,25.1612,23.0959,22.7965
vglu-3;Q10046,18.0609,19.8262,20.7945,20.2222,25.1906,23.6034,24.7227,23.1672
C23G10.2;Q10121,19.0266,19.6732,20.3346,19.0151,20.11,21.6499,20.7937,20.4679
C23G10.2;Q10121,19.4047,18.8151,20.4643,20.9058,21.7385,21.5572,21.4254,21.8852
C23G10.2;Q10121,23.8342,25.1344,24.6626,25.4637,24.6447,23.6836,25.0163,24.7012
C23G10.2;Q10121,17.3718,20.5798,20.8305,18.5535,21.0974,19.7266,21.3048,21.3687
dhs-5;Q10130,16.9903,18.7062,18.7972,20.3772,21.6778,21.1002,19.5098,21.408
dhs-5;Q10130,19.709,20.9395,20.0847,20.7124,21.0214,20.6112,20.0386,21.5781
F46H5.3;Q10454,18.1354,20.4799,19.1432,18.918,20.4679,21.177,21.3491,21.6962
F46H5.3;Q10454,24.1675,22.7662,22.7851,23.0267,21.6744,21.0516,21.5141,20.8159
F46H5.3;Q10454,19.5191,18.5387,18.8748,17.8281,21.6739,20.7674,21.4731,20.9648
F46H5.3;Q10454,23.3939,24.6349,24.334,24.1156,28.0005,27.7453,26.3237,27.3986
F46H5.3;Q10454,23.4982,25.3335,24.5313,24.8587,21.8356,21.7717,21.3876,20.5017
F46H5.3;Q10454,19.8141,19.8937,17.1805,19.0417,19.4114,20.8034,20.6746,21.9228
F46H5.3;Q10454,19.4226,20.4412,19.0614,20.5087,21.347,21.2135,21.2534,21.2138
F46H5.3;Q10454,20.5579,21.556,21.5484,17.578,20.8696,21.1825,19.5977,21.2217
F46H5.3;Q10454,19.8986,19.1303,20.4131,21.5409,21.972,21.6945,20.1362,21.1147
B0286.3;Q10457,17.5922,20.3676,19.7596,17.4665,21.7333,20.5132,21.2536,21.144
rpb-2;Q10578,24.77,24.5278,25.2329,24.3124,23.5489,23.447,22.895,23.3589
rpb-2;Q10578,19.5277,18.6864,18.9917,19.8768,23.7059,23.7554,23.4672,23.7841
rpb-2;Q10578,19.3486,19.6421,21.8381,18.7204,24.7521,23.9724,22.7459,24.7656
rpb-2;Q10578,18.7519,18.6709,20.4821,19.0034,22.2376,21.1138,23.2306,22.8671
apl-1;Q10651,18.7428,17.1287,18.3333,20.4807,24.7173,23.6121,23.415,24.9424
elt-2;Q10655,23.257,24.4281,24.4086,25.2335,20.8113,24.2367,23.101,24.6403
tpi-1;Q10657,18.3661,18.8233,22.0632,17.2512,28.2037,29.1149,28.1895,28.7289
glt-1;Q10901,27.057,27.7581,27.7249,26.6436,25.2441,25.9425,26.4599,25.4915
arf-1.2;Q10943,20.0083,17.7773,20.1789,18.8502,21.1179,21.5503,20.8131,21.6659
tmbi-4;Q11080,21.0151,22.4338,21.9497,22.9498,24.9951,24.0019,23.707,25.3859
C02F12.5;Q11101,20.2754,18.837,20.7592,19.7586,20.4168,20.7658,21.056,20.5961
unc-78;Q11176,20.4294,19.6641,19.9554,17.552,25.6274,25.2491,24.2297,25.4774
sodh-1;Q17334,17.4639,19.028,19.2615,18.8694,21.8372,21.5182,21.0002,21.7502
sodh-1;Q17334,22.8295,23.2112,25.2313,22.865,21.7867,23.3336,22.6346,23.8513
sodh-1;Q17334,21.8678,23.5677,23.3445,23.5067,26.0621,26.3011,25.8968,27.1858
gld-1;Q17339,20.5459,19.4283,18.7529,20.2602,23.2915,22.2697,22.2302,21.8081
snr-1;Q17348,19.6137,19.3904,19.3142,18.855,21.8417,21.1592,21.1605,20.3946
usp-14;Q17361,27.5108,24.069,24.7019,21.5002,24.9383,23.5564,23.5212,24.9778
usp-14;Q17361,20.8996,18.9961,19.8937,19.6862,24.2654,25.129,21.4495,22.5637
usp-14;Q17361,18.841,19.1735,19.4625,18.4107,21.6676,20.842,19.9554,20.1156
usp-14;Q17361,23.506,23.9456,23.9638,23.0344,21.1163,20.2731,21.5264,21.5603
cul-1;Q17389,20.8687,18.1579,19.9824,19.5051,20.8058,20.3683,19.8033,21.5544
AC3.5;Q17405,26.4526,26.6406,27.5505,25.8701,25.2854,24.9788,25.2658,25.2097
AC3.5;Q17405,16.9532,20.5035,17.8359,18.4384,22.7273,22.4475,22.1667,23.5729
AC3.5;Q17405,24.3109,23.5818,24.4117,24.6615,22.1225,22.7822,23.0369,22.5569
AC3.5;Q17405,25.8977,26.3852,25.8035,26.1254,25.1365,24.1352,24.539,24.4658
AC3.5;Q17405,25.5291,25.8213,25.9289,24.6699,26.6302,25.3348,25.7952,25.8672
lin-24;Q17410,22.4926,21.0621,21.3823,21.453,20.3035,20.3853,20.9565,22.747
B0001.4;Q17413,18.2569,21.4069,21.4621,16.7211,21.653,21.6273,21.2192,20.6702
;Q17430,22.4281,22.9694,23.3707,23.7196,19.8627,20.7325,19.9033,21.908
pfd-4;Q17435,18.9877,20.3872,21.732,21.4533,21.4222,20.7672,21.444,21.1234
pmk-1;Q17446,17.7647,19.4777,21.0732,17.4768,24.0026,24.8155,24.5174,24.5366
pitr-3;Q17455,20.4991,19.167,20.3027,18.3179,24.9232,23.5283,22.4477,23.4507
unc-44;Q17489,18.6523,20.4449,20.2725,17.8274,20.8512,21.7666,21.1808,21.3537
;Q17542,28.6604,28.9296,29.3429,28.8674,28.6262,26.4375,27.5962,27.9533
;Q17543,21.0595,18.1547,20.2709,18.1497,24.1193,25.9248,24.6379,24.879
aly-1;Q17561,17.1787,18.9782,19.0335,16.4012,21.0102,21.4859,21.2528,21.3691
;Q17569,16.5116,17.7096,20.5637,19.5824,24.7796,24.7158,24.0277,24.7002
;Q17569,21.4757,18.8414,19.3256,17.9442,24.841,23.8033,23.6755,24.2301
;Q17569,20.2126,21.1051,18.6388,18.8233,26.5295,26.7531,24.7141,26.2802
;Q17569,18.5997,17.4243,20.3365,18.4985,24.0948,23.0404,23.7011,24.9816
;Q17569,22.0733,22.0612,23.2534,21.478,25.4365,26.3677,25.0759,26.1862
aqp-2;Q17571,18.8981,19.2943,21.7539,19.3235,25.3165,25.0885,26.7052,26.3769
aqp-2;Q17571,18.437,16.1672,19.8593,17.7419,21.4096,21.2616,21.0545,21.0742
rpl-24.2;Q17606,19.5802,21.1004,19.4153,18.4852,21.8354,21.0757,21.19,20.6229
arrd-25;Q17624,29.1389,29.6294,28.0998,27.4113,26.3975,25.8383,26.815,24.8267
arrd-25;Q17624,23.5159,24.0899,25.5247,23.2231,27.4086,26.0895,25.8001,24.9617
arrd-25;Q17624,25.3064,25.3654,25.4852,26.3587,21.0173,21.5645,21.3069,21.0377
arrd-25;Q17624,23.6102,23.8496,23.9288,24.2416,21.5169,20.2896,21.4739,21.7112
arrd-25;Q17624,18.6126,17.6788,17.9589,19.8311,21.4849,21.7484,21.3865,21.7413
arrd-25;Q17624,23.8454,23.4763,23.4165,23.6204,21.7897,20.8552,21.4305,20.2185
arrd-25;Q17624,24.6923,24.4571,25.8515,25.1966,21.9078,21.3863,21.0527,19.7627
;Q17644,22.4197,25.3711,24.5713,23.9571,24.7218,24.8361,24.2347,24.3893
;Q17649,18.8819,19.5227,18.319,18.6277,20.5672,21.4799,20.5198,21.6896
;Q17649,22.0131,22.6365,24.5089,22.5813,23.3292,23.976,23.8416,24.0884
;Q17649,16.8609,20.0853,19.3248,20.4042,20.8084,20.8386,20.5752,21.8637
amt-4;Q17663,18.9653,19.109,20.0999,17.2115,21.4706,20.9539,20.1771,20.2015
amt-4;Q17663,18.7632,18.4857,20.9901,19.7801,20.8353,19.7321,21.2232,19.5389
mthf-1;Q17693,19.1051,21.3279,19.0986,18.6353,20.5131,20.8863,20.9645,21.1939
;Q17698;Q23683,24.5889,22.4492,23.9676,21.4924,26.5275,26.9999,26.3402,26.861
;Q17698,17.6814,20.099,19.1807,18.8744,26.5765,26.6157,25.8323,27.1276
;Q17698,19.8231,19.2533,20.445,18.7406,21.3252,20.7575,20.1872,20.8073
;Q17698,19.7778,19.7936,18.9936,18.9199,21.6465,20.406,21.1837,20.6347
;Q17698,19.8405,20.3247,20.3162,18.1587,21.6775,21.6197,21.0708,21.6663
;Q17698,19.5534,19.6057,20.464,18.3395,21.7622,21.336,21.1838,21.1751
;Q17698,19.2657,19.0364,20.3199,18.6206,21.5315,20.4684,20.6106,21.803
ain-1;Q17740,18.9333,20.0127,19.645,20.9478,22.819,21.7557,21.4776,22.5084
atp-5;Q17763,18.4717,20.2289,20.1232,21.4802,21.9508,20.8767,20.9619,21.6488
pdi-2;Q17770,18.5494,18.6564,19.8275,20.2246,20.8471,20.6691,21.5061,20.5806
pdi-2;Q17770,23.0217,23.8332,25.8398,23.5902,25.9532,24.3774,24.0211,24.3742
hgrs-1;Q17796,22.1659,23.7169,23.0909,23.258,25.5909,25.5003,25.6421,26.0847
hgrs-1;Q17796,26.0026,28.2737,27.3946,26.6479,26.3865,26.494,26.868,26.87
hgrs-1;Q17796,18.5488,17.8637,19.4771,20.3452,25.9717,26.1714,25.5531,25.8428
hgrs-1;Q17796,25.5137,25.4334,26.4325,25.2988,26.8826,26.4288,27.2152,26.3716
pfd-1;Q17827,17.8102,15.3722,20.9609,18.0953,21.9519,21.5698,21.1516,21.1801
pfd-1;Q17827,19.2246,20.832,19.422,18.6454,21.5529,20.9127,19.803,21.6809
;Q17832,19.3039,18.6905,20.7496,19.6678,22.4399,21.4648,23.1911,22.5568
;Q17832,19.8961,18.167,21.7646,18.2915,20.9371,21.0724,20.9683,20.1854
;Q17832,19.7218,21.1263,18.1135,19.4952,20.465,20.8453,21.286,20.8164
hsp-25;Q86GU1,26.8668,26.9286,27.8019,26.9898,27.6594,28.1105,25.6261,27.4661
hsp-25;Q86GU1,17.8188,20.6317,20.6954,20.2086,25.5546,25.1737,25.316,25.6756
hsp-25;Q86GU1,19.5545,19.6061,18.2178,17.9215,27.6157,27.331,26.436,27.9946
hsp-25;Q86GU1,26.2906,26.9668,27.3975,26.811,20.9056,21.5705,20.7219,21.1434
hsp-25;Q86GU1,26.1003,26.9602,26.5314,27.1617,26.4961,27.5453,25.5187,25.2223
cks-1;Q17868,19.865,20.0921,20.0111,18.6563,21.3061,20.5605,21.526,20.8438
akt-1;Q17941,20.2693,18.0612,18.9799,18.755,21.9041,21.6989,19.6952,20.576
wdr-5.1;Q17963,18.8315,21.1356,20.2508,17.0923,21.6985,21.6021,21.0165,21.6195
pdi-1;Q17967,17.786,19.4811,19.6979,19.2057,26.8358,27.9267,26.8404,27.6687
;Q18012,18.0991,19.8708,19.8218,20.3915,22.864,22.5852,21.8622,23.4958
flu-2;Q18026,19.3126,21.1625,20.2179,19.2269,20.6365,21.538,21.1264,21.4213
nfx-1;Q18034,24.1337,24.369,25.8218,24.6212,21.9083,23.1052,22.5156,22.6383
nfx-1;Q18034,22.5246,22.7131,23.6104,23.0409,24.2682,24.2239,24.8206,24.3872
dim-1;Q18066,19.3122,19.6543,21.0284,18.3674,21.5001,20.2612,19.6368,21.7326
dim-1;Q18066,16.7244,19.0105,17.7064,18.7736,21.0811,20.6679,20.7362,20.0263
;Q18068,18.46,18.8525,19.2834,19.0112,21.8324,21.407,19.5729,20.014
;Q18070,19.3159,18.1505,19.8932,20.2168,21.9369,19.9023,20.9321,21.8846
;Q18091,21.9088,23.5313,25.6537,23.8575,25.3116,25.7633,25.1998,24.9053
;Q18099,20.8088,19.4671,20.4247,18.8262,26.1008,25.4094,25.5116,26.7005
;Q18099,25.0181,25.6221,25.2652,25.89,27.0991,28.6891,26.3915,28.0798
;Q18099,24.6247,24.7476,24.7656,24.7363,25.8504,24.9725,25.1316,25.6406
rpn-2;Q18115,19.4272,19.6771,20.6313,20.6164,27.6932,26.937,27.2276,28.7905
;Q18124,26.1669,24.5879,26.1136,25.9154,20.614,23.1467,22.164,21.1364
