geneName,log2 daf2_d10_01,log2 daf2_d10_02,log2 daf2_d10_03,log2 daf2_d10_04,log2 N2_d10_01,log2 N2_d10_02,log2 N2_d10_03,log2 N2_d10_04
"CELE_F40A3,2",14.0919,14.2743,14.1065,14.6738,14.2816,14.431,13.8835,14.893
"CELE_F40A3,6",17.2742,17.3224,17.3294,17.4795,17.4267,17.7866,17.698,17.8404
ugt-61,10.7269,10.8388,8.37215,13.352,14.4033,14.2823,14.3904,14.9369
"CELE_F59A7,2",15.9284,16.2796,15.8617,15.9795,14.1047,14.3896,13.7391,14.3096
cysl-4,16.18,16.594,15.9523,15.7408,17.2475,16.4339,15.9806,16.77
"CELE_F32D1,7",14.0554,14.2556,13.8513,13.4293,14.4343,14.0039,14.1883,15.0106
"F32D1,5",16.7429,16.6066,17.1366,17.2024,16.5395,15.3213,16.4678,16.6981
mcm-7,15.1685,15.1523,14.7274,15.2648,17.1668,16.9602,17.012,18.6166
hpo-18,19.7667,19.8798,19.7922,19.968,17.1346,16.9354,15.484,21.8596
dnj-19,15.6896,15.6201,15.409,15.4244,18.133,18.2717,17.6635,18.5155
cmd-1,18.7856,18.5656,19.082,19.3812,21.3193,21.4745,21.5099,21.5692
fkb-3,14.9956,14.9333,14.444,14.7402,17.3195,16.2544,17.9963,16.1224
"C05C8,2",13.0747,13.082,12.9031,13.0209,15.2955,15.217,14.9905,15.699
"C05C8,1",14.6285,14.9168,14.6328,14.559,16.1251,15.1926,15.6882,15.5894
"C05C8,7",10.5569,10.7919,10.7396,10.5878,14.2304,13.3872,13.5195,15.0088
"C10B5,3",15.8606,15.6421,15.678,16.0148,17.6881,17.2384,17.4521,18.0185
irg-1,14.1012,13.9742,13.7647,13.8342,16.0797,16.1524,16.2995,16.3414
catp-3,14.066,14.2975,13.8507,14.0304,15.4205,15.5946,15.083,16.8096
asp-8,13.3128,13.031,12.3235,13.3148,13.9691,14.2811,14.4246,14.6193
rpt-2,15.8524,15.8164,15.7459,15.5558,16.8913,16.8466,17.0504,17.0576
aps-1,10.2577,0,12.7605,13.0747,14.3639,13.7343,14.0494,14.3638
"CELE_M03F8,6",17.2797,17.13,15.9908,17.1598,14.273,13.5661,14.2964,15.1035
"C36C5,5",12.9933,13.3421,12.9086,13.1563,16.9474,16.7034,16.9441,17.2594
"C36C5,12",15.0267,15.0939,14.1105,14.6307,16.7138,16.5127,16.3061,15.5316
phat-5,14.6689,14.8401,14.776,15.1497,18.165,17.5798,18.3455,17.7201
phat-4,15.2958,15.2441,15.1564,15.4631,17.6639,17.7335,17.9856,17.8476
ftn-1,15.5535,15.6047,15.1225,15.4045,17.2234,16.3607,16.1975,16.3991
tag-196,16.2561,16.6918,15.7912,15.8084,19.9739,19.1597,18.929,20.6179
vps-60,16.2552,16.5879,16.1457,16.1632,19.7721,19.6047,19.7577,20.0879
grd-5,17.8875,18.5334,18.3058,18.586,19.3366,19.0307,20.0291,19.9822
"CELE_F41E6,12",15.13,15.6276,15.1102,14.5913,17.8711,17.3134,16.8422,18.7276
cyp-33c9,14.4275,13.8538,12.6055,13.4839,16.1365,17.0523,17.9082,16.894
natc-2,13.9456,14.073,13.8083,14.373,15.5173,15.337,15.296,16.5505
"B0238,11",15.6885,15.6327,15.911,15.5218,16.8005,18.1276,15.8834,17.7836
"B0238,1",15.1726,14.8012,15.6997,15.7699,19.4496,20.5169,19.3208,20.5819
atp-4,20.2532,19.9988,20.3313,20.3824,17.6006,17.8593,17.6202,18.0252
alh-4,16.1235,16.119,16.0618,16.1752,16.9424,16.9672,17.1894,17.6947
gad-1,13.5632,14.1154,13.2685,14.001,14.681,14.9358,14.9169,15.1493
erfa-1,16.2022,16.1554,16.1388,15.9624,16.7616,16.6586,16.9036,16.7016
hpo-19,16.3846,16.3304,16.3915,16.3058,17.138,18.0883,17.815,16.7302
gba-1,14.7746,14.4961,14.3836,14.6796,14.1576,13.8963,13.93,15.141
mtq-2,11.9119,12.2799,12.486,10.1608,15.8036,16.6459,16.5928,18.1278
"C33C12,10",14.6343,14.8382,14.4679,14.517,15.5722,15.452,15.4293,16.9266
dhs-13,14.1255,13.6974,14.4006,14.3876,14.9583,14.1616,15.2702,16.1337
"CELE_K02F6,7",12.2809,12.726,12.1591,13.0351,14.3612,14.4139,14.3101,14.8215
apd-3,12.9088,13.2649,13.7072,13.5544,13.5595,13.0006,14.8968,14.4006
"C03H5,3",16.129,16.1884,14.9472,15.106,17.1115,16.2832,17.0952,16.9138
nstp-4,15.188,15.3902,15.2264,15.4798,15.8714,15.5332,16.8288,16.3662
sdz-24,15.247,15.083,14.9244,15.3248,14.1287,14.0874,14.232,14.9868
alg-2,15.5358,15.5132,15.6668,15.9059,14.2826,14.245,13.789,14.8873
"CELE_T21D12,12",16.538,16.8045,15.9558,15.9942,17.3804,16.3393,17.0414,16.4753
pat-6,16.5555,16.7291,16.5725,16.7175,18.3027,17.87,18.1303,18.7684
"pqbp-1,1",13.193,13.9483,12.5992,13.8535,17.2592,16.4522,16.4034,16.9728
cpg-4,14.1582,14.3474,13.6471,13.3381,14.1344,14.23,14.176,14.5897
"C29G2,6",14.0716,13.9315,14.3849,14.224,16.4516,16.325,16.4182,16.5022
ugt-41,15.2758,14.2061,14.6849,15.8089,14.468,14.2564,14.4458,14.288
"F25G6,8",15.8555,16.1046,14.6961,15.7714,17.6278,17.6865,18.7499,20.0468
"CELE_F25G6,9",11.5706,11.2111,12.0964,11.9449,16.0698,15.2256,15.0842,15.647
symk-1,12.3452,11.723,12.2544,12.3188,13.3748,14.1477,14.4306,14.7775
sftb-2,14.8004,14.5421,14.6703,15.0129,16.7179,16.5292,16.6035,16.9785
"W03F9,1",15.4726,15.5113,15.1321,15.0194,17.2391,17.3887,17.6096,18.7192
dnj-22,12.2168,12.7239,12.6522,11.5602,14.5059,13.053,14.4284,15.1104
natc-1,14.5376,14.8923,13.8196,14.3021,16.1927,15.9218,16.7743,16.1173
mrps-2,13.9745,14.3234,13.3701,14.0559,14.3078,14.2807,14.3502,14.9436
mrpl-4,13.0991,13.4126,13.1389,13.5753,14.5159,14.3611,14.3998,15.0392
col-143,15.9868,15.9475,16.6841,18.5458,14.4896,13.8369,14.4938,14.8657
hpo-8,16.4197,16.299,16.2764,16.5445,14.4151,13.6759,14.2124,15.0825
flp-24,15.2908,15.0073,14.3737,14.6863,16.6695,15.7624,15.9957,17.0089
"CELE_F23F1,4",12.35,12.8155,11.8497,12.117,16.3514,14.9755,14.1526,16.54
"CELE_F23F1,5",14.2598,14.5354,13.7984,14.262,13.7121,15.3475,15.2076,15.9399
rpt-4,16.2845,16.1657,16.3905,16.3524,16.7074,17.0629,17.0271,18.5667
ugt-42,10.5935,10.7813,10.4922,10.7987,14.4131,14.2255,14.3645,14.3812
"C24H12,4",14.2796,14.415,14.1939,13.0827,15.3965,15.2799,15.9471,15.5372
fum-1,18.5564,18.4988,18.7602,18.9976,19.6313,19.9893,20.4685,21.5015
rps-22,19.0291,18.8844,19.4724,19.506,21.4515,22.0768,21.8025,22.1099
mnat-1,14.753,15.0024,14.4573,14.6582,15.2808,15.2579,15.2535,15.755
lmtr-5,16.1827,16.4499,15.7568,15.9317,13.987,14.4484,14.4157,15.1129
heh-1,17.4021,17.2121,16.4212,17.4604,18.7425,18.0553,18.1914,17.5221
lgc-34,16.6365,16.8356,16.8688,17.2421,19.4374,19.6076,20.1493,21.4958
tomm-22,16.2622,16.2375,15.8118,16.205,19.4932,19.1426,18.6605,19.3919
mct-6,15.3893,15.5108,15.6728,15.5516,16.4218,14.5937,15.8524,17.0082
ttr-6,19.0382,18.8897,19.0991,19.2167,20.733,20.8459,20.9431,21.478
aagr-4,13.5871,13.6422,13.6241,13.7502,16.8689,14.2712,16.3115,16.8644
srp-2,15.8843,15.9734,15.6865,15.9497,17.5072,17.2172,16.9787,18.0475
pho-14,16.1378,16.255,16.1067,16.3442,18.0541,17.6792,18.466,19.093
spp-13,13.5469,13.5961,14.6192,13.9264,14.7859,15.0521,15.1022,16.8924
tag-123,14.8536,14.7457,15.5033,15.8189,16.6327,15.5719,17.1977,19.6921
tth-1,19.2232,19.3087,19.1722,19.348,20.5026,20.1511,20.3245,20.6994
"F52H2,6",13.0113,13.3724,13.5479,15.0545,14.1656,13.9978,14.4582,14.5893
"F09G2,8",14.3996,14.8039,14.2056,13.9875,14.0305,14.3577,14.0694,13.4951
attf-2,17.705,17.8972,17.6463,17.6316,19.7488,20.0439,19.6756,20.5487
"CELE_F09G2,2",10.6252,10.8013,10.6498,10.8193,17.6099,17.3393,17.3961,18.1511
"CELE_W02D7,5",14.9203,15.1487,15.2486,15.1943,14.2,14.38,14.1671,14.9699
sel-9,16.132,16.5258,16.6644,16.8155,17.7011,18.3771,18.5791,18.351
hil-4,13.1644,13.4166,13.0347,12.6943,17.2775,17.0976,17.3749,17.3381
clec-223,13.2907,13.1305,12.5488,12.7948,15.5677,15.9253,15.7824,16.5457
rpl-38,18.062,16.9422,17.8118,17.6971,16.6397,17.6598,19.2259,17.3347
pro-2,12.8248,13.8524,12.2592,13.6587,14.1711,14.3773,13.7817,14.7743
pas-1,17.144,17.0854,17.4613,17.4149,16.0988,16.409,16.73,16.5686
"C16C2,4",14.3459,14.4299,14.1994,14.5736,17.7629,17.2385,17.5953,17.6855
"C25A1,1",13.6342,14.1116,13.622,13.7781,16.5244,16.1778,16.445,17.0129
"C27H6,8",15.9085,15.6287,15.8741,16.0285,17.1111,17.0539,17.1039,17.6828
ruvb-1,15.9838,15.6658,15.8876,15.9148,17.7744,17.4901,17.6012,17.3974
"C29F3,7",14.2533,14.137,14.3538,14.2401,17.0012,17.4709,17.5604,16.666
"C29F7,1",13.8044,13.9735,13.5721,13.5904,14.1977,14.1713,14.3518,15.09
"C29F7,2",15.5916,15.4027,15.5155,15.4858,16.7392,16.9718,16.9673,16.9686
"C29F7,3",15.732,15.6035,15.1761,15.9304,17.2489,17.279,17.1882,17.9962
"C31C9,2",18.0588,18.1783,17.9485,17.8108,20.3848,18.2521,18.2369,19.9457
ethe-1,15.5935,15.7286,15.1399,15.4675,14.5145,13.4147,14.3288,14.3771
col-179,16.4614,17.0738,17.4085,17.5212,20.409,20.263,19.9475,22.435
idh-2,16.1624,16.3267,15.9825,16.3609,17.4197,17.426,16.8146,18.0454
aspm-1,13.6034,13.2825,12.9086,12.5449,13.6112,13.6441,14.4243,14.9936
sams-1,17.6296,17.4586,17.8768,18.0223,18.9846,18.5892,19.0045,18.8469
"C49F5,7",17.6721,17.5498,17.1696,17.4932,16.0813,16.9606,16.8821,17.6191
nasp-2,15.8313,16.2199,16.3357,16.518,18.3571,18.4845,18.4423,19.474
ril-1,18.1665,18.2967,18.1843,18.5122,19.1567,19.9444,18.9038,20.1839
hda-1,15.1358,15.0549,14.9602,15.4097,17.3356,17.5587,17.8357,18.2115
"CELE_D1086,3",15.9363,15.7956,16.5168,16.5189,16.2669,16.9688,16.4211,17.539
"CELE_D1086,1",17.4694,17.5047,17.4768,17.8374,18.4616,16.2524,16.9303,20.9454
"CELE_D1086,6",16.0126,16.0167,15.041,14.8835,17.8494,15.8001,17.5402,18.003
mpst-1,15.4564,15.4828,15.4831,15.5216,15.6366,15.9523,17.3401,16.7931
"CELE_D2023,4",14.7573,14.8209,14.8979,15.4481,16.6025,15.9574,17.0615,16.7215
pyc-1,15.9448,15.9423,16.4358,16.2356,17.0228,18.0102,18.1716,18.1742
"CELE_D2023,6",12.0442,12.2615,12.4835,12.6816,13.9339,14.0212,14.3364,14.8378
clec-17,15.2997,15.7451,14.3387,15.8963,13.843,14.239,14.3072,15.1746
egl-21,14.8505,15.0111,14.6559,14.7925,16.6214,16.4769,15.7625,17.4287
tkt-1,19.2196,19.0896,19.7079,19.7538,20.0369,20.1567,20.2663,20.517
ech-8,14.7455,12.3229,16.3345,13.0771,14.354,14.4221,14.4194,14.8335
lipl-7,12.496,13.0691,13.077,13.1351,16.1991,16.1567,16.0329,16.3675
pes-7,11.1336,11.8726,11.0748,11.2504,14.2689,14.3687,14.2699,15.143
col-98,9.32899,9.68149,10.8421,10.739,14.2742,14.4109,14.4902,15.104
"CELE_F15A4,6",14.6649,15.0363,14.8451,15.2355,14.4397,13.9003,14.4209,14.6681
"CELE_F21A3,3",14.5461,14.5406,14.6733,13.8911,14.0268,14.2668,14.4078,14.4067
pyk-1,15.7887,16.7427,15.5286,16.3482,17.9598,17.6444,17.5239,18.4297
mrpl-54,15.5786,15.1139,15.9701,16.1971,17.5317,17.649,17.1058,17.6883
"F37H8,5",18.8634,18.7123,19.1439,19.1873,21.5452,21.5132,20.4268,21.6357
"CELE_F55B11,4",16.5085,16.4666,16.0703,16.8503,14.511,13.746,13.8957,14.3829
"CELE_F55B11,2",18.539,18.765,18.3808,18.3921,20.1323,19.8222,20.0248,20.1638
xhd-1,15.2647,14.9998,15.4589,15.3773,17.1055,16.82,16.7278,17.4776
"CELE_F55B11,3",16.8356,16.9094,17.2451,17.3701,19.3908,20.5451,19.9766,21.8882
haf-3,14.3249,14.3974,14.1336,14.1955,14.4189,14.3514,14.4563,15.0246
copz-1,15.831,15.7963,16.443,16.9831,18.1079,18.5305,17.7768,18.7597
ctg-1,14.9964,14.8527,14.4841,15.1088,15.82,15.5321,15.7091,18.1031
ran-1,18.7533,18.7183,18.6282,18.9842,20.408,19.9243,20.3888,20.8767
"K01G5,5",15.4812,15.5881,15.276,15.3199,15.9058,15.9388,16.0923,16.2694
tbb-1,17.5078,17.781,18.0357,18.0035,18.64,17.8122,17.073,17.2108
aipl-1,14.9206,15.1011,15.0694,15.3696,16.8822,16.88,16.3195,16.8629
"CELE_K10C3,5",14.7986,14.5089,14.5733,14.5431,16.591,16.0347,16.6128,15.9801
dld-1,17.7782,17.8711,18.0003,17.9905,18.5748,19.6008,18.3386,19.3918
"CELE_LLC1,2",17.2866,17.3853,16.8709,17.1067,20.7995,19.5975,19.6402,21.0829
top-1,11.351,12.2283,10.1692,10.7656,13.7907,14.4403,13.9444,14.7201
arrd-14,15.2256,15.5665,15.3306,15.545,18.0345,18.1099,18.4304,18.099
pes-9,18.5697,18.4604,18.3449,18.5021,18.8796,18.8817,19.0321,19.1154
"CELE_R11H6,4",13.6049,15.0818,13.3206,13.6379,14.1509,14.3895,13.7935,15.0512
pde-12,14.1767,14.9034,14.5089,14.2376,15.8755,15.7484,15.4158,15.3422
grl-7,10.6696,10.8195,10.5108,10.8087,14.3624,14.2354,14.11,15.17
igdb-2,14.1949,14.3199,13.9302,14.2766,13.8609,13.852,15.374,15.1624
dhs-4,14.9569,15.5088,14.4966,14.8416,16.2589,15.4568,15.6914,17.3429
pfd-3,16.2381,16.3016,16.1484,16.1601,18.075,18.6156,18.1299,19.0479
"CELE_T13F3,6",14.6403,14.5838,14.6801,14.8707,17.5273,18.2894,17.7765,17.6262
"CELE_T20F10,2",13.5136,13.2141,13.3119,13.7488,13.2632,14.1817,14.4638,14.9434
"CELE_T26E3,4",14.6759,14.8551,15.0025,14.3652,14.0231,14.4176,14.3021,14.5771
tba-7,18.5745,17.9194,18.2515,18.6129,14.3454,14.4809,15.0466,15.5782
"CELE_T28D6,3",10.7356,10.7764,10.7739,10.7628,14.1825,14.1904,14.3223,15.0485
ogt-1,10.8978,12.1086,13.3074,12.1164,13.5552,14.1319,14.2501,14.7894
pptr-1,16.0627,16.2388,16.2035,16.2029,16.8589,16.2225,17.2554,17.5043
mrpl-12,17.6021,17.7545,17.3046,17.6244,17.5166,16.274,16.6921,15.7823
"CELE_W09D10,1",14.6527,14.5841,13.7782,14.2406,11.7265,13.3276,13.2564,14.322
"CELE_W09D10,5",10.5235,10.8691,10.3955,10.6447,15.5746,14.3861,15.2005,16.3085
mrpl-37,13.7526,13.4717,13.9687,14.2495,15.8206,16.0229,16.0095,16.1857
"mop-25,2",12.1824,11.8404,13.1866,13.4429,13.4866,14.3748,14.3558,15.1736
"CELE_Y53C12B,1",13.5164,13.3593,13.7631,13.779,15.0817,15.5473,16.6959,16.2497
pno-1,13.1,12.7656,13.067,13.1069,15.2332,13.5846,14.5001,15.9602
nos-3,15.1529,15.332,14.8774,15.1338,17.5084,16.9669,17.16,17.8042
"CELE_Y57G11A,4",14.2845,14.0281,12.97,13.6305,14.4916,13.8579,14.2477,15.1745
"CELE_Y57G11B,5",17.6886,17.6831,17.6313,18.2653,19.6851,19.651,19.5038,20.6855
"Y57G11C,3",15.8086,15.9544,15.5288,16.0597,16.4992,16.2384,17.3291,17.0892
coq-3,14.3471,14.4766,14.6212,14.2213,15.341,15.8151,16.1303,16.5456
nuo-3,15.9569,15.9059,15.8245,16.0898,17.378,16.7092,16.8219,17.0917
rps-18,19.1293,19.0693,19.0347,19.1477,19.0494,19.5465,19.5922,20.0542
"CELE_Y7A9A,1",13.9793,14.1158,13.9002,15.1013,14.5058,14.2922,13.7446,14.3242
frg-1,14.72,14.9496,13.9442,14.6013,16.3948,14.9752,14.7428,17.056
"CELE_ZK909,3",15.945,15.8291,15.9225,16.0932,18.498,17.6708,18.7552,19.736
rps-19,18.3089,17.9905,18.5811,18.4263,19.928,20.1498,21.112,20.7078
"CELE_F26E4,2",11.3866,11.2256,10.5498,11.6861,14.3893,14.1042,14.2735,14.8486
"CELE_F26E4,6",15.2993,15.101,15.5126,16.042,14.5,14.3178,14.2293,14.9864
acs-2,12.5307,13.373,13.1314,13.4937,13.6274,14.5213,14.5216,12.8915
lsm-5,14.7908,14.8258,14.419,15.4692,11.9908,13.9778,13.5934,14.8266
"C24D10,6",14.8352,16.1367,14.8321,15.243,14.7135,15.5571,15.11,16.5664
perm-4,20.6811,20.6478,20.8678,20.7623,22.2937,21.906,21.9616,22.6867
perm-2,20.8599,20.8955,20.8945,20.9914,22.9011,23.3929,23.2079,23.9092
pas-6,17.1949,17.1339,16.8423,16.713,18.4683,17.6487,17.5851,17.9474
vps-37,15.29,15.0825,15.1631,14.9325,15.3996,14.8933,14.704,15.7491
"CD4,3",14.0579,14.4197,14.7181,15.0618,15.6042,13.7205,18.365,17.0592
"CELE_F15B10,3",10.663,9.29595,9.6404,7.51643,14.2938,14.0446,14.4551,14.7206
rfc-2,14.5113,15.3645,14.3332,15.0784,14.485,14.4058,14.3286,14.9054
"CELE_ZC416,6",12.0662,12.0639,12.0474,11.3788,14.4266,14.1122,14.2625,14.5386
"F33D4,4",10.6751,10.6757,10.6667,10.6643,16.218,16.9963,16.4062,18.1212
rme-2,10.7095,9.86933,10.7145,12.2826,13.5116,14.6794,14.7574,15.0616
"CELE_ZK185,3",14.494,15.0188,15.0733,14.8515,14.4389,14.1916,14.2257,14.2425
"F37C4,5",19.5098,19.5107,19.6354,19.6357,20.3835,19.9422,20.2727,20.5564
kgb-1,14.7853,14.6822,14.2987,14.7195,17.3056,16.8916,16.5797,16.8542
"T07A9,8",14.7251,14.9876,14.0479,15.3132,18.2507,17.6985,16.655,17.7968
nog-1,15.6933,15.3515,16.0157,16.0357,17.5705,17.666,17.7148,18.4347
"CELE_T07A9,10",10.1787,11.7221,11.5357,10.6987,14.4007,14.0223,13.9946,14.5746
May-02,20.9056,20.7378,20.8057,20.9507,22.7019,22.5385,21.8244,22.0103
"B0546,5;CELE_F16D3,6",11.6986,12.3552,10.904,12.4065,13.9256,14.3151,14.2982,14.7581
"C02B10,3",17.1433,17.6292,16.9695,17.0254,18.7516,18.0305,19.016,19.7923
"C02B10,4",16.5553,16.1496,16.5064,16.8076,17.1751,17.2407,17.2896,18.0659
snpn-1,15.0517,15.3376,16.0981,15.7809,16.6453,16.3087,16.9104,16.5973
pdhb-1,16.5584,16.5351,16.401,16.4886,17.8141,18.0076,18.1226,17.4173
grd-10,17.0409,17.3046,16.6365,16.9654,17.6524,17.1377,17.7978,19.1758
hoe-1,15.995,15.981,15.6443,16.0516,16.7614,17.1378,16.4185,17.8532
tim-17,10.4291,10.2337,11.3402,10.7408,14.4257,14.2379,14.476,15.0857
rpl-20,17.1453,16.686,17.1299,17.5723,18.7338,19.0815,18.8556,19.46
set-9,13.3489,13.2535,12.3291,12.7824,14.3084,14.3986,14.0411,15.1004
fnta-1,14.4616,14.4244,14.8296,14.8189,17.1665,17.9186,17.5669,17.777
cogc-8,11.6301,11.4082,10.4845,10.2879,14.4579,14.3447,14.3882,14.2537
"CELE_R02D3,1",16.1336,16.2078,16.4285,16.7558,17.3043,17.4387,17.9752,19.0965
"CELE_F42G8,10",16.0168,16.2871,16.497,16.6908,19.0677,19.6206,19.3935,19.3359
moc-3,10.504,10.5808,10.674,10.5799,13.9477,14.39,14.2491,15.1703
sph-1,15.9362,15.4237,16.0751,16.1687,16.3317,16.3773,16.7937,16.5774
isp-1,18.9932,18.9704,19.5734,19.7643,20.4215,19.7816,21.4363,20.8588
"CELE_F56A11,5",14.3006,14.5164,14.7462,14.3776,16.2435,16.7691,17.1259,16.1218
gex-2,13.2918,13.1091,13.5236,10.8599,17.038,16.2533,17.0865,17.2929
acdh-3,17.5762,17.46,17.5175,17.6205,18.3865,17.9168,17.8723,19.0875
"CELE_K06A5,2",9.96791,10.8688,10.6818,10.6075,14.2971,14.4288,14.3605,14.577
alh-5,14.0304,12.75,13.4869,12.7466,16.426,16.1753,15.413,17.0263
"CELE_T22B11,4",14.1318,14.1551,13.7638,14.1265,17.2206,17.1694,16.7901,18.148
lam-1,17.3144,17.4826,16.9655,17.3955,18.7258,18.5282,18.843,19.1897
"CELE_W03F8,4",15.8608,15.7224,15.997,15.9595,19.2847,19.768,18.6246,18.8975
"W03F8,3",10.447,10.632,10.7341,10.7395,14.5043,14.0824,14.2611,14.9102
tni-4,14.5417,14.6361,14.3896,15.0858,17.5036,17.2197,17.5135,18.5363
"CELE_F48G7,5;CELE_F48G7,8",13.3246,13.9128,13.6842,13.1874,13.6132,14.4329,14.0656,15.0949
hacd-1,11.5173,11.774,12.4021,12.3568,14.3026,14.0607,14.4526,13.9755
"CELE_K11D12,7",16.1052,16.1088,15.762,15.7018,18.285,18.0978,18.343,18.4852
pqn-51,13.7265,14.1591,13.5368,13.6135,14.3746,14.1686,14.4566,14.6563
cyp-35a5,9.52532,14.385,11.5126,11.1273,13.9136,14.2754,14.146,14.5597
cyp-34a8,13.3872,13.7279,13.6865,13.481,14.2783,14.0727,14.1512,14.8657
nlp-31;nlp-29;nlp-28,17.0218,16.596,18.0584,17.7915,14.3037,14.1755,13.9915,15.1364
"C14C6,6",13.0853,13.7169,13.3126,12.0355,13.9848,14.2149,14.046,14.6697
"C14C6,2",18.1358,18.0947,18.2109,18.3582,16.7567,18.2178,18.514,18.9889
cpn-4,15.9169,16.0773,16.6089,16.3121,17.3839,19.6296,19.6041,19.7217
prp-17,13.0064,12.9863,12.6842,15.3851,15.7022,15.6162,15.0561,15.8031
zig-7,14.5186,13.8993,14.1621,12.6164,14.4281,14.4126,14.285,14.9236
"CELE_F54D7,2",15.564,15.0541,15.6455,16.0001,17.4186,17.1949,18.296,16.9522
"CELE_F57B10,8",12.2122,12.9145,12.3936,13.3081,14.5096,14.2593,13.7157,14.3289
"CELE_F57B10,5",13.4422,13.8506,12.7263,13.8522,17.3109,17.6931,17.864,17.5597
bag-1,15.9308,15.3552,16.0986,15.6193,17.6897,17.3668,17.3986,17.5942
"CELE_F57B10,4",10.5922,11.3427,10.7832,10.741,14.3847,14.3554,14.4111,15.1437
app-1,16.3868,16.3531,16.2689,16.5825,17.2505,16.8622,17.4066,17.7498
"CELE_F33D11,10;CELE_Y65B4A,6",16.597,16.4044,16.7407,17.0386,17.5808,17.6495,17.9482,18.0541
vpr-1,16.3715,16.4676,16.5172,16.4859,16.1275,16.9464,17.286,16.7134
usp-39,14.8395,14.5675,14.2555,14.6199,17.1987,17.5622,17.4586,17.3255
bath-4,12.3005,12.4578,12.7985,11.7361,18.5629,18.854,18.154,18.5784
fgt-1,16.1965,16.9245,16.1398,16.5422,17.5601,17.2049,18.2462,17.4584
nep-2,13.9909,14.27,13.3517,13.9754,16.3171,15.9328,18.271,17.5182
clec-150,14.8179,14.8669,14.1792,14.3095,18.2007,18.3538,18.6807,18.3952
inx-13,16.3864,16.2764,16.6632,16.4819,18.5513,18.3986,18.5471,18.538
"CELE_ZK484,3",15.0236,14.9874,14.5071,14.5622,17.3571,17.0566,18.0329,18.6165
haf-9,15.72,15.8503,15.4268,15.8221,16.9988,17.2206,16.994,18.5772
msrp-2,14.7568,15.3381,14.1393,15.1762,17.2256,17.6289,17.7671,17.8833
pck-1,18.8189,18.666,18.9646,18.9546,19.5619,20.0027,19.698,19.4566
"CELE_W10G11,19",13.4844,13.354,13.359,13.0013,14.3157,14.4247,14.1826,15.0525
"C17F3,1",10.718,10.847,10.7348,10.8167,14.3986,14.1706,14.0816,13.6638
"C34B2,5",14.4121,14.6544,14.044,14.56,16.472,16.6418,16.961,17.0526
lonp-1,14.53,14.3509,14.8004,14.8639,16.5053,16.7617,16.6367,17.718
"C34B2,10",14.5609,14.8225,14.5198,14.4137,17.7761,17.0978,16.9972,17.8949
sdha-2,15.6538,15.6585,15.2447,15.5743,17.0181,16.8619,16.7939,17.9772
"C34B2,8",15.438,15.2022,15.438,15.691,18.6705,17.8334,17.5255,19.0842
riok-1,13.8507,14.048,13.6131,13.6894,17.2187,16.3893,17.0942,14.1212
"CELE_F56C11,3",14.6775,14.264,14.4312,14.9856,14.3269,14.3779,14.3895,15.047
"CELE_K02F2,5",15.445,15.3495,15.6384,15.5966,16.5292,17.135,15.9296,17.4234
teg-4,14.9684,15.2935,15.1205,15.503,16.4849,15.7052,15.5211,16.6289
"CELE_K09H9,8",14.312,14.1341,14.0807,14.1926,15.0294,15.3497,15.3044,15.5324
lpd-6,14.8647,15.1524,15.1267,14.9362,15.7407,16.4089,16.4588,16.8704
"CELE_K09H9,2",10.7077,10.8621,9.72534,10.4585,13.3122,14.3542,14.7798,15.1138
"CELE_K12C11,1",17.442,17.2468,17.7648,17.8637,19.1598,19.4433,19.4273,20.1075
"CELE_W10C8,5",16.9983,16.7607,16.9042,17.1773,18.2098,17.943,18.0321,18.1717
nol-5,17.314,17.2517,16.9615,17.0447,19.0166,18.909,19.1579,19.4727
"CELE_W01B11,6",15.1422,14.8062,15.6403,15.4936,13.6548,14.1308,14.4406,14.4286
"C35B1,5",18.4338,18.2844,18.4166,18.5504,18.4475,18.5239,18.6854,19.6981
"C11D2,4",13.2293,12.98,12.432,12.6543,16.1899,15.5029,15.3195,16.4995
"CELE_F53H1,3",12.1218,11.6956,12.2649,12.2672,18.9684,19.6021,18.7396,19.1317
"CELE_F53H1,4",13.7389,13.5509,13.3732,13.8643,14.5168,14.0704,13.7071,14.4439
"C17H12,8",13.6774,13.8907,12.8206,14.1656,14.2663,14.2799,13.9916,15.0485
"C17H12,11",15.9239,16.2015,15.1525,16.9338,18.1004,17.6605,17.9986,18.9928
"C17H12,4",14.9312,16.2533,15.1964,15.0928,15.4372,18.2196,15.9195,15.4272
"C17H12,2",11.5362,12.6948,10.3977,13.031,14.4906,13.4287,14.2538,14.3364
dyci-1,15.4791,15.587,15.3628,15.1928,16.9487,16.7495,16.3803,17.8665
faah-3,11.2622,10.9637,10.4137,10.4085,14.2579,14.0541,14.4861,14.5716
"CELE_F57H12,6",14.9308,15.3607,15.5753,15.354,17.5757,16.5029,16.3529,16.1212
mec-17,14.5242,15.2785,13.6396,13.832,15.5195,15.7071,16.0177,15.7241
ech-5,16.3,16.3066,16.7907,16.8647,16.309,16.3707,16.2863,17.111
mrpl-2,14.9163,15.1825,14.2288,14.6334,14.8145,16.0811,17.3388,14.5951
"C05D2,8",12.9701,12.9628,13.0798,13.0414,14.2521,14.2658,14.2192,14.5316
"C34H4,1",17.328,17.4713,16.8386,16.9151,14.1314,13.5835,14.4328,14.9673
