geneName,log2 eat2_d1_01,log2 eat2_d1_02,log2 eat2_d1_03,log2 eat2_d1_04,log2 N2_d1_01,log2 N2_d1_02,log2 N2_d1_03,log2 N2_d1_04
nid-1,15.6526,15.4141,15.539,15.5851,15.4958,15.5816,15.7085,16.0441
"C41G7,9",16.9669,16.0529,16.7535,16.333,16.6698,16.1723,15.9861,16.6206
pqn-41,14.494,12.9835,13.949,12.8942,13.8347,12.9144,13.0448,13.8905
"CELE_Y47D3A,29",14.6407,13.1829,13.5853,13.519,13.6807,13.7532,13.9167,13.3376
"CELE_ZK1058,9",16.7989,16.468,16.6557,16.6844,16.2281,16.1986,16.0855,16.174
"CELE_Y54G2A,57",10.4478,9.78613,9.61422,9.26915,9.9335,9.61441,9.95554,9.90606
fln-1,19.0935,18.9925,19.1139,19.1294,18.579,18.9568,18.8133,18.9341
laf-1,16.265,16.3356,16.6046,16.2001,16.4929,16.5827,16.6007,17.0489
glb-17,10.8534,10.4517,10.351,11.1402,9.92673,10.8158,10.6431,11.9304
tdp-1,14.7934,14.1434,14.2011,14.0996,14.1205,14.3284,14.5208,15.1833
crh-1,13.3174,12.7626,13.5573,14.5897,13.8609,14.6504,14.7412,13.9551
sql-1,13.9624,13.9948,13.6713,13.9639,13.9243,14.0969,14.0775,13.774
"CELE_T27D12,1",16.5229,18.6313,17.15,17.3316,17.2134,16.7007,18.0856,16.3618
ech-2,15.2268,15.21,15.4537,15.2067,15.4746,15.4541,15.3111,15.4828
"CELE_Y25C1A,14",10.3836,10.229,10.3156,10.6006,8.05732,8.08729,8.24811,8.60377
bca-2,15.9383,15.5664,15.7935,15.9279,15.698,15.4389,15.4239,15.6769
hum-4,15.363,15.3553,15.4808,15.3747,14.9839,15.3098,15.2725,15.0179
pyk-2,16.3766,15.844,15.7824,15.9051,15.4312,16.0722,15.8019,15.6845
"C39E9,8",13.8869,14.2072,14.4527,14.9011,13.794,13.455,14.1458,14.2938
"sir-2,1",12.518,13.1597,11.9265,12.552,13.0108,11.5127,12.045,12.7589
mars-1,17.5047,17.7192,17.6488,17.9153,17.5437,17.798,17.8357,17.7306
rsd-2,13.6852,12.8247,13.3077,13.0535,13.1518,12.6455,13.3009,12.8939
asd-2,16.0593,16.2714,16.3993,16.7117,15.564,15.6504,15.5528,15.6029
dct-16,21.3791,21.5364,20.9389,21.0605,21.8063,21.6329,21.7876,21.4356
larp-1,16.5675,18.1737,17.4056,16.9244,17.7569,18.0856,17.6356,17.8971
sup-26,13.9338,14.5134,13.423,15.1438,14.0877,14.0049,14.9038,14.9079
sup-26,16.5228,16.1825,16.361,16.7393,16.5432,16.029,16.2571,16.4463
mdt-9,12.1592,12.5789,12.302,13.1742,12.5432,12.2465,12.4063,12.8396
nstp-10,14.0094,14.6109,14.3254,14.5632,14.063,14.69,14.7288,13.72
rbc-1,13.8811,13.5275,13.3716,13.3032,12.9374,12.8799,13.8704,12.5352
"CELE_Y58A7A,1",15.5042,15.1659,15.2766,15.3028,14.8739,14.3893,14.7136,14.7237
"C02D5,4",17.3292,17.3042,16.7899,17.3348,17.4555,17.4075,17.3801,16.9695
dnj-25,14.1335,14.0051,14.23,14.2826,14.0475,13.7144,13.403,14.3581
cup-5,11.587,12.4876,11.3032,10.9047,9.44543,12.1243,11.486,11.312
ehs-1,14.556,14.1449,14.2052,14.2286,14.6356,14.4746,14.3659,14.7057
snx-6,14.9704,14.9685,14.7243,14.9794,15.0263,14.7453,14.7769,14.699
unc-70,15.0675,14.4112,14.4339,14.5402,14.1192,13.8102,13.7818,13.9644
"CELE_Y111B2A,12",15.0091,15.6901,14.8537,15.085,15.6213,15.131,15.2068,15.4371
"CELE_ZK1127,13",13.6789,13.5366,13.2151,12.702,13.1727,13.4289,13.5608,14.0602
"CELE_F45F2,9",14.1894,14.3743,14.3848,13.9278,13.4391,13.8315,13.637,13.5605
"CELE_F54C8,7;F54C8,7",14.4126,13.925,13.7192,14.548,13.7234,13.9088,13.549,14.2092
"CELE_F17C11,11",12.7851,12.1451,11.6475,11.8016,12.0775,11.333,11.0192,11.5499
try-10,15.2836,17.1208,17.0758,17.0703,15.2849,16.9659,16.7338,16.798
gut-2,16.3478,15.4229,15.7555,16.0479,16.2024,15.586,15.6821,15.8854
"CELE_Y49E10,21",13.6021,12.9973,13.2053,12.7023,13.4473,12.2049,12.8441,13.163
lgg-2,8.127,11.2448,10.5793,6.59614,8.94131,10.7773,11.0173,9.36856
dnc-1,15.5062,15.912,15.1213,15.094,15.7,16.0532,15.63,14.8353
iars-2,14.4641,13.9225,14.1018,13.7772,12.7914,13.2651,13.3649,13.7927
"CELE_Y60C6A,2",10.0854,10.8865,14.1933,11.6291,11.7868,10.5776,10.8487,9.16438
ttr-44,16.8698,16.5352,16.4209,16.9204,16.6907,16.6122,16.0871,15.558
"CELE_H01G02,1",15.2293,16.7565,16.2407,17.2472,16.65,16.9479,16.9159,16.9702
"CELE_Y48G1C,13",14.5687,15.6607,17.1736,15.8337,17.2215,17.2223,17.1539,17.7451
dnj-14,14.5256,13.6739,13.9138,14.1567,13.6811,13.7115,13.5524,14.5919
"CELE_T05G5,5;CELE_T05G5,5;T05G5,5",15.1036,13.656,14.171,14.2689,14.5087,14.6305,13.6822,14.3835
nhr-49,14.6247,13.7971,14.4121,12.4385,13.746,12.7343,12.6706,13.8301
"CELE_T23B5,4",13.2234,13.548,14.1837,13.2386,15.4143,14.9331,15.0117,14.5449
"CELE_Y116A8C,30",15.6601,15.8155,15.8651,15.2826,16.038,15.612,16.2698,16.2777
"CELE_H19N07,3",14.4923,14.793,15.2333,15.1977,14.6,15.3757,15.3097,15.0714
"CELE_Y95B8A,8",14.5717,14.3764,14.5088,14.2805,14.575,13.787,13.7141,14.4977
nceh-1,10.5847,10.3425,10.3688,10.6562,9.97093,9.81044,9.96827,9.86602
fkb-1,12.6991,13.4666,12.0446,14.1577,11.8957,11.8389,10.8316,12.4554
ttr-25,15.2051,15.4757,15.2917,15.5816,16.0788,16.6334,16.4358,15.7721
"CELE_T21F4,1",14.4394,14.532,14.6728,15.0724,14.2647,14.2885,14.1188,14.9857
otub-3,14.7328,14.6608,14.409,14.806,14.8471,14.6024,13.9978,14.0923
mca-1,14.0464,13.4527,13.556,13.217,13.841,12.9175,13.8962,14.3207
"CELE_F32B4,4",14.2962,13.0021,12.7488,13.9084,13.3652,12.6779,13.2279,12.8575
"CELE_T04C12,11",15.1736,14.5233,13.4936,15.0822,13.6944,12.6014,12.9935,12.7547
"CELE_W05B5,1",15.8967,15.3037,15.0779,16.1306,14.7961,15.0963,14.9334,15.364
lea-1,12.2993,11.1815,11.71,10.9765,12.4064,12.415,12.0197,11.7853
strl-1,15.2413,15.3217,15.4304,15.5624,14.9827,14.7949,14.9471,15.0478
iff-1,18.9323,19.9046,18.8725,18.8584,19.4837,19.5057,20.2759,19.2795
iff-1,10.5272,10.3024,10.3885,10.2391,10.0025,9.91093,9.92299,9.93379
pgp-6,14.4105,14.1082,14.5224,14.4945,14.4672,14.4681,14.5162,14.6931
atgp-2,14.1832,13.6913,13.777,14.3892,14.3081,14.3377,14.0762,14.2088
pqn-87,14.8454,14.4567,14.2969,14.592,14.4015,13.8825,14.0219,14.3535
"CELE_Y66D12A,8",14.2739,13.4259,13.9744,13.6952,13.656,13.7889,14.2471,13.8052
lin-52,10.6541,10.2457,10.4099,10.6204,14.2163,14.1497,13.8436,14.2978
trx-2,15.1109,14.6252,15.1317,16.0302,15.4199,14.769,14.6466,15.5166
"CELE_F55A11,6",13.6279,10.8513,12.922,12.1056,12.1082,12.8363,12.2855,13.0765
gsp-1,16.3106,15.8067,15.3269,16.1525,15.9691,15.7299,16.1104,16.072
"CELE_ZC434,9",14.7749,14.4957,14.4811,14.4782,14.4449,14.2826,14.1849,14.7679
mif-2,15.8618,16.3268,16.0943,15.7861,15.4577,15.8971,15.7176,15.8197
math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;math-33;usp-7,15.8517,15.7357,15.5156,15.8378,15.684,15.582,15.5587,15.577
sec-61,18.6266,18.4495,18.7178,18.6812,18.7537,18.5199,18.7378,18.6235
cdc-26,12.1388,13.967,11.5064,14.2657,13.3798,13.8323,11.3941,13.2825
"CELE_F38A1,8",14.8403,14.4808,14.627,14.8873,14.9371,15.0115,15.2323,15.1116
spc-1,16.4597,16.8425,16.4415,16.6813,16.628,16.9029,16.9463,16.821
"CELE_K10B3,1",10.8521,12.687,13.596,12.2407,13.1413,14.1852,13.997,13.9763
anat-1,10.0168,11.8429,11.8202,9.28286,8.99972,12.2174,11.6948,9.0414
"CELE_F13H8,5",12.0232,11.8862,11.7298,12.943,12.5386,10.8214,11.8158,11.4019
wrb-1,13.3508,13.8812,12.7194,12.7182,12.8271,13.7982,13.1407,12.952
"CELE_F47G3,4",14.5551,14.5463,14.8818,14.4839,15.1249,14.7384,15.0007,15.2269
"CELE_Y39G10AR,9",12.0642,13.3654,13.9268,12.4124,14.5188,13.6536,13.4436,14.2799
"CELE_F25E2,2",15.0009,14.9686,16.0455,15.1797,15.967,15.8034,16.2996,16.1832
ipla-1,14.2586,13.9475,14.1416,14.0145,13.7868,13.4778,13.3714,14.2876
gei-15,15.7785,16.3797,15.7948,16.2656,15.9788,16.4125,16.4615,16.6004
"CELE_Y14H12B,1",15.1965,15.4027,15.2196,15.5293,15.2415,15.1672,15.1876,14.9392
pqn-52,16.2978,16.229,16.1336,16.3166,15.595,15.3341,15.234,15.3706
ttn-1,17.6051,16.6837,16.7523,16.8716,17.387,16.5101,16.5419,17.2173
"CELE_ZC449,8",12.5279,12.0755,11.6486,11.7934,12.6657,11.0038,11.5133,11.7976
"CELE_T10F2,5",12.4419,12.7721,11.6065,12.705,13.1979,13.1918,12.5185,12.3736
"CELE_Y48A5A,3",14.9515,14.4279,14.2976,15.245,14.9611,14.537,14.5549,14.7953
"CELE_Y71G10AL,1",15.2914,15.1258,14.7374,14.9926,15.503,15.4015,15.2559,15.139
"slc-36,2",14.4249,14.4981,14.8756,14.7032,14.8604,15.0294,15.1417,15.1416
abtm-1,14.7678,14.6019,14.6211,14.8542,14.551,14.6547,14.7335,15.1616
"CELE_Y39A3CL,4",15.9569,14.4864,14.3179,16.2729,15.5159,13.9162,16.1941,14.1873
glo-1,12.2227,11.3401,12.1204,12.0834,12.2116,10.9409,12.3165,12.5715
"pud-2,1",19.7728,19.5711,19.9201,19.7539,20.0471,19.8033,19.6846,20.1365
"CELE_T28H10,3",15.8242,15.3043,15.6384,15.8591,15.9134,15.2085,15.5584,15.6717
rde-4,14.3245,13.7425,13.8449,13.9555,14.4398,14.7304,13.4359,14.8173
him-3,14.6731,15.4196,15.0472,15.7447,14.6793,14.2452,15.3243,14.3942
"CELE_Y57G11A,2",12.0443,11.9095,13.0769,12.5729,13.4963,11.3756,12.7977,12.6752
"CELE_Y43F4B,9",14.3741,14.1761,13.7029,14.2833,14.3043,13.9228,13.8236,14.2938
clec-209,16.9402,16.2961,16.7746,15.6357,15.4819,14.606,14.7012,15.998
tat-5,12.7155,13.5508,13.5595,13.4974,13.6625,13.9515,14.0644,14.4044
sma-1,15.7001,16.4016,15.9839,16.1133,14.735,15.0932,15.1036,15.3529
calu-1,18.6904,18.1766,18.19,18.4337,18.7407,18.3106,18.5068,18.6866
4D656,17.6282,17.3876,17.0669,17.4816,17.0404,17.2654,17.392,17.1685
ceeh-1,10.6897,10.307,10.5658,10.0362,10.8242,10.9066,11.0962,10.421
"CELE_F42H11,1;CELE_K07A1,5;C36F7,5",12.7969,11.5486,11.8774,11.6645,13.527,14.0486,13.6193,12.2547
fbp-1,18.0756,18.6487,18.2934,18.2836,18.2517,18.8193,18.7149,18.3912
"CELE_Y59E9AR,1",20.0398,20.1969,19.6451,20.1187,21.0352,20.5385,20.4717,20.3345
fmo-2,15.9695,15.7175,15.8095,15.8411,15.8258,15.7451,15.8639,15.7535
pbo-4,14.0395,12.6506,13.6132,12.5236,13.047,13.7188,13.1662,12.5594
erm-1,18.0656,18.1954,18.036,18.3044,17.8053,18.3855,18.2174,18.2673
atg-7,12.6204,13.1074,13.5103,12.4853,12.0697,13.2585,13.4146,12.9183
ras-1,11.523,12.4391,11.4283,12.6274,11.6657,11.1194,10.8425,11.1751
sas-7,12.9405,11.7743,11.8117,12.5517,12.7669,12.3552,12.5815,12.5918
ego-2,14.2319,14.1191,14.6497,14.4693,14.0541,14.4723,14.17,13.7538
snf-3,15.4792,15.0573,15.0957,15.347,15.0978,14.8996,15.0066,15.187
"CELE_K08C7,6",13.4414,13.6063,13.596,13.896,13.7398,13.9049,13.2769,13.7941
"CELE_ZC247,1",19.7396,19.1096,18.7868,19.2091,19.1475,19.5879,19.4848,19.3446
gdi-1,18.1724,18.3068,18.4501,18.3812,18.1638,18.3489,18.2583,18.4363
srp-7,15.5889,15.3236,15.3797,15.5093,15.2957,15.2247,15.2397,15.4464
"CELE_F17C11,12",13.8495,14.4147,12.565,13.0828,13.0589,13.1451,13.0866,13.5829
"CELE_H27A22,1",14.0403,13.992,13.9983,14.0808,14.4898,14.1629,13.8682,14.5217
zmp-3,13.8315,13.0454,13.0241,13.7492,13.0845,12.9101,13.0569,12.9631
"CELE_T12D8,9",15.2231,15.0513,14.9862,15.2342,15.0749,14.8274,14.9393,15.0962
ipla-3,10.2936,10.5196,8.42579,10.5708,9.87158,10.2205,9.12839,10.6366
lec-10,16.7792,16.2777,17.0155,16.9282,16.5896,16.5693,16.9984,17.0443
flp-12,13.1241,13.1515,13.3085,13.929,13.4529,12.5696,13.7267,13.9507
pgl-3,15.3757,15.5621,15.3365,15.4993,15.1596,14.9104,15.4955,15.3082
usp-50,10.8775,12.4296,12.0202,12.5721,11.8478,13.2928,13.12,12.4849
"CELE_T19A6,1",10.718,10.2958,10.4214,10.6138,12.2853,11.495,11.0941,11.3307
fecl-1,14.0003,13.7306,13.7836,13.7555,13.5816,13.6551,13.7579,13.6837
klp-18,12.9842,12.7218,12.8175,13.8117,13.4637,13.1054,12.8829,14.2096
rtfo-1,13.9794,13.0805,12.9655,13.4804,13.7048,13.3293,13.7315,13.4199
nmy-2,15.8606,15.2633,15.5516,15.6512,15.2994,15.1723,15.1601,15.5155
let-418,14.7459,14.5059,14.505,14.81,14.584,14.4897,14.5239,14.5352
evl-14,12.9912,13.4111,13.0314,13.3355,12.6665,12.7984,13.19,13.0248
lec-9,16.9533,17.1236,17.0062,17.4861,16.7987,17.2316,17.1276,17.136
smn-1,14.3415,13.6809,14.1579,13.9467,14,13.7233,13.7792,13.8817
obr-3,12.5522,13.0299,12.9545,12.5921,12.4051,12.5762,12.693,12.681
"CELE_F55G11,4",16.6537,16.2509,16.5236,16.532,15.0838,15.1829,15.363,15.2967
hcf-1,15.2246,14.8988,14.9807,15.2168,14.8078,14.4669,14.7499,14.7754
ptp-2,13.4391,14.0009,13.0917,13.0737,13.3434,12.4238,12.847,13.2493
alh-6,17.5444,17.1949,17.344,17.5119,17.5821,17.379,17.4718,17.4749
sorb-1,13.573,15.0856,13.3884,13.4396,14.4358,15.661,14.493,13.9005
tre-1,13.6257,13.0903,13.86,13.681,14.724,13.6579,12.0942,11.5369
zen-4,14.8134,14.1014,13.6254,13.8238,14.9461,13.7674,13.9722,14.5553
"CELE_F53F4,14",14.5335,13.7012,13.8733,13.2499,14.0484,13.9983,14.1604,13.0089
nspc-15,10.5995,10.2956,10.1804,10.2672,9.41808,10.9136,10.4173,9.69046
mboa-3,11.7894,13.3375,13.0949,12.5637,12.9715,13.1732,12.9961,12.606
mpz-1,16.7646,17.4533,15.9284,16.7156,16.6566,18.3723,17.4341,15.6128
2O16,15.3897,15.2471,15.3118,15.6946,15.8294,15.331,15.6364,15.4399
gst-20,16.6103,16.0943,17.2072,17.4208,16.754,17.6105,17.5808,17.4601
alp-1,14.2084,12.7007,13.5301,13.0355,13.0954,11.3773,12.1864,13.0174
clh-6,12.2457,12.4911,11.9061,11.9735,12.2972,12.2689,11.5744,12.8401
ubql-1,17.5738,17.0706,17.0526,17.3311,17.4785,17.3568,17.3366,17.2747
"CELE_ZK1307,8",16.0134,16.2857,16.4687,16.3924,16.7178,16.7677,16.8091,16.9357
dpy-11,16.5802,16.7071,16.0091,16.2066,16.9188,16.9812,16.9446,16.9231
"CELE_F02D8,4",14.6428,14.2331,14.335,14.888,14.5732,14.5184,14.2494,14.5612
cyp-29a2,14.1433,13.4891,13.7391,13.1778,13.867,13.5635,13.6359,13.9349
ctps-1,15.6961,15.7872,15.6635,15.6827,16.0049,16.4004,16.2508,15.9344
mpst-6,13.5188,11.2221,10.4693,12.6328,11.9774,11.5185,10.5127,13.0469
"CELE_F29C6,1",12.7393,14.0626,13.4428,13.4508,12.4272,13.7762,14.2977,12.4384
"CELE_T02D1,8",16.8525,16.6974,16.5655,17.0571,16.8162,16.7032,16.5184,16.6815
srap-1,14.584,14.4671,14.8776,14.6641,15.6156,15.2367,15.2954,15.4493
"CELE_T04A11,2",13.9489,13.405,14.3234,14.2847,15.9049,12.8924,13.436,13.8105
nhx-4,10.5648,9.90875,10.3841,10.6187,12.1092,10.9066,11.1793,12.5385
mex-1,13.8643,12.9583,14.0207,14.2392,12.4686,13.7888,12.827,10.1477
klp-16,16.2036,16.1943,15.4916,15.3469,16.6472,16.3858,16.1558,15.6987
"CELE_F13G3,10",15.7405,15.7636,15.255,16.122,15.6141,15.158,15.589,15.2997
usp-48,7.56559,11.32,11.9173,12.7926,11.5512,11.8319,12.7836,12.2916
"CELE_K11B4,1",15.1236,14.8472,14.9048,15.2231,15.3994,14.7144,15.083,15.2643
cyp-35c1,13.5411,13.3418,13.8535,13.7682,14.2007,13.5259,12.978,13.8208
mel-11,13.7304,13.289,13.4363,13.8517,14.4637,13.5926,13.7784,13.8926
lam-3,11.4447,12.156,11.5704,11.9845,13.3691,11.1013,11.8899,13.7248
"C34E7,4",16.6812,16.8463,16.8532,16.909,17.153,17.2107,17.1549,16.9863
bmk-1,13.2837,12.8543,12.6979,12.4173,12.9833,12.774,12.7254,13.2989
"CELE_F07B7,2",13.4871,11.8089,13.6502,13.1259,11.0579,12.775,13.4931,14.0561
"CELE_Y59E9AL,2",14.7681,14.8565,14.5816,15.3506,15.1855,15.2482,15.2562,15.3373
tac-1,14.6997,14.9064,14.8281,14.4706,14.4635,14.4153,14.5885,14.713
dsc-4,16.4342,15.9994,16.1126,16.5086,15.8968,15.9239,15.9142,16.2112
hda-3,13.8637,12.6589,13.1058,13.6971,13.1238,12.4722,12.8868,12.7314
ppfr-1,13.0703,13.6642,13.8276,13.512,13.3745,13.5778,13.6206,13.3702
"CELE_K08D8,6",15.542,15.335,15.3545,15.2244,15.7938,15.6337,15.7066,15.7394
"CELE_Y37A1B,17",14.3734,13.8049,13.7246,14.1764,13.9167,13.8711,13.8657,13.8653
dli-1,15.9513,14.966,15.0824,15.7484,15.3111,14.9018,14.9925,15.2135
"CELE_M05D6,2",13.064,12.5517,12.5131,12.9678,12.8306,12.569,12.7299,12.6859
prp-21,18.8603,16.8223,18.388,17.1272,19.0684,17.3621,18.3066,18.6535
bam-2,11.9501,12.4304,13.3388,14.1693,13.1156,12.654,13.7137,14.4299
"CELE_F26D2,15",16.3507,15.6108,16.0147,15.2233,15.8567,14.809,14.841,16.2713
dcp-66,14.8265,14.1451,14.3887,14.065,13.9262,14.8201,15.5972,14.4588
tufm-1,18.3003,18.1401,18.1278,18.291,18.0856,18.2398,18.3014,18.5909
cpi-2,17.3528,17.2597,17.1586,17.3305,16.9984,16.9243,16.9962,17.038
egl-3,14.6313,13.5317,13.2296,12.9299,14.3349,13.0974,13.5469,13.7191
sth-1,13.6192,13.6509,13.4958,13.5519,13.8451,14.0978,13.7699,13.93
"CELE_T25C12,3",17.0417,16.5693,17.0155,17.2821,17.475,17.3891,17.2779,17.6192
mbd-2,12.9304,13.0324,12.623,11.8741,10.848,12.2363,12.853,12.1701
sod-4,14.281,14.4803,14.6495,14.4649,13.978,14.3012,15.1971,15.3384
"C01B4,6",16.181,15.894,15.9871,15.9595,15.5663,15.5264,15.552,15.6696
elb-1,15.6482,15.2936,15.5116,15.9609,15.4948,15.6544,15.4194,15.5035
gba-3,14.2293,13.077,13.4946,13.8733,13.7118,13.6228,13.5456,13.1194
cpt-2,16.1311,16.2894,16.1171,16.2149,15.5913,15.6472,15.7492,15.8691
"CELE_F15E6,3",13.8478,13.5561,13.6107,13.5035,14.85,14.8384,14.3159,14.9592
gpc-2,17.4237,17.6081,17.688,17.6937,17.8036,18.0297,18.0888,18.1389
skr-1,17.2582,16.4166,17.0216,17.1842,17.1585,16.9251,17.1819,17.1109
"CELE_F01G4,6;F01G4,6",21.4383,21.5712,21.4165,21.5342,21.2657,21.7661,21.5119,21.2673
"CELE_F44E5,4",17.8692,17.7101,16.1502,18.0704,18.7574,18.4823,18.1726,18.5648
alh-3,17.2165,17.4286,17.2652,17.3764,16.9079,16.9827,16.8348,16.787
ncx-3,12.4322,13.0192,12.9535,12.3786,12.1369,12.7135,12.7341,11.8098
ehbp-1,12.9958,13.1312,12.0228,13.0354,13.7492,12.7134,12.7954,13.5935
dpt-1,17.1889,17.6994,16.7936,17.7601,17.1234,17.5562,17.0897,16.9051
cdr-2,16.0047,15.5405,15.6047,15.5739,15.297,15.0103,14.9952,15.085
dlg-1,16.5629,16.2505,16.2903,16.4548,16.5911,16.4821,16.5225,16.6806
skr-8,15.1105,15.7111,14.7535,15.2282,14.7583,14.6588,14.9031,14.8736
chn-1,11.8925,12.7301,12.2237,13.4072,13.1827,13.5893,13.6903,13.0621
hum-5,13.9428,13.8892,13.9455,13.5729,13.9899,14.0166,14.2052,14.1252
unc-44,16.5289,16.3006,16.0897,16.8324,16.2864,16.098,16.2735,16.0098
ret-1,17.7898,17.5443,17.3812,17.8086,17.6607,17.4127,17.4861,17.4846
inos-1,16.5617,16.7425,16.6723,16.6911,16.7017,16.8988,16.7354,16.8345
pdi-3,19.3819,19.3399,19.3523,19.4615,19.3628,19.2964,19.3629,19.5526
unc-1,13.5775,13.9757,14.34,12.8366,13.8935,14.5179,14.4675,14.0258
"C27A7,6",14.9685,13.2713,13.3334,14.6343,13.9164,12.7142,10.7047,13.8433
hpo-11,13.7082,13.1028,13.1742,12.6337,13.5831,12.8481,13.0966,13.2128
rpoa-1,14.0673,13.4053,13.7599,13.9812,14.3954,13.9109,13.812,14.3638
him-4,15.7109,15.5543,15.6327,15.9453,15.5173,15.5107,15.5783,15.8043
atx-2,17.4393,17.3826,17.0058,17.4712,17.2487,17.1822,16.9167,16.7628
"ucr-2,1",18.4411,18.2068,18.1532,18.3658,17.7266,18.0137,17.8496,17.9314
eps-8,16.6831,16.2973,16.1661,16.636,16.8142,16.4566,16.4677,16.5414
rme-8,14.3077,14.1882,15.7401,15.9319,14.9819,14.8016,14.5387,15.2516
cand-1,15.5104,15.9124,15.8415,15.8543,15.5877,15.9965,15.9561,15.9514
fat-5,13.4743,13.498,13.2531,12.7487,11.5284,11.4439,11.3291,11.6938
"CELE_K01A12,4",14.175,13.8411,12.9318,14.2235,12.8183,12.7865,12.3907,11.5225
"CELE_D1086,9",10.7056,10.2425,10.4293,10.6432,9.91202,9.86,9.90505,9.98787
klp-7,14.3498,13.7147,13.9972,13.6205,13.8826,13.5077,13.7169,13.9128
eea-1,13.4129,13.2302,13.7096,13.27,13.5487,12.7502,12.6808,13.584
"C09G4,4",13.6202,13.6333,12.4554,12.2182,11.3776,11.4372,13.1122,11.9516
3A339,12.5933,10.3317,11.7669,11.4533,12.2918,10.6169,11.2411,11.7845
yars-1,15.6978,15.8799,15.6277,15.8688,15.8128,15.9398,15.8864,16.0564
hcp-4,12.34,12.2006,12.1516,12.027,12.5072,12.8766,12.5629,12.6085
"C06H5,6",14.2324,13.6979,14.4435,13.9525,14.8478,14.1105,14.3087,16.1571
"CELE_Y45F10B,13",15.3492,15.5871,15.0932,15.7261,15.2819,15.1349,14.935,14.9207
madd-3,11.9512,13.2423,13.5847,12.0199,12.5855,12.6232,12.7094,12.4706
ppgn-1,13.4084,13.0274,13.0128,13.5463,13.123,13.2437,13.3672,13.6806
unc-25,14.0357,14.3208,14.4433,14.3883,13.7986,14.2369,14.2313,14.19
vha-4,17.0404,16.0836,16.2052,16.296,16.4858,16.2418,16.2992,16.1712
arl-8,14.9256,15.1377,15.1408,15.3307,15.2577,15.3442,15.3875,15.3961
tba-4,16.4235,16.111,16.3547,15.9866,16.3821,16.1878,16.1171,15.9926
skr-2,15.6676,14.7722,14.8245,15.1895,15.4255,14.6527,14.8472,15.5504
hpl-2,13.7465,13.6772,13.654,12.6135,13.8238,14.1313,13.273,13.493
"CELE_W08E3,2",13.8679,13.4577,13.4984,13.7317,14.2117,13.6651,14.1496,14.0537
tpxl-1,14.8242,14.1821,14.2703,14.5471,14.9594,14.7356,14.4635,14.788
ile-1,16.2101,16.5679,16.4923,16.3907,16.3879,16.7952,16.8059,16.52
tufm-2,14.0968,13.4579,13.9014,13.7851,14.2113,13.8053,13.5851,13.6732
sek-1,13.3396,13.1765,12.9886,13.494,12.9413,13.2792,12.8902,13.1088
"M03C11,8",14.0608,13.0482,13.5299,13.2493,13.6077,13.2156,13.3089,13.2527
col-117,17.69,18.0363,17.1443,17.8914,15.2986,17.282,17.0285,14.6543
fmo-4,13.9857,12.8226,13.4253,12.9045,11.9438,12.3679,12.2572,11.8722
hex-3,14.7039,13.5865,14.6626,12.4813,14.6717,11.2838,12.9508,13.1762
vha-7,13.8613,12.9667,13.1237,13.4309,13.4404,12.9774,12.722,13.6461
"CELE_T11F9,12",14.9212,14.3481,14.6392,15.041,15.8945,14.7895,15.0475,15.111
"C14H10,2",11.5779,10.9868,11.0529,11.4718,11.1867,12.239,11.2099,10.8118
"CELE_Y20C6A,1",10.7002,10.1489,10.0563,10.5254,9.94172,9.87108,9.97348,9.99701
ent-1,14.5734,14.5435,14.404,14.6948,14.8784,14.9787,14.867,15.3149
asc-1,13.459,14.3392,13.1156,13.217,13.3007,11.952,12.5024,13.809
air-1,13.3529,13.1494,13.399,13.6933,12.9835,12.8772,12.933,12.9067
rilp-1,11.6773,12.3267,11.9528,12.731,12.6852,12.4645,12.838,13.016
nrfl-1,17.4906,16.8587,16.9371,17.1448,17.3415,16.7277,16.8679,17.2649
cnb-1,15.2757,15.0058,14.3319,15.3561,15.1731,15.3433,15.6164,15.6962
"CELE_Y32F6A,5",15.3671,15.5369,16.1094,17.1182,17.2329,16.3899,16.3875,17.3861
daf-22,17.4197,17.4147,17.3669,17.4937,17.2555,17.3333,17.3532,17.1779
fmo-1,14.1947,14.0329,13.4802,13.8787,13.8727,13.8259,13.7924,13.8635
clh-1,14.3683,14.1715,14.0272,14.4288,14.2114,14.1658,14.2487,14.2101
hmg-12,15.7247,15.2903,15.7418,15.5987,15.6143,15.1707,15.3946,15.6591
cle-1,16.2585,16.7309,16.539,16.325,16.3892,16.5481,16.8242,16.7162
"CELE_Y66A7A,7",13.8628,12.8749,12.8591,13.3018,13.253,12.4443,12.7911,14.0201
sur-6,15.5277,15.3707,15.4179,15.6744,15.8403,15.7903,15.9649,15.7981
pod-1,15.9151,15.6145,15.5634,15.9013,15.8749,15.4128,15.5241,15.3665
exos-7,13.3436,13.2626,13.4378,13.8063,13.6938,13.898,13.794,13.7903
lin-35,15.0889,13.8447,14.8599,14.5533,12.4425,13.0597,12.5403,12.7041
"CELE_T01D3,6",16.2731,15.9251,16.2753,16.2038,16.8824,16.4847,16.6782,16.878
ubr-5,14.269,12.1959,13.3276,13.8523,12.8132,15.6617,13.27,13.7836
pld-1,13.3072,12.4143,12.4501,13.165,12.8804,12.5235,12.4173,12.4019
