geneName;Leading.proteins,log2 N2_d15_01,log2 N2_d15_02,log2 N2_d15_03,log2 N2_d15_04,log2 N2_d5_01,log2 N2_d5_02,log2  N2_d5_03,log2 N2_d5_04
gld-1;Q17339,20.1671,21.4287,21.2317,20.7797,23.2915,22.2697,22.2302,21.8081
snr-1;Q17348,17.3806,19.1889,20.8773,20.2,21.8417,21.1592,21.1605,20.3946
usp-14;Q17361,24.6636,24.601,24.5327,23.9304,24.9383,23.5564,23.5212,24.9778
usp-14;Q17361,25.1529,24.2859,25.4392,20.7086,24.2654,25.129,21.4495,22.5637
usp-14;Q17361,24.9873,25.6637,25.1384,26.6926,21.6676,20.842,19.9554,20.1156
usp-14;Q17361,23.4284,23.9893,22.4125,24.5472,21.1163,20.2731,21.5264,21.5603
cul-1;Q17389,18.5038,17.8952,19.6524,19.2086,20.8058,20.3683,19.8033,21.5544
AC3.5;Q17405,26.9155,26.8573,25.5422,26.1551,25.2854,24.9788,25.2658,25.2097
AC3.5;Q17405,20.4551,21.0873,20.652,17.3094,22.7273,22.4475,22.1667,23.5729
AC3.5;Q17405,18.3992,20.215,20.8544,19.8642,22.1225,22.7822,23.0369,22.5569
AC3.5;Q17405,25.9144,24.9009,26.3973,25.0328,25.1365,24.1352,24.539,24.4658
AC3.5;Q17405,27.1944,27.338,27.112,27.4506,26.6302,25.3348,25.7952,25.8672
lin-24;Q17410,24.8451,24.9169,25.9909,24.1222,20.3035,20.3853,20.9565,22.747
B0001.4;Q17413,19.2583,17.9331,20.8763,18.9389,21.653,21.6273,21.2192,20.6702
;Q17430,23.6434,22.6599,22.8415,22.8901,19.8627,20.7325,19.9033,21.908
pfd-4;Q17435,21.0686,18.749,20.6779,18.4658,21.4222,20.7672,21.444,21.1234
pmk-1;Q17446,19.6759,21.0054,21.1139,19.7677,24.0026,24.8155,24.5174,24.5366
pitr-3;Q17455,25.2243,24.5027,23.8625,25.9601,24.9232,23.5283,22.4477,23.4507
unc-44;Q17489,21.2838,21.0052,20.8134,18.8504,20.8512,21.7666,21.1808,21.3537
;Q17542,28.6923,27.3321,26.4569,28.1551,28.6262,26.4375,27.5962,27.9533
;Q17543,25.5296,26.0161,25.7794,25.6328,24.1193,25.9248,24.6379,24.879
aly-1;Q17561,19.3019,21.0881,19.9542,20.969,21.0102,21.4859,21.2528,21.3691
;Q17569,25.4603,25.4088,25.3588,25.0873,24.7796,24.7158,24.0277,24.7002
;Q17569,24.3204,23.5499,22.1506,22.6528,24.841,23.8033,23.6755,24.2301
;Q17569,20.9431,20.0236,21.3717,20.2268,26.5295,26.7531,24.7141,26.2802
;Q17569,24.8256,24.8452,25.6526,24.8812,24.0948,23.0404,23.7011,24.9816
;Q17569,24.5951,25.0989,24.8574,26.5858,25.4365,26.3677,25.0759,26.1862
aqp-2;Q17571,20.1287,19.9121,20.591,20.6305,25.3165,25.0885,26.7052,26.3769
aqp-2;Q17571,19.5858,19.5384,20.2825,21.511,21.4096,21.2616,21.0545,21.0742
rpl-24.2;Q17606,21.8936,20.9889,21.0317,20.5705,21.8354,21.0757,21.19,20.6229
arrd-25;Q17624,27.9825,26.7302,25.1304,24.8994,26.3975,25.8383,26.815,24.8267
arrd-25;Q17624,22.3674,22.3524,21.9361,23.726,27.4086,26.0895,25.8001,24.9617
arrd-25;Q17624,27.6927,27.0065,26.3126,24.0815,21.0173,21.5645,21.3069,21.0377
arrd-25;Q17624,26.4395,24.5517,25.5504,25.7174,21.5169,20.2896,21.4739,21.7112
arrd-25;Q17624,22.989,24.5385,23.1191,24.5969,21.4849,21.7484,21.3865,21.7413
arrd-25;Q17624,20.4185,19.0324,19.6291,21.9538,21.7897,20.8552,21.4305,20.2185
arrd-25;Q17624,24.3203,25.0744,24.1845,25.6499,21.9078,21.3863,21.0527,19.7627
;Q17644,21.1174,20.8486,19.3571,19.6293,24.7218,24.8361,24.2347,24.3893
;Q17649,17.7151,20.9012,20.8021,19.858,20.5672,21.4799,20.5198,21.6896
;Q17649,24.1845,23.942,21.7326,25.1921,23.3292,23.976,23.8416,24.0884
;Q17649,18.9756,20.2307,21.6895,19.2009,20.8084,20.8386,20.5752,21.8637
amt-4;Q17663,19.1915,19.2997,19.6569,19.8615,21.4706,20.9539,20.1771,20.2015
amt-4;Q17663,23.1396,24.4309,27.0594,23.3491,20.8353,19.7321,21.2232,19.5389
mthf-1;Q17693,21.5695,21.3251,19.556,20.4845,20.5131,20.8863,20.9645,21.1939
;Q17698;Q23683,23.2249,21.6715,26.999,23.4325,26.5275,26.9999,26.3402,26.861
;Q17698,19.6891,19.663,19.4901,20.2445,26.5765,26.6157,25.8323,27.1276
;Q17698,18.4588,19.9591,20.4782,20.9909,21.3252,20.7575,20.1872,20.8073
;Q17698,21.8985,19.0675,20.0455,18.1099,21.6465,20.406,21.1837,20.6347
;Q17698,20.532,20.0433,19.4282,19.0891,21.6775,21.6197,21.0708,21.6663
;Q17698,20.1858,21.8565,21.3033,19.3282,21.7622,21.336,21.1838,21.1751
;Q17698,20.3783,19.3226,20.0064,19.0255,21.5315,20.4684,20.6106,21.803
ain-1;Q17740,19.6146,20.1563,20.5977,21.0554,22.819,21.7557,21.4776,22.5084
atp-5;Q17763,23.2889,23.0766,24.6091,23.6788,21.9508,20.8767,20.9619,21.6488
pdi-2;Q17770,21.417,18.9107,21.1949,18.832,20.8471,20.6691,21.5061,20.5806
pdi-2;Q17770,18.3378,19.1267,18.5087,19.33,25.9532,24.3774,24.0211,24.3742
hgrs-1;Q17796,25.275,25.1551,24.1064,22.0411,25.5909,25.5003,25.6421,26.0847
hgrs-1;Q17796,27.241,24.3549,25.0244,25.3573,26.3865,26.494,26.868,26.87
hgrs-1;Q17796,19.5823,20.9061,20.5863,20.4493,25.9717,26.1714,25.5531,25.8428
hgrs-1;Q17796,25.8637,25.8836,26.2681,25.9695,26.8826,26.4288,27.2152,26.3716
pfd-1;Q17827,19.0251,21.1186,17.8595,18.7025,21.9519,21.5698,21.1516,21.1801
pfd-1;Q17827,21.1829,19.645,18.5395,21.4033,21.5529,20.9127,19.803,21.6809
;Q17832,19.2169,19.1205,20.4174,18.9867,22.4399,21.4648,23.1911,22.5568
;Q17832,21.3618,21.045,19.2681,19.5216,20.9371,21.0724,20.9683,20.1854
;Q17832,20.2645,21.4904,18.5707,20.9653,20.465,20.8453,21.286,20.8164
hsp-25;Q86GU1,26.0166,26.6174,25.2403,26.2851,27.6594,28.1105,25.6261,27.4661
hsp-25;Q86GU1,18.9787,20.0837,20.0554,20.2292,25.5546,25.1737,25.316,25.6756
hsp-25;Q86GU1,20.8427,20.2978,20.8656,21.0174,27.6157,27.331,26.436,27.9946
hsp-25;Q86GU1,26.019,25.028,23.8666,23.2871,20.9056,21.5705,20.7219,21.1434
hsp-25;Q86GU1,24.9876,25.6214,23.0927,22.8291,26.4961,27.5453,25.5187,25.2223
cks-1;Q17868,19.2388,20.3678,19.6373,20.2792,21.3061,20.5605,21.526,20.8438
akt-1;Q17941,23.9937,23.9895,23.7469,24.701,21.9041,21.6989,19.6952,20.576
wdr-5.1;Q17963,19.9215,21.8824,20.1177,19.7042,21.6985,21.6021,21.0165,21.6195
pdi-1;Q17967,17.7934,21.0569,20.6961,18.3401,26.8358,27.9267,26.8404,27.6687
;Q18012,18.8639,21.0406,20.7972,20.2331,22.864,22.5852,21.8622,23.4958
flu-2;Q18026,20.5234,20.5618,19.8297,19.5237,20.6365,21.538,21.1264,21.4213
nfx-1;Q18034,20.4811,17.888,19.9277,18.6617,21.9083,23.1052,22.5156,22.6383
nfx-1;Q18034,28.2286,28.4698,27.709,28.4569,24.2682,24.2239,24.8206,24.3872
dim-1;Q18066,20.1345,19.6457,20.1118,19.2145,21.5001,20.2612,19.6368,21.7326
dim-1;Q18066,19.9019,18.4002,20.467,20.2931,21.0811,20.6679,20.7362,20.0263
;Q18068,23.2065,23.2456,24.1939,25.4362,21.8324,21.407,19.5729,20.014
;Q18070,18.9001,19.7296,19.0904,19.0325,21.9369,19.9023,20.9321,21.8846
;Q18091,21.0701,19.5933,21.6185,21.6213,25.3116,25.7633,25.1998,24.9053
;Q18099,26.9574,25.6292,25.7402,26.2789,26.1008,25.4094,25.5116,26.7005
;Q18099,26.3768,26.6621,24.5304,26.4152,27.0991,28.6891,26.3915,28.0798
;Q18099,24.8039,24.5257,24.9748,26.4757,25.8504,24.9725,25.1316,25.6406
rpn-2;Q18115,20.7955,21.1295,21.0733,21.2704,27.6932,26.937,27.2276,28.7905
;Q18124,24.8864,25.9175,26.3167,25.486,20.614,23.1467,22.164,21.1364
;Q18152,20.6733,20.319,20.8444,17.742,21.6089,20.573,20.4979,21.3559
;Q18202,21.2081,20.6732,18.6135,20.213,23.1478,23.2028,24.0535,23.2742
hel-1;Q18212,19.9834,20.1172,19.4157,19.7279,21.0177,21.4406,21.3455,20.9419
hel-1;Q18212,20.018,18.4905,17.4201,19.2178,21.1519,20.677,21.2535,20.9754
ula-1;Q18217,19.1756,18.5212,20.3453,18.2747,21.6033,20.6008,20.7327,21.062
rps-30;Q18231,24.0589,25.111,24.544,24.9424,24.2369,25.1604,24.2072,23.9171
rps-30;Q18231,24.3993,24.2289,24.3372,25.4877,24.7393,22.8774,22.4925,22.8202
sec-15;Q18286,23.4806,23.6147,22.4578,21.5016,21.528,20.2694,21.5029,20.3861
hil-1;Q18336,18.1003,20.9141,20.241,21.0328,21.5853,21.3395,20.5898,19.3619
cyn-12;Q18445,20.1466,20.7133,20.3339,19.1793,21.0504,21.1139,20.7339,21.704
C34D4.4;Q18449,25.674,25.4297,24.3567,24.9919,25.7045,25.6362,27.6696,26.062
rsd-3;Q18453,20.926,20.4091,18.9163,21.447,21.5271,20.8524,20.3612,21.6409
;Q18476,19.3878,20.6769,18.8904,20.4943,21.9148,20.6798,21.216,21.2662
;Q18544,23.8272,23.5674,24.6238,21.5681,22.6011,22.645,21.9459,22.156
;Q18544,18.0179,19.5453,20.0073,20.6224,21.1158,20.3891,20.75,19.8384
spin-2;Q18545,23.467,22.5408,24.1536,24.5199,24.1814,24.328,24.5821,23.5259
;Q18550,19.9176,18.7547,21.3719,18.9154,22.2892,22.3878,23.1263,23.5899
;Q18573,24.7263,24.2079,24.866,25.1422,25.7743,22.8055,24.5213,24.7767
;Q18582,21.4105,19.4382,18.7558,21.4202,21.705,21.209,21.4972,22.7256
;Q18582,19.9911,17.4156,19.2615,17.3738,22.3188,21.7765,21.9535,22.8717
;Q18582,20.837,21.5172,18.1283,21.8163,24.2893,21.6779,23.3986,23.0937
;Q18587,19.3247,18.4232,21.2995,20.276,21.7744,19.5452,19.868,21.8488
pmp-1;Q18597,19.0178,20.6395,18.4729,21.4389,21.0905,21.0929,20.628,21.7082
pmp-1;Q18597,19.5531,20.8317,18.7429,20.5571,20.9227,21.2228,21.199,20.7159
pmp-1;Q18597,19.9106,20.1572,20.6362,20.4801,21.7519,21.3685,21.5001,21.8115
;Q18604,23.7787,24.2127,23.9598,23.4409,24.4475,22.8248,20.8033,21.9766
C44C1.5;Q18610,20.4164,19.6482,18.1655,17.4454,21.2091,20.136,21.0109,18.8661
col-180;Q18620,18.6966,18.7309,18.6772,19.8128,23.6457,22.1907,22.7196,22.4471
;Q18650,20.6733,21.181,20.8474,19.4458,21.5132,21.7182,21.1048,21.2714
;Q18655,21.9512,21.8451,20.3606,23.6574,20.1026,20.4078,20.3752,21.8458
;Q18655,23.505,23.5046,21.6324,25.3366,23.7642,23.8676,23.3068,23.9165
;Q18655,19.5773,20.1477,19.2894,20.5874,21.9705,20.9959,21.0552,21.8458
;Q18655,19.0336,20.589,20.5645,19.3633,20.9096,21.2163,21.2353,21.0232
;Q18665,24.0657,24.4698,24.9301,25.4318,22.1517,22.3353,22.691,22.4069
srs-2;Q18678,19.6601,21.5026,20.24,20.4082,21.8896,21.7667,21.4421,19.9714
pyp-1;Q18680,18.7123,20.2502,20.1892,18.8507,21.3837,21.6048,21.022,20.7834
daf-21;Q18688,21.4785,21.686,20.1022,20.2973,21.6592,21.2045,20.1189,21.1691
daf-21;Q18688,25.7803,23.4533,21.7814,23.6321,24.7087,25.3482,25.7167,25.4716
daf-21;Q18688,20.0865,19.7553,19.0198,19.4223,21.415,21.1319,21.0721,21.2361
daf-21;Q18688,18.686,18.8221,18.1844,21.701,21.0879,20.5906,20.7828,21.2272
daf-21;Q18688,21.047,18.7707,19.7411,21.4412,20.2499,21.643,20.9735,21.1771
daf-21;Q18688,27.3235,27.0628,23.8757,26.7084,26.0917,27.3809,25.8839,27.0928
daf-21;Q18688,26.4218,26.3346,26.0409,24.8476,23.5006,24.656,22.3265,24.0407
daf-21;Q18688,21.1279,20.1052,21.2436,20.98,21.4456,21.5022,21.3789,21.2191
daf-21;Q18688,21.0266,19.1271,17.8147,17.9345,19.9275,19.9635,20.8324,21.6466
daf-21;Q18688,25.4794,24.4367,24.0379,21.3521,21.282,19.7855,20.9463,21.5279
daf-21;Q18688,24.7101,26.1501,25.278,26.896,21.8884,21.7007,20.5475,21.8525
pitr-1;W6RS06,18.9141,19.4669,20.6395,21.2517,22.3767,20.9399,21.8532,23.572
pitr-1;W6RS06,30.3458,30.9144,29.7087,27.1904,21.8283,21.081,21.134,21.3957
;Q18739,17.2566,19.7236,19.1929,19.4514,21.719,22.0593,22.8436,21.1924
;Q18739,21.7892,18.55,21.5011,20.4132,20.8268,20.1871,21.1181,21.3872
;Q18739,21.9595,20.91,21.629,19.4293,21.9556,21.3147,20.399,20.3228
;Q18742,20.5171,19.228,19.1748,19.7113,20.837,21.5711,20.7322,19.9842
;Q18742,22.0294,23.2496,21.9494,24.6712,24.5541,24.1354,23.8338,22.8749
;Q18771,26.135,25.6126,26.0926,26.1385,25.4967,23.9194,23.7687,24.9543
;Q18773,20.7451,18.6596,20.9227,18.8689,30.7047,30.2188,30.2238,28.8361
rpt-1;Q18787,21.7825,19.8606,20.0448,20.4277,22.696,22.2856,24.0061,23.2013
rpt-1;Q18787,23.1394,23.4628,24.807,22.7509,21.0377,20.3284,20.6408,21.4791
rpt-1;Q18787,22.4716,22.0476,21.7519,24.5895,23.7448,22.6631,21.8282,22.625
col-119;Q18799,21.3269,19.8425,19.5493,19.9172,25.4676,24.4818,22.6808,24.5228
col-119;Q18799,20.5903,19.4638,20.7047,18.3493,25.4676,25.8376,24.4388,24.8065
;Q18813,22.8121,20.887,20.884,20.1848,20.8502,19.2558,20.9982,20.1497
;Q18813,19.3833,20.9317,21.4485,19.5488,25.6998,25.2826,23.4208,23.6481
rskn-2;Q18846,21.6425,19.9615,19.2248,20.3005,19.8484,21.5806,20.8752,21.9234
icd-1;Q18885,22.4407,24.148,22.9574,25.5532,21.8318,21.5307,19.2309,20.6685
icd-1;Q18885,19.9281,21.144,20.6899,20.3802,21.6613,21.1863,21.331,21.4714
icd-1;Q18885,19.6057,20.7977,20.364,20.3432,25.2441,24.2077,22.4861,25.1361
icd-1;Q18885,20.6052,18.4795,19.352,19.9957,21.3487,20.0024,21.5093,21.8109
icd-1;Q18885,19.5607,19.0541,20.0532,20.9182,20.8731,21.3916,21.0454,21.4876
icd-1;Q18885,20.6609,20.8068,19.9017,21.4962,24.3206,24.1149,24.6058,24.8444
icd-1;Q18885,20.3842,21.6076,21.7019,23.5929,22.507,23.6407,24.6304,24.8554
icd-1;Q18885,18.9916,20.2838,19.6309,20.9406,21.3712,21.3563,20.8481,21.013
vps-32.1;Q18886,19.9175,21.4706,21.5959,20.2047,20.2217,20.8987,20.9575,20.5753
nap-1;Q19007,19.5741,21.607,21.6252,19.4311,21.7225,20.6364,20.6819,20.8324
nap-1;Q19007,20.7871,21.4845,19.595,21.2404,21.1154,21.6227,20.6808,21.8632
pgp-11;Q19015,23.0159,22.7717,22.2575,24.439,27.7828,27.0373,25.7647,22.9885
pgp-11;Q19015,23.0332,22.7717,23.099,23.2752,27.7828,27.0373,23.644,22.9885
pgp-11;Q19015,22.9463,24.7563,24.7602,23.1658,20.7372,21.1392,20.2986,21.184
mrp-3;Q19048,20.0889,19.9322,19.6757,19.4461,21.7215,21.1236,20.8384,20.2483
;Q19056,19.6574,19.7808,19.0627,21.1247,21.304,21.1249,21.0552,21.1173
;Q19063,20.3835,19.2685,19.1949,19.027,21.9477,21.26,21.0786,21.6177
;Q19064,21.7185,21.1874,19.7868,20.9873,24.0221,23.3203,24.2459,23.7586
ard-1;Q19102,19.2816,21.352,18.9315,20.0657,21.47,20.9922,20.839,21.8955
ard-1;Q19102,21.5436,21.0742,19.2128,20.5328,21.3219,19.8494,20.7579,20.7522
;Q19107,24.6138,23.7373,24.4072,23.674,21.2289,20.6764,21.2686,20.265
;Q19107,22.0311,22.4166,23.1093,25.5207,27.3288,27.7886,24.438,24.9278
rpl-11.2;rpl-11.1;Q19162;Q94300,22.8182,22.1474,22.2293,21.3083,23.3137,24.1593,24.1392,23.6456
rpl-11.2;rpl-11.1;Q19162;Q94300,25.4756,24.6327,23.1595,23.1924,26.2615,25.8811,24.8542,26.2926
rpl-11.2;rpl-11.1;Q19162;Q94300,24.5455,24.9269,24.2879,24.9342,23.7234,25.3315,23.8277,23.0565
rpl-11.2;Q19162,22.1836,24.2985,21.7645,22.6681,22.4774,23.3898,23.4534,24.5901
rpl-11.2;rpl-11.1;Q19162;Q94300,24.5253,22.5202,21.9693,23.7091,24.8481,24.9435,25.5444,26.1218
prmn-1;Q19188,25.4046,24.8519,25.9902,25.6113,25.3232,23.8879,23.9715,24.2664
numr-2;Q19209,26.1867,27.1469,26.3837,26.2087,24.6418,24.2083,22.6702,22.302
unc-115;Q19240,26.4981,26.261,26.7085,26.3924,25.503,25.1177,24.7238,25.4713
unc-115;Q19240,20.1416,19.9401,19.1681,19.4138,21.4189,20.7634,20.2907,21.9226
;Q19257,18.8328,20.9559,20.6245,21.2853,21.3386,21.7618,20.6259,21.8447
;Q19257,20.5276,21.3435,20.7106,21.8732,23.8709,22.9817,23.4318,24.7671
;Q19276,20.7077,20.0424,19.7693,19.8317,21.1893,20.5148,20.5229,21.3868
ifb-1;Q19289,29.5599,29.0007,27.7796,29.4712,29.852,29.6461,29.8727,29.5235
ifb-1;Q19289,27.236,26.5665,26.2189,25.3657,28.605,27.5017,27.6018,28.0628
ifb-1;Q19289,18.4806,18.9277,18.521,20.0317,27.3034,25.0516,28.3317,26.4394
ifb-1;Q19289,23.7729,23.943,24.9489,23.2346,22.0503,23.7174,20.9789,21.052
ifb-1;Q19289,24.3473,23.8591,24.8945,24.0578,25.0499,25.245,24.7103,24.8301
ifb-1;Q19289,26.0002,26.4567,25.871,24.2267,29.3869,28.4794,27.6189,28.7123
ifb-1;Q19289,17.8935,19.7861,21.4079,19.7694,25.3126,24.2811,23.8405,24.0732
ifb-1;Q19289,23.329,22.1243,23.0184,23.3896,25.0588,25.241,24.3256,24.4751
ifb-1;Q19289,17.7529,18.714,17.8813,18.9607,23.6068,24.1105,21.818,22.0366
ifb-1;Q19289,25.7093,25.7195,25.5387,26.4976,27.6397,26.7845,26.7309,25.3277
ifb-1;Q19289,17.9652,19.5911,20.0552,19.5914,20.9576,21.4674,20.9059,20.5244
ifb-1;Q19289,20.7067,20.3442,21.3851,23.2837,23.912,21.3168,22.7509,24.2773
ifb-1;Q19289,23.4989,24.57,23.5974,25.471,24.9691,24.1248,23.6222,24.1249
ifb-1;Q19289,17.383,20.2117,18.2936,19.3689,25.838,26.2457,24.6674,25.1884
ifb-1;Q19289,19.3252,20.4126,18.9832,18.7019,23.6686,24.5307,22.5979,24.153
ifb-1;Q19289,18.2398,19.3484,18.7903,18.9542,21.5027,21.6929,20.8602,21.5052
ifb-1;Q19289,18.2673,21.1147,21.0242,20.2392,25.0969,24.6289,24.5025,24.6042
;Q19323,20.528,18.6769,20.6364,21.1837,22.0971,21.4242,21.5785,21.8211
scc-1;Q19325,20.7144,19.8757,20.0867,20.0884,21.9488,21.4909,21.4711,20.7669
scc-1;Q19325,23.6428,23.0616,21.016,21.4975,25.7021,24.2678,23.439,25.0051
repo-1;Q19335,21.9782,20.102,18.5498,19.6306,21.8743,21.752,21.2456,20.8629
scav-4;Q19344,20.0088,21.8752,21.1588,19.3924,21.1833,21.1743,21.2564,21.3806
uba-3;Q19360,19.4874,18.2889,17.8676,17.9376,22.4638,23.5967,22.7843,22.9542
F12F6.7;Q19366,21.7639,19.5797,20.3016,18.8273,21.7522,21.089,20.1752,21.7411
;Q19376,26.8092,26.4569,26.5952,22.9694,21.1715,21.3268,20.2072,21.8343
pes-23;Q19442,20.1556,21.0682,18.5684,18.2664,21.7126,19.2364,20.2491,20.4742
;Q19446,20.0618,18.2621,20.0464,20.0317,22.9803,23.7096,23.555,23.2796
far-3;Q19478,21.3581,20.4299,19.3075,20.9346,21.8392,21.6722,21.1895,21.8636
tag-184;Q19545,21.552,20.2577,20.4086,19.3363,26.3917,26.3315,26.2907,26.7107
pes-8;Q19573,24.5326,23.0915,21.4298,25.0625,20.6805,21.6927,20.5826,21.7646
pes-8;Q19573,25.9923,26.2139,24.9977,26.9622,24.7985,26.1852,24.9892,26.4316
;Q19577,18.6211,19.3863,19.149,19.2351,21.7924,21.5533,21.0613,20.4832
pab-2;Q19579,19.2629,20.7812,19.6144,19.8215,23.1828,25.1373,21.7473,22.6045
pab-2;Q19579,19.1846,21.676,20.329,21.7227,24.7136,26.2886,25.2563,25.4512
pab-2;Q19579,19.7097,20.6599,20.8449,17.8861,25.6383,26.3528,24.6272,24.6519
pab-2;Q19579,22.0035,19.8826,20.895,20.8157,21.728,21.0252,20.7859,21.8384
mrp-6;Q19625,22.6114,25.1112,24.894,23.6644,21.7733,21.1622,21.0548,21.4529
mrp-6;Q19625,22.6114,25.1112,25.9725,23.6644,21.9074,20.6412,21.5305,19.7763
vha-12;Q19626,26.42,26.6541,24.1178,23.661,26.4685,26.823,26.077,27.1745
;Q19680,23.9273,23.3902,24.999,24.4599,21.3749,20.5636,21.1666,21.5072
;Q19680,23.6614,23.3057,22.4711,24.7176,21.3987,21.1223,21.2611,21.4915
;Q19680,21.2117,20.0561,19.0724,18.7131,21.388,20.5908,20.4924,20.9855
hil-3;Q19743,21.218,20.7411,19.6968,20.1549,21.2041,21.552,21.268,20.607
inx-3;Q19746,19.3392,21.6458,20.5987,20.9392,24.088,23.0885,23.134,24.5417
inx-3;Q19746,19.7167,20.3665,18.4527,19.1786,27.6531,26.5689,26.8339,26.2731
inx-3;Q19746,19.6439,21.3981,20.5295,17.5009,24.088,23.0885,21.6649,23.6833
inx-3;Q19746,26.7244,27.4036,25.8783,24.9873,27.1797,27.0437,26.2837,26.9585
snb-2;Q19767,24.4533,23.9569,23.2015,24.9165,24.7705,23.9417,24.1327,24.6719
snb-2;Q19767,26.8061,26.2176,26.2996,26.224,24.1227,23.2154,25.1073,25.1187
ppm-1;Q19775,19.3226,21.3281,19.7788,19.284,21.7446,21.3538,20.7442,20.8161
;Q19796,21.9306,19.7796,20.1645,19.4166,21.7473,21.4991,21.276,21.1929
rrt-1;rars-1;Q19825,25.7003,24.3213,24.0789,24.3541,21.7069,21.7752,20.996,21.7562
rpb-8;Q19826,23.0814,22.5528,22.4696,20.2438,25.0676,23.6325,24.1643,25.7673
dhs-29;Q19843,20.783,19.7996,19.5012,19.6784,25.6988,23.1795,24.2666,27.678
rpl-26;Q19869,19.1898,19.2292,21.5149,21.4249,20.9573,20.2365,20.8683,21.3669
;Q19872,21.721,20.4441,21.1516,17.9663,21.3467,21.2523,21.2577,20.8534
F28H7.8;Q19895,19.3694,20.4773,20.5021,20.6416,22.7918,21.4677,23.1548,22.4308
F28H7.8;Q19895,20.7565,22.6565,23.3391,23.5593,24.7594,25.0589,23.9836,24.9578
twk-12;Q19907,22.4691,22.2203,24.7121,19.7892,21.3474,21.4834,20.9296,20.9403
;Q19932,20.8948,18.7827,20.0669,20.9278,21.6248,20.7986,21.5051,21.6202
aqp-1;Q19949,19.9652,19.7355,19.6016,20.9069,24.8416,25.1137,24.3944,24.2216
aqp-1;Q19949;Q8IG23,25.0484,23.1754,22.3596,24.2836,25.8309,25.1493,23.5449,24.6519
lsm-4;Q19952,20.9832,21.0865,21.1483,19.9933,21.5804,20.587,20.4713,21.457
lsm-4;Q19952,19.535,19.9935,19.0636,18.7246,21.9424,20.0982,20.4268,21.4391
lsm-4;Q19952,21.5521,19.4043,18.1916,19.7464,20.6673,21.0309,19.1062,21.8338
col-152;Q19979,19.9829,21.8057,21.3459,19.6424,21.8308,20.8755,21.4713,21.1425
;Q19986,21.6946,20.2503,18.2644,20.8864,21.2975,21.4062,21.0028,21.5094
;Q19986,19.4629,19.1479,21.2324,18.9099,20.4427,21.3036,18.8893,21.4062
rps-24;Q1XFY9,19.9191,20.9278,19.4737,19.5745,21.8662,21.389,20.9517,21.7892
;Q1ZXU7,21.3998,21.7953,21.5402,23.5643,21.7288,20.5044,21.4951,21.7462
;Q20022,19.5481,19.4413,21.4235,20.4023,25.819,24.1555,26.0826,26.1514
pfn-2;Q20025,20.0306,18.918,18.8171,18.6226,24.3002,24.1121,21.7453,22.5132
;Q20034,20.1325,20.611,19.7588,21.0391,24.2111,25.8542,26.3569,25.2764
;Q20034,25.708,25.9763,23.6157,25.9606,27.455,26.9189,25.9067,26.5958
;Q20034,18.1253,20.1853,19.6955,21.5405,25.7009,23.4636,22.2484,23.3305
;Q20034,19.8523,19.6175,20.4614,20.9094,21.1952,19.8212,20.5451,20.8163
pqn-35;Q20040,20.3689,19.4582,19.0769,19.1421,21.3902,21.5676,20.5953,21.8177
pqn-35;Q20040,20.3562,18.9039,20.1869,21.5458,23.8419,23.36,23.0647,21.8488
pqn-35;Q20040,20.704,19.562,18.5112,20.1277,23.4691,22.8692,24.3382,25.1232
hrg-4;Q20106,21.2303,20.4743,17.927,18.6453,21.8559,21.4263,20.2044,20.9195
;Q20116,19.0779,21.4682,19.29,20.2571,20.3158,21.6949,20.8466,20.4326
gcs-1;Q20117,17.7467,19.9303,18.0653,18.3404,21.4714,21.621,21.3555,21.9046
acs-4;Q20121,25.1376,23.9195,23.0819,25.1716,26.0586,25.8333,26.5501,25.9805
;Q20177,23.4274,24.2955,25.5576,24.522,20.6494,21.316,20.0505,21.1666
;Q20177,24.8566,23.9814,24.4928,23.6692,21.1385,21.0178,20.5472,21.7518
;Q20177,22.6691,22.6599,22.0371,22.8186,21.3189,20.1839,20.5908,21.2969
rps-11;Q20206,22.7178,22.3827,20.2114,24.0509,23.3108,23.4528,21.8204,23.3174
rps-11;Q20206,19.4177,20.546,18.3737,16.7604,21.2112,20.9708,21.2882,20.4824
rps-11;Q20206,21.5035,21.4577,20.2972,20.6846,23.8497,23.5022,23.0476,22.8472
lbp-1;lbp-2;Q20223;Q20224,18.9603,18.2417,20.0716,18.0845,20.6908,20.514,20.8584,20.4811
lbp-1;Q20223,21.9607,20.8925,20.2151,21.0563,23.9592,23.4384,23.9129,23.9963
lbp-1;lbp-2;Q20223;Q20224,20.6973,18.854,21.0312,21.6215,25.3131,22.8953,24.5216,24.7447
lbp-2;Q20224,19.9709,20.0945,19.5616,20.6016,20.7536,20.8888,21.0893,21.2375
lbp-2;Q20224,19.137,18.9141,19.8234,19.3645,23.9592,23.4384,23.9035,23.9963
rps-9;Q20228,19.9833,19.1576,21.0425,18.5132,21.154,21.5773,21.1453,21.1852
rps-9;Q20228,19.7558,21.1303,19.5143,19.2142,21.7451,20.1402,21.5125,21.2368
rps-9;Q20228,19.192,21.0653,20.1299,19.4933,20.4481,20.6467,20.0116,20.3701
tag-120;Q20241,27.0308,27.4563,26.3674,22.9395,25.4249,26.0529,25.902,26.0625
;Q20265,20.618,20.5333,19.8704,19.3872,22.7819,23.7697,23.0999,23.2734
;Q20265,19.348,19.2961,20.9103,21.1329,21.0617,21.2159,20.9591,20.4483
